episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
100,0.9270786617633868,-120.6696599017219,-109.98094164496622,-1013.7673749138434
101,0.9256372445755214,-120.70256321027982,-110.39383981944286,-1020.6518442962071
102,0.932604845246315,-122.01210360931262,-110.95107367131925,-1027.8688430502252
103,0.9271266110689916,-122.7832473905279,-111.51751033036665,-1035.2000152488722
104,0.9181973451592604,-122.80044244140296,-111.11447697434221,-1040.4061425752582
105,0.9300539205349881,-122.10547297898836,-111.21156116423488,-1044.1543518266733
106,0.9213868657075784,-121.99787875073864,-112.18548050993277,-1049.5644599555078
107,0.9211962193267539,-123.01310950791861,-112.1987192844177,-1055.369241706444
108,0.9322769632395349,-124.56120203969968,-113.84195257636512,-1064.3301969803717
109,0.9301994733177952,-123.18620121548297,-112.68540269974868,-1066.2392410296297
110,0.929679265170908,-123.49670886397719,-111.92235292038346,-1071.468269060302
111,0.9296990919342394,-122.50991795833679,-111.64559397616858,-1075.393961215827
112,0.9211822660098522,-120.92989330540645,-110.7569103379873,-1077.5374947687303
113,0.9256822023665782,-121.57087182620852,-111.62409648769055,-1083.227819742533
114,0.9157600618274776,-121.81797979324259,-111.14304751453751,-1087.291325263164
115,0.929121587196931,-120.38848213455013,-110.3043793433127,-1087.7217038242345
116,0.9200194186540446,-120.88567072312028,-110.6197429885147,-1091.1865142314432
117,0.9240669626785072,-121.06097591613323,-110.41600811238057,-1094.3725353897432
118,0.9293788707834767,-121.60718011191807,-110.26020975248478,-1098.5055981546477
119,0.9293097195357833,-122.44244401792672,-110.82594012154557,-1103.5988442692437
120,0.9245086670829246,-123.33795649590299,-111.35741283057084,-1107.6733092703166
121,0.9303342518270037,-122.97660859489504,-110.99105925074976,-1110.2966545544075
122,0.9216780698595607,-123.50121188309497,-111.22856289634169,-1114.6741718825363
123,0.9319496324858416,-124.54685868496475,-112.36566428183225,-1119.9833983453289
124,0.9261455525606469,-125.73873062518662,-113.15344929111663,-1125.0323124335387
125,0.9197675818882466,-125.0609479468165,-113.05820464758243,-1127.8779306842198
126,0.9296136058481277,-125.83036778684053,-113.3750569239602,-1132.0051850060242
127,0.9243687362686972,-125.68439722289297,-113.54961356174621,-1136.1506137840747
128,0.9281808239154211,-124.41888010831002,-113.11863944697443,-1138.2882975594887
129,0.9300711850212359,-124.04965901599576,-112.64087183570672,-1140.6591511171919
130,0.924317506081629,-125.85365001431722,-113.80402434963943,-1147.2357727495191
131,0.9295424201966258,-125.48058459909016,-112.88484548031573,-1149.7783684012268
132,0.9250922732498336,-125.90149750713947,-113.55463341528724,-1153.74864612917
133,0.9252750565184626,-124.51169786007907,-112.93849900271333,-1155.3116040116884
134,0.9294681104236078,-124.70129868529042,-113.14224989486418,-1159.2474439867099
135,0.9281721209923549,-124.28567003520733,-112.70956598706758,-1161.464988779814
136,0.9276790796608646,-123.3670928841969,-112.17123761635771,-1163.9042632896353
137,0.9287600528147881,-123.36507671069123,-112.56930367832219,-1167.4120483851138
138,0.9278111561804263,-123.4262339189182,-113.33898146698048,-1171.5746120089054
139,0.9276697995559205,-124.58401450363958,-114.07932278065893,-1176.7069958763673
140,0.9273324376772653,-124.37834766876243,-113.65563242051407,-1178.3991597176507
141,0.9276154798948673,-123.43109862812474,-113.25047116056521,-1180.035821008395
142,0.9235462921008911,-124.69370209556567,-114.19234262336576,-1185.2077091298745
143,0.9254013796471522,-124.43449754575171,-114.15462605032545,-1186.9672755313495
144,0.9288660104157259,-124.30618474526726,-113.76118862937687,-1190.293430769473
145,0.9301386377335744,-123.08333686115492,-112.89046546019739,-1191.235000304056
146,0.9209640745793543,-123.520057320425,-113.08341970753472,-1195.361123198893
147,0.9303709099738967,-122.74792544071607,-112.89364527542442,-1196.9918449591842
148,0.928644179497933,-123.21610045545998,-113.09242180758781,-1200.5723445085757
149,0.9251264040691514,-124.61504933591162,-114.21306929040246,-1206.1347703786234
150,0.9194185211773152,-124.74963771650187,-114.45570380690224,-1208.711381615009
151,0.9216524645448797,-124.05661369326043,-114.26422260752015,-1210.8939898671456
152,0.9258551673944687,-124.53518422866146,-114.43774520559172,-1213.5320343070869
153,0.9298653462955135,-123.53964850637634,-113.4677898433417,-1214.7917614499827
154,0.9258900753198827,-122.99415638131791,-112.98314836389227,-1215.6480198308382
155,0.9227685165646761,-122.78446579101197,-112.766322166943,-1218.0592762732194
156,0.9313261779152264,-123.80740084493492,-113.2561777553656,-1221.1912318072498
157,0.9262450664336718,-123.00904673606101,-112.85170037076402,-1221.8171706890219
158,0.940210590569205,-123.20655192084273,-112.54808855768901,-1224.2601217809524
159,0.9239838008099595,-123.67947850538867,-113.04339451818586,-1227.1423591860814
160,0.9259811378156374,-123.7266725312754,-113.54702299293025,-1229.8308285043315
161,0.9293056807935076,-123.87803590124251,-113.92959599796046,-1231.735129048326
162,0.929216455349813,-123.63894308992235,-113.5793729015913,-1232.8664724700006
163,0.9350055308080959,-123.46005352797448,-113.77644179439133,-1235.6849150440148
164,0.9251798561151079,-123.91030837120788,-113.9143165123273,-1238.232018947692
165,0.9343374769379669,-124.11421153804795,-114.19543217656476,-1241.0610289034835
166,0.9132828630419821,-124.14915836998533,-114.7885770037192,-1244.1562990266448
167,0.9238338083095845,-124.65606964244517,-115.22268061120464,-1247.123594565052
168,0.9267268718475339,-123.91501546986784,-115.0305737051676,-1247.790943747735
169,0.9265659398654965,-123.86438365836833,-115.29546303700671,-1250.0215320278164
170,0.9164461020211742,-123.7409094300529,-115.53085177046377,-1253.0186611560575
171,0.9311099781063492,-123.34752217199402,-115.42873062395041,-1254.6685619067835
172,0.9236022967663947,-123.31051473443453,-115.4692355570502,-1256.6039285095765
173,0.9319725846209342,-123.89876633857538,-115.88115148326347,-1259.3141015791489
174,0.9329504795694399,-123.59049459368882,-115.79682769660529,-1260.7987248597676
175,0.9235383651177366,-123.15102675044885,-115.41862762399428,-1262.2803254346893
176,0.9301429978804072,-123.26197241712069,-115.75853734318189,-1265.341606053844
177,0.9209519005370761,-122.78208883333647,-115.60600607688636,-1266.974650312545
178,0.9243728032965701,-122.45310024506749,-115.6164321039147,-1268.2179937308974
179,0.9218062982768865,-121.76407440705167,-115.27122496288814,-1269.3126429103493
180,0.9298346382901539,-121.24326311188581,-115.18679930823465,-1270.7206026286192
181,0.931944904909732,-121.50607231488416,-115.72170367533934,-1273.4669136200555
182,0.9305954088952655,-120.87914688220332,-115.83828461739662,-1275.4914677966806
183,0.9231252618349393,-121.17656523637157,-116.16738395218678,-1278.6062514077594
184,0.9239078681109392,-120.85146493698443,-116.03825692281828,-1279.7199255587414
185,0.9283569541196253,-120.45923579497759,-116.05697231911475,-1281.1048052868102
186,0.9362451147110594,-120.10553143448071,-115.94431147559699,-1282.4507321608037
187,0.9229004407414115,-119.53894760369913,-115.49692521558165,-1283.0314673861226
188,0.9378891328540921,-118.8138876288018,-114.89675316682576,-1283.6703942304953
189,0.9264183863786776,-118.65907213028258,-114.6807837456474,-1285.4269632466085
190,0.9307747921436318,-118.84909831081701,-114.88935780509647,-1287.1691163585692
191,0.9238230844531459,-118.51985078804944,-114.77281294192869,-1288.8632050521035
192,0.9215576287198867,-118.40052511552739,-114.75368155159013,-1290.3846773977452
193,0.9289333940221514,-118.32393496799918,-114.86092269270624,-1291.9439967129367
194,0.918125659183366,-117.87396880591724,-114.58558696379923,-1292.9795593699203
195,0.9328276699029127,-117.18120901250742,-114.09303572964407,-1293.5177734114475
196,0.927628570557571,-116.99990343599426,-113.90574280661244,-1294.8457926710519
197,0.9238838084991932,-116.67967971852356,-113.95538166369467,-1296.1731573120392
198,0.9291245689394397,-116.45833607163357,-113.95884934860729,-1297.1343467790057
199,0.9239704646416136,-116.53948874838389,-114.10188787530721,-1298.6852024904024
