seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,2,0,26,24,19,0,0,0,0,0,0,0.0145,0.0145
50,7,5,5,411,422,2,1,158,96,3028,2870,2870,11,9,20,3,9,12,0.0248,0.0235
50,8,5,5,380,384,2,6,130,73,3014,2884,2881,9,13,22,6,1,7,0.0289,0.0342
50,9,5,5,369,371,3,5,130,74,3226,3096,3098,21,6,27,12,0,12,0.041,0.0357
50,10,5,5,387,392,2,6,136,41,3570,3434,3433,20,15,35,11,11,22,0.0526,0.0473
50,11,5,5,339,358,2,11,123,82,2944,2821,2823,11,15,26,12,6,18,0.0516,0.0529
50,12,5,5,368,364,2,10,41,41,2244,2203,2208,13,5,18,13,0,13,0.0509,0.0469
50,13,5,5,349,364,3,5,34,14,1596,1562,1559,7,6,13,14,21,35,0.042,0.0472
50,14,5,5,382,398,1,0,192,46,3184,2992,2988,17,8,25,11,0,11,0.0486,0.0577
50,15,5,5,392,382,2,9,159,38,3008,2849,2850,11,17,28,6,5,11,0.0541,0.0686
50,16,5,5,338,357,2,8,207,47,3248,3041,3042,11,9,20,13,9,22,0.0514,0.0698
50,17,5,5,297,295,2,13,184,81,3420,3236,3236,9,19,28,16,0,16,0.0429,0.0791
50,18,5,5,328,332,2,9,158,56,3024,2866,2871,12,14,26,10,8,18,0.0456,0.0859
50,19,5,5,324,344,2,10,68,20,2352,2284,2281,11,8,19,7,13,20,0.0508,0.0829
50,20,5,5,265,271,2,13,39,13,1626,1587,1587,10,4,14,18,19,37,0.0398,0.0703
50,21,5,5,373,390,2,9,161,43,3154,2993,2994,6,11,17,7,13,20,0.0383,0.0726
50,22,5,5,334,336,2,9,168,53,3060,2892,2890,13,10,23,12,0,12,0.0401,0.0748
50,23,5,5,330,349,2,13,224,36,3166,2942,2947,9,12,21,7,18,25,0.0424,0.0729
50,24,5,5,365,374,3,8,205,61,3446,3241,3239,10,11,21,6,13,19,0.0474,0.0764
50,25,5,5,323,337,3,15,110,41,3094,2984,2981,8,10,18,16,8,24,0.0359,0.0705
50,26,5,5,362,360,2,10,52,44,2292,2240,2241,13,12,25,8,2,10,0.0417,0.0739
50,27,5,5,271,289,2,9,34,10,1680,1646,1648,9,4,13,19,23,42,0.0277,0.066
