seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
44,7,6,7,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S30,2.5,20,0,20,0.0,-6.9684,,,-6.9684,True,True,,,,,,,0.673509,0.245325,0.161171,,,,,0.113399,0.123225,,,,,,0.001625,0.001362,,,,,,,,,,,0.0,0.039747,0.105631,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44,7,6,27,S30,False,20,0,20,10,0,0,0,0,0,"['B91', 'B640', 'B175', 'B753', 'B215', 'B641', 'B630', 'B727', 'B428', 'B218']",8.0,S51,9.24,10,0,10,0.0,-6.916225,,,-6.916225,True,False,,,,,,,0.659397,0.240777,0.144254,,,,,0.085809,0.101242,,,,,,0.001498,0.001323,,,,,,,,,,,0.0,0.052062,0.099214,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44,7,6,45,S51,False,10,0,10,10,0,0,2,0,0,"['B338', 'B185', 'B691', 'B264', 'B219', 'B757', 'B22', 'B712', 'B280', 'B139', 'B2', 'B39']",9.0,S39,7.16,0,2,2,0.0,-6.856108,,,-6.856108,True,True,,,,,,,0.590122,0.2216,0.139695,,,,,0.224708,0.098267,,,,,,0.001186,0.001309,,,,,,,,,,,0.0,0.057164,0.084677,,,,0.007291,,,,,,,,,,,,,,,,,,,,,,,,
44,7,7,1,S39,False,0,2,2,0,15,1,0,0,0,"['B697', 'B320', 'B49', 'B621', 'B460', 'B73', 'B308', 'B90', 'B366', 'B113', 'B301', 'B492', 'B173', 'B339', 'B593']",13.5,S62,5.74,15,2,17,0.0,-6.855826,,,-6.855826,True,True,,,,,,,0.597819,0.219532,0.154785,,,,,0.206907,0.110901,,,,,,0.001224,0.001402,,,,,,,,,,,0.010165,0.043782,0.07291,,,,0.009582,,,,,,,,,,,,,,,,,,,,,,,,
44,7,7,20,S62,False,15,2,17,14,0,0,0,0,0,"['B697', 'B320', 'B49', 'B621', 'B460', 'B73', 'B308', 'B90', 'B366', 'B113', 'B301', 'B492', 'B173', 'B339']",10.0,S37,2.6,1,2,3,0.0,-6.837197,,,-6.837197,True,False,,,,,,,0.586273,0.217415,0.144124,,,,,0.214984,0.106508,,,,,,0.00125,0.001435,,,,,,,,,,,0.0,0.047159,0.073685,,,,0.011082,,,,,,,,,,,,,,,,,,,,,,,,
44,7,7,33,S37,False,1,2,3,0,17,0,0,0,0,"['B628', 'B550', 'B634', 'B403', 'B458', 'B300', 'B638', 'B413', 'B619', 'B115', 'B597', 'B530', 'B617', 'B742', 'B437', 'B20', 'B384']",11.5,S13,10.95,18,2,20,0.0,-6.80352,,,-6.80352,False,False,,,,,,,0.577293,0.206529,0.146669,,,,,0.204999,0.112583,,,,,,0.001295,0.001491,,,,,,,,,,,0.0,0.048565,0.056992,,,,0.013754,,,,,,,,,,,,,,,,,,,,,,,,
44,7,7,55,S13,False,18,2,20,15,0,0,0,0,0,"['B593', 'B628', 'B550', 'B634', 'B403', 'B458', 'B300', 'B638', 'B413', 'B619', 'B115', 'B597', 'B530', 'B617', 'B742']",10.5,S63,12.63,3,2,5,0.0,-6.738714,,,-6.738714,True,False,,,,,,,0.563182,0.209453,0.155013,,,,,0.103696,0.136159,,,,,,0.001544,0.00158,,,,,,,,,,,0.0,0.075639,0.040094,,,,0.016508,,,,,,,,,,,,,,,,,,,,,,,,
44,7,8,18,S63,False,3,2,5,0,14,0,0,0,0,"['B484', 'B355', 'B577', 'B762', 'B12', 'B79', 'B100', 'B714', 'B104', 'B37', 'B705', 'B322', 'B369', 'B581']",10.0,S48,4.03,17,2,19,0.0,-6.681509,,,-6.681509,True,False,,,,,,,0.543938,0.185051,0.160402,,,,,0.099538,0.130194,,,,,,0.001617,0.00164,,,,,,,,,,,0.0,0.075761,0.028674,,,,0.018178,,,,,,,,,,,,,,,,,,,,,,,,
44,7,8,32,S48,False,17,2,19,11,0,0,0,0,0,"['B437', 'B20', 'B384', 'B484', 'B355', 'B577', 'B762', 'B12', 'B79', 'B100', 'B714']",8.5,S19,0.52,6,2,8,0.0,-6.655346,,,-6.655346,True,False,,,,,,,0.538807,0.174855,0.154439,,,,,0.097723,0.124372,,,,,,0.001664,0.001679,,,,,,,,,,,0.0,0.05075,0.029668,,,,0.019252,,,,,,,,,,,,,,,,,,,,,,,,
44,7,8,41,S19,False,6,2,8,6,0,2,0,0,0,"['B104', 'B37', 'B705', 'B322', 'B369', 'B581']",12.0,S38,6.67,0,2,2,0.0,-6.607643,,,-6.607643,True,True,,,,,,,0.491341,0.208705,0.128579,,,,,0.096926,0.143443,,,,,,0.001763,0.001683,,,,,,,,,,,0.020162,0.041768,0.040417,,,,0.021475,,,,,,,,,,,,,,,,,,,,,,,,
44,7,9,0,S38,False,0,2,2,0,11,0,0,0,0,"['B149', 'B305', 'B145', 'B64', 'B446', 'B83', 'B380', 'B278', 'B605', 'B23', 'B38']",8.5,S3,7.51,11,2,13,0.0,-6.630341,,,-6.630341,False,False,,,,,,,0.502886,0.212326,0.125738,,,,,0.112411,0.145493,,,,,,0.001861,0.001756,,,,,,,,,,,0.0,0.041766,0.03001,,,,0.023381,,,,,,,,,,,,,,,,,,,,,,,,
