episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
112,0.9332564466524722,-4.998559904274699,-5.750202004552227,0.1258336112033248,0.025718,0.1,0.076473,0.2,1378,879,1513,33816,38531,38526,0,0,0,0,3914,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9366806385445465,-5.096646626982613,-5.794020993984671,0.10647947862671521,0.025549,0.1,0.075819,0.2,1195,935,1819,33639,38633,38623,0,0,0,0,3898,3907,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.9403429822427634,-5.099167905515538,-5.783661912890664,0.11532084034831148,0.025382,0.1,0.075171,0.2,1139,823,1772,32888,37926,37924,0,0,0,0,3893,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9412826374684153,-5.034143445133593,-5.788472388307455,0.1489929076482994,0.025217,0.1,0.074529,0.2,1193,759,1547,33244,38200,38194,0,0,0,0,3851,3860,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9274854495783347,-5.107397524228582,-5.8051676109859525,0.1173136616267276,0.025054,0.1,0.073892,0.2,1414,1028,1590,33676,38409,38401,0,0,0,0,3832,3827,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9393794606862365,-4.952455364510933,-5.779241682466361,0.1801709057019654,0.024893,0.1,0.07326,0.2,1190,840,1611,33487,38404,38399,0,0,0,0,3838,3834,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9432571189779715,-4.76408094360045,-5.725028886670122,0.2416522827898007,0.024734,0.1,0.072634,0.2,1134,767,1573,33502,38459,38455,0,0,0,0,3791,3786,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9382918467729915,-4.843390745844327,-5.736807901495235,0.20919012919699484,0.024577,0.1,0.072013,0.2,1272,798,1594,33545,38316,38305,0,0,0,0,3929,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9433043582160887,-4.837474570067093,-5.727138492173836,0.21074086429485425,0.024423,0.1,0.071398,0.2,1251,647,1631,33477,38474,38467,0,0,0,0,3824,3831,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9381603759466012,-4.8490596224281495,-5.736223256642053,0.2099195431571468,0.02427,0.1,0.070787,0.2,1249,817,1609,33409,38382,38377,0,0,0,0,3888,3888,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9389057842281172,-4.9502534600772465,-5.754857350365277,0.18966437521262078,0.024119,0.1,0.070182,0.2,1219,810,1767,33211,38211,38204,0,0,0,0,3876,3876,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9391178422735775,-5.028554914988891,-5.777582774456841,0.1729950898090341,0.02397,0.1,0.069583,0.2,1220,798,1558,33146,38078,38075,0,0,0,0,3986,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9373670810244121,-4.955641247048334,-5.773893495090354,0.21129448290644776,0.023823,0.1,0.068988,0.2,1304,787,1510,33385,38284,38279,0,0,0,0,3980,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.937637215925948,-5.008077895452002,-5.791942827488991,0.19887160049439045,0.023677,0.1,0.068398,0.2,1201,901,1754,33706,38382,38372,0,0,0,0,3807,3804,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9351442222615466,-4.972692283093959,-5.776586949912211,0.20101295449159892,0.023533,0.1,0.067814,0.2,1226,973,1771,33906,38975,38969,0,0,0,0,3849,3856,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9330212029940655,-5.091132220632237,-5.8021950537777585,0.16387954772425567,0.023391,0.1,0.067234,0.2,1297,949,1722,33533,38437,38429,0,0,0,0,3921,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.9377804189570643,-5.0216845604148626,-5.774907610552386,0.20544437489577325,0.023251,0.1,0.066659,0.2,1309,785,1748,33655,38496,38495,0,0,0,0,3944,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.9408267954133978,-5.013444005447715,-5.7629055719396804,0.21202153059505424,0.023113,0.1,0.06609,0.2,1111,850,1726,33140,38364,38357,0,0,0,0,3982,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.9371036898363427,-5.0975022265249095,-5.792309447321663,0.1838621556738901,0.022976,0.1,0.065525,0.2,1234,849,1606,33118,37857,37849,0,0,0,0,3866,3884,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.9355256421838769,-5.001464106024885,-5.774136761955493,0.21358185274768696,0.02284,0.1,0.064965,0.2,1176,965,1608,33207,38193,38187,0,0,0,0,3841,3848,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9417904216615972,-4.958719635390872,-5.776378341347076,0.24282308585877344,0.022707,0.1,0.064409,0.2,1220,732,1512,33534,38617,38611,0,0,0,0,3894,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9271527081982672,-5.2288235577723645,-5.849819777621976,0.1552295019575195,0.022574,0.1,0.063859,0.2,1301,1171,1860,33934,38936,38927,0,0,0,0,4022,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9322604109838153,-5.232514821675615,-5.836632916334621,0.15315545673563136,0.022444,0.1,0.063313,0.2,1275,960,1530,32994,38036,38033,0,0,0,0,3952,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9300921032764609,-5.31251751510552,-5.861848964097719,0.1260745744418124,0.022315,0.1,0.062772,0.2,1208,1107,1643,33115,38185,38179,0,0,0,0,3836,3856,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9366799940767067,-5.423638441344086,-5.901938508170038,0.10772706780692021,0.022187,0.1,0.062236,0.2,1265,873,1454,33765,38612,38602,0,0,0,0,3908,3909,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9370614755322008,-5.438028772040528,-5.917808321981866,0.1090235032437631,0.022061,0.1,0.061704,0.2,1150,958,1685,33493,38205,38200,0,0,0,0,3985,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.941017090454356,-5.207170024387327,-5.835307534100936,0.17690358978018825,0.021936,0.1,0.061176,0.2,1306,675,1538,33586,38466,38456,0,0,0,0,3928,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9382962852454125,-5.320400671821795,-5.876066623878191,0.15707852437782585,0.021813,0.1,0.060653,0.2,1219,849,1652,33515,38168,38165,0,0,0,0,3918,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9406718439588224,-5.244707276786626,-5.863512671086949,0.17890096553424087,0.02169,0.1,0.060135,0.2,1211,760,1753,33222,38111,38106,0,0,0,0,3899,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9303724406100006,-5.224776510830828,-5.8836529834482425,0.18583451449358887,0.02157,0.1,0.059621,0.2,1423,869,1783,32918,37675,37663,0,0,0,0,3941,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9417810271468808,-5.141958667849506,-5.855363054064513,0.2101906224048615,0.021451,0.1,0.059111,0.2,1070,873,1649,33374,38413,38408,0,0,0,0,3907,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9389085712584477,-5.210889632153232,-5.895092521507439,0.18667543623447527,0.021333,0.1,0.058606,0.2,1253,799,1805,33589,38274,38264,0,0,0,0,3943,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9391262973206055,-5.260422954870155,-5.921176744641252,0.17417929935460674,0.021216,0.1,0.058105,0.2,1333,714,1537,33627,38320,38313,0,0,0,0,3929,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9383265244363747,-5.204075032947991,-5.9117345711843345,0.19264555692748447,0.0211,0.1,0.057609,0.2,1184,854,1698,33045,37966,37957,0,0,0,0,3930,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.934010152284264,-5.377183522996496,-5.987842938000905,0.1397724759678978,0.020986,0.1,0.057116,0.2,1251,959,1680,33490,38332,38319,0,0,0,0,3965,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9370147195491201,-5.4910664132671725,-6.011460803231248,0.10113218186488036,0.020873,0.1,0.056628,0.2,1112,989,1513,33357,38445,38439,0,0,0,0,4054,4064,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9319229157938835,-5.650571451589309,-6.055513375709421,0.05306263557845294,0.020761,0.1,0.056144,0.2,1359,916,1869,33418,38297,38292,0,0,0,0,3797,3795,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9351774654597427,-5.6986140671382515,-6.080322461741584,0.03834891809713492,0.020651,0.1,0.055664,0.2,1225,952,1633,33584,38455,38448,0,0,0,0,3932,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9348386709847667,-5.632540791586224,-6.060930060387291,0.046863432365130527,0.020541,0.1,0.055188,0.2,1292,881,1655,33348,38333,38323,0,0,0,0,3904,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9377164696046817,-5.50397114297097,-6.0262821044248245,0.08866453059903713,0.020433,0.1,0.054717,0.2,1248,838,1319,33492,38288,38278,0,0,0,0,3804,3809,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9425393883225208,-5.386278579071559,-5.993424374019124,0.13027814681748254,0.020326,0.1,0.054249,0.2,1124,798,1508,33449,38605,38602,0,0,0,0,3799,3783,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9461016127076513,-5.2951155555878,-5.986020513825082,0.16315103980308016,0.02022,0.1,0.053785,0.2,1128,650,1512,32988,37767,37758,0,0,0,0,3920,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9335430593786866,-5.4254247987867545,-6.021156000213639,0.12294496993036429,0.020115,0.1,0.053326,0.2,1162,1035,1674,33059,37955,37947,0,0,0,0,3920,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.937839704513378,-5.4905586726702245,-6.031611745507652,0.10739494730497662,0.020011,0.1,0.05287,0.2,1231,839,1733,33301,38203,38200,0,0,0,0,3950,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9405504257105168,-5.507196628453179,-6.035458975227825,0.10895305939169671,0.019909,0.1,0.052418,0.2,1170,813,1613,33356,38163,38162,0,0,0,0,4056,4053,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.9385407570236984,-5.4310848331774,-6.013121079671505,0.135710590346467,0.019807,0.1,0.05197,0.2,1217,824,1598,33209,37983,37977,0,0,0,0,4014,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.942747863503257,-5.44600241834644,-6.0313325538550675,0.14136926642439565,0.019706,0.1,0.051526,0.2,1020,896,1612,33466,38439,38434,0,0,0,0,3902,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9412189181875582,-5.519619205570363,-6.0568282282945365,0.12621785430153812,0.019607,0.1,0.051085,0.2,1158,797,1713,33259,38381,38377,0,0,0,0,3851,3848,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9284753162096702,-5.625016768701194,-6.099047387656128,0.10181780411126162,0.019508,0.1,0.050649,0.2,1258,1134,1566,33443,38244,38235,0,0,0,0,4028,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9380255558548044,-5.46722074760859,-6.072570049517307,0.15117723726022672,0.01941,0.1,0.050216,0.2,1130,941,1606,33417,38278,38275,0,0,0,0,3947,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9396145990586982,-5.494388254891358,-6.074525876280137,0.13651247701773228,0.019314,0.1,0.049787,0.2,1326,714,1801,33783,38478,38473,0,0,0,0,3841,3848,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9387823236615273,-5.419974762223619,-6.036935167683334,0.16531478241707265,0.019218,0.1,0.049361,0.2,1127,890,1695,32948,37802,37799,0,0,0,0,3970,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9448722540592168,-5.3623688225151,-6.008966724955598,0.17858008439671988,0.019123,0.1,0.048939,0.2,1073,774,1625,33504,38453,38449,0,0,0,0,3816,3816,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9356901758749334,-5.416949339674414,-6.01551183620167,0.17967837015867816,0.019029,0.1,0.048521,0.2,1265,907,1610,33774,38637,38630,0,0,0,0,3979,3970,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9317249985144691,-5.550239935379063,-6.06696809179602,0.1443984823643399,0.018937,0.1,0.048106,0.2,1366,932,1853,33658,38427,38418,0,0,0,0,3889,3898,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9336835785049534,-5.589678397413346,-6.078869243864979,0.1403029958929817,0.018844,0.1,0.047695,0.2,1265,944,1595,33310,38231,38227,0,0,0,0,3916,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9363121534675483,-5.585725681133521,-6.069340778104259,0.13417514049221038,0.018753,0.1,0.047287,0.2,1280,868,1705,33727,38669,38664,0,0,0,0,3906,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9398753147104664,-5.5594753576067,-6.070889392805919,0.1591140518049463,0.018663,0.1,0.046883,0.2,1135,871,1502,33364,38549,38545,0,0,0,0,3939,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9346049873948303,-5.5796089319378,-6.083528003718128,0.1601371953064507,0.018574,0.1,0.046483,0.2,1119,1034,1546,32923,38000,37993,0,0,0,0,3773,3760,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.935231060264841,-5.620858317430613,-6.087242461573293,0.15882606214064943,0.018485,0.1,0.046085,0.2,1280,877,1758,33303,38278,38271,0,0,0,0,4048,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9398130400165138,-5.705041455899576,-6.112647378139586,0.13599836533935677,0.018397,0.1,0.045691,0.2,1121,920,1504,33911,38595,38590,0,0,0,0,4049,4066,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9366317110334319,-5.680860875876315,-6.103037701930767,0.1544643869013597,0.018311,0.1,0.045301,0.2,1254,867,1490,33471,38366,38362,0,0,0,0,3947,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9332531207700406,-5.5842606519347076,-6.06431997922021,0.19098084350117833,0.018225,0.1,0.044914,0.2,1263,956,1801,33245,38045,38040,0,0,0,0,3922,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.9418922573085359,-5.577162921536947,-6.062261617924882,0.19268963255968372,0.018139,0.1,0.04453,0.2,1227,707,1479,33283,37880,37875,0,0,0,0,3828,3838,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9443910352700835,-5.615471733977675,-6.05953438433847,0.20151819213108668,0.018055,0.1,0.044149,0.2,1218,633,1442,33286,38123,38120,0,0,0,0,3931,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9351926343076785,-5.708624321429333,-6.0966652353908435,0.1792206582933954,0.017971,0.1,0.043772,0.2,1295,880,1595,33561,38296,38283,0,0,0,0,3910,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.938729084977102,-5.698827903706588,-6.090477751927783,0.1867989011481831,0.017888,0.1,0.043398,0.2,1171,876,1476,33409,38383,38379,0,0,0,0,3893,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.9395370088333841,-5.743716850593583,-6.106321899231751,0.17981950401979335,0.017806,0.1,0.043027,0.2,1113,872,1470,32830,37833,37821,0,0,0,0,3921,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9435406698564593,-5.667527511117467,-6.078227135041332,0.2121165501748212,0.017725,0.1,0.042659,0.2,1106,782,1388,33440,38596,38590,0,0,0,0,3910,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9359308917484028,-5.729714875661771,-6.088736983383735,0.1893712600390411,0.017644,0.1,0.042294,0.2,1155,981,1716,33339,38155,38147,0,0,0,0,3994,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.9352881997869571,-5.822723266986794,-6.120534802164248,0.17559324051909247,0.017564,0.1,0.041933,0.2,1282,905,1653,33796,38838,38831,0,0,0,0,3991,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9320819516816674,-5.952311072719566,-6.165895423180628,0.14186320385632512,0.017485,0.1,0.041575,0.2,1267,1027,1834,33776,38855,38841,0,0,0,0,4020,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.9368924867787396,-6.009706879161068,-6.18892564801183,0.13451739425758175,0.017406,0.1,0.041219,0.2,1205,931,1446,33847,38843,38839,0,0,0,0,3890,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9417986274102024,-5.949240384344066,-6.170181325678971,0.15779416831984694,0.017329,0.1,0.040867,0.2,1247,712,1385,33659,38597,38587,0,0,0,0,3860,3862,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9383081011675476,-5.881384546241417,-6.159931256881635,0.1878305560444679,0.017252,0.1,0.040518,0.2,1206,860,1497,33489,38350,38346,0,0,0,0,4019,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9349542623878907,-5.876613525882292,-6.167370912601737,0.18634823572480647,0.017175,0.1,0.040171,0.2,1348,835,1757,33561,38405,38403,0,0,0,0,3907,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9354413702239789,-5.94733291431418,-6.175528372713822,0.16810409313624905,0.017099,0.1,0.039828,0.2,1218,938,1579,33396,38279,38276,0,0,0,0,3961,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9320867029432102,-6.079142983937093,-6.212579937628555,0.1455929538005098,0.017024,0.1,0.039488,0.2,1298,961,1592,33263,38155,38152,0,0,0,0,3958,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9385747181434851,-6.029847509916837,-6.1991048938290785,0.16152598710096677,0.01695,0.1,0.03915,0.2,1169,885,1642,33439,38432,38428,0,0,0,0,3868,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9409829200442703,-6.003441574414975,-6.198049430530241,0.1689219550286185,0.016876,0.1,0.038815,0.2,1116,857,1451,33431,38335,38331,0,0,0,0,4010,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9413030484160191,-5.9454599616310855,-6.175419482108549,0.18595178111623784,0.016803,0.1,0.038484,0.2,1230,734,1591,33460,38563,38552,0,0,0,0,4046,4032,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.939435202178675,-6.0288066055721785,-6.202920408435312,0.1663204573038261,0.016731,0.1,0.038155,0.2,1172,874,1596,33782,38790,38786,0,0,0,0,3864,3873,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9286906387498104,-6.158679708710375,-6.270440331958716,0.13962619301804638,0.016659,0.1,0.037829,0.2,1291,1059,1714,32955,37909,37905,0,0,0,0,3967,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9327925491963347,-6.196501294613978,-6.2954096216758595,0.1260818698937261,0.016587,0.1,0.037505,0.2,1279,958,1786,33285,38102,38092,0,0,0,0,4029,4031,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9394561933534743,-6.07200920609556,-6.270018010410922,0.17770139403643564,0.016517,0.1,0.037185,0.2,1184,820,1594,33100,38179,38167,0,0,0,0,3859,3857,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9332289722439642,-6.166905072638124,-6.295085607464616,0.1503755216252432,0.016447,0.1,0.036867,0.2,1302,916,1612,33218,37907,37900,0,0,0,0,3904,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.934106198942816,-6.15593418750245,-6.296919482871377,0.16351950659109138,0.016377,0.1,0.036552,0.2,1269,925,1608,33296,38154,38147,0,0,0,0,3891,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9347181897093597,-6.1587602330593185,-6.299117018928558,0.17994443442122554,0.016308,0.1,0.036239,0.2,1196,985,1516,33409,38332,38323,0,0,0,0,3983,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
200,0.9323396922332738,-6.165642609590171,-6.3150808467693915,0.1836773426712357,0.01624,0.1,0.03593,0.2,1199,1039,1587,33077,38075,38069,0,0,0,0,3884,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
201,0.949488893551965,-6.024426162708059,-6.254405781274288,0.22683553834784814,0.016172,0.1,0.035623,0.2,960,725,1607,33359,38374,38368,0,0,0,0,3908,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
202,0.9407367215289082,-5.976944799783531,-6.237695992025237,0.2455448167279971,0.016105,0.1,0.035318,0.2,1254,712,1421,33174,38125,38119,0,0,0,0,3924,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
203,0.935244671269889,-6.053139732923689,-6.253646863216398,0.22781636367236527,0.016039,0.1,0.035016,0.2,1240,917,1594,33310,38168,38163,0,0,0,0,4024,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
204,0.9254755129549199,-6.24694764629044,-6.309539120080453,0.164092810733363,0.015973,0.1,0.034717,0.2,1466,1022,1766,33385,38099,38092,0,0,0,0,3926,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
205,0.9387407318823248,-6.204543609976628,-6.299929979805048,0.18248394076856442,0.015907,0.1,0.03442,0.2,1245,804,1562,33448,38395,38393,0,0,0,0,3981,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
206,0.9396882494004796,-6.127961251376896,-6.266295764535604,0.20202518939144234,0.015842,0.1,0.034126,0.2,1154,858,1470,33360,38498,38488,0,0,0,0,3865,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
207,0.9381050248711762,-6.142174621421477,-6.273919375455854,0.19358104894825234,0.015778,0.1,0.033834,0.2,1295,783,1664,33573,38363,38356,0,0,0,0,3893,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
208,0.9410578747628083,-6.113873323470676,-6.268069471749432,0.20585442851067984,0.015714,0.1,0.033545,0.2,1194,794,1633,33728,38668,38662,0,0,0,0,3971,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9439370648340718,-6.0225652097711455,-6.237134512992005,0.23684940033205198,0.01565,0.1,0.033259,0.2,1088,772,1732,33177,38128,38122,0,0,0,0,3877,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9415680250594861,-6.059246534046024,-6.245949885084351,0.22620891214121672,0.015587,0.1,0.032974,0.2,1238,702,1596,33201,37963,37957,0,0,0,0,4046,4055,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9363294763211261,-6.0741221091481385,-6.253903314227648,0.22673000648497704,0.015525,0.1,0.032692,0.2,1244,891,1683,33532,38320,38313,0,0,0,0,3926,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.9413472881817357,-6.0345603427132755,-6.246815289645026,0.24682303890810117,0.015463,0.1,0.032413,0.2,1150,789,1416,33059,37984,37982,0,0,0,0,4022,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9325390871170063,-6.148152555117126,-6.2950135857744325,0.2126168008528897,0.015402,0.1,0.032136,0.2,1254,994,1703,33323,38074,38070,0,0,0,0,3920,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9419656225669282,-6.132800818867038,-6.292602969991691,0.22403266672986466,0.015341,0.1,0.031861,0.2,1167,771,1829,33394,38442,38436,0,0,0,0,3972,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9358338592853064,-6.153076321523837,-6.300071509892084,0.2253035055651293,0.01528,0.1,0.031589,0.2,1299,836,1605,33273,38150,38143,0,0,0,0,4056,4057,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.934586129753915,-6.233367344130271,-6.33271496903517,0.20423281314600608,0.01522,0.1,0.031319,0.2,1118,1075,1323,33525,38490,38486,0,0,0,0,3933,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9432485322896282,-6.236030929087081,-6.330166401950668,0.21124761613933216,0.015161,0.1,0.031051,0.2,1106,779,1718,33215,38278,38274,0,0,0,0,4050,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9305948586577701,-6.375655778678579,-6.38017240655348,0.16438500561130867,0.015102,0.1,0.030786,0.2,1283,1047,1530,33571,38475,38465,0,0,0,0,3870,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9416261292564281,-6.379580471316314,-6.401716581452878,0.16953913613897756,0.015043,0.1,0.030523,0.2,1178,754,1603,33097,37964,37957,0,0,0,0,3951,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.939656473571407,-6.374174587869079,-6.412605352887646,0.18199780684446992,0.014985,0.1,0.030262,0.2,1253,746,1775,33127,38050,38042,0,0,0,0,3904,3898,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9321247892074199,-6.352637896338615,-6.4089644717648655,0.20283905797484192,0.014927,0.1,0.030003,0.2,1299,955,1638,33208,38123,38113,0,0,0,0,3992,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9254201056944362,-6.458000274556716,-6.4430931481018225,0.18213834909644924,0.01487,0.1,0.029747,0.2,1397,1115,1526,33682,38323,38314,0,0,0,0,3980,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9344139725453838,-6.462458419927008,-6.454765616631681,0.1754366446218597,0.014813,0.1,0.029493,0.2,1224,969,1604,33437,38128,38122,0,0,0,0,4078,4080,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9404730189740402,-6.479774496955409,-6.464468613595807,0.17273314006226556,0.014757,0.1,0.029241,0.2,1174,837,1713,33783,38643,38635,0,0,0,0,3902,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.9328468030152867,-6.536367105939784,-6.478155390966361,0.15633699747198707,0.014701,0.1,0.028991,0.2,1271,965,1899,33297,38265,38260,0,0,0,0,3924,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9365036957876925,-6.467211741310412,-6.466203267054693,0.1886533482406291,0.014645,0.1,0.028743,0.2,1281,858,1654,33687,38416,38405,0,0,0,0,3930,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
