seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,2,0,26,24,18,0,0,0,0,0,0,0.0079,0.0265
43,7,5,5,366,374,2,8,175,54,3014,2839,2840,7,8,15,5,8,13,0.0106,0.0265
43,8,5,5,347,367,2,8,165,104,3138,2973,2971,11,6,17,6,2,8,0.016,0.024
43,9,5,5,403,408,2,8,172,57,3148,2976,2977,13,9,22,7,8,15,0.024,0.0253
43,10,5,5,357,370,2,9,173,52,3470,3297,3301,8,13,21,10,16,26,0.0211,0.0304
43,11,5,5,367,363,2,8,92,44,3178,3086,3085,13,9,22,4,0,4,0.0334,0.032
43,12,5,5,352,361,2,3,38,31,2370,2332,2332,9,4,13,11,9,20,0.0305,0.0331
43,13,5,5,328,339,2,4,14,19,1692,1678,1674,8,4,12,3,8,11,0.0369,0.0329
43,14,5,5,361,357,2,4,185,60,3030,2845,2843,10,7,17,11,7,18,0.0354,0.0367
43,15,5,5,340,360,2,6,157,48,2938,2781,2788,11,13,24,8,0,8,0.0397,0.0463
43,16,5,5,317,312,2,11,177,39,3262,3085,3081,14,14,28,8,10,18,0.0477,0.0503
43,17,5,5,352,355,2,5,160,37,3470,3310,3311,13,7,20,15,0,15,0.0453,0.0533
43,18,5,5,322,342,2,13,148,29,3142,2994,2995,15,10,25,20,16,36,0.0385,0.0491
43,19,5,5,344,336,2,4,63,12,2326,2263,2269,10,10,20,11,0,11,0.0374,0.0574
43,20,5,5,332,352,2,9,19,41,1720,1701,1691,5,2,7,12,17,29,0.0277,0.0476
43,21,5,5,373,380,2,6,176,62,3236,3060,3066,10,6,16,5,0,5,0.0333,0.0479
43,22,5,5,352,358,2,6,172,70,3076,2904,2902,13,9,22,7,9,16,0.0411,0.0517
43,23,5,5,349,352,2,8,147,42,3268,3121,3119,14,9,23,11,12,23,0.0449,0.0528
43,24,5,5,321,339,2,8,170,51,3372,3202,3204,13,9,22,13,8,21,0.0449,0.0541
43,25,5,5,347,353,2,6,163,63,3304,3141,3138,6,9,15,8,8,16,0.0421,0.0579
43,26,5,5,322,326,2,14,91,15,2308,2217,2222,5,12,17,10,6,16,0.0359,0.0559
43,27,5,5,265,268,2,11,34,23,1574,1540,1544,8,7,15,10,0,10,0.0337,0.0513
