seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
48,6,5,5,0,0,0,0,2,0,32,30,26,0,0,0,0,0,0,0.0107,0.0187
48,7,5,5,424,418,2,0,178,86,3214,3036,3036,18,8,26,6,0,6,0.0267,0.0294
48,8,5,5,411,430,2,0,121,44,2986,2865,2865,10,8,18,10,10,20,0.0264,0.0396
48,9,5,5,394,405,2,2,123,67,3272,3149,3149,13,9,22,7,0,7,0.0344,0.0489
48,10,5,5,406,405,2,0,196,103,3510,3314,3311,13,11,24,7,2,9,0.0422,0.0633
48,11,5,5,363,351,2,0,139,55,3104,2965,2966,4,10,14,8,0,8,0.0369,0.0765
48,12,5,5,386,394,3,3,107,38,2320,2213,2219,8,7,15,6,0,6,0.0397,0.0821
48,13,5,5,354,345,2,0,57,41,1490,1433,1427,4,4,8,9,3,12,0.033,0.0871
48,14,5,5,385,384,3,2,236,92,2996,2760,2756,4,10,14,9,0,9,0.0265,0.0979
48,15,5,5,423,441,2,0,240,45,3084,2844,2849,7,14,21,7,2,9,0.0264,0.1161
48,16,5,5,368,360,2,8,260,77,3266,3006,3007,9,9,18,5,0,5,0.032,0.1187
48,17,5,5,378,377,2,7,118,49,3470,3352,3347,11,11,22,7,0,7,0.0377,0.1252
48,18,5,5,336,356,2,1,176,72,3046,2870,2877,8,12,20,8,15,23,0.037,0.1374
48,19,5,5,341,345,2,6,53,42,2274,2221,2222,4,17,21,17,1,18,0.0199,0.1529
48,20,5,5,357,362,3,1,70,18,1730,1660,1652,9,5,14,5,6,11,0.0251,0.1572
48,21,5,5,371,374,2,4,207,68,3092,2885,2891,8,10,18,11,0,11,0.0212,0.1647
48,22,5,5,402,395,2,4,275,70,3050,2775,2777,9,12,21,9,5,14,0.0212,0.1764
48,23,5,5,355,364,1,0,248,70,3208,2960,2959,18,15,33,9,0,9,0.0332,0.1963
48,24,5,5,334,329,2,7,280,85,3468,3188,3183,13,16,29,15,4,19,0.0293,0.2091
48,25,5,5,334,351,2,0,278,50,3042,2764,2769,15,10,25,5,7,12,0.0422,0.2203
48,26,5,5,344,349,2,2,144,81,2386,2242,2242,11,16,27,15,0,15,0.037,0.2394
48,27,5,5,339,339,2,0,113,43,1606,1493,1495,9,4,13,9,0,9,0.037,0.2447
