episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
143,0.9400751333010179,-633.2766744086462,-325.8095082778974,-12.486632033110354,0.0,-109.1509484698664
144,0.9390950032168132,-635.0330284876346,-327.4523568473509,-11.280825102902822,-0.03678815382623992,-109.3261182907885
145,0.941432720232333,-635.4826067146114,-328.13013126207824,-9.99943360628009,-0.015432757180085585,-109.37642981346728
146,0.9349544621118759,-637.5237967618316,-330.024443965845,-10.895466486048774,0.0,-109.41624162128163
147,0.9431219334908232,-637.4888827675937,-330.2956980342485,-9.805463958333055,-0.038001570793412806,-109.4605509119362
148,0.9408259089814592,-635.5668972276823,-329.1987145613452,-8.884822610657151,-0.00851935916743551,-109.36306369338234
149,0.9440788476118271,-636.9170373738157,-330.59258542291053,-10.116443538431083,0.0,-109.4077494220682
150,0.9366616541353383,-638.6534225291875,-331.9375830013012,-11.720752574549952,-0.031993286946724375,-109.49642784818252
151,0.9350889420891542,-640.7812117738221,-333.53244756984657,-11.186610024976366,-0.020555843939868215,-109.55063576035353
152,0.939180148400438,-642.0169898597263,-334.40941662394835,-10.971630312927653,-0.00378900646769534,-109.48137819623577
153,0.9290492116579073,-643.2105593456312,-335.08211430212134,-12.044577124394012,-0.0001569104895120246,-109.44574739690303
154,0.936115358095752,-643.3678115405696,-335.0429973438656,-9.470214928818747,-0.002312667137938992,-109.50427248403828
155,0.9421882035119316,-641.8108090999777,-333.8594768155827,-9.08811579134678,-0.01529201067292775,-109.47751363419354
156,0.9379439027326352,-643.0001739392013,-335.17911291882297,-10.374501381003736,0.0,-109.49852114182568
157,0.9428175045993304,-643.8909183134335,-335.53594896973294,-10.080352498910639,-0.01964548563059778,-109.59189149607066
158,0.942018871931794,-642.3703262037286,-334.30482529102346,-7.982214879060622,-0.008435673694123463,-109.5901541928415
159,0.9393332336672149,-644.0262389620865,-335.32746503264684,-10.341776498828601,-0.02043601802096702,-109.70087440016974
160,0.9431295399515739,-642.2989152920163,-334.06953778242917,-9.754033983910112,0.0,-109.59777913050053
161,0.9430018416206262,-643.8467185094876,-335.6902099679625,-10.526846989575699,-0.039928167851042154,-109.65222417313691
162,0.9379969679155966,-645.194892331565,-336.7056505568556,-11.269069278941314,0.0,-109.68866344289744
163,0.9412313713683577,-645.6367705012692,-336.8527867312898,-10.631926922278614,-0.0005210439815333545,-109.69771082443549
164,0.9364599545073626,-646.8634635618445,-337.8550925226621,-12.040058059070065,0.0,-109.72388963960843
165,0.9440774725767402,-647.8635989657992,-338.26322224301106,-12.857116588725804,-0.007069193032729774,-109.69656550938574
166,0.9357451567080727,-646.6410104646698,-337.06095309824434,-11.222696148932698,0.0,-109.63771621719583
167,0.9301903349774563,-644.9835451416242,-335.6744243320286,-10.044796202486054,-0.001447055753707354,-109.56132435207331
168,0.928646066577101,-648.6131893598197,-338.17190929888653,-12.618429709481076,-0.02978945163364213,-109.68197193390242
169,0.9316434656139622,-650.163881136717,-339.3672593688115,-12.148923694185495,0.0,-109.78967876187362
170,0.9409894634855275,-651.2346094040416,-340.39269927946975,-11.77545151877659,0.0,-109.88864150909163
171,0.9416874567916078,-653.3830207104216,-342.14876287944304,-12.670250027794692,0.0,-109.998304726968
172,0.9366097704532078,-652.6486775647921,-341.5391122029615,-12.514715120259906,0.0,-109.99494935567955
173,0.9461658560019216,-654.8268938602957,-343.4478094663946,-14.373652319390718,-0.014085455093232767,-110.04601976126226
174,0.930763393534679,-654.1728672907311,-343.0721708534743,-11.062063584554528,-0.014367024550332128,-110.1022089304482
175,0.9339323945360793,-654.1626333535263,-343.195298163565,-12.679554420889257,-0.030516004967250984,-110.11503449013506
176,0.9376567646792179,-652.8026539924597,-342.3079120467838,-11.363332170771182,-0.010485464094274904,-110.08944772119767
177,0.9363019229043931,-652.3719295725009,-341.7999880574357,-10.608645684463571,-0.021632194928310575,-110.14538608480197
178,0.9376823043266893,-653.7127199135869,-342.734321322536,-12.089128919501519,-0.01932581837106691,-110.23924172115889
179,0.9377713458755427,-652.8198925396695,-342.044733915396,-11.065940343739095,-0.007923242371509301,-110.28781817052415
180,0.9320117607832439,-654.496512497471,-343.04863228652306,-14.143112210489251,-0.023577347882684802,-110.40035662278666
181,0.9379965299972606,-656.8257522567079,-344.74843483191466,-16.691136342198504,-0.006337574542918537,-110.47126098324749
182,0.9470151042915368,-656.1492376625167,-344.15381426621167,-13.14693371912889,0.0,-110.49902200305941
183,0.9382086851628468,-656.7823694076186,-344.48196762747335,-13.136900438114735,-0.008434094553242719,-110.58001931065549
184,0.9378201567610936,-656.4583894223031,-344.3376448479599,-12.025649113636886,-0.005403034878637547,-110.63571943381594
185,0.9362667957874349,-656.9696848041895,-344.73447463774806,-12.969748628855223,-0.005851096273081992,-110.65539910571037
186,0.9367096176268349,-657.254952322657,-344.77044812171215,-11.468707262821342,-0.0139767400792887,-110.7148938377913
187,0.937492439820975,-657.8626820790823,-344.965459158486,-11.72247967653221,-9.470735145866134e-05,-110.77257841420021
188,0.934829481611953,-660.1102353083402,-346.4139366610237,-14.317125183629496,-0.07165374719884984,-110.89311154998782
189,0.9370458606313281,-660.9296638484282,-347.227766746408,-14.773675376491987,0.0,-110.9473192403417
190,0.9410549343704424,-661.7223471707794,-347.60925273174405,-14.059765292478177,-0.0075347694829046045,-111.00920465157954
191,0.9324798368962313,-662.3604742104695,-347.83282504287735,-13.838849240323404,-0.026497889936779255,-111.10008412378257
192,0.9403531955790485,-662.1931088645666,-347.53455251648046,-13.040974874398602,0.0,-111.0861402092518
193,0.93496203367448,-662.8286333747783,-348.05527690156225,-12.289456660198162,-0.004922474277595205,-111.19087285110041
194,0.9349844265021622,-663.0087616029624,-347.8108337974348,-12.26617277966961,-0.018966436146358567,-111.25970620456086
195,0.9401088929219601,-664.1786451537871,-348.5310962929357,-12.230723941983491,-0.006656483612438279,-111.32172910811677
196,0.9466865362975578,-664.6058516682023,-348.6552968541339,-12.48439616966342,-0.0024122976052064074,-111.34203348587792
197,0.9394575783031321,-666.8971135285849,-350.32666454729593,-14.56998465133445,-0.0365502102158206,-111.56897781178102
198,0.9386186946302658,-666.7503113912959,-350.14819094560215,-13.438994329917236,0.0,-111.58913055313188
199,0.9320673336128916,-667.3824386721923,-350.6289099856868,-13.29130344492398,-0.04804551591526621,-111.73190664377974
