seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_onsite_repairs,daily_depot_pickups,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,0,5,5,324,324,0,0,0,0,112,27,3054,2942,2940,0,0,0,0,0,0,0.0,0.0
45,1,5,5,322,322,0,0,0,0,137,41,3118,2981,2980,0,0,0,0,0,0,0.0,0.0
45,2,5,5,338,322,0,0,0,0,121,70,3284,3163,3163,0,0,0,0,0,0,0.0,0.0
45,3,5,5,318,324,0,0,0,0,76,95,3446,3370,3367,0,0,0,0,0,0,0.0,0.0
45,4,5,5,325,315,0,0,0,0,62,90,2996,2934,2935,0,0,0,0,0,0,0.0,0.0
45,5,5,5,314,317,0,0,0,0,37,75,2246,2209,2209,0,0,0,0,0,0,0.0,0.0
45,6,5,5,325,337,0,0,0,0,47,33,1662,1615,1613,0,0,0,0,0,0,0.0,0.0
