seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
45,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S50,4.54,0,0,0,0.0,-5.119597,,,-5.119597,False,False,,,,,,,0.550353,,,,,1.0,0.731515,,,,,,,,,,,,,,
45,0,6,7,S50,False,0,0,0,0,13,0,0,0,0,"['B557', 'B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569']",9.5,S51,8.8,13,0,13,0.0,-4.962962,,,-4.962962,False,False,,,,,,,0.554201,,,,,0.927778,0.745,,,,,,,,,,,,,,
45,0,6,25,S51,False,13,0,13,6,0,0,0,0,0,"['B557', 'B558', 'B559', 'B560', 'B561', 'B562']",6.0,S19,1.21,7,0,7,0.0,-5.156545,,,-5.156545,False,False,,,,,,,0.596536,,,,,0.930769,0.792727,,,,,,,,,,,,,,
45,0,6,33,S19,False,7,0,7,7,0,0,0,0,0,"['B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569']",6.5,S54,6.83,0,0,0,0.0,-5.024519,,,-5.024519,False,False,,,,,,,0.583708,,,,,0.929412,0.721026,,,,,,,,,,,,,,
45,0,6,46,S54,False,0,0,0,0,12,0,0,0,0,"['B320', 'B514', 'B206', 'B484', 'B402', 'B578', 'B580', 'B743', 'B212', 'B403', 'B517', 'B489']",9.0,S66,5.58,12,0,12,0.0,-5.017436,,,-5.017436,False,False,,,,,,,0.605516,,,,,0.855556,0.814103,,,,,,,,,,,,,,
45,0,7,0,S66,False,12,0,12,12,0,0,0,0,0,"['B320', 'B514', 'B206', 'B484', 'B402', 'B578', 'B580', 'B743', 'B212', 'B403', 'B517', 'B489']",9.0,S3,7.38,0,0,0,0.0,-4.539582,,,-4.539582,False,False,,,,,,,0.543938,,,,,0.727619,0.840134,,,,,,,,,,,,,,
45,0,7,17,S3,False,0,0,0,0,16,0,0,0,0,"['B31', 'B32', 'B33', 'B34', 'B35', 'B36', 'B312', 'B653', 'B321', 'B657', 'B542', 'B20', 'B179', 'B713', 'B667', 'B528']",11.0,S22,11.77,16,0,16,0.0,-4.599313,,,-4.599313,False,False,,,,,,,0.545221,,,,,0.711765,0.916667,,,,,,,,,,,,,,
45,0,7,40,S22,False,16,0,16,14,0,0,0,0,0,"['B31', 'B32', 'B33', 'B34', 'B35', 'B36', 'B312', 'B653', 'B321', 'B657', 'B542', 'B20', 'B179', 'B713']",10.0,S52,7.49,2,0,2,0.0,-4.497904,,,-4.497904,False,False,,,,,,,0.542656,,,,,0.70181,0.862542,,,,,,,,,,,,,,
45,0,7,57,S52,False,2,0,2,0,12,0,0,0,0,"['B586', 'B587', 'B588', 'B589', 'B590', 'B146', 'B473', 'B192', 'B461', 'B669', 'B216', 'B385']",9.0,S21,11.4,14,0,14,0.0,-4.657362,,,-4.657362,False,False,,,,,,,0.556767,,,,,0.736765,0.884722,,,,,,,,,,,,,,
45,0,8,17,S21,False,14,0,14,6,0,0,0,0,0,"['B667', 'B528', 'B586', 'B587', 'B588', 'B589']",6.0,S15,9.99,8,0,8,0.0,-4.576125,,,-4.576125,False,False,,,,,,,0.542656,,,,,0.733333,0.860513,,,,,,,,,,,,,,
