seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
42,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S39,14.76,0,0,0,0.0,-4.076379,,,-4.076379,False,False,,,,,,,0.499038,,,,,0.719841,0.594444,,,,,,,,,,,,,,
42,0,6,17,S39,False,0,0,0,0,19,0,0,0,0,"['B430', 'B431', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B210']",12.5,S22,5.77,19,0,19,0.0,-4.579706,,,-4.579706,False,False,,,,,,,0.547787,,,,,0.812727,0.69,,,,,,,,,,,,,,
42,0,6,36,S22,False,19,0,19,9,0,0,0,0,0,"['B430', 'B431', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438']",7.5,S51,11.78,10,0,10,0.0,-5.13307,,,-5.13307,False,False,,,,,,,0.609365,,,,,0.927778,0.75,,,,,,,,,,,,,,
42,0,6,55,S51,False,10,0,10,5,0,0,0,0,0,"['B439', 'B440', 'B441', 'B442', 'B443']",5.5,S12,2.02,5,0,5,0.0,-5.436888,,,-5.436888,False,False,,,,,,,0.66068,,,,,0.927778,0.870048,,,,,,,,,,,,,,
42,0,7,2,S12,False,5,0,5,5,0,0,0,0,0,"['B444', 'B445', 'B446', 'B447', 'B210']",5.5,S54,8.01,0,0,0,0.0,-4.653236,,,-4.653236,False,False,,,,,,,0.524695,,,,,0.817308,0.793333,,,,,,,,,,,,,,
42,0,7,16,S54,False,0,0,0,0,14,0,0,0,0,"['B614', 'B615', 'B616', 'B617', 'B618', 'B404', 'B575', 'B403', 'B758', 'B380', 'B214', 'B320', 'B475', 'B485']",10.0,S66,5.58,14,0,14,0.0,-4.8944,,,-4.8944,False,False,,,,,,,0.547787,,,,,0.842308,0.879365,,,,,,,,,,,,,,
42,0,7,31,S66,False,14,0,14,7,0,0,0,0,0,"['B614', 'B615', 'B616', 'B617', 'B618', 'B404', 'B575']",6.5,S31,0.38,7,0,7,0.0,-5.070135,,,-5.070135,False,False,,,,,,,0.577293,,,,,0.817308,1.0,,,,,,,,,,,,,,
42,0,7,38,S31,False,7,0,7,7,0,0,0,0,0,"['B403', 'B758', 'B380', 'B214', 'B320', 'B475', 'B485']",6.5,S37,2.81,0,0,0,0.0,-4.995816,,,-4.995816,False,False,,,,,,,0.555484,,,,,0.824126,0.978571,,,,,,,,,,,,,,
42,0,7,48,S37,False,0,0,0,0,20,0,0,0,0,"['B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B745', 'B607', 'B483', 'B579', 'B222', 'B576', 'B760', 'B750', 'B689', 'B620', 'B324']",13.0,S65,5.89,20,0,20,0.0,-4.888902,,,-4.888902,False,False,,,,,,,0.560616,,,,,0.765909,1.0,,,,,,,,,,,,,,
42,0,8,7,S65,False,20,0,20,11,0,0,0,0,0,"['B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B745', 'B607']",8.5,S52,6.18,9,0,9,0.0,-4.811776,,,-4.811776,False,False,,,,,,,0.559333,,,,,0.790769,0.891385,,,,,,,,,,,,,,
