seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
45,7,6,3,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S66,1.4,20,0,20,0.0,,-0.737365,-9.17048,-9.907845,True,True,5,S41,True,3,0.3182,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,22,S66,False,20,0,20,18,0,0,0,0,0,"['B485', 'B358', 'B632', 'B286', 'B683', 'B663', 'B222', 'B160', 'B205', 'B44', 'B440', 'B98', 'B135', 'B247', 'B80', 'B242', 'B431', 'B636']",12.0,S39,4.09,2,0,2,0.0,,-0.644865,-9.155376,-9.80024,False,False,18,S41,True,6,1.3593,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,39,S39,False,2,0,2,0,18,0,0,0,0,"['B368', 'B147', 'B600', 'B83', 'B10', 'B699', 'B557', 'B206', 'B448', 'B673', 'B420', 'B578', 'B603', 'B732', 'B101', 'B602', 'B104', 'B520']",12.0,S26,9.74,20,0,20,0.0,,-0.556431,-9.119655,-9.676086,True,False,18,S22,True,13,1.5892,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,0,S26,False,20,0,20,20,0,0,0,0,0,"['B427', 'B543', 'B368', 'B147', 'B600', 'B83', 'B10', 'B699', 'B557', 'B206', 'B448', 'B673', 'B420', 'B578', 'B603', 'B732', 'B101', 'B602', 'B104', 'B520']",13.0,S33,6.45,0,0,0,0.0,,-0.342483,-8.995029,-9.337511,False,False,12,S38,True,8,1.2272,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,20,S33,False,0,0,0,0,17,0,0,0,0,"['B481', 'B381', 'B215', 'B393', 'B84', 'B107', 'B641', 'B462', 'B166', 'B321', 'B702', 'B408', 'B715', 'B629', 'B495', 'B755', 'B723']",11.5,S15,3.7,17,0,17,0.0,,-0.266028,-8.691576,-8.957604,True,False,36,S52,True,28,2.7318,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,35,S15,False,17,0,17,16,0,0,0,0,0,"['B481', 'B381', 'B215', 'B393', 'B84', 'B107', 'B641', 'B462', 'B166', 'B321', 'B702', 'B408', 'B715', 'B629', 'B495', 'B755']",11.0,S63,5.25,1,0,1,0.0,,-0.266312,-8.816627,-9.082939,False,False,18,S52,True,8,1.9984,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,51,S63,False,1,0,1,0,16,1,1,0,0,"['B592', 'B396', 'B43', 'B41', 'B644', 'B605', 'B386', 'B322', 'B387', 'B45', 'B664', 'B643', 'B319', 'B164', 'B217', 'B275', 'B289']",14.5,S60,4.47,17,1,18,0.0,,-0.177586,-8.638094,-8.81568,True,True,72,S38,True,42,6.4553,pickup+maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,10,S60,False,17,1,18,17,0,0,0,0,0,"['B723', 'B592', 'B396', 'B43', 'B41', 'B644', 'B605', 'B386', 'B322', 'B387', 'B45', 'B664', 'B643', 'B319', 'B164', 'B217', 'B275']",11.5,S54,6.45,0,1,1,0.0,,-0.136347,-8.179041,-8.315389,False,False,18,S49,True,10,1.7884,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,28,S54,False,0,1,1,0,11,0,0,0,0,"['B91', 'B564', 'B201', 'B497', 'B539', 'B141', 'B115', 'B202', 'B671', 'B341', 'B127']",8.5,S48,6.34,11,1,12,0.0,,-0.159506,-8.198689,-8.358194,True,False,108,S38,True,76,9.4912,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,43,S48,False,11,1,12,11,0,1,0,0,0,"['B91', 'B564', 'B201', 'B497', 'B539', 'B141', 'B115', 'B202', 'B671', 'B341', 'B127']",11.5,S52,5.29,0,1,1,0.0,,-0.224022,-8.521119,-8.745141,True,True,48,S52,True,37,5.1579,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
