seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239,0.0305
43,7,5,5,301,303,2,2,219,70,3014,2795,2795,8,10,18,4,6,10,0.0291,0.041
43,8,5,5,307,316,3,6,208,148,3138,2930,2932,14,5,19,6,9,15,0.0395,0.0382
43,9,5,5,293,299,2,6,191,76,3148,2957,2955,11,8,19,6,4,10,0.0462,0.0409
43,10,5,5,282,302,3,6,200,66,3470,3270,3277,8,15,23,12,8,20,0.0408,0.0526
43,11,5,5,292,295,2,8,128,58,3178,3050,3047,14,6,20,10,6,16,0.0462,0.0501
43,12,5,5,329,324,2,2,84,62,2370,2286,2289,1,7,8,5,0,5,0.041,0.0569
43,13,5,5,261,281,2,9,41,70,1692,1651,1646,4,4,8,7,10,17,0.037,0.0502
43,14,5,5,325,312,2,3,205,83,3030,2825,2819,10,8,18,9,0,9,0.0385,0.057
43,15,5,5,271,291,2,10,223,61,2938,2715,2723,5,14,19,13,12,25,0.0278,0.0622
43,16,5,5,303,297,2,5,205,62,3262,3057,3053,12,15,27,8,0,8,0.0333,0.0759
43,17,5,5,311,320,2,9,193,42,3470,3277,3276,8,9,17,3,14,17,0.0397,0.0754
43,18,5,5,263,283,2,9,169,46,3142,2973,2976,8,12,20,13,1,14,0.0334,0.0802
43,19,5,5,301,299,2,8,61,14,2326,2265,2271,17,12,29,5,17,22,0.0489,0.0845
43,20,5,5,274,294,2,9,31,29,1720,1689,1680,7,2,9,6,9,15,0.0502,0.0753
43,21,5,5,323,326,2,5,231,103,3236,3005,3009,11,8,19,9,0,9,0.0519,0.0798
43,22,5,5,311,319,2,8,207,79,3076,2869,2867,14,8,22,14,14,28,0.0515,0.0792
43,23,5,5,283,294,2,8,200,65,3268,3068,3068,11,15,26,13,8,21,0.0488,0.0884
43,24,5,5,306,305,2,9,231,61,3372,3141,3144,12,8,20,13,0,13,0.0481,0.0881
43,25,5,5,295,309,2,7,185,81,3304,3119,3117,10,9,19,12,17,29,0.0448,0.0896
43,26,5,5,293,297,2,11,70,15,2308,2238,2241,1,8,9,5,7,12,0.0397,0.0861
43,27,5,5,298,312,2,11,48,32,1610,1562,1555,6,5,11,4,11,15,0.0424,0.0781
