episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,projected_starvation_risk
0,0.8910293185180712,-0.4237528170924634,-0.32469297587522306,-1.590104949194938,-0.12149692041712115
1,0.9322795646325058,-0.5006313964629328,-0.38383810165063753,-1.8789786554910575,-0.1505634243507674
2,0.9286676463384766,-0.5497253075143419,-0.4263365253697389,-2.063081039534612,-0.17278056114838602
3,0.9322064539455843,-0.5891499818304733,-0.45527448459419123,-2.1958592358239666,-0.19786174574823437
4,0.9316053212432143,-0.6112240955596417,-0.4787808982076455,-2.243369640371963,-0.21076901012408983
5,0.932174120169118,-0.6454267420996975,-0.5036890908253961,-2.3218624244525525,-0.2302787393024987
6,0.9308001329024074,-0.6988588600352185,-0.5448860641924755,-2.529114268814168,-0.25063501581515135
7,0.9316967769041474,-0.7169738783715679,-0.5642185895815574,-2.5578209083561476,-0.25941213498648236
8,0.9307859340129079,-0.7288952335588419,-0.5753545087772463,-2.543422151241876,-0.2739278550581289
9,0.9295501981306149,-0.7516670768082688,-0.5982011872337669,-2.6053662805492865,-0.2834281080188076
10,0.9323994765643588,-0.747809643762821,-0.5957389464238814,-2.5226923492007183,-0.29061906199433557
11,0.9292022062147745,-0.7706777222289192,-0.6201314887262234,-2.5599858747156423,-0.3081996427804397
12,0.9304151302486023,-0.7907772015194864,-0.6439594922193526,-2.581442510579229,-0.32211687670447825
13,0.9317277614116075,-0.8126051401773821,-0.6586139670344981,-2.6134514425842394,-0.33930413400699916
14,0.9283505154639176,-0.8285905612481538,-0.6696840221926624,-2.6027887467977635,-0.3510014488100653
15,0.9342810178984536,-0.854763633447402,-0.6893456831117951,-2.6710744889518825,-0.3668401144686254
16,0.9277152418618801,-0.8720001823058168,-0.7085451540116742,-2.68095428126906,-0.3833065512852484
17,0.9317249402975936,-0.8709932862952983,-0.7141847670546316,-2.606071353312363,-0.39343844945877615
18,0.9320565435476517,-0.8860710255901837,-0.7263231867060612,-2.6168367077804233,-0.40680807920137724
19,0.9326756715738351,-0.9062910615029078,-0.7425540479372599,-2.649665657950423,-0.4189244717001936
20,0.93254617014835,-0.9218060738718656,-0.760946611653828,-2.6700457159432593,-0.4271509923527758
