Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,0,7,420,0,0,0,0,0,0,0,0,0.0,0.4443,35,153,376,204
1,0,8,480,0,0,0,0,0,0,0,0,62.8,0.4392,36,150,363,219
1,0,9,540,0,0,0,0,1,0,8,0,24.27,0.4399,37,152,359,220
1,0,10,600,6,6,0,1,2,0,20,24,5.19,0.4413,36,151,365,216
1,0,11,660,1,1,0,0,0,0,24,11,15.0,0.4424,35,153,364,216
1,0,12,720,2,1,0,0,1,1,8,17,23.34,0.4417,34,150,368,216
1,0,13,780,10,7,0,0,1,3,24,16,1.5,0.4454,35,154,368,211
1,0,14,840,7,6,0,6,1,1,16,19,45.34,0.4423,37,147,363,221
1,0,15,900,34,30,3,15,2,4,11,16,2.03,0.4495,41,150,369,208
1,0,16,960,20,19,16,18,2,1,15,14,30.8,0.4492,41,149,368,210
1,0,17,1020,31,19,17,3,1,12,16,8,27.0,0.4486,42,149,360,217
1,0,18,1080,16,16,14,11,0,0,17,14,31.5,0.4458,42,145,357,224
1,0,19,1140,1,1,8,2,0,0,13,19,32.5,0.4441,43,141,353,231
1,0,20,1200,2,2,6,0,1,0,7,10,20.5,0.4441,45,136,356,231
1,0,21,1260,3,3,8,3,1,0,15,20,15.5,0.443,44,136,357,231
1,0,22,1320,0,0,9,4,0,0,8,7,27.19,0.4405,43,136,353,236
1,0,23,1380,0,0,5,1,1,0,15,16,16.84,0.4385,42,135,352,239
1,1,24,1440,0,0,0,0,0,0,0,0,0.0,0.3902,0,135,352,281
1,1,1,1500,0,0,0,0,0,0,0,0,0.0,0.3902,0,135,352,281
1,1,2,1560,0,0,1,0,0,0,0,0,0.0,0.3902,0,135,352,281
1,1,3,1620,0,0,1,0,0,0,0,0,0.0,0.3902,0,135,352,281
1,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.3902,0,135,352,281
1,1,5,1740,0,0,0,1,0,0,0,0,0.0,0.3906,0,136,352,280
1,1,6,1800,9,9,0,4,0,0,0,0,0.0,0.3936,2,140,351,275
1,1,7,1860,10,10,7,2,1,0,0,0,0.0,0.3971,3,141,358,266
1,1,8,1920,10,10,5,10,0,0,19,13,30.5,0.3944,3,136,358,271
1,1,9,1980,5,5,0,8,0,0,12,19,22.87,0.3932,4,133,356,275
1,1,10,2040,7,7,8,5,0,0,18,10,27.46,0.3924,7,127,354,280
1,1,11,2100,14,14,2,3,0,0,3,15,26.26,0.3936,7,127,356,278
1,1,12,2160,3,3,0,1,0,0,18,8,9.98,0.3953,9,124,359,276
1,1,13,2220,12,12,2,5,0,0,13,8,32.53,0.3939,12,120,353,283
1,1,14,2280,17,17,3,7,0,0,11,22,4.65,0.3973,12,125,348,283
1,1,15,2340,41,41,8,0,0,0,27,13,10.5,0.4021,14,123,358,273
1,1,16,2400,13,13,13,7,0,0,2,7,39.0,0.4,13,120,358,277
1,1,17,2460,11,11,13,4,0,0,4,15,24.69,0.3984,14,115,362,277
1,1,18,2520,25,25,6,2,0,0,25,8,32.5,0.3947,13,110,364,281
1,1,19,2580,6,6,1,0,1,0,7,20,12.5,0.3951,14,110,361,283
1,1,20,2640,1,1,1,0,1,0,10,6,30.0,0.3938,15,109,356,288
1,1,21,2700,11,11,2,0,0,0,3,14,34.98,0.3913,15,107,352,294
1,1,22,2760,4,4,1,2,0,0,10,9,10.5,0.3906,15,105,355,293
1,1,23,2820,0,0,1,0,0,0,17,9,28.97,0.387,15,105,345,303
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.3698,0,105,345,318
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.3698,0,105,345,318
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.3698,0,105,345,318
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.3698,0,105,345,318
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.3698,0,105,345,318
1,2,5,3180,6,6,1,0,0,0,0,0,0.0,0.37,0,105,345,318
1,2,6,3240,14,14,0,11,0,0,0,0,0.0,0.373,1,107,350,310
1,2,7,3300,25,25,6,29,0,0,0,0,0.0,0.3761,1,110,353,304
1,2,8,3360,25,25,3,18,0,0,24,13,49.5,0.3726,2,104,352,310
1,2,9,3420,32,32,1,3,0,0,0,0,40.0,0.3735,2,106,352,308
1,2,10,3480,16,16,5,6,0,0,16,23,7.0,0.3752,3,105,360,300
1,2,11,3540,8,8,9,9,0,0,9,18,29.72,0.3739,5,102,358,303
