Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,1,10,2040,9,9,4,0,0,0,4,19,29.5,0.4011,5,133,367,263
1,1,11,2100,3,3,0,1,1,0,19,0,45.5,0.3993,7,132,356,273
1,1,12,2160,4,4,0,0,0,0,10,26,0.5,0.4021,7,132,359,270
1,1,13,2220,23,23,0,4,0,0,21,20,7.95,0.4051,8,136,359,265
1,1,14,2280,18,18,5,7,1,0,28,18,2.73,0.4112,12,137,359,260
1,1,15,2340,68,68,18,10,0,0,16,31,4.36,0.4167,14,137,364,253
1,1,16,2400,26,26,15,13,0,0,11,10,25.0,0.4168,15,135,368,250
1,1,17,2460,17,17,6,20,2,0,24,5,25.43,0.4177,17,134,367,250
1,1,18,2520,8,8,14,8,0,0,3,3,48.5,0.4125,15,135,356,262
1,1,19,2580,12,12,5,8,0,0,9,20,27.88,0.4106,16,133,351,268
1,1,20,2640,1,1,3,3,1,0,9,18,24.08,0.4085,17,127,351,273
1,1,21,2700,10,5,2,8,0,5,14,1,33.58,0.4059,18,124,344,282
1,1,22,2760,0,0,0,0,0,0,14,27,21.35,0.4028,18,119,344,287
1,1,23,2820,0,0,0,0,0,0,17,8,30.0,0.3985,18,116,338,296
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.3782,0,116,339,313
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.3782,0,116,339,313
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.3782,0,116,339,313
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.3788,0,117,339,312
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.3788,0,117,339,312
1,2,5,3180,1,1,1,0,0,0,0,0,0.0,0.3792,0,117,341,310
1,2,6,3240,15,15,4,10,0,0,0,0,0.0,0.382,0,120,342,306
1,2,7,3300,28,28,11,18,0,0,0,0,0.0,0.3855,0,124,348,296
1,2,8,3360,16,16,12,18,0,0,15,11,31.0,0.3849,1,123,348,296
1,2,9,3420,10,10,8,9,0,0,16,9,34.44,0.3818,1,120,342,305
1,2,10,3480,10,10,8,19,0,0,0,12,42.5,0.3798,1,118,336,313
1,2,11,3540,14,14,6,18,0,0,22,19,14.0,0.3795,2,114,338,314
1,2,12,3600,16,16,1,8,0,0,25,16,42.5,0.3756,2,109,336,321
1,2,13,3660,19,19,7,11,0,0,0,14,6.89,0.3774,3,110,336,319
1,2,14,3720,32,32,3,10,1,0,18,6,35.13,0.3765,6,102,334,326
1,2,15,3780,17,17,15,13,1,0,13,17,18.5,0.3803,7,107,325,329
1,2,16,3840,13,13,8,9,0,0,13,19,33.07,0.3801,7,107,324,330
1,2,17,3900,19,19,4,10,0,0,15,8,24.5,0.3813,8,107,327,326
1,2,18,3960,9,9,3,1,1,0,17,16,17.5,0.3824,9,106,329,324
1,2,19,4020,11,11,1,9,0,0,12,8,42.5,0.379,9,99,330,330
1,2,20,4080,6,6,3,3,0,0,10,17,8.0,0.3799,9,98,337,324
1,2,21,4140,3,3,9,1,0,0,8,20,26.69,0.3776,9,94,340,325
1,2,22,4200,3,3,6,0,0,0,26,7,37.0,0.3756,9,92,338,329
1,2,23,4260,0,0,1,0,0,0,6,20,8.33,0.3749,9,91,337,331
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.3647,0,91,337,340
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.3647,0,91,337,340
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.3647,0,91,337,340
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.3647,0,91,337,340
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.3647,0,91,337,340
1,3,5,4620,0,0,8,0,0,0,0,0,0.0,0.3651,0,91,337,340
1,3,6,4680,2,2,31,12,0,0,0,0,0.0,0.3674,0,93,341,334
1,3,7,4740,30,30,39,13,0,0,0,0,0.0,0.371,2,92,346,328
1,3,8,4800,15,15,11,17,0,0,19,15,15.88,0.3711,2,92,350,324
1,3,9,4860,22,22,5,9,0,0,17,25,14.0,0.3711,2,93,349,324
1,3,10,4920,25,25,10,8,0,0,20,2,32.37,0.3693,2,91,346,329
1,3,11,4980,16,16,11,6,0,0,13,20,24.5,0.3699,3,90,346,329
1,3,12,5040,21,21,8,6,0,0,14,11,20.85,0.3705,4,88,351,325
1,3,13,5100,42,41,4,6,2,1,18,22,14.11,0.3726,6,85,356,321
1,3,14,5160,42,42,16,6,0,0,20,25,20.5,0.3752,8,83,367,310
1,3,15,5220,41,39,20,11,0,2,27,18,15.5,0.38,10,87,376,295
1,3,16,5280,21,18,43,4,0,3,6,16,17.51,0.3835,11,87,384,286
1,3,17,5340,12,12,13,6,0,0,18,16,3.99,0.3876,10,92,392,274
1,3,18,5400,9,9,13,5,1,0,17,23,16.49,0.3886,8,94,395,271
1,3,19,5460,11,11,2,3,0,0,19,15,24.7,0.3885,10,93,392,273
1,3,20,5520,9,9,11,6,0,0,13,9,25.21,0.3868,10,92,393,273
1,3,21,5580,1,1,7,1,1,0,10,0,70.0,0.3832,10,93,383,282
1,3,22,5640,2,2,6,5,0,0,0,15,18.63,0.3832,10,92,386,280
1,3,23,5700,0,0,3,0,0,0,16,7,36.0,0.3785,9,90,376,293
1,4,24,5760,0,0,0,0,1,0,0,0,0.0,0.369,1,90,375,302
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.369,1,90,375,302
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.369,1,90,375,302
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.369,1,90,375,302
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.369,1,90,375,302
1,4,5,6060,1,1,5,0,0,0,0,0,0.0,0.3692,1,90,377,300
1,4,6,6120,14,14,6,4,0,0,0,0,0.0,0.3712,4,87,383,294
1,4,7,6180,5,5,8,6,0,0,0,0,0.0,0.375,4,91,385,288
1,4,8,6240,6,6,15,10,0,0,23,30,3.9,0.3766,5,91,388,284
1,4,9,6300,7,7,5,13,0,0,6,10,36.0,0.3746,4,87,388,289
1,4,10,6360,15,15,8,12,0,0,12,13,15.5,0.3751,4,86,389,289
1,4,11,6420,13,13,15,7,0,0,22,13,18.13,0.3759,5,89,393,281
1,4,12,6480,17,17,10,8,0,0,26,19,27.0,0.375,6,86,393,283
1,4,13,6540,34,34,0,12,0,0,13,14,11.55,0.3768,7,86,397,278
1,4,14,6600,18,18,3,15,0,0,10,25,9.21,0.381,8,86,410,264
1,4,15,6660,29,29,2,18,0,0,26,8,12.29,0.3857,7,87,426,248
1,4,16,6720,17,17,3,12,1,0,30,32,22.5,0.386,8,83,435,242
1,4,17,6780,10,10,7,13,0,0,15,13,17.5,0.3865,8,80,440,240
1,4,18,6840,12,12,5,13,0,0,11,11,30.09,0.3853,9,75,439,245
1,4,19,6900,6,6,4,5,0,0,0,16,12.47,0.3866,10,74,441,243
1,4,20,6960,0,0,5,2,0,0,34,18,23.62,0.3849,11,70,443,244
1,4,21,7020,0,0,0,7,0,0,8,8,26.0,0.3823,11,68,442,247
1,4,22,7080,1,1,0,2,0,0,0,0,50.0,0.3803,11,69,437,251
1,4,23,7140,0,0,0,1,0,0,0,0,50.0,0.3796,11,69,438,250
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.367,0,69,438,261
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.367,0,69,438,261
1,5,2,7320,0,0,0,0,1,0,0,0,0.0,0.3673,1,68,438,261
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.3673,1,68,438,261
1,5,4,7440,0,0,0,0,1,0,0,0,0.0,0.368,2,68,437,261
1,5,5,7500,2,2,0,0,0,0,0,0,0.0,0.3681,2,69,436,261
1,5,6,7560,4,4,0,0,0,0,0,0,0.0,0.3683,2,69,436,261
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.3691,3,68,438,259
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.3691,3,68,438,259
