Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
2,0,7,420,0,0,0,0,0,0,0,0,0.0,0.443,31,151,362,224
2,0,8,480,1,1,0,0,1,0,13,4,31.0,0.4397,30,149,358,231
2,0,9,540,1,0,0,0,0,1,28,18,0.0,0.4417,30,150,360,228
2,0,10,600,0,0,0,9,1,0,24,25,8.55,0.4432,31,150,362,225
2,0,11,660,0,0,3,1,1,0,15,31,2.02,0.446,31,150,367,220
2,0,12,720,0,0,0,1,2,0,25,23,0.5,0.4495,33,151,369,215
2,0,13,780,3,3,2,0,0,0,29,14,7.3,0.4525,35,150,378,205
2,0,14,840,15,15,6,5,2,0,15,29,0.0,0.4576,38,151,376,203
2,0,15,900,53,43,9,11,1,10,29,34,0.0,0.4631,42,154,375,197
2,0,16,960,18,18,11,9,0,0,35,15,2.89,0.468,43,157,379,189
2,0,17,1020,25,25,7,0,1,0,18,26,19.5,0.4683,44,156,377,191
2,0,18,1080,6,6,5,1,1,0,7,0,39.4,0.4664,48,151,369,200
2,0,19,1140,1,1,8,3,0,0,2,4,48.5,0.4625,47,149,364,208
2,0,20,1200,6,3,2,2,1,3,3,7,26.54,0.4599,47,146,361,214
2,0,21,1260,0,0,9,0,2,0,15,21,6.5,0.4597,46,152,355,215
2,0,22,1320,0,0,2,2,2,0,13,20,9.5,0.4594,45,152,356,215
2,0,23,1380,0,0,1,0,1,0,25,20,11.0,0.4581,45,150,358,215
2,1,24,1440,0,0,0,0,0,0,0,0,0.0,0.4061,0,150,358,260
2,1,1,1500,0,0,0,0,0,0,0,0,0.0,0.4061,0,150,358,260
2,1,2,1560,0,0,0,0,0,0,0,0,0.0,0.4061,0,150,358,260
2,1,3,1620,0,0,0,0,1,0,0,0,0.0,0.4069,1,150,357,260
2,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4069,1,150,357,260
2,1,5,1740,0,0,0,0,0,0,0,0,0.0,0.4074,1,151,356,260
2,1,6,1800,14,14,0,0,0,0,0,0,0.0,0.4098,2,152,360,254
2,1,7,1860,34,34,0,10,0,0,0,0,0.0,0.4138,3,154,366,245
2,1,8,1920,11,11,10,21,0,0,30,23,10.28,0.4142,3,154,369,242
2,1,9,1980,12,12,13,4,0,0,15,20,12.1,0.4142,3,152,372,241
2,1,10,2040,24,24,7,24,0,0,27,22,1.87,0.4168,6,152,375,235
2,1,11,2100,15,15,6,8,1,0,26,18,18.0,0.4158,6,152,373,237
2,1,12,2160,14,14,4,14,1,0,11,13,29.5,0.4138,8,148,369,243
2,1,13,2220,12,12,3,8,1,0,19,17,13.98,0.4149,9,146,373,240
2,1,14,2280,26,26,4,5,0,0,13,33,0.0,0.4193,10,153,371,234
2,1,15,2340,12,11,4,1,1,1,26,26,2.77,0.425,12,158,374,224
