Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
2,0,7,420,0,0,0,0,0,0,0,0,0.0,0.443,31,151,362,224
2,0,8,480,0,0,0,2,1,0,7,6,31.66,0.4395,30,146,362,230
2,0,9,540,2,0,0,0,1,2,30,12,14.37,0.4388,30,142,369,227
2,0,10,600,6,6,0,0,0,0,15,30,3.88,0.441,29,146,368,225
2,0,11,660,11,10,0,1,0,1,20,9,15.12,0.4403,28,145,370,225
2,0,12,720,3,3,0,0,1,0,15,24,11.16,0.443,29,146,368,225
2,0,13,780,15,15,0,0,1,0,22,14,3.94,0.4466,30,147,373,218
2,0,14,840,11,9,4,2,0,2,19,22,7.5,0.449,29,152,371,216
2,0,15,900,36,20,7,13,0,16,19,26,1.45,0.4541,32,151,380,205
2,0,16,960,4,2,1,14,1,2,13,8,31.94,0.4524,31,147,386,204
2,0,17,1020,29,17,8,7,1,12,26,19,9.19,0.4544,32,147,390,199
2,0,18,1080,11,7,4,3,1,4,9,19,39.73,0.4503,31,139,395,203
2,0,19,1140,2,2,0,7,2,0,13,0,26.0,0.4498,31,138,399,200
2,0,20,1200,2,2,12,4,0,0,5,17,23.49,0.448,29,137,400,202
2,0,21,1260,0,0,6,4,1,0,14,1,43.0,0.4433,28,134,395,211
2,0,22,1320,4,2,6,0,0,2,4,20,27.09,0.4401,29,131,389,219
2,0,23,1380,0,0,0,0,0,0,8,12,25.0,0.4356,27,128,390,223
2,1,24,1440,0,0,0,0,0,0,0,0,0.0,0.4041,0,128,390,250
2,1,1,1500,0,0,0,0,1,0,0,0,0.0,0.4051,1,128,390,249
2,1,2,1560,0,0,0,0,0,0,0,0,0.0,0.4051,1,128,390,249
2,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.4051,1,128,390,249
2,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4051,1,128,390,249
2,1,5,1740,0,0,0,0,0,0,0,0,0.0,0.4054,1,128,391,248
2,1,6,1800,3,3,0,1,0,0,0,0,0.0,0.4085,5,125,392,246
2,1,7,1860,6,6,0,6,0,0,0,0,0.0,0.4122,7,127,398,236
2,1,8,1920,11,11,0,10,0,0,25,6,19.75,0.4109,9,121,405,233
2,1,9,1980,4,4,0,7,1,0,13,15,28.5,0.4088,11,115,404,238
2,1,10,2040,6,6,0,8,1,0,3,19,27.5,0.4078,12,114,402,240
2,1,11,2100,12,12,5,8,1,0,23,24,13.59,0.409,13,116,404,235
2,1,12,2160,10,10,4,5,0,0,2,1,40.9,0.407,13,117,391,247
2,1,13,2220,11,10,6,2,1,1,25,10,15.0,0.4096,13,120,389,246
