seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
42,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S54,6.35,0,0,0,0.0,-1.03705,,,-1.03705,False,False,,,,,,,,,,,,,,0.029851,0.0,0.109305,0.030879,,,,,,,,,,
42,0,6,9,S54,False,0,0,0,0,13,0,0,0,0,"['B610', 'B611', 'B612', 'B613', 'B614', 'B615', 'B616', 'B617', 'B618', 'B404', 'B575', 'B403', 'B758']",9.5,S51,6.18,13,0,13,0.0,-0.932736,,,-0.932736,False,False,,,,,,,,,,,,,,0.014925,0.0,0.101638,0.031414,,,,,,,,,,
42,0,6,25,S51,False,13,0,13,6,0,0,0,0,0,"['B610', 'B611', 'B612', 'B613', 'B614', 'B615']",6.0,S12,2.02,7,0,7,0.0,-0.81043,,,-0.81043,False,False,,,,,,,,,,,,,,0.029851,0.0,0.059021,0.040473,,,,,,,,,,
42,0,6,33,S12,False,7,0,7,7,0,0,0,0,0,"['B616', 'B617', 'B618', 'B404', 'B575', 'B403', 'B758']",6.5,S16,5.59,0,0,0,0.0,-0.89375,,,-0.89375,False,False,,,,,,,,,,,,,,0.059701,0.0,0.05913,0.035323,,,,,,,,,,
42,0,6,45,S16,False,0,0,0,0,8,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165', 'B112']",7.0,S65,7.14,8,0,8,0.0,-0.807002,,,-0.807002,False,False,,,,,,,,,,,,,,0.044776,0.0,0.054733,0.035583,,,,,,,,,,
42,0,6,59,S65,False,8,0,8,4,0,0,0,0,0,"['B159', 'B160', 'B161', 'B162']",5.0,S29,8.87,4,0,4,0.0,-1.090141,,,-1.090141,False,False,,,,,,,,,,,,,,0.074627,0.029851,0.059873,0.03727,,,,,,,,,,
42,0,7,13,S29,False,4,0,4,0,16,0,0,0,0,"['B299', 'B300', 'B301', 'B302', 'B303', 'B304', 'B305', 'B306', 'B307', 'B308', 'B309', 'B310', 'B311', 'B269', 'B368', 'B270']",11.0,S51,7.57,20,0,20,0.0,-1.59286,,,-1.59286,False,False,,,,,,,,,,,,,,0.044776,0.029851,0.138024,0.056233,,,,,,,,,,
42,0,7,31,S51,False,20,0,20,12,0,0,0,0,0,"['B163', 'B164', 'B165', 'B112', 'B299', 'B300', 'B301', 'B302', 'B303', 'B304', 'B305', 'B306']",9.0,S46,3.14,8,0,8,0.0,-1.573492,,,-1.573492,False,False,,,,,,,,,,,,,,0.044776,0.029851,0.138968,0.053143,,,,,,,,,,
42,0,7,43,S46,False,8,0,8,0,12,0,0,0,0,"['B520', 'B521', 'B522', 'B523', 'B524', 'B525', 'B526', 'B458', 'B574', 'B687', 'B253', 'B463']",9.0,S66,5.15,20,0,20,0.0,-1.656318,,,-1.656318,False,False,,,,,,,,,,,,,,0.044776,0.044776,0.140739,0.055014,,,,,,,,,,
42,0,7,58,S66,False,20,0,20,10,0,0,0,0,0,"['B307', 'B308', 'B309', 'B310', 'B311', 'B269', 'B368', 'B270', 'B520', 'B521']",8.0,S42,9.4,10,0,10,0.0,-1.720564,,,-1.720564,False,False,,,,,,,,,,,,,,0.044776,0.044776,0.141181,0.062599,,,,,,,,,,
42,0,8,15,S42,False,10,0,10,8,0,0,0,0,0,"['B522', 'B523', 'B524', 'B525', 'B526', 'B458', 'B574', 'B687']",7.0,S39,12.59,2,0,2,0.0,-1.493658,,,-1.493658,False,False,,,,,,,,,,,,,,0.044776,0.029851,0.121158,0.056595,,,,,,,,,,
42,0,8,34,S39,False,2,0,2,0,18,0,0,0,0,"['B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B210', 'B653']",12.0,S32,8.29,20,0,20,0.0,-1.576709,,,-1.576709,False,False,,,,,,,,,,,,,,0.044776,0.029851,0.119371,0.068159,,,,,,,,,,
42,0,8,55,S32,False,20,0,20,10,0,0,0,0,0,"['B253', 'B463', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439']",8.0,S52,3.72,10,0,10,0.0,-2.265576,,,-2.265576,False,False,,,,,,,,,,,,,,0.119403,0.074627,0.129775,0.085889,,,,,,,,,,
42,0,9,7,S52,False,10,0,10,0,7,0,0,0,0,"['B589', 'B590', 'B216', 'B221', 'B466', 'B152', 'B154']",6.5,S22,7.49,17,0,17,0.0,-1.708229,,,-1.708229,False,False,,,,,,,,,,,,,,0.059701,0.059701,0.090421,0.084268,,,,,,,,,,
42,0,9,20,S22,False,17,0,17,16,0,0,0,0,0,"['B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B210', 'B653', 'B589', 'B590', 'B216', 'B221', 'B466', 'B152']",11.0,S37,7.12,1,0,1,0.0,-1.77179,,,-1.77179,False,False,,,,,,,,,,,,,,0.089552,0.044776,0.099483,0.077015,,,,,,,,,,
42,0,9,39,S37,False,1,0,1,0,9,0,0,0,0,"['B420', 'B745', 'B607', 'B483', 'B579', 'B222', 'B576', 'B760', 'B750']",7.5,S44,1.36,10,0,10,0.0,-1.713943,,,-1.713943,False,False,,,,,,,,,,,,,,0.089552,0.044776,0.100928,0.068811,,,,,,,,,,
42,0,9,47,S44,False,10,0,10,0,10,0,0,0,0,"['B502', 'B503', 'B504', 'B505', 'B506', 'B507', 'B367', 'B198', 'B409', 'B201']",8.0,S23,8.54,20,0,20,0.0,-1.560141,,,-1.560141,False,False,,,,,,,,,,,,,,0.059701,0.044776,0.087736,0.075039,,,,,,,,,,
42,0,10,4,S23,False,20,0,20,7,0,0,0,0,0,"['B154', 'B420', 'B745', 'B607', 'B483', 'B579', 'B222']",6.5,S65,2.48,13,0,13,0.0,-1.65894,,,-1.65894,False,False,,,,,,,,,,,,,,0.044776,0.044776,0.102998,0.083492,,,,,,,,,,
42,0,10,13,S65,False,13,0,13,13,0,0,0,0,0,"['B576', 'B760', 'B750', 'B502', 'B503', 'B504', 'B505', 'B506', 'B507', 'B367', 'B198', 'B409', 'B201']",9.5,S41,2.23,0,0,0,0.0,-1.793606,,,-1.793606,False,False,,,,,,,,,,,,,,0.059701,0.044776,0.117986,0.081233,,,,,,,,,,
42,0,10,25,S41,False,0,0,0,0,20,0,0,0,0,"['B472', 'B211', 'B213', 'B215', 'B484', 'B355', 'B357', 'B223', 'B358', 'B609', 'B450', 'B494', 'B214', 'B729', 'B262', 'B711', 'B261', 'B468', 'B73', 'B75']",13.0,S26,6.65,20,0,20,0.0,-1.667588,,,-1.667588,False,False,,,,,,,,,,,,,,0.044776,0.029851,0.119548,0.079223,,,,,,,,,,
42,0,10,44,S26,False,20,0,20,10,0,0,0,0,0,"['B472', 'B211', 'B213', 'B215', 'B484', 'B355', 'B357', 'B223', 'B358', 'B609']",8.0,S15,2.8,10,0,10,0.0,-1.842211,,,-1.842211,False,False,,,,,,,,,,,,,,0.029851,0.044776,0.128624,0.094619,,,,,,,,,,
42,0,10,55,S15,False,10,0,10,10,0,0,0,0,0,"['B450', 'B494', 'B214', 'B729', 'B262', 'B711', 'B261', 'B468', 'B73', 'B75']",8.0,S57,5.96,0,0,0,0.0,-1.965689,,,-1.965689,False,False,,,,,,,,,,,,,,0.029851,0.044776,0.139355,0.101825,,,,,,,,,,
42,0,11,9,S57,False,0,0,0,0,10,0,0,0,0,"['B646', 'B647', 'B648', 'B649', 'B650', 'B651', 'B652', 'B405', 'B411', 'B597']",8.0,S42,1.83,10,0,10,0.0,-2.303745,,,-2.303745,False,False,,,,,,,,,,,,,,0.074627,0.044776,0.146282,0.115302,,,,,,,,,,
42,0,11,19,S42,False,10,0,10,10,0,0,0,0,0,"['B646', 'B647', 'B648', 'B649', 'B650', 'B651', 'B652', 'B405', 'B411', 'B597']",8.0,S47,12.17,0,0,0,0.0,-2.460158,,,-2.460158,False,False,,,,,,,,,,,,,,0.089552,0.029851,0.16846,0.11737,,,,,,,,,,
42,0,11,39,S47,False,0,0,0,0,10,0,0,0,0,"['B530', 'B531', 'B532', 'B533', 'B534', 'B535', 'B536', 'B537', 'B538', 'B67']",8.0,S27,4.34,10,0,10,0.0,-2.78506,,,-2.78506,False,False,,,,,,,,,,,,,,0.059701,0.044776,0.182515,0.155233,,,,,,,,,,
42,0,11,51,S27,False,10,0,10,10,0,0,0,0,0,"['B530', 'B531', 'B532', 'B533', 'B534', 'B535', 'B536', 'B537', 'B538', 'B67']",8.0,S64,3.52,0,0,0,0.0,-3.044029,,,-3.044029,False,False,,,,,,,,,,,,,,0.089552,0.029851,0.200657,0.165279,,,,,,,,,,
42,0,12,3,S64,False,0,0,0,0,5,0,0,0,0,"['B742', 'B654', 'B593', 'B595', 'B596']",5.5,S4,1.27,5,0,5,0.0,-3.666481,,,-3.666481,False,False,,,,,,,,,,,,,,0.119403,0.029851,0.255906,0.185409,,,,,,,,,,
42,0,12,10,S4,False,5,0,5,5,0,0,0,0,0,"['B742', 'B654', 'B593', 'B595', 'B596']",5.5,S10,5.66,0,0,0,0.0,-3.62612,,,-3.62612,False,False,,,,,,,,,,,,,,0.134328,0.014925,0.258084,0.178157,,,,,,,,,,
42,0,12,21,S10,False,0,0,0,0,8,0,0,0,0,"['B759', 'B462', 'B408', 'B383', 'B410', 'B465', 'B478', 'B386']",7.0,S37,5.68,8,0,8,0.0,-3.373054,,,-3.373054,False,False,,,,,,,,,,,,,,0.089552,0.014925,0.248631,0.177035,,,,,,,,,,
42,0,12,34,S37,False,8,0,8,0,12,0,0,0,0,"['B370', 'B389', 'B700', 'B275', 'B734', 'B628', 'B644', 'B112', 'B335', 'B606', 'B323', 'B637']",9.0,S40,3.31,20,0,20,0.0,-3.370487,,,-3.370487,False,False,,,,,,,,,,,,,,0.104478,0.029851,0.233476,0.173346,,,,,,,,,,
42,0,12,46,S40,False,20,0,20,9,0,0,0,0,0,"['B759', 'B462', 'B408', 'B383', 'B410', 'B465', 'B478', 'B386', 'B370']",7.5,S29,3.08,11,0,11,0.0,-3.169648,,,-3.169648,False,False,,,,,,,,,,,,,,0.074627,0.029851,0.212773,0.179382,,,,,,,,,,
42,0,12,56,S29,False,11,0,11,11,0,0,0,0,0,"['B389', 'B700', 'B275', 'B734', 'B628', 'B644', 'B112', 'B335', 'B606', 'B323', 'B637']",8.5,S49,8.87,0,0,0,0.0,-3.044962,,,-3.044962,False,False,,,,,,,,,,,,,,0.059701,0.014925,0.209551,0.181105,,,,,,,,,,
42,0,13,14,S49,False,0,0,0,0,11,0,0,0,0,"['B551', 'B552', 'B553', 'B554', 'B555', 'B556', 'B743', 'B180', 'B70', 'B337', 'B694']",8.5,S50,9.99,11,0,11,0.0,-3.395232,,,-3.395232,False,False,,,,,,,,,,,,,,0.029851,0.014925,0.27289,0.192337,,,,,,,,,,
42,0,13,32,S50,False,11,0,11,11,0,0,0,0,0,"['B551', 'B552', 'B553', 'B554', 'B555', 'B556', 'B743', 'B180', 'B70', 'B337', 'B694']",8.5,S59,8.72,0,0,0,0.0,-3.557813,,,-3.557813,False,False,,,,,,,,,,,,,,0.074627,0.029851,0.271742,0.183209,,,,,,,,,,
42,0,13,50,S59,False,0,0,0,0,10,0,0,0,0,"['B680', 'B681', 'B682', 'B683', 'B684', 'B685', 'B686', 'B459', 'B45', 'B46']",8.0,S63,3.22,10,0,10,0.0,-3.437242,,,-3.437242,False,False,,,,,,,,,,,,,,0.074627,0.029851,0.261537,0.175969,,,,,,,,,,
42,0,14,1,S63,False,10,0,10,0,10,0,0,0,0,"['B416', 'B346', 'B642', 'B467', 'B662', 'B451', 'B608', 'B263', 'B723', 'B193']",8.0,S29,5.25,20,0,20,0.0,-3.277375,,,-3.277375,False,False,,,,,,,,,,,,,,0.059701,0.044776,0.21888,0.188752,,,,,,,,,,
42,0,14,14,S29,False,20,0,20,19,0,0,0,0,0,"['B680', 'B681', 'B682', 'B683', 'B684', 'B685', 'B686', 'B459', 'B45', 'B46', 'B416', 'B346', 'B642', 'B467', 'B662', 'B451', 'B608', 'B263', 'B723']",12.5,S30,8.0,1,0,1,0.0,-3.255508,,,-3.255508,False,False,,,,,,,,,,,,,,0.089552,0.029851,0.255037,0.150763,,,,,,,,,,
