seed,day,hour,functional_pickups,functional_deliveries,onsite_repairs,depot_pickups,depot_visits,depot_deliveries,unique_stations_visited,breakdowns_onsite,breakdowns_depot,damaged_fraction_onsite,damaged_fraction_depot,restored_onsite,restored_depot,total_breakdowns,total_restored,starvations,congestions,bike_departures,bike_arrivals,total_trips,new_failures_body_accessories,new_failures_drivetrain,new_failures_steering_chassis,new_failures_wheels_tires,new_failures_braking_system,new_failures_electronics,new_failures_locking_system
42,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,176,146,182,0,0,0,0,0,0,0
42,0,6,21,17,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,12,0,192,198,204,0,0,0,0,0,0,0
42,0,7,28,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,110,114,112,0,0,0,0,0,0,0
42,0,8,18,18,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,4,1,120,117,124,0,0,0,0,0,0,0
42,0,9,26,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,10,3,178,170,188,0,0,0,0,0,0,0
42,0,10,20,40,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,154,164,156,0,0,0,0,0,0,0
42,0,11,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,2,178,173,182,0,0,0,0,0,0,0
42,0,12,25,25,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,16,0,222,220,238,0,0,0,0,0,0,0
42,0,13,21,11,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,8,7,228,224,236,0,0,0,0,0,0,0
42,0,14,18,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,21,7,371,339,392,0,0,0,0,0,0,0
42,0,15,28,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,12,231,258,234,0,0,0,0,0,0,0
42,0,16,25,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,5,188,194,190,0,0,0,0,0,0,0
42,0,17,27,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,1,147,133,148,0,0,0,0,0,0,0
42,0,18,15,22,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,2,138,167,142,0,0,0,0,0,0,0
42,0,19,20,9,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,94,89,94,0,0,0,0,0,0,0
42,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,89,93,90,0,0,0,0,0,0,0
42,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,54,60,54,0,0,0,0,0,0,0
42,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0
42,0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,31,25,32,0,0,0,0,0,0,0
42,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,9,184,155,194,0,0,0,0,0,0,0
42,1,6,21,32,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,15,3,199,194,214,0,0,0,0,0,0,0
42,1,7,30,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,17,3,117,133,134,0,0,0,0,0,0,0
42,1,8,11,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,0,111,115,116,0,0,0,0,0,0,0
42,1,9,27,10,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,0,178,169,184,0,0,0,0,0,0,0
42,1,10,16,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,4,155,163,156,0,0,0,0,0,0,0
42,1,11,20,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,158,150,160,0,0,0,0,0,0,0
42,1,12,15,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,10,5,276,243,286,0,0,0,0,0,0,0
42,1,13,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,17,5,293,291,310,0,0,0,0,0,0,0
42,1,14,31,11,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,16,10,338,336,354,0,0,0,0,0,0,0
42,1,15,19,28,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,15,8,229,254,244,0,0,0,0,0,0,0
42,1,16,19,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,17,7,217,206,234,0,0,0,0,0,0,0
42,1,17,18,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,6,128,147,136,0,0,0,0,0,0,0
