Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.7253391742706299;1;1;;;;16;;2;;;;;0;0;;8;
Mon 07:01.000000;;0.7253391742706299;1;1;;;;30;;2;;;;;0;0;;15;
Mon 07:02.000000;;0.7253391742706299;1;1;;;;46;;2;;;;;0;0;;23;
Mon 07:03.000000;;0.7253391742706299;1;1;;;;62;;2;;;;;0;0;;31;
Mon 07:04.000000;;0.7253391742706299;1;1;;;;78;;2;;;;;0;0;;39;
Mon 07:05.000000;;0.7253391742706299;1;1;;;;82;;2;;;;;0;0;;41;
Mon 07:06.000000;;0.7253391742706299;1;1;;;;104;;2;;;;;0;0;;52;
Mon 07:07.000000;;0.7253391742706299;1;1;;;;134;;2;;;;;0;0;;67;
Mon 07:08.000000;;0.7253391742706299;1;1;;;;144;;2;;;;;0;0;;72;
Mon 07:09.000000;;0.7253391742706299;1;1;;;;162;;2;;;;;0;0;;81;
Mon 07:10.000000;;0.7253391742706299;1;1;;;;176;;2;;;;;0;0;;88;
Mon 07:11.000000;;0.7253391742706299;1;1;;;;182;;2;;;;;0;0;;91;
Mon 07:12.000000;;0.7253391742706299;1;1;;;;194;;2;;;;;0;0;;97;
Mon 07:13.000000;;0.7253391742706299;1;1;;;;210;;2;;;;;0;0;;105;
Mon 07:14.000000;;0.7253391742706299;1;1;;;;224;;2;;;;;0;0;;112;
Mon 07:15.000000;;0.7253391742706299;1;1;;;;244;;2;;;;;0;0;;122;
Mon 07:16.000000;;0.7253391742706299;1;1;;;;256;;2;;;;;0;0;;128;
Mon 07:17.000000;;0.7253391742706299;1;1;;;;270;;2;;;;;0;0;;135;
Mon 07:18.000000;;0.7253391742706299;1;1;;;;284;;2;;;;;0;0;;142;
Mon 07:19.000000;;0.7253391742706299;1;1;;;;300;;2;;;;;0;0;;150;
Mon 07:19.447757;;1.2944934368133545;2;1;;;;300;;3;;;;;0;0;;150;
Mon 07:20.000000;;1.2944934368133545;2;1;;;;312;;3;;;;;0;0;;156;
Mon 07:21.000000;;1.2944934368133545;2;1;;;;332;;3;;;;;0;0;;166;
Mon 07:22.000000;;1.2944934368133545;2;1;;;;346;;3;;;;;0;0;;173;
