Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.7240674495697021;1;1;;;;10;;2;;;;;0;0;;5;
Mon 07:01.000000;;0.7240674495697021;1;1;;;;20;;2;;;;;0;0;;10;
Mon 07:02.000000;;0.7240674495697021;1;1;;;;28;;2;;;;;0;0;;14;
Mon 07:03.000000;;0.7240674495697021;1;1;;;;46;;2;;;;;0;0;;23;
Mon 07:04.000000;;0.7240674495697021;1;1;;;;62;;2;;;;;0;0;;31;
Mon 07:05.000000;;0.7240674495697021;1;1;;;;74;;2;;;;;0;0;;37;
Mon 07:06.000000;;0.7240674495697021;1;1;;;;88;;2;;;;;0;0;;44;
Mon 07:07.000000;;0.7240674495697021;1;1;;;;100;;2;;;;;0;0;;50;
Mon 07:08.000000;;0.7240674495697021;1;1;;;;116;;2;;;;;0;0;;58;
Mon 07:09.000000;;0.7240674495697021;1;1;;;;132;;2;;;;;0;0;;66;
Mon 07:10.000000;;0.7240674495697021;1;1;;;;144;;2;;;;;0;0;;72;
Mon 07:11.000000;;0.7240674495697021;1;1;;;;160;;2;;;;;0;0;;80;
Mon 07:12.000000;;0.7240674495697021;1;1;;;;172;;2;;;;;0;0;;86;
Mon 07:13.000000;;0.7240674495697021;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:14.000000;;0.7240674495697021;1;1;;;;202;;2;;;;;0;0;;101;
Mon 07:15.000000;;0.7240674495697021;1;1;;;;214;;2;;;;;0;0;;107;
Mon 07:16.000000;;0.7240674495697021;1;1;;;;228;;2;;;;;0;0;;114;
Mon 07:17.000000;;0.7240674495697021;1;1;;;;238;;2;;;;;0;0;;119;
Mon 07:18.000000;;0.7240674495697021;1;1;;;;256;;2;;;;;0;0;;128;
Mon 07:19.000000;;0.7240674495697021;1;1;;;;272;;2;;;;;0;0;;136;
Mon 07:19.447757;;1.312709093093872;1;1;1;;;272;;3;;;;;0;0;;136;
