Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;6;;;;;;;3;
Mon 07:01.000000;;18;;;;;;;9;
Mon 07:02.000000;;28;;;;;;;14;
Mon 07:03.000000;;38;;;;;;;19;
Mon 07:04.000000;;52;;;;;;;26;
Mon 07:05.000000;;68;;;;;;;34;
Mon 07:06.000000;;86;;;;;;;43;
Mon 07:07.000000;;104;;;;;;;52;
Mon 07:08.000000;;116;;;;;;;58;
Mon 07:09.000000;;128;;;;;;;64;
Mon 07:10.000000;;148;;;;;;;74;
Mon 07:11.000000;;168;;;;;;;84;
Mon 07:12.000000;;180;;;;;;;90;
Mon 07:13.000000;;198;;;;;;;99;
Mon 07:14.000000;;212;;;;;;;106;
Mon 07:15.000000;;218;;;;;;;109;
Mon 07:16.000000;;236;;;;;;;118;
Mon 07:17.000000;;250;;;;;;;125;
Mon 07:18.000000;;272;;;;;;;136;
Mon 07:19.000000;;286;;;;;;;143;
Mon 07:20.000000;;294;;;;;;;147;
Mon 07:21.000000;;310;;;;;;;155;
Mon 07:22.000000;;322;;;;;;;161;
Mon 07:23.000000;;332;;;;;;;166;
Mon 07:24.000000;;352;;;;;;;176;
Mon 07:25.000000;;372;;;;;;;186;
Mon 07:26.000000;;388;;;;;;;194;
Mon 07:27.000000;;402;;;;;;;201;
Mon 07:28.000000;;420;;;;;;;210;
Mon 07:29.000000;;432;;;;;;;216;
Mon 07:30.000000;;450;;;;;;;225;
Mon 07:31.000000;;468;;;;;;;234;
Mon 07:31.903133;;468;;;0.2398566601579729;;1;;234;
Mon 07:32.000000;;482;;;0.2398566601579729;;1;;241;
Mon 07:33.000000;;496;;;0.2398566601579729;;1;;248;
Mon 07:34.000000;;512;;;0.2398566601579729;;1;;256;
Mon 07:35.000000;;524;;;0.2398566601579729;;1;;262;
Mon 07:36.000000;;534;;;0.2398566601579729;;1;;267;
Mon 07:37.000000;;544;;;0.2398566601579729;;1;;272;
Mon 07:38.000000;;572;;;0.2398566601579729;;1;;286;
Mon 07:39.000000;;586;;;0.2398566601579729;;1;;293;
Mon 07:40.000000;;596;;;0.2398566601579729;;1;;298;
Mon 07:41.000000;;624;;;0.2398566601579729;;1;;312;
Mon 07:42.000000;;642;;;0.2398566601579729;;1;;321;
Mon 07:43.000000;;660;;0.30963660127920845;0.2398566601579729;1;1;;330;
Mon 07:44.000000;;674;;0.30963660127920845;0.2398566601579729;1;1;;337;
Mon 07:45.000000;;682;;0.30963660127920845;0.2398566601579729;1;1;;341;
Mon 07:46.000000;;702;;0.30963660127920845;0.2398566601579729;1;1;;351;
Mon 07:47.000000;;718;;0.30963660127920845;0.2398566601579729;1;1;;359;
Mon 07:48.000000;;728;;0.30963660127920845;0.2398566601579729;1;1;;364;
Mon 07:49.000000;;744;;0.30963660127920845;0.2398566601579729;1;1;;372;
Mon 07:50.000000;;748;;0.30963660127920845;0.2398566601579729;1;1;;374;
Mon 07:51.000000;;764;;0.30963660127920845;0.2398566601579729;1;1;;382;
Mon 07:52.000000;1;775;;0.30963660127920845;0.2398566601579729;1;1;1;388;
Mon 07:53.000000;1;787;;0.30963660127920845;0.2398566601579729;1;1;1;394;
Mon 07:54.000000;1;803;;0.7395232979112162;0.2398566601579729;2;1;1;402;
Mon 07:55.000000;1;823;;0.7395232979112162;0.2398566601579729;2;1;1;412;
Mon 07:56.000000;1;845;;1.0491598991904247;0.2398566601579729;3;1;1;423;
Mon 07:57.000000;1;873;;1.0491598991904247;0.2398566601579729;3;1;1;437;
Mon 07:58.000000;1;891;;1.0491598991904247;0.2398566601579729;3;1;1;446;
Mon 07:59.000000;1;899;;1.0491598991904247;0.2398566601579729;3;1;1;450;
Mon 08:00.000000;1;917;;1.0491598991904247;0.2398566601579729;3;1;1;459;
Mon 08:01.000000;1;929;;1.0491598991904247;0.2398566601579729;3;1;1;465;
Mon 08:02.000000;2;950;;1.299502343248252;0.2398566601579729;4;1;2;476;
Mon 08:03.000000;2;964;;1.299502343248252;0.2398566601579729;4;1;2;483;
Mon 08:04.000000;2;974;;1.299502343248252;0.2398566601579729;4;1;2;488;
Mon 08:05.000000;2;984;;1.299502343248252;0.2398566601579729;4;1;2;493;
Mon 08:06.000000;2;998;;1.299502343248252;0.2398566601579729;4;1;2;500;
Mon 08:07.000000;3;1015;;1.299502343248252;0.2398566601579729;4;1;3;509;
Mon 08:08.000000;3;1027;;1.299502343248252;0.2398566601579729;4;1;3;515;
Mon 08:09.000000;3;1045;;1.299502343248252;0.2398566601579729;4;1;3;524;
Mon 08:10.000000;3;1057;;1.299502343248252;0.2398566601579729;4;1;3;530;
Mon 08:11.000000;4;1070;;1.299502343248252;0.2398566601579729;4;1;4;537;
Mon 08:12.000000;4;1074;;1.299502343248252;0.2398566601579729;4;1;4;539;
Mon 08:13.000000;4;1078;;1.299502343248252;0.2398566601579729;4;1;4;541;
Mon 08:14.000000;4;1098;;1.5498447873060792;0.2398566601579729;5;1;4;551;
Mon 08:15.000000;4;1114;;1.5498447873060792;0.2398566601579729;5;1;4;559;
Mon 08:16.000000;4;1132;;1.5498447873060792;0.2398566601579729;5;1;4;568;
Mon 08:17.000000;5;1143;;1.5498447873060792;0.2398566601579729;5;1;5;574;
Mon 08:18.000000;5;1155;;1.5498447873060792;0.2398566601579729;5;1;5;580;
Mon 08:19.000000;5;1167;;1.8001872313639065;0.2398566601579729;6;1;5;586;
Mon 08:20.000000;5;1177;;1.8001872313639065;0.2398566601579729;6;1;5;591;
Mon 08:21.000000;5;1189;;2.0505296754217337;0.2398566601579729;7;1;5;597;
Mon 08:22.000000;5;1199;;2.0505296754217337;0.2398566601579729;7;1;5;602;
Mon 08:23.000000;5;1213;;2.0505296754217337;0.2398566601579729;7;1;5;609;
Mon 08:24.000000;5;1229;;2.300872119479561;0.2398566601579729;8;1;5;617;
Mon 08:25.000000;6;1242;;2.300872119479561;0.2398566601579729;8;1;6;624;
Mon 08:25.202735;6;1242;;2.300872119479561;0.4797133203159458;8;2;6;624;
Mon 08:26.000000;6;1262;;2.300872119479561;0.4797133203159458;8;2;6;634;
Mon 08:27.000000;6;1282;;2.300872119479561;0.4797133203159458;8;2;6;644;
Mon 08:28.000000;6;1310;;2.300872119479561;0.4797133203159458;8;2;6;658;
Mon 08:29.000000;6;1320;;2.300872119479561;0.4797133203159458;8;2;6;663;
Mon 08:30.000000;6;1336;;2.300872119479561;0.4797133203159458;8;2;6;671;
Mon 08:31.000000;6;1350;;2.300872119479561;0.4797133203159458;8;2;6;678;
Mon 08:32.000000;6;1364;;2.300872119479561;0.4797133203159458;8;2;6;685;
Mon 08:33.000000;6;1374;;2.7787601367863934;0.4797133203159458;10;2;6;690;
Mon 08:34.000000;7;1395;;2.7787601367863934;0.4797133203159458;10;2;7;701;
Mon 08:34.251869;7;1395;;2.7787601367863934;0.683937989886436;10;3;7;701;
Mon 08:35.000000;8;1408;;2.7787601367863934;0.683937989886436;10;3;8;708;
Mon 08:36.000000;9;1427;;2.7787601367863934;0.683937989886436;10;3;9;718;
Mon 08:37.000000;9;1435;;2.7787601367863934;0.683937989886436;10;3;9;722;
Mon 08:38.000000;10;1464;;3.0291025808442207;0.683937989886436;11;3;10;737;
Mon 08:39.000000;10;1478;;3.0291025808442207;0.683937989886436;11;3;10;744;
Mon 08:40.000000;10;1490;;3.0291025808442207;0.683937989886436;11;3;10;750;
Mon 08:41.000000;11;1511;;3.0291025808442207;0.683937989886436;11;3;11;761;
Mon 08:42.000000;11;1523;;3.0291025808442207;0.683937989886436;11;3;11;767;
Mon 08:42.111832;11;1523;;3.0291025808442207;0.8881626594569261;11;4;11;767;
Mon 08:43.000000;11;1541;;3.151534805544272;0.8881626594569261;12;4;11;776;
Mon 08:44.000000;11;1557;;3.3904788141976883;0.8881626594569261;13;4;11;784;
Mon 08:45.000000;11;1569;;3.5952205412689158;0.8881626594569261;14;4;11;790;
Mon 08:46.000000;11;1579;;3.5952205412689158;0.8881626594569261;14;4;11;795;
Mon 08:47.000000;11;1605;;3.717652765968967;0.8881626594569261;15;4;11;808;
Mon 08:47.786171;11;1605;;3.717652765968967;1.0923873290274162;15;5;11;808;
Mon 08:48.000000;11;1613;;3.717652765968967;1.0923873290274162;15;5;11;812;
Mon 08:49.000000;11;1619;;3.717652765968967;1.0923873290274162;15;5;11;815;
Mon 08:50.000000;12;1630;;3.717652765968967;1.0923873290274162;15;5;12;821;
Mon 08:51.000000;12;1642;;3.9223944930401946;1.0923873290274162;16;5;12;827;
Mon 08:52.000000;12;1648;;4.044826717740246;1.0923873290274162;17;5;12;830;
Mon 08:52.071499;12;1648;;4.044826717740246;1.2780365655315427;17;6;12;830;
Mon 08:53.000000;12;1668;;4.283770726393663;1.2780365655315427;18;6;12;840;
Mon 08:54.000000;12;1678;;4.283770726393663;1.2780365655315427;18;6;12;845;
Mon 08:55.000000;12;1692;;4.283770726393663;1.2780365655315427;18;6;12;852;
Mon 08:55.827791;12;1692;;4.283770726393663;1.4874573370168556;18;7;12;852;
Mon 08:56.000000;12;1702;;4.283770726393663;1.4874573370168556;18;7;12;857;
Mon 08:57.000000;12;1716;;4.51668448249917;1.4874573370168556;19;7;12;864;
Mon 08:57.436882;12;1716;;4.51668448249917;1.6968781085021685;19;8;12;864;
Mon 08:58.000000;12;1732;;4.51668448249917;1.6968781085021685;19;8;12;872;
Mon 08:59.000000;12;1752;;4.51668448249917;1.6968781085021685;19;8;12;882;
Mon 09:00.000000;12;1768;;4.51668448249917;1.6968781085021685;19;8;12;890;
Mon 09:00.229712;12;1768;;4.51668448249917;1.882527345006295;19;9;12;890;
Mon 09:01.000000;12;1784;;4.51668448249917;1.882527345006295;19;9;12;898;
Mon 09:02.000000;12;1794;;4.51668448249917;1.882527345006295;19;9;12;903;
Mon 09:03.000000;12;1804;;4.639116707199221;1.882527345006295;20;9;12;908;
Mon 09:04.000000;12;1818;;4.639116707199221;1.882527345006295;20;9;12;915;
Mon 09:04.537117;12;1818;;4.639116707199221;2.0681765815104214;20;10;12;915;
Mon 09:05.000000;12;1836;;4.639116707199221;2.0681765815104214;20;10;12;924;
Mon 09:06.000000;12;1860;;5.1049442194102355;2.0681765815104214;22;10;12;936;
Mon 09:07.000000;12;1864;;5.1049442194102355;2.0681765815104214;22;10;12;938;
Mon 09:08.000000;12;1886;;5.1049442194102355;2.0681765815104214;22;10;12;949;
Mon 09:08.002967;12;1886;;5.1049442194102355;2.2538258180145476;22;11;12;949;
Mon 09:08.753347;12;1886;;5.1049442194102355;2.439475054518674;22;12;12;949;
Mon 09:09.000000;13;1897;;5.343888228063652;2.439475054518674;23;12;13;955;
Mon 09:09.240324;13;1897;;5.343888228063652;2.6793317146766467;23;13;13;955;
Mon 09:10.000000;13;1909;;5.54862995513488;2.6793317146766467;24;13;13;961;
Mon 09:11.000000;13;1923;;5.54862995513488;2.6793317146766467;24;13;13;968;
Mon 09:12.000000;13;1943;;5.54862995513488;2.6793317146766467;24;13;13;978;
Mon 09:12.715327;13;1943;;5.54862995513488;2.864980951180773;24;14;13;978;
Mon 09:13.000000;13;1963;;5.54862995513488;2.864980951180773;24;14;13;988;
Mon 09:14.000000;13;1983;;5.54862995513488;2.864980951180773;24;14;13;998;
Mon 09:14.453167;13;1983;;5.54862995513488;3.184041991640072;24;15;13;998;
Mon 09:15.000000;13;1989;;5.753371682206107;3.184041991640072;25;15;13;1001;
Mon 09:15.818170;13;1989;;5.753371682206107;3.503103032099371;25;16;13;1001;
Mon 09:16.000000;14;1998;;5.753371682206107;3.503103032099371;25;16;14;1006;
Mon 09:17.000000;14;2014;;5.753371682206107;3.503103032099371;25;16;14;1014;
Mon 09:18.000000;14;2028;;5.958113409277335;3.503103032099371;26;16;14;1021;
Mon 09:18.590104;14;2028;;5.958113409277335;3.7125238035846837;26;17;14;1021;
Mon 09:19.000000;15;2043;;5.958113409277335;3.7125238035846837;26;17;15;1029;
Mon 09:20.000000;16;2054;;5.958113409277335;3.7125238035846837;26;17;16;1035;
Mon 09:21.000000;17;2071;;5.958113409277335;3.7125238035846837;26;17;17;1044;
Mon 09:22.000000;17;2081;;5.958113409277335;3.7125238035846837;26;17;17;1049;
Mon 09:23.000000;17;2087;;5.958113409277335;3.7125238035846837;26;17;17;1052;
Mon 09:23.000000;18;2087;1;5.958113409277335;4.065528455323687;26;17;17;1052;
Mon 09:24.000000;18;2111;1;5.958113409277335;4.065528455323687;26;17;17;1064;
Mon 09:25.000000;18;2125;1;5.958113409277335;4.065528455323687;26;17;17;1071;
Mon 09:26.000000;18;2139;1;5.958113409277335;4.065528455323687;26;17;17;1078;
Mon 09:27.000000;18;2155;1;6.197057417930751;4.065528455323687;27;17;17;1086;
Mon 09:28.000000;18;2167;1;6.197057417930751;4.065528455323687;27;17;17;1092;
Mon 09:29.000000;18;2177;1;6.197057417930751;4.065528455323687;27;17;17;1097;
Mon 09:30.000000;18;2193;1;6.197057417930751;4.065528455323687;27;17;17;1105;
Mon 09:31.000000;18;2217;1;6.436001426584168;4.065528455323687;28;17;17;1117;
Mon 09:32.000000;18;2235;1;6.436001426584168;4.065528455323687;28;17;17;1126;
Mon 09:33.000000;18;2251;1;6.436001426584168;4.065528455323687;28;17;17;1134;
Mon 09:34.000000;18;2263;1;6.436001426584168;4.065528455323687;28;17;17;1140;
Mon 09:35.000000;19;2278;1;6.436001426584168;4.065528455323687;28;17;18;1148;
Mon 09:36.000000;19;2296;1;6.436001426584168;4.065528455323687;28;17;18;1157;
Mon 09:37.000000;20;2313;1;6.436001426584168;4.065528455323687;28;17;19;1166;
Mon 09:37.217294;20;2313;1;6.436001426584168;4.170181884019525;28;18;19;1166;
Mon 09:38.000000;20;2327;1;6.596004792113084;4.170181884019525;29;18;19;1173;
Mon 09:38.693537;21;2327;2;6.596004792113084;6.177543294347119;29;18;19;1173;
Mon 09:39.000000;21;2337;2;6.596004792113084;6.177543294347119;29;18;19;1178;
Mon 09:40.000000;21;2345;2;6.596004792113084;6.177543294347119;29;18;19;1182;
Mon 09:41.000000;21;2359;2;6.596004792113084;6.177543294347119;29;18;19;1189;
Mon 09:42.000000;21;2381;2;6.596004792113084;6.177543294347119;29;18;19;1200;
Mon 09:43.000000;21;2387;2;6.596004792113084;6.177543294347119;29;18;19;1203;
Mon 09:44.000000;21;2409;2;6.596004792113084;6.177543294347119;29;18;19;1214;
Mon 09:44.090765;21;2409;2;6.596004792113084;6.435146454248238;29;19;19;1214;
Mon 09:45.000000;23;2431;2;6.596004792113084;6.435146454248238;29;19;21;1226;
Mon 09:46.000000;23;2443;2;6.934452110492375;6.435146454248238;30;19;21;1232;
Mon 09:47.000000;23;2461;2;6.934452110492375;6.435146454248238;30;19;21;1241;
Mon 09:48.000000;24;2480;2;6.934452110492375;6.435146454248238;30;19;22;1251;
Mon 09:49.000000;24;2496;2;6.934452110492375;6.435146454248238;30;19;22;1259;
Mon 09:50.000000;24;2510;2;6.934452110492375;6.435146454248238;30;19;22;1266;
Mon 09:51.000000;24;2522;2;7.184794554550201;6.435146454248238;31;19;22;1272;
Mon 09:52.000000;25;2531;2;7.184794554550201;6.435146454248238;31;19;23;1277;
Mon 09:53.000000;25;2551;2;7.184794554550201;6.435146454248238;31;19;23;1287;
Mon 09:54.000000;25;2565;2;7.694223755890044;6.435146454248238;32;19;23;1294;
Mon 09:54.936706;25;2565;2;7.694223755890044;6.588731500499622;32;20;23;1294;
Mon 09:55.000000;25;2583;2;7.8368806323374365;6.588731500499622;33;20;23;1303;
Mon 09:56.000000;26;2596;2;7.996883997866353;6.588731500499622;34;20;24;1310;
Mon 09:56.918704;26;2596;2;7.996883997866353;6.846334660400741;34;21;24;1310;
Mon 09:57.000000;26;2606;2;7.996883997866353;6.846334660400741;34;21;24;1315;
Mon 09:58.000000;26;2618;2;7.996883997866353;6.846334660400741;34;21;24;1321;
Mon 09:58.401556;26;2618;2;7.996883997866353;7.1039378203018595;34;22;24;1321;
Mon 09:59.000000;26;2644;2;7.996883997866353;7.1039378203018595;34;22;24;1334;
Mon 10:00.000000;26;2654;2;8.24722644192418;7.1039378203018595;35;22;24;1339;
Mon 10:00.883181;26;2654;2;8.24722644192418;7.252364848760098;35;23;24;1339;
Mon 10:01.000000;26;2676;2;8.24722644192418;7.252364848760098;35;23;24;1350;
Mon 10:02.000000;27;2699;2;8.24722644192418;7.252364848760098;35;23;25;1362;
Mon 10:03.000000;27;2721;2;8.24722644192418;7.252364848760098;35;23;25;1373;
Mon 10:04.000000;27;2731;2;8.24722644192418;7.252364848760098;35;23;25;1378;
Mon 10:05.000000;27;2743;2;8.71612060249523;7.252364848760098;36;23;25;1384;
Mon 10:05.077938;27;2743;2;8.71612060249523;7.580778598697129;36;24;25;1384;
Mon 10:06.000000;28;2762;2;8.71612060249523;7.580778598697129;36;24;26;1394;
Mon 10:07.000000;28;2784;2;8.71612060249523;7.580778598697129;36;24;26;1405;
Mon 10:08.000000;28;2808;2;8.71612060249523;7.580778598697129;36;24;26;1417;
Mon 10:09.000000;29;2825;2;8.71612060249523;7.580778598697129;36;24;27;1426;
Mon 10:10.000000;29;2839;2;8.71612060249523;7.580778598697129;36;24;27;1433;
Mon 10:11.000000;30;2858;2;8.912098460496695;7.580778598697129;37;24;28;1443;
Mon 10:11.051640;30;2858;2;8.912098460496695;7.90919234863416;37;25;28;1443;
Mon 10:12.000000;31;2879;2;9.147529408885703;7.90919234863416;38;25;29;1454;
Mon 10:13.000000;31;2901;2;9.147529408885703;7.90919234863416;38;25;29;1465;
Mon 10:14.000000;31;2923;2;9.38296035727471;7.90919234863416;39;25;29;1476;
Mon 10:14.945811;31;2923;2;9.38296035727471;8.23760609857119;39;26;29;1476;
Mon 10:15.000000;31;2929;2;9.38296035727471;8.23760609857119;39;26;29;1479;
Mon 10:16.000000;31;2943;2;9.637669247142352;8.23760609857119;40;26;29;1486;
Mon 10:17.000000;31;2963;2;9.637669247142352;8.23760609857119;40;26;29;1496;
Mon 10:17.172868;31;2963;2;9.637669247142352;8.587424631004357;40;27;29;1496;
Mon 10:18.000000;31;2983;2;9.637669247142352;8.587424631004357;40;27;29;1506;
Mon 10:19.000000;31;3003;2;9.637669247142352;8.587424631004357;40;27;29;1516;
Mon 10:19.323179;31;3003;2;9.637669247142352;8.915838380941388;40;28;29;1516;
Mon 10:20.000000;31;3021;2;9.637669247142352;8.915838380941388;40;28;29;1525;
Mon 10:21.000000;31;3045;2;9.82117185602394;8.915838380941388;41;28;29;1537;
Mon 10:22.000000;31;3069;2;9.82117185602394;8.915838380941388;41;28;29;1549;
Mon 10:23.000000;31;3079;2;9.82117185602394;8.915838380941388;41;28;29;1554;
Mon 10:24.000000;31;3099;2;9.82117185602394;8.915838380941388;41;28;29;1564;
Mon 10:25.000000;31;3113;2;9.82117185602394;8.915838380941388;41;28;29;1571;
Mon 10:26.000000;31;3137;2;9.954852702702821;8.915838380941388;42;28;29;1583;
Mon 10:27.000000;31;3157;2;9.954852702702821;8.915838380941388;42;28;29;1593;
Mon 10:27.608520;31;3157;2;9.954852702702821;9.020491809637226;42;29;29;1593;
Mon 10:28.000000;31;3173;2;9.954852702702821;9.020491809637226;42;29;29;1601;
Mon 10:29.000000;31;3191;2;9.954852702702821;9.020491809637226;42;29;29;1610;
Mon 10:30.000000;31;3207;2;9.954852702702821;9.020491809637226;42;29;29;1618;
Mon 10:30.303115;31;3207;2;9.954852702702821;9.100595703485197;42;30;29;1618;
Mon 10:31.000000;31;3223;2;9.954852702702821;9.100595703485197;42;30;29;1626;
Mon 10:32.000000;31;3241;2;9.954852702702821;9.100595703485197;42;30;29;1635;
Mon 10:33.000000;31;3255;2;10.077284927402873;9.100595703485197;43;30;29;1642;
Mon 10:34.000000;31;3273;2;10.077284927402873;9.100595703485197;43;30;29;1651;
Mon 10:35.000000;31;3291;2;10.237288292931789;9.100595703485197;44;30;29;1660;
Mon 10:36.000000;32;3306;2;10.237288292931789;9.100595703485197;44;30;30;1668;
Mon 10:37.000000;32;3322;2;10.237288292931789;9.100595703485197;44;30;30;1676;
Mon 10:38.000000;32;3334;2;10.328648769514208;9.100595703485197;45;30;30;1682;
Mon 10:39.000000;32;3350;2;10.328648769514208;9.100595703485197;45;30;30;1690;
Mon 10:39.670292;32;3350;2;10.328648769514208;9.429009453422228;45;31;30;1690;
Mon 10:40.000000;34;3364;2;10.328648769514208;9.429009453422228;45;31;32;1698;
Mon 10:41.000000;34;3378;2;10.328648769514208;9.429009453422228;45;31;32;1705;
Mon 10:41.403747;34;3378;2;10.328648769514208;9.75742320335926;45;32;32;1705;
Mon 10:42.000000;34;3416;2;10.328648769514208;9.75742320335926;45;32;32;1724;
Mon 10:43.000000;35;3433;2;10.328648769514208;9.75742320335926;45;32;33;1733;
Mon 10:44.000000;36;3452;2;10.328648769514208;9.75742320335926;45;32;34;1743;
Mon 10:45.000000;36;3470;2;10.328648769514208;9.75742320335926;45;32;34;1752;
Mon 10:46.000000;37;3491;2;10.328648769514208;9.75742320335926;45;32;35;1763;
Mon 10:47.000000;37;3507;2;10.328648769514208;9.75742320335926;45;32;35;1771;
Mon 10:48.000000;37;3517;2;10.328648769514208;9.75742320335926;45;32;35;1776;
Mon 10:49.000000;37;3531;2;10.328648769514208;9.75742320335926;45;32;35;1783;
Mon 10:50.000000;37;3551;2;10.58335765938185;9.75742320335926;46;32;35;1793;
Mon 10:51.000000;37;3575;2;10.58335765938185;9.75742320335926;46;32;35;1805;
Mon 10:52.000000;38;3592;2;10.58335765938185;9.75742320335926;46;32;36;1814;
Mon 10:52.621005;39;3592;3;10.58335765938185;10.195926474003487;46;32;36;1814;
Mon 10:53.000000;39;3620;3;10.58335765938185;10.195926474003487;46;32;36;1828;
Mon 10:53.035067;39;3620;3;10.58335765938185;10.276030367851458;46;33;36;1828;
Mon 10:54.000000;39;3644;3;10.838066549249492;10.276030367851458;47;33;36;1840;
Mon 10:55.000000;39;3656;3;10.838066549249492;10.276030367851458;47;33;36;1846;
Mon 10:55.035254;39;3656;3;10.838066549249492;10.51588702800943;47;34;36;1846;
Mon 10:56.000000;40;3679;3;11.467190699901447;10.51588702800943;49;34;37;1858;
Mon 10:56.186313;41;3679;4;11.467190699901447;10.942801477573484;49;34;37;1858;
Mon 10:57.000000;41;3701;4;11.5896229246015;10.942801477573484;50;34;37;1869;
Mon 10:57.712204;41;3701;4;11.5896229246015;11.182658137731456;50;35;37;1869;
Mon 10:58.000000;41;3725;4;11.5896229246015;11.182658137731456;50;35;37;1881;
Mon 10:59.000000;41;3739;4;11.834487374001604;11.182658137731456;52;35;37;1888;
Mon 11:00.000000;42;3752;4;11.834487374001604;11.182658137731456;52;35;38;1895;
Mon 11:01.000000;42;3766;4;11.834487374001604;11.182658137731456;52;35;38;1902;
Mon 11:01.904999;42;3766;4;11.834487374001604;11.237267925005417;52;36;38;1902;
Mon 11:02.000000;42;3784;4;11.834487374001604;11.237267925005417;52;36;38;1911;
Mon 11:02.530914;42;3784;4;11.834487374001604;11.291877712279378;52;37;38;1911;
Mon 11:03.000000;42;3808;4;11.834487374001604;11.291877712279378;52;37;38;1923;
Mon 11:03.356311;42;3808;4;11.834487374001604;11.346487499553339;52;38;38;1923;
Mon 11:04.000000;42;3820;4;11.834487374001604;11.346487499553339;52;38;38;1929;
Mon 11:04.092394;42;3820;4;11.834487374001604;11.584673949075187;52;39;38;1929;
Mon 11:05.000000;42;3840;4;11.834487374001604;11.584673949075187;52;39;38;1939;
Mon 11:06.000000;43;3865;4;12.687019353555343;11.584673949075187;54;39;39;1952;
Mon 11:07.000000;44;3886;4;12.687019353555343;11.584673949075187;54;39;40;1963;
Mon 11:07.189002;44;3886;4;12.687019353555343;11.639283736349148;54;40;40;1963;
Mon 11:08.000000;44;3898;4;12.687019353555343;11.639283736349148;54;40;40;1969;
Mon 11:09.000000;44;3920;4;12.92245030194435;11.639283736349148;55;40;40;1980;
Mon 11:10.000000;44;3938;4;12.92245030194435;11.639283736349148;55;40;40;1989;
Mon 11:10.035926;44;3938;4;12.92245030194435;11.877470185870996;55;41;40;1989;
Mon 11:11.000000;44;3968;4;12.92245030194435;11.877470185870996;55;41;40;2004;
Mon 11:12.000000;44;3980;4;12.92245030194435;11.877470185870996;55;41;40;2010;
Mon 11:12.003990;44;3980;4;12.92245030194435;11.982123614566834;55;42;40;2010;
Mon 11:13.000000;44;4000;4;12.92245030194435;11.982123614566834;55;42;40;2020;
Mon 11:13.120024;44;4000;4;12.92245030194435;12.220310064088682;55;43;40;2020;
Mon 11:13.475093;44;4000;4;12.92245030194435;12.324963492784521;55;44;40;2020;
Mon 11:14.000000;44;4028;4;13.308499356472515;12.324963492784521;56;44;40;2034;
Mon 11:14.744332;45;4028;5;13.308499356472515;12.778016618832538;56;44;40;2034;
