Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;16;;;;;;;8;
Mon 07:01.000000;;26;;;;;;;13;
Mon 07:02.000000;;42;;;;;;;21;
Mon 07:03.000000;;54;;;;;;;27;
Mon 07:04.000000;;60;;;;;;;30;
Mon 07:05.000000;;72;;;;;;;36;
Mon 07:06.000000;;88;;;;;;;44;
Mon 07:07.000000;;114;;;;;;;57;
Mon 07:08.000000;;126;;;;;;;63;
Mon 07:09.000000;;144;;;;;;;72;
Mon 07:10.000000;;156;;;;;;;78;
Mon 07:11.000000;;170;;;;;;;85;
Mon 07:12.000000;;188;;;;;;;94;
Mon 07:13.000000;;196;;;;;;;98;
Mon 07:14.000000;;208;;;;;;;104;
Mon 07:15.000000;;210;;;;;;;105;
Mon 07:16.000000;;216;;;;;;;108;
Mon 07:17.000000;;230;;;;;;;115;
Mon 07:18.000000;;248;;;;;;;124;
Mon 07:19.000000;;262;;;;;;;131;
Mon 07:20.000000;;274;;;;;;;137;
Mon 07:21.000000;;288;;;;;;;144;
Mon 07:22.000000;;310;;;;;;;155;
Mon 07:23.000000;;326;;;;;;;163;
Mon 07:24.000000;;338;;;;;;;169;
Mon 07:25.000000;;356;;;;;;;178;
Mon 07:26.000000;;364;;;;;;;182;
Mon 07:27.000000;;374;;;;;;;187;
Mon 07:28.000000;;382;;;;;;;191;
Mon 07:29.000000;;398;;;;;;;199;
Mon 07:30.000000;;414;;;;;;;207;
Mon 07:31.000000;;424;;;;;;;212;
Mon 07:32.000000;;430;;;;;;;215;
Mon 07:33.000000;;456;;;;;;;228;
Mon 07:34.000000;;472;;;;;;;236;
Mon 07:35.000000;;486;;;;;;;243;
Mon 07:36.000000;1;503;;;;;;1;252;
Mon 07:37.000000;1;513;;;;;;1;257;
Mon 07:38.000000;1;527;;;;;;1;264;
Mon 07:39.000000;1;531;;;;;;1;266;
Mon 07:40.000000;1;549;;;;;;1;275;
Mon 07:41.000000;1;567;;;;;;1;284;
Mon 07:42.000000;1;583;;;;;;1;292;
Mon 07:43.000000;1;593;;;;;;1;297;
Mon 07:44.000000;1;605;;;;;;1;303;
Mon 07:45.000000;1;617;;;;;;1;309;
Mon 07:46.000000;1;627;;;;;;1;314;
Mon 07:47.000000;1;649;;;;;;1;325;
Mon 07:48.000000;1;655;;;;;;1;328;
Mon 07:49.000000;1;675;;;;;;1;338;
Mon 07:50.000000;1;691;;;;;;1;346;
Mon 07:51.000000;1;705;;;;;;1;353;
Mon 07:52.000000;1;723;;;;;;1;362;
Mon 07:53.000000;1;735;;;;;;1;368;
Mon 07:54.000000;1;745;;;;;;1;373;
Mon 07:55.000000;1;765;;;;;;1;383;
Mon 07:56.000000;1;775;;;;;;1;388;
Mon 07:57.000000;1;785;;;;;;1;393;
Mon 07:58.000000;1;797;;;;;;1;399;
Mon 07:59.000000;1;807;;;;;;1;404;
Mon 08:00.000000;1;823;;;;;;1;412;
Mon 08:01.000000;1;835;;;;;;1;418;
Mon 08:02.000000;1;863;;;;;;1;432;
Mon 08:03.000000;1;871;;;;;;1;436;
Mon 08:04.000000;1;879;;;;;;1;440;
Mon 08:05.000000;1;887;;;;;;1;444;
Mon 08:06.000000;1;901;;;;;;1;451;
Mon 08:07.000000;1;913;;;;;;1;457;
Mon 08:08.000000;1;923;;;;;;1;462;
Mon 08:09.000000;1;941;;0.1385215866180016;;1;;1;471;
Mon 08:10.000000;1;949;;0.1385215866180016;;1;;1;475;
Mon 08:11.000000;1;957;;0.1385215866180016;;1;;1;479;
Mon 08:12.000000;1;967;;0.1385215866180016;;1;;1;484;
Mon 08:13.000000;1;979;;0.1385215866180016;;1;;1;490;
Mon 08:14.000000;1;989;;0.1385215866180016;;1;;1;495;
Mon 08:15.000000;1;1003;;0.1385215866180016;;1;;1;502;
Mon 08:16.000000;1;1013;;0.1385215866180016;;1;;1;507;
Mon 08:17.000000;1;1019;;0.1385215866180016;;1;;1;510;
Mon 08:18.000000;1;1043;;0.37837824677597454;;2;;1;522;
Mon 08:19.000000;1;1053;;0.37837824677597454;;2;;1;527;
Mon 08:20.000000;1;1071;;0.37837824677597454;;2;;1;536;
Mon 08:21.000000;1;1085;;0.37837824677597454;;2;;1;543;
Mon 08:22.000000;1;1099;;0.37837824677597454;;2;;1;550;
Mon 08:23.000000;1;1117;;0.37837824677597454;;2;;1;559;
Mon 08:24.000000;1;1139;;0.37837824677597454;;2;;1;570;
Mon 08:25.000000;1;1157;;0.37837824677597454;;2;;1;579;
Mon 08:26.000000;1;1171;;0.37837824677597454;;2;;1;586;
Mon 08:27.000000;1;1179;;0.37837824677597454;;2;;1;590;
Mon 08:28.000000;1;1191;;0.37837824677597454;;2;;1;596;
Mon 08:29.000000;1;1209;;0.37837824677597454;;2;;1;605;
Mon 08:30.000000;1;1227;;0.37837824677597454;;2;;1;614;
Mon 08:31.000000;1;1241;;0.37837824677597454;;2;;1;621;
Mon 08:32.000000;1;1245;;0.37837824677597454;;2;;1;623;
Mon 08:33.000000;1;1261;;0.37837824677597454;;2;;1;631;
Mon 08:34.000000;1;1277;;0.6182349069339474;;3;;1;639;
Mon 08:35.000000;1;1291;;0.6182349069339474;;3;;1;646;
Mon 08:36.000000;1;1305;;0.6182349069339474;;3;;1;653;
Mon 08:37.000000;1;1323;;0.6182349069339474;;3;;1;662;
Mon 08:38.000000;1;1331;;0.6182349069339474;;3;;1;666;
Mon 08:39.000000;1;1353;;0.6182349069339474;;3;;1;677;
Mon 08:40.000000;1;1361;;0.6182349069339474;;3;;1;681;
Mon 08:41.000000;1;1373;;0.7567564935519491;;4;;1;687;
Mon 08:42.000000;1;1389;;0.7567564935519491;;4;;1;695;
Mon 08:43.000000;1;1397;;0.7567564935519491;;4;;1;699;
Mon 08:44.000000;1;1403;;0.7567564935519491;;4;;1;702;
Mon 08:45.000000;1;1413;;0.7567564935519491;;4;;1;707;
Mon 08:46.000000;1;1425;;0.7567564935519491;;4;;1;713;
Mon 08:47.000000;1;1435;;0.7567564935519491;;4;;1;718;
Mon 08:48.000000;1;1447;;0.7567564935519491;;4;;1;724;
