Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;16;;;;;;;8;
Mon 07:01.000000;;24;;;;;;;12;
Mon 07:02.000000;;40;;;;;;;20;
Mon 07:03.000000;;52;;;;;;;26;
Mon 07:04.000000;;66;;;;;;;33;
Mon 07:05.000000;;76;;;;;;;38;
Mon 07:06.000000;;88;;;;;;;44;
Mon 07:07.000000;;102;;;;;;;51;
Mon 07:08.000000;;114;;;;;;;57;
Mon 07:09.000000;;118;;;;;;;59;
Mon 07:10.000000;;130;;;;;;;65;
Mon 07:11.000000;;148;;;;;;;74;
Mon 07:12.000000;;162;;;;;;;81;
Mon 07:13.000000;;174;;;;;;;87;
Mon 07:14.000000;;192;;;;;;;96;
Mon 07:15.000000;;210;;;;;;;105;
Mon 07:16.000000;;220;;;;;;;110;
Mon 07:17.000000;;236;;;;;;;118;
Mon 07:18.000000;;254;;;;;;;127;
Mon 07:19.000000;;266;;;;;;;133;
Mon 07:20.000000;;272;;;;;;;136;
Mon 07:21.000000;;278;;;;;;;139;
Mon 07:22.000000;;302;;;;;;;151;
Mon 07:23.000000;;304;;;;;;;152;
Mon 07:24.000000;;316;;;;;;;158;
Mon 07:25.000000;;334;;;;;;;167;
Mon 07:26.000000;;348;;;;;;;174;
Mon 07:27.000000;;360;;;;;;;180;
Mon 07:28.000000;;366;;;;;;;183;
Mon 07:29.000000;;374;;;;;;;187;
Mon 07:30.000000;;388;;;;;;;194;
Mon 07:31.000000;;396;;;;;;;198;
Mon 07:32.000000;;416;;;;;;;208;
Mon 07:33.000000;;434;;;;;;;217;
Mon 07:34.000000;;444;;;;;;;222;
Mon 07:35.000000;;452;;;;;;;226;
Mon 07:36.000000;;466;;;;;;;233;
Mon 07:37.000000;;478;;;;;;;239;
Mon 07:38.000000;;492;;;;;;;246;
Mon 07:39.000000;;500;;;;;;;250;
Mon 07:40.000000;;512;;;;;;;256;
Mon 07:41.000000;;526;;;;;;;263;
Mon 07:42.000000;;548;;;;;;;274;
Mon 07:43.000000;;564;;;;;;;282;
Mon 07:44.000000;;590;;;;;;;295;
Mon 07:45.000000;;606;;;;;;;303;
Mon 07:46.000000;;622;;;;;;;311;
Mon 07:47.000000;;646;;;;;;;323;
Mon 07:48.000000;;658;;;;;;;329;
Mon 07:49.000000;;664;;;;;;;332;
Mon 07:50.000000;;674;;;;;;;337;
Mon 07:51.000000;;680;;;;;;;340;
Mon 07:52.000000;;688;;;;;;;344;
Mon 07:53.000000;;696;;;;;;;348;
