Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;12;;;;;;;6;
Mon 07:01.000000;;16;;;;;;;8;
Mon 07:02.000000;;30;;;;;;;15;
Mon 07:03.000000;;48;;;;;;;24;
Mon 07:04.000000;;58;;;;;;;29;
Mon 07:05.000000;;70;;;;;;;35;
Mon 07:06.000000;;74;;;;;;;37;
Mon 07:07.000000;;90;;;;;;;45;
Mon 07:08.000000;;102;;;;;;;51;
Mon 07:09.000000;;110;;;;;;;55;
Mon 07:10.000000;;128;;;;;;;64;
Mon 07:11.000000;;140;;;;;;;70;
Mon 07:12.000000;;154;;;;;;;77;
Mon 07:13.000000;;166;;;;;;;83;
Mon 07:14.000000;;190;;;;;;;95;
Mon 07:15.000000;;212;;;;;;;106;
Mon 07:16.000000;;228;;;;;;;114;
Mon 07:17.000000;;244;;;;;;;122;
Mon 07:18.000000;;252;;;;;;;126;
Mon 07:19.000000;;262;;;;;;;131;
Mon 07:20.000000;;268;;0.20422466957049012;;1;;;134;
Mon 07:21.000000;;280;;0.20422466957049012;;1;;;140;
Mon 07:22.000000;;298;;0.20422466957049012;;1;;;149;
Mon 07:23.000000;;314;;0.20422466957049012;;1;;;157;
Mon 07:24.000000;;322;;0.20422466957049012;;1;;;161;
Mon 07:25.000000;;342;;0.20422466957049012;;1;;;171;
Mon 07:26.000000;;356;;0.20422466957049012;;1;;;178;
Mon 07:27.000000;;372;;0.20422466957049012;;1;;;186;
Mon 07:28.000000;;382;;0.20422466957049012;;1;;;191;
Mon 07:29.000000;;386;;0.20422466957049012;;1;;;193;
Mon 07:30.000000;;394;;0.20422466957049012;;1;;;197;
Mon 07:31.000000;;406;;0.20422466957049012;;1;;;203;
Mon 07:32.000000;;420;;0.20422466957049012;;1;;;210;
Mon 07:33.000000;;438;;0.20422466957049012;;1;;;219;
Mon 07:34.000000;;446;;0.20422466957049012;;1;;;223;
Mon 07:35.000000;;452;;0.20422466957049012;;1;;;226;
Mon 07:36.000000;;462;;0.20422466957049012;;1;;;231;
Mon 07:37.000000;;476;;0.20422466957049012;;1;;;238;
Mon 07:38.000000;;492;;0.20422466957049012;;1;;;246;
Mon 07:39.000000;;508;;0.20422466957049012;;1;;;254;
Mon 07:40.000000;;524;;0.20422466957049012;;1;;;262;
Mon 07:41.000000;;542;;0.20422466957049012;;1;;;271;
Mon 07:42.000000;;548;;0.20422466957049012;;1;;;274;
Mon 07:43.000000;;554;;0.20422466957049012;;1;;;277;
Mon 07:44.000000;;564;;0.20422466957049012;;1;;;282;
Mon 07:45.000000;;572;;0.20422466957049012;;1;;;286;
Mon 07:46.000000;;586;;0.20422466957049012;;1;;;293;
Mon 07:47.000000;;602;;0.20422466957049012;;1;;;301;
Mon 07:48.000000;;610;;0.20422466957049012;;1;;;305;
Mon 07:49.000000;;624;;0.20422466957049012;;1;;;312;
Mon 07:50.000000;;630;;0.20422466957049012;;1;;;315;
Mon 07:51.000000;1;637;;0.20422466957049012;;1;;1;319;
Mon 07:52.000000;1;653;;0.20422466957049012;;1;;1;327;
Mon 07:53.000000;1;665;;0.20422466957049012;;1;;1;333;
Mon 07:54.000000;1;669;;0.20422466957049012;;1;;1;335;
Mon 07:55.000000;1;685;;0.20422466957049012;;1;;1;343;
Mon 07:56.000000;1;697;;0.20422466957049012;;1;;1;349;
Mon 07:57.000000;1;709;;0.20422466957049012;;1;;1;355;
Mon 07:58.000000;1;719;;0.20422466957049012;;1;;1;360;
Mon 07:59.000000;1;727;;0.20422466957049012;;1;;1;364;
Mon 08:00.000000;1;743;;0.20422466957049012;;1;;1;372;
Mon 08:01.000000;1;755;;0.20422466957049012;;1;;1;378;
Mon 08:02.000000;1;771;;0.20422466957049012;;1;;1;386;
Mon 08:03.000000;1;783;;0.20422466957049012;;1;;1;392;
Mon 08:04.000000;1;803;;0.20422466957049012;;1;;1;402;
Mon 08:05.000000;1;811;;0.20422466957049012;;1;;1;406;
Mon 08:06.000000;1;825;;0.20422466957049012;;1;;1;413;
Mon 08:07.000000;1;837;;0.20422466957049012;;1;;1;419;
Mon 08:08.000000;1;851;;0.20422466957049012;;1;;1;426;
Mon 08:09.000000;1;863;;0.20422466957049012;;1;;1;432;
Mon 08:10.000000;1;871;;0.20422466957049012;;1;;1;436;
Mon 08:11.000000;1;881;;0.20422466957049012;;1;;1;441;
Mon 08:12.000000;1;895;;0.20422466957049012;;1;;1;448;
Mon 08:13.000000;1;905;;0.20422466957049012;;1;;1;453;
Mon 08:14.000000;1;917;;0.20422466957049012;;1;;1;459;
Mon 08:15.000000;1;937;;0.20422466957049012;;1;;1;469;
Mon 08:16.000000;1;949;;0.20422466957049012;;1;;1;475;
Mon 08:17.000000;1;965;;0.20422466957049012;;1;;1;483;
Mon 08:17.000000;1;965;;0.20422466957049012;0.34981853243316774;1;1;1;483;
Mon 08:18.000000;1;981;;0.20422466957049012;0.34981853243316774;1;1;1;491;
Mon 08:19.000000;1;991;;0.20422466957049012;0.34981853243316774;1;1;1;496;
Mon 08:20.000000;1;1003;;0.20422466957049012;0.34981853243316774;1;1;1;502;
Mon 08:20.599378;1;1003;;0.20422466957049012;0.6996370648663355;1;2;1;502;
Mon 08:21.000000;1;1019;;0.20422466957049012;0.6996370648663355;1;2;1;510;
Mon 08:21.434694;1;1019;;0.20422466957049012;1.0494555972995032;1;3;1;510;
Mon 08:22.000000;1;1029;;0.20422466957049012;1.0494555972995032;1;3;1;515;
Mon 08:23.000000;1;1043;;0.20422466957049012;1.0494555972995032;1;3;1;522;
Mon 08:24.000000;1;1059;;0.20422466957049012;1.0494555972995032;1;3;1;530;
Mon 08:25.000000;1;1071;;0.20422466957049012;1.0494555972995032;1;3;1;536;
Mon 08:26.000000;1;1081;;0.20422466957049012;1.0494555972995032;1;3;1;541;
Mon 08:27.000000;1;1097;;0.20422466957049012;1.0494555972995032;1;3;1;549;
Mon 08:28.000000;1;1121;;0.20422466957049012;1.0494555972995032;1;3;1;561;
Mon 08:29.000000;1;1137;;0.20422466957049012;1.0494555972995032;1;3;1;569;
Mon 08:30.000000;1;1143;;0.20422466957049012;1.0494555972995032;1;3;1;572;
Mon 08:31.000000;1;1155;;0.20422466957049012;1.0494555972995032;1;3;1;578;
Mon 08:32.000000;1;1167;;0.20422466957049012;1.0494555972995032;1;3;1;584;
Mon 08:33.000000;1;1173;;0.20422466957049012;1.0494555972995032;1;3;1;587;
Mon 08:34.000000;1;1183;;0.20422466957049012;1.0494555972995032;1;3;1;592;
Mon 08:35.000000;1;1195;;0.20422466957049012;1.0494555972995032;1;3;1;598;
Mon 08:36.000000;1;1217;;0.20422466957049012;1.0494555972995032;1;3;1;609;
Mon 08:37.000000;1;1229;;0.20422466957049012;1.0494555972995032;1;3;1;615;
Mon 08:38.000000;2;1246;;0.20422466957049012;1.0494555972995032;1;3;2;624;
Mon 08:39.000000;2;1264;;0.20422466957049012;1.0494555972995032;1;3;2;633;
Mon 08:40.000000;2;1270;;0.20422466957049012;1.0494555972995032;1;3;2;636;
Mon 08:41.000000;2;1288;;0.20422466957049012;1.0494555972995032;1;3;2;645;
Mon 08:42.000000;2;1300;;0.20422466957049012;1.0494555972995032;1;3;2;651;
Mon 08:43.000000;2;1310;;0.20422466957049012;1.0494555972995032;1;3;2;656;
Mon 08:44.000000;2;1324;;0.20422466957049012;1.0494555972995032;1;3;2;663;
Mon 08:45.000000;2;1338;;0.20422466957049012;1.0494555972995032;1;3;2;670;
Mon 08:46.000000;2;1346;;0.20422466957049012;1.0494555972995032;1;3;2;674;
Mon 08:47.000000;2;1364;;0.20422466957049012;1.0494555972995032;1;3;2;683;
Mon 08:48.000000;2;1378;;0.20422466957049012;1.0494555972995032;1;3;2;690;
Mon 08:49.000000;2;1386;;0.20422466957049012;1.0494555972995032;1;3;2;694;
Mon 08:50.000000;2;1398;;0.20422466957049012;1.0494555972995032;1;3;2;700;
Mon 08:51.000000;2;1418;;0.20422466957049012;1.0494555972995032;1;3;2;710;
Mon 08:52.000000;2;1432;;0.20422466957049012;1.0494555972995032;1;3;2;717;
Mon 08:53.000000;2;1444;;0.20422466957049012;1.0494555972995032;1;3;2;723;
Mon 08:54.000000;2;1458;;0.20422466957049012;1.0494555972995032;1;3;2;730;
Mon 08:55.000000;2;1472;;0.20422466957049012;1.0494555972995032;1;3;2;737;
Mon 08:56.000000;2;1478;;0.20422466957049012;1.0494555972995032;1;3;2;740;
Mon 08:57.000000;2;1490;;0.20422466957049012;1.0494555972995032;1;3;2;746;
Mon 08:58.000000;2;1500;;0.20422466957049012;1.0494555972995032;1;3;2;751;
Mon 08:59.000000;2;1522;;0.20422466957049012;1.0494555972995032;1;3;2;762;
Mon 09:00.000000;2;1534;;0.20422466957049012;1.0494555972995032;1;3;2;768;
Mon 09:01.000000;2;1542;;0.20422466957049012;1.0494555972995032;1;3;2;772;
Mon 09:02.000000;2;1562;;0.20422466957049012;1.0494555972995032;1;3;2;782;
Mon 09:02.833555;3;1562;1;0.20422466957049012;3.0568170076270973;1;3;2;782;
Mon 09:03.000000;3;1582;1;0.20422466957049012;3.0568170076270973;1;3;2;792;
Mon 09:04.000000;3;1592;1;0.20422466957049012;3.0568170076270973;1;3;2;797;
Mon 09:05.000000;3;1614;1;0.20422466957049012;3.0568170076270973;1;3;2;808;
Mon 09:06.000000;3;1630;1;0.20422466957049012;3.0568170076270973;1;3;2;816;
Mon 09:07.000000;3;1644;1;0.20422466957049012;3.0568170076270973;1;3;2;823;
Mon 09:08.000000;3;1662;1;0.20422466957049012;3.0568170076270973;1;3;2;832;
Mon 09:09.000000;3;1682;1;0.20422466957049012;3.0568170076270973;1;3;2;842;
Mon 09:10.000000;3;1694;1;0.20422466957049012;3.0568170076270973;1;3;2;848;
Mon 09:11.000000;3;1710;1;0.20422466957049012;3.0568170076270973;1;3;2;856;
Mon 09:12.000000;3;1724;1;0.20422466957049012;3.0568170076270973;1;3;2;863;
Mon 09:13.000000;3;1744;1;0.4523910927963455;3.0568170076270973;2;3;2;873;
Mon 09:13.442265;3;1744;1;0.4523910927963455;3.2424662441312235;2;4;2;873;
Mon 09:14.000000;3;1770;1;0.4523910927963455;3.2424662441312235;2;4;2;886;
Mon 09:15.000000;3;1792;1;0.4523910927963455;3.2424662441312235;2;4;2;897;
Mon 09:16.000000;3;1806;1;0.4523910927963455;3.2424662441312235;2;4;2;904;
Mon 09:17.000000;3;1822;1;0.4523910927963455;3.2424662441312235;2;4;2;912;
Mon 09:18.000000;3;1836;1;0.4523910927963455;3.2424662441312235;2;4;2;919;
Mon 09:18.378113;3;1836;1;0.4523910927963455;3.4232624358163024;2;5;2;919;
Mon 09:19.000000;3;1842;1;0.4523910927963455;3.4232624358163024;2;5;2;922;
Mon 09:19.878528;3;1842;1;0.4523910927963455;3.6040586275013813;2;6;2;922;
Mon 09:20.000000;3;1854;1;0.4523910927963455;3.6040586275013813;2;6;2;928;
Mon 09:21.000000;3;1868;1;0.4523910927963455;3.6040586275013813;2;6;2;935;
Mon 09:22.000000;3;1880;1;0.4523910927963455;3.6040586275013813;2;6;2;941;
Mon 09:22.478460;3;1880;1;0.4523910927963455;3.78485481918646;2;7;2;941;
Mon 09:23.000000;3;1898;1;0.4523910927963455;3.78485481918646;2;7;2;950;
