Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.6867232322692871;1;1;;;;20;;2;;;;;0;0;;10;
Mon 07:01.000000;;0.6867232322692871;1;1;;;;30;;2;;;;;0;0;;15;
Mon 07:02.000000;;0.6867232322692871;1;1;;;;42;;2;;;;;0;0;;21;
Mon 07:03.000000;;0.6867232322692871;1;1;;;;54;;2;;;;;0;0;;27;
Mon 07:04.000000;;0.6867232322692871;1;1;;;;68;;2;;;;;0;0;;34;
Mon 07:05.000000;;0.6867232322692871;1;1;;;;88;;2;;;;;0;0;;44;
Mon 07:06.000000;;0.6867232322692871;1;1;;;;104;;2;;;;;0;0;;52;
Mon 07:07.000000;;0.6867232322692871;1;1;;;;118;;2;;;;;0;0;;59;
Mon 07:08.000000;;0.6867232322692871;1;1;;;;130;;2;;;;;0;0;;65;
Mon 07:09.000000;;0.6867232322692871;1;1;;;;146;;2;;;;;0;0;;73;
Mon 07:10.000000;;0.6867232322692871;1;1;;;;158;;2;;;;;0;0;;79;
Mon 07:11.000000;;0.6867232322692871;1;1;;;;166;;2;;;;;0;0;;83;
Mon 07:12.000000;;0.6867232322692871;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:13.000000;;0.6867232322692871;1;1;;;;202;;2;;;;;0;0;;101;
Mon 07:14.000000;;0.6867232322692871;1;1;;;;224;;2;;;;;0;0;;112;
Mon 07:15.000000;;0.6867232322692871;1;1;;;;240;;2;;;;;0;0;;120;
Mon 07:16.000000;;0.6867232322692871;1;1;;;;252;;2;;;;;0;0;;126;
Mon 07:17.000000;;0.6867232322692871;1;1;;;;282;;2;;;;;0;0;;141;
Mon 07:18.000000;;0.6867232322692871;1;1;;;;296;;2;;;;;0;0;;148;
Mon 07:19.000000;;0.6867232322692871;1;1;;;;306;;2;;;;;0;0;;153;
Mon 07:19.447757;;1.2194955348968506;2;1;;;;306;;3;;;;;0;0;;153;
Mon 07:20.000000;;1.2194955348968506;2;1;;;;320;;3;;;;;0;0;;160;
Mon 07:21.000000;;1.2194955348968506;2;1;;;;332;;3;;;;;0;0;;166;
Mon 07:22.000000;;1.2194955348968506;2;1;;;;348;;3;;;;;0;0;;174;
Mon 07:22.894471;;1.7445595264434814;2;1;;;1;348;;4;;;;;0;0;;174;
Mon 07:23.000000;;1.7445595264434814;2;1;;;1;358;;4;;;;;0;0;;179;
Mon 07:24.000000;;1.7445595264434814;2;1;;;1;374;;4;;;;;0;0;;187;
Mon 07:25.000000;;1.7445595264434814;2;1;;;1;392;;4;;;;;0;0;;196;
Mon 07:26.000000;;1.7445595264434814;2;1;;;1;404;;4;;;;;0;0;;202;
Mon 07:27.000000;;1.7445595264434814;2;1;;;1;418;;4;;;;;0;0;;209;
Mon 07:28.000000;;1.7445595264434814;2;1;;;1;428;;4;;;;;0;0;;214;
Mon 07:29.000000;;1.7445595264434814;2;1;;;1;442;;4;;;;;0;0;;221;
Mon 07:30.000000;;1.7445595264434814;2;1;;;1;466;;4;;;;;0;0;;233;
Mon 07:31.000000;;1.7445595264434814;2;1;;;1;478;;4;;;;;0;0;;239;
Mon 07:32.000000;1;1.7445595264434814;2;1;;;1;487;;4;;;;;0;0;1;244;
Mon 07:32.943997;1;2.190032958984375;2;1;;1;1;487;;5;;;;;0;0;1;244;
Mon 07:33.000000;1;2.190032958984375;2;1;;1;1;501;;5;;;;;0;0;1;251;
Mon 07:34.000000;1;2.190032958984375;2;1;;1;1;523;;5;;;;;0;0;1;262;
Mon 07:35.000000;1;2.190032958984375;2;1;;1;1;533;;5;;;;;0;0;1;267;
Mon 07:36.000000;1;2.190032958984375;2;1;;1;1;545;;5;;;;;0;0;1;273;
Mon 07:36.183902;1;2.6443591117858887;2;1;;2;1;545;;6;;;;;0;0;1;273;
Mon 07:37.000000;1;2.6443591117858887;2;1;;2;1;577;;6;;;;;0;0;1;289;
Mon 07:38.000000;1;2.6443591117858887;2;1;;2;1;587;;6;;;;;0;0;1;294;
Mon 07:39.000000;1;2.6443591117858887;2;1;;2;1;599;;6;;;;;0;0;1;300;
Mon 07:40.000000;1;2.6443591117858887;2;1;;2;1;615;;6;;;;;0;0;1;308;
Mon 07:41.000000;1;2.6443591117858887;2;1;;2;1;633;;6;;;;;0;0;1;317;
Mon 07:42.000000;1;2.6443591117858887;2;1;;2;1;643;;6;;;;;0;0;1;322;
Mon 07:43.000000;1;2.6443591117858887;2;1;;2;1;661;;6;;;;;0;0;1;331;
Mon 07:44.000000;1;2.6443591117858887;2;1;;2;1;681;;6;;;;;0;0;1;341;
Mon 07:44.692779;1;3.1073358058929443;3;1;;2;1;681;;7;;;;;0;0;1;341;
Mon 07:45.000000;1;3.1073358058929443;3;1;;2;1;699;;7;;;;;0;0;1;350;
Mon 07:46.000000;1;3.1073358058929443;3;1;;2;1;715;;7;;;;;0;0;1;358;
Mon 07:47.000000;1;3.1073358058929443;3;1;;2;1;729;;7;;;;;0;0;1;365;
Mon 07:48.000000;2;3.1073358058929443;3;1;;2;1;748;;7;;;;;0;0;2;375;
Mon 07:49.000000;2;3.1073358058929443;3;1;;2;1;758;;7;;;;;0;0;2;380;
Mon 07:50.000000;3;3.1073358058929443;3;1;;2;1;777;;7;;;;;0;0;3;390;
Mon 07:50.016480;3;3.610025405883789;3;1;;3;1;777;;8;;;;;0;0;3;390;
Mon 07:50.717526;3;4.087379693984985;4;1;;3;1;777;;9;;;;;0;0;3;390;
Mon 07:51.000000;3;4.087379693984985;4;1;;3;1;795;;9;0.45557198270138405;;1;;0;0;3;399;
Mon 07:52.000000;3;4.087379693984985;4;1;;3;1;801;;9;0.45557198270138405;;1;;0;0;3;402;
Mon 07:53.000000;3;4.087379693984985;4;1;;3;1;811;;9;0.45557198270138405;;1;;0;0;3;407;
Mon 07:54.000000;3;4.087379693984985;4;1;;3;1;825;;9;0.45557198270138405;;1;;0;0;3;414;
Mon 07:55.000000;3;4.087379693984985;4;1;;3;1;847;;9;0.45557198270138405;;1;;0;0;3;425;
Mon 07:56.000000;3;4.087379693984985;4;1;;3;1;861;;9;0.45557198270138405;;1;;0;0;3;432;
Mon 07:57.000000;3;4.087379693984985;4;1;;3;1;877;;9;0.45557198270138405;;1;;0;0;3;440;
Mon 07:58.000000;3;4.087379693984985;4;1;;3;1;893;;9;0.45557198270138405;;1;;0;0;3;448;
Mon 07:58.550446;3;4.087379693984985;4;1;;3;1;893;;9;0.45557198270138405;0.20422466957049012;1;1;0;0;3;448;
Mon 07:59.000000;3;4.087379693984985;4;1;;3;1;913;;9;0.45557198270138405;0.20422466957049012;1;1;0;0;3;458;
Mon 08:00.000000;3;4.087379693984985;4;1;;3;1;919;;9;0.45557198270138405;0.20422466957049012;1;1;0;0;3;461;
Mon 08:01.000000;3;4.087379693984985;4;1;;3;1;943;;9;0.45557198270138405;0.20422466957049012;1;1;0;0;3;473;
Mon 08:01.263321;3;4.087379693984985;4;1;;3;1;943;;9;0.45557198270138405;0.5540432020036579;1;2;0;0;3;473;
Mon 08:02.000000;3;4.087379693984985;4;1;;3;1;951;;9;0.45557198270138405;0.5540432020036579;1;2;0;0;3;477;
Mon 08:03.000000;3;4.087379693984985;4;1;;3;1;959;;9;0.45557198270138405;0.5540432020036579;1;2;0;0;3;481;
Mon 08:04.000000;3;4.087379693984985;4;1;;3;1;979;;9;0.45557198270138405;0.5540432020036579;1;2;0;0;3;491;
