episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
21,0.9338644220652337,-1.2320050474250628,-0.6278658655316041,-2.183694433838488,-1.268797742563308,-0.6987252858289595,-0.559878053412345
22,0.9318195506836114,-1.239418017750882,-0.6225253702015655,-2.112281712928831,-1.2055530937019727,-0.719483336040483,-0.573950833790633
23,0.9311996582865512,-1.2846974975887306,-0.6397379977914074,-2.2277164970729677,-1.267778947865499,-0.7509798940962499,-0.5973116712320271
24,0.9358603193553201,-1.2573738669938486,-0.6144427712782828,-2.070789528685356,-1.0997618175093307,-0.7547940286893327,-0.5988599962851551
25,0.935901249256395,-1.2947364048955599,-0.6382205971378649,-2.1710674597390516,-1.2162353702745115,-0.7796532122406148,-0.6197514860424936
26,0.9372145773476486,-1.2856601486165677,-0.6274283624774621,-2.035420751501557,-1.1080481426599282,-0.7937475954038222,-0.6272775059049536
27,0.9362959851167256,-1.279646955780745,-0.625421583677661,-1.9309087359390893,-1.051616848924159,-0.8036717865421027,-0.6360510561247468
28,0.9352086900053131,-1.292560440433022,-0.642299280103373,-1.9556176336080915,-1.1271768500712076,-0.812039253955396,-0.6502019618103444
29,0.9380345086271568,-1.3390070171048751,-0.6694016208898217,-2.091406971295904,-1.2625253451366714,-0.8395835959311719,-0.6733444517909757
30,0.9330701542912246,-1.3730115209548108,-0.6840548335494272,-2.147979050712825,-1.2965999191855744,-0.8607504344612816,-0.6878350443562392
31,0.9229193265833309,-1.452503125748215,-0.7282137704876,-2.44478694760227,-1.510769646045993,-0.8993294088434114,-0.7238389556328509
32,0.9340738086707273,-1.4219238246143224,-0.6929393683291609,-2.2151298645358484,-1.253791889733138,-0.900773050343513,-0.730639306399764
33,0.9394791539307984,-1.4080032877426223,-0.6843326045387098,-2.075898615059696,-1.1207170537495386,-0.9108270681735442,-0.7460737348079538
34,0.9312731177663763,-1.4505336450113724,-0.7145624398349291,-2.2032456973324166,-1.2627406474011513,-0.9371972917703912,-0.7743735940770012
35,0.9368253777884384,-1.4412885577739138,-0.6950134547619096,-2.079912772492867,-1.1168010343924297,-0.9589159737392252,-0.7898090228189294
36,0.9379527372046075,-1.4675242288358885,-0.7083478086351581,-2.1076051296133373,-1.1352255380549205,-0.9763035569257296,-0.8095644607858633
37,0.9341628412660062,-1.4823035834698919,-0.7196352343843829,-2.125875878383303,-1.1644884392400967,-0.9864667922823398,-0.8218969450349485
38,0.936344537815126,-1.4751336687987229,-0.7098264730558009,-2.0575713551159747,-1.085620283433384,-0.9953629191466349,-0.8279629047171174
39,0.9379851958837335,-1.4763974014435612,-0.7094741179535783,-2.0024353173259617,-1.0701652551929897,-1.001327215859507,-0.8370651260070858
40,0.9362190181124881,-1.4739342774868907,-0.7067569239742248,-1.966408277786801,-1.0260896492854517,-1.006061532267201,-0.8438015578466107
41,0.9312867679995223,-1.5280829210979647,-0.7393363170730936,-2.151652372759313,-1.2032184881444101,-1.0329917344833772,-0.8646889212989922
42,0.9324596471189396,-1.5486156205664918,-0.7568840204283316,-2.225539633582422,-1.309868389563045,-1.0501538070706486,-0.8876424632879973
43,0.9411979325022803,-1.5373167191074213,-0.7461550035864556,-2.094765534048768,-1.1932622969608795,-1.0596386969225953,-0.8965371156547851
44,0.9287627531826527,-1.5785813088604828,-0.7649510035650307,-2.1862991995866623,-1.250802690554918,-1.077649950771007,-0.9107742023726337
45,0.9352117785772591,-1.5960407474944485,-0.7741934368513904,-2.233056870573844,-1.288199669071455,-1.083661504106147,-0.920616819843693
46,0.9362422191333777,-1.5985727697384124,-0.775053010316873,-2.1916161791541136,-1.25566068181102,-1.0923924904894942,-0.9296171676156509
47,0.939108790675085,-1.5711151726629213,-0.7594929843887414,-2.0061070699679466,-1.1195796452573772,-1.0889031618463327,-0.9333475551416721
48,0.9406442272891784,-1.5751218551268102,-0.7546580910397904,-1.9602055194751384,-1.0672388419431325,-1.1026470507080144,-0.9422141784849949
49,0.9330302026559065,-1.606605340813215,-0.7701502548762895,-2.0572595071244,-1.1432486362874377,-1.122526617678332,-0.9567908797633834
50,0.9334570043683801,-1.6307865932507766,-0.777080171875552,-2.1486853153977936,-1.1937067169315632,-1.1386352342860007,-0.9676226832299766
51,0.9289401394632777,-1.6739310538552785,-0.7978508606828311,-2.320607218690387,-1.3231244093899366,-1.1581243116330084,-0.9872659887630487
52,0.9338765936973779,-1.6712847847337526,-0.7875313933787499,-2.2540228717893394,-1.2080714922763665,-1.1697727662037043,-0.9932123572292043
53,0.941537067794051,-1.6620341269429701,-0.7748055618250635,-2.1778647027975313,-1.1166246945436797,-1.1706714444897308,-0.9969401445222242
54,0.9337926449702354,-1.6864638388840474,-0.7870447328933236,-2.255519765141499,-1.1604146317041866,-1.1908665807105268,-1.0140032873250442
55,0.9310271517949341,-1.7135869721956978,-0.8020768833619796,-2.3637787688776775,-1.252414012987865,-1.2073932326204437,-1.0288707090434766
56,0.9352391889033271,-1.7127189329078294,-0.8023059028264985,-2.315549258409659,-1.2265058569782752,-1.2231545867205134,-1.0444800514471848
57,0.9274799975936955,-1.7447587842079355,-0.8200028748213353,-2.4165182520312536,-1.308352665990128,-1.2474749452248248,-1.0641027577553617
58,0.9345514452598472,-1.75791386498094,-0.8338602346260524,-2.4391888086843534,-1.3534419773903064,-1.2607728949244859,-1.0780233518997813
59,0.9317704369005937,-1.77630721357472,-0.8431830074332526,-2.494493378969282,-1.386455925166248,-1.2748413910869256,-1.0854829252288163
60,0.931048930121203,-1.7930272373550697,-0.8443269642537389,-2.5303571229658486,-1.378564439387336,-1.2854874587117826,-1.0963610646175392
61,0.9311685205119005,-1.8060162309762364,-0.8441829866488393,-2.530276086913958,-1.3465620798348692,-1.3019519123005727,-1.108980436352691
62,0.9363201156173787,-1.7981362106856402,-0.8349617187244146,-2.443045107449857,-1.2713659147374683,-1.3155920203542368,-1.1190297404637877
63,0.9337189831024509,-1.8056574705836608,-0.8351237725139924,-2.4407732214502595,-1.253270376471152,-1.3241461476542569,-1.1233388519313832
64,0.9391046940131698,-1.7851947310108034,-0.8212375913725272,-2.321602274195907,-1.1721712016553099,-1.3278890345140268,-1.1272158442251223
65,0.9352418261262618,-1.7949768646457285,-0.8257605240644931,-2.348827707455973,-1.174722055983418,-1.341712952395027,-1.1386292185198839
66,0.9362583532399988,-1.8124356443375957,-0.8350718693575991,-2.3802689318170103,-1.2120640447023616,-1.3545569376551376,-1.1506648797755936
67,0.9378162330469147,-1.80983058065151,-0.8284278495088028,-2.333951392434893,-1.158144680496768,-1.3624356393669554,-1.15739935093899
68,0.9381049109810013,-1.8184694804281676,-0.8297831646736497,-2.3248834288835774,-1.1568007807722038,-1.3744919384671639,-1.1666617634038634
69,0.938085405631864,-1.8151741164977253,-0.8226885050083731,-2.2973040491730288,-1.1209645078968524,-1.3826942217479417,-1.1732264257421738
70,0.93540153747987,-1.8223745489814125,-0.8278560395976242,-2.29903146769381,-1.125301462614505,-1.3955453785580105,-1.1863315294764616
71,0.9306408604727807,-1.846662329269476,-0.8402796417308707,-2.382133111168134,-1.184231970810705,-1.410440471359587,-1.1978032827169105
72,0.9387415213178295,-1.855213006535722,-0.8498501623157035,-2.4017681752752615,-1.224560244572739,-1.423524531006519,-1.2092813594378167
73,0.9298069003386108,-1.8812730252109684,-0.8613679282075188,-2.49153119856274,-1.2744852584171835,-1.4455589497123726,-1.2251311670721474
74,0.9248582512682781,-1.9094541612097558,-0.8770544068766959,-2.5719609352353565,-1.3404508257565104,-1.4712684746871503,-1.2459023914304066
75,0.9325681928884559,-1.926527483134469,-0.8870446034612335,-2.614931674288081,-1.391716922632267,-1.4871463621036523,-1.2577885601020204
76,0.9320812273828394,-1.935618045842174,-0.8904313123607257,-2.6362156237181784,-1.4084111754675523,-1.4932078964326692,-1.262026770305807
77,0.9387454096682921,-1.9359983224713928,-0.8805903329197782,-2.6113582197373404,-1.3401595493508514,-1.5040599842808733,-1.2683159549571308
78,0.931878962709216,-1.9561548574400247,-0.8947297009916761,-2.6771761377833934,-1.4081318535081486,-1.5171332274545797,-1.28006268381478
79,0.9327956989247312,-1.938281764309533,-0.8770684373871049,-2.544576426651041,-1.2605708835427873,-1.517775576964204,-1.2773020472218735
80,0.9270287271964772,-1.9636950989464805,-0.893408187167944,-2.612701053324304,-1.3329180651329735,-1.5282959698753997,-1.2891008056145892
81,0.9378711602809514,-1.970890397812151,-0.8963093701526167,-2.618310856168416,-1.3439952850879409,-1.5398210917436737,-1.299062967165084
82,0.9408110073948357,-1.9633136524511847,-0.8842546438587081,-2.5607484084635597,-1.2475397238896935,-1.5514324906085495,-1.3053384935755992
83,0.9340421642700463,-1.9773723082693775,-0.8926416598807358,-2.595593433275069,-1.2732109851534963,-1.5591041858444656,-1.3127169312602567
84,0.9344800578382938,-1.9933703855515248,-0.9014279534072374,-2.6426577817832193,-1.3215144484749695,-1.5719935567293517,-1.3196050988810701
85,0.9379695858628359,-1.994303034268577,-0.8985151445880989,-2.6426812413253704,-1.3035078187976992,-1.5775279236133366,-1.323390147468393
86,0.9277445231077756,-2.0281846299659487,-0.9173378644137109,-2.7623024176338857,-1.4090558337911159,-1.5934286243248714,-1.333724603255345
87,0.9434183965532825,-2.0112970456562165,-0.9055736810695388,-2.6351838402964463,-1.3149163596841085,-1.5927397549949465,-1.3358458536132787
88,0.938883352960715,-2.0001279030328853,-0.8993963715270884,-2.5440629344621675,-1.2595172746878007,-1.5998319371243757,-1.3388176153962428
89,0.9371620192743422,-2.0003477448466658,-0.8990951078023753,-2.5063309988219418,-1.2333485117136163,-1.6021302976299832,-1.3413823899713273
90,0.9362385184744806,-2.007608951251871,-0.9043166033643742,-2.5112266419532796,-1.2464016603384396,-1.6105221160312932,-1.3531485212855716
91,0.9387699564586357,-2.007788799571654,-0.9036192369253225,-2.479108161501669,-1.2372342635113571,-1.6148335463184271,-1.3544714648052762
92,0.9395532194480947,-2.007198395190364,-0.9029032124355015,-2.4589068252366215,-1.228699695275516,-1.6199827115426642,-1.357641665047433
93,0.9434718413836743,-2.0071436162082494,-0.8989015520985462,-2.4264139793314214,-1.1950158034364295,-1.6203519803068567,-1.359336119646439
94,0.9400592753886167,-2.0101451042916327,-0.9004584917175036,-2.416676751371915,-1.2076384144233319,-1.6245619253534929,-1.3643514833263486
95,0.9361714885324539,-2.0209693768777752,-0.9046768806300194,-2.4430290002261916,-1.22372348548014,-1.6334650116934428,-1.3706792306003728
96,0.9339577616036272,-2.026600350567815,-0.9093470631386545,-2.462048004739237,-1.2426351447464241,-1.6378637324512482,-1.3765456361681543
97,0.9343043817059282,-2.033576177802272,-0.9169647056377247,-2.477441075928803,-1.2762528970619489,-1.6434147163613222,-1.3830614507628998
98,0.9334419994566694,-2.0419292360862045,-0.9246692791043647,-2.503993469060859,-1.3163330475617936,-1.6520071858257,-1.3953883172896893
99,0.9291319423322586,-2.069493821024083,-0.9359212257277504,-2.602122140999398,-1.388572234227121,-1.6668026924723993,-1.4067453327355786
100,0.9390079827787245,-2.056478760591976,-0.9263041978037576,-2.509317570771593,-1.2983313475248148,-1.6698163216507913,-1.411378973897663
101,0.9311128386055134,-2.0722243065666217,-0.9324600410534056,-2.552031981404306,-1.3347740464995257,-1.6828476625242406,-1.4199249233006075
102,0.938472163834004,-2.082908505205049,-0.9357518539964697,-2.6052650948317266,-1.3541951949970956,-1.690635373558806,-1.4269692989631009
103,0.9353866554155867,-2.0851691837246875,-0.935758238140394,-2.5831443811688612,-1.3352867983979677,-1.699196772044985,-1.4331267600273778
104,0.9367918542466085,-2.0808850282135953,-0.9329085027467486,-2.540409844779972,-1.3006729056241213,-1.7083605414495706,-1.439994495992155
105,0.9378949268821086,-2.0879425519604835,-0.9320992425901832,-2.56194721450408,-1.3019042590387175,-1.7195916014192694,-1.4444976333961776
106,0.9296666366609656,-2.0988778551390896,-0.9405962019122383,-2.590973605644679,-1.335698067088643,-1.7334196649548728,-1.4558537574695833
107,0.9357575394208286,-2.1124966506823104,-0.9484370749470242,-2.63075993447384,-1.3749942355766867,-1.7450445130170626,-1.4676407558207099
108,0.9352426508431474,-2.127353666944997,-0.9554654894525717,-2.670573113696118,-1.4053961959958834,-1.759358177341633,-1.479080127552431
109,0.9321408032930779,-2.142001136313335,-0.9581138439892462,-2.710772815171378,-1.4302561142381394,-1.7712726968594683,-1.48587730936118
110,0.9374718713432746,-2.140363470796158,-0.9532394668887956,-2.6803896239237655,-1.3896407917193534,-1.7784095582527668,-1.4899932803487441
111,0.9297064531780689,-2.159229328260869,-0.9615110018363014,-2.729824718161595,-1.4247390058640126,-1.7909297322271864,-1.5008948765749843
112,0.9427365329907313,-2.136101831972037,-0.9462802958270352,-2.5805683971585798,-1.3005458611639737,-1.7817672306003898,-1.4931993455936325
113,0.9379863739591219,-2.1314204808156063,-0.942718715733151,-2.5239005789612428,-1.2664397868542023,-1.788622019340764,-1.5010661619258339
114,0.93508766635483,-2.1416503889684706,-0.9470030226666446,-2.561181347376412,-1.2934857764339782,-1.7953998442239194,-1.507425770425583
115,0.9384652951590257,-2.142709460166586,-0.9452573363341671,-2.5516452712706132,-1.2791878828731686,-1.8027019533091584,-1.5119405814660223
116,0.9311826655368599,-2.161512914283589,-0.9593108221072078,-2.6236238670648717,-1.3612654992229147,-1.8171112596283743,-1.5235181456877762
117,0.9383899068789426,-2.1546050935765013,-0.950229772919267,-2.5654820982057776,-1.3014008917562583,-1.81921078903302,-1.5256925222181787
118,0.9364936313386205,-2.1641683810591332,-0.9550107027986103,-2.579198371265576,-1.3184600390309644,-1.8293009140944392,-1.5332905644300636
119,0.934033876105141,-2.1813334643994176,-0.9622973847157898,-2.6372985210803184,-1.3583613542138169,-1.839274726171904,-1.5391981919283027
120,0.9338642977485067,-2.1932790085945832,-0.969381162696374,-2.6635030676032443,-1.3898060791475504,-1.8452854505304457,-1.547263130957038
121,0.9356402642264106,-2.2000509639932018,-0.9742265855071909,-2.6771828771114894,-1.4179023627083354,-1.8523311964551123,-1.5536366981327683
122,0.9326934649175593,-2.2102858536946344,-0.9779805652265766,-2.698282728892523,-1.4309712185197274,-1.8622988646796446,-1.5614134323619262
123,0.9420343024855544,-2.204416043058733,-0.9721172369506541,-2.660574792735127,-1.4031756844860919,-1.8668242444583614,-1.5645514846400126
124,0.9408562691131499,-2.1992851692278177,-0.9651756071144915,-2.63408099033785,-1.3681444109608385,-1.8675759021346494,-1.5663382667616474
125,0.9374831742993031,-2.2044336019072146,-0.9680989222238694,-2.651532705477604,-1.390781116602565,-1.875031397543079,-1.5730709248095593
126,0.9369572503732594,-2.2107038623804773,-0.9668448967878385,-2.661290448070374,-1.3864614886967628,-1.8844093175430794,-1.5800416424340153
127,0.9423261967765215,-2.205057887715716,-0.9594962270650967,-2.6001992034840926,-1.3272996921996545,-1.8882798693880147,-1.5824620102244968
128,0.9318195275031085,-2.222411774392579,-0.9702658835938228,-2.67589374158074,-1.4000631142158912,-1.8960789880405837,-1.589181874689044
129,0.9391137264320883,-2.229738276541621,-0.9708041774856703,-2.682350949060508,-1.3925501716002309,-1.9033015389876475,-1.5927864994940735
130,0.935690932541468,-2.2319754267403806,-0.9699926233397652,-2.6722216339506715,-1.381651762767822,-1.9106348584926778,-1.6001089873845298
131,0.9452199981830846,-2.218274199584219,-0.9586837558316652,-2.5958248760926024,-1.308429402960304,-1.908590847439133,-1.5977251130286476
132,0.9308408946074712,-2.242813599025955,-0.9705072923849475,-2.683426467219053,-1.3779493017218263,-1.9245803098614482,-1.6115914136212472
133,0.939233180612491,-2.2444133079240807,-0.9689972009437772,-2.675064011284218,-1.376452891237813,-1.9308070022029853,-1.6144414671862197
134,0.9423065213420203,-2.2394248343360554,-0.9633699043860039,-2.643346493345289,-1.328426928293352,-1.933528953566946,-1.6135849963839508
135,0.940773180308064,-2.2373304593970134,-0.9598678492597378,-2.628615905690012,-1.304703946040149,-1.9440151929959621,-1.6200726161659644
136,0.9412171715652357,-2.235319382906822,-0.9570651365076244,-2.611325396350309,-1.2809649848074725,-1.9465997346716584,-1.6207775702669613
137,0.9351444771231922,-2.244992592548643,-0.9612319704767177,-2.6465470198095455,-1.3028928505416653,-1.9556897157611906,-1.6300684060929604
138,0.9323542909591556,-2.253439952997213,-0.9648775746360575,-2.676799712964883,-1.3308825028030342,-1.9673517527188082,-1.6397298455297635
139,0.939622641509434,-2.2487778111520784,-0.9609019251491078,-2.641688657532312,-1.3007612865622409,-1.9741457273545555,-1.644359071437774
140,0.9314565851604559,-2.2599774111844977,-0.9674158723663989,-2.67082382948841,-1.3407532273166625,-1.9794178072744038,-1.6493511811338804
141,0.9410029498525074,-2.2623357641761253,-0.9662633376129536,-2.6592974448441415,-1.3226994704646275,-1.9872147660936588,-1.6536800923443737
142,0.9405161719766422,-2.263040719778174,-0.9691219445361049,-2.657306940170004,-1.3359870218705296,-1.9922171444448777,-1.65856097707384
143,0.9330296946633506,-2.275716049782344,-0.974502212031951,-2.6965896681744472,-1.3715026854492969,-2.00156573793365,-1.6658340377984953
144,0.9374113528683948,-2.2784984758928717,-0.9783387558229086,-2.695709063565383,-1.3848344099864196,-2.006157051638981,-1.6702349521675568
145,0.9369845822875582,-2.2860219348757442,-0.982457644179858,-2.721804764090606,-1.4075954670223212,-2.013910862250593,-1.676406985480719
146,0.9321946483829865,-2.2994531882142417,-0.9926191990403865,-2.7667580094532296,-1.4485508752960603,-2.018015009555436,-1.681386624888294
147,0.9419072087048511,-2.2984131456504686,-0.9900202733277603,-2.7626972040808178,-1.4443200740460527,-2.0199233029625328,-1.683183133062678
148,0.9358113196180607,-2.3066441746972033,-0.9927343279924675,-2.7801144804744977,-1.4605397200542574,-2.0314364196879184,-1.6933007119363293
149,0.937017533361259,-2.3135155148089175,-0.9927187813273587,-2.7998672877577,-1.4618659474623021,-2.0418769361454228,-1.7024699049828984
150,0.9325164269223939,-2.3216046811627655,-0.9991713410621246,-2.8262965623612435,-1.4859099802908617,-2.054781989563445,-1.7133617002092747
151,0.9415010704701022,-2.31678529570686,-0.9957718464528437,-2.7975655285212038,-1.4598370420847386,-2.06110954623778,-1.7182470161001733
152,0.9287107909350143,-2.3335711875664154,-1.001577137131232,-2.868583588731671,-1.5077542852864458,-2.0700021937320376,-1.726189696103126
153,0.9390959744942046,-2.329456585402058,-0.9972075132757712,-2.843214437686906,-1.4791550332706767,-2.07463946550262,-1.7306945472857178
154,0.9387578122663796,-2.3298050255055425,-0.9933164418023264,-2.83503689969,-1.451931001152366,-2.0827582150129906,-1.7387283295507379
155,0.934197615295412,-2.3298360311533504,-0.9967716060123725,-2.824122499730956,-1.460481548323425,-2.087015535344629,-1.743890387412342
156,0.9392848572114231,-2.328463990622472,-0.9928571807799638,-2.801108041374442,-1.4340988605234681,-2.088619870392759,-1.7441310807400594
157,0.9401616600313669,-2.323464690582877,-0.9877787078151427,-2.7674952969807682,-1.4042921931535277,-2.0917214188026048,-1.7459054528686515
158,0.9346148115035017,-2.3288080795587978,-0.9898594410882773,-2.7642878704618647,-1.4039413824003355,-2.101262249024414,-1.7562917116695633
159,0.9358076634109692,-2.3400273239882248,-0.9951620887531913,-2.7930418531974777,-1.4263140966744412,-2.111320126094972,-1.7634957818308983
160,0.9370890886060679,-2.34322221202043,-0.9950476499221702,-2.7915579443340772,-1.4128703280184451,-2.1227589570672163,-1.7707324311821317
161,0.9456183407159104,-2.3438858522109265,-0.997525423577588,-2.7990852724109154,-1.425074459461425,-2.125139189474407,-1.7745645337881555
162,0.9377228500634556,-2.344704397334158,-0.9969505018192152,-2.794110735909812,-1.4188819344098624,-2.1332683591000703,-1.7796115202321066
163,0.934951572402248,-2.3431951750420184,-0.9939612897897678,-2.7778326503873765,-1.4062087403655106,-2.136065647956739,-1.7812796815152643
164,0.9350178341276264,-2.3512622130231438,-0.9956565289036694,-2.78187439736652,-1.4175977846455416,-2.1490056791092638,-1.7904462649268147
165,0.9412381637300731,-2.352806792145252,-0.9966050852198429,-2.771831857075061,-1.4170739057456294,-2.156542871627167,-1.798460001242542
166,0.934009998485078,-2.36050732071154,-1.0014174113008787,-2.797846639351066,-1.4433437930092405,-2.1651033527672965,-1.8056012650772064
167,0.9442307109751295,-2.352926247048446,-0.9948462745692257,-2.7543802829909483,-1.4041621886681774,-2.1689722617230807,-1.8079316220392787
168,0.9360405478790804,-2.357537141841744,-0.9992086392473551,-2.781029452049152,-1.435477189619815,-2.174069667385852,-1.8136404047038797
169,0.9420337464536359,-2.3533095080839455,-0.9946042336070897,-2.7546069402594373,-1.411120664922791,-2.180510025170799,-1.8169158918397663
170,0.9389361317170255,-2.355382845447054,-0.9984620880324733,-2.7697258843684565,-1.4245466088388152,-2.1880159800457353,-1.8228669815937035
171,0.9356177341103957,-2.3552243288149275,-0.9978006688572565,-2.763987565188824,-1.4216766148586164,-2.190204890415206,-1.8230334615489237
172,0.937857726901063,-2.3611693040150166,-0.9986710882236022,-2.773467714725526,-1.4237304531423105,-2.196483013962501,-1.8254186376104475
173,0.9393690736688548,-2.361992869250137,-0.9983391077840856,-2.78180390077865,-1.4171786642496627,-2.1992902553991254,-1.828326347689701
174,0.9408048595292331,-2.354055225422786,-0.9950787498198929,-2.740562037766817,-1.4001494424782945,-2.1978615696644717,-1.8275748757750405
175,0.936092735328033,-2.361747678641695,-0.9999439702605003,-2.7693527625799357,-1.4286470001693026,-2.207364766778089,-1.8348174436622433
176,0.9310146506841022,-2.377642976273669,-1.0069956099203572,-2.8271881717186336,-1.4619841103506075,-2.216756891230316,-1.8423651023209602
177,0.9447221141471882,-2.3787175104261555,-1.0047770804899228,-2.822092533868252,-1.4563115338045691,-2.2247160666825683,-1.8465647494470339
178,0.9320725357591717,-2.3883344412864895,-1.0116920564903333,-2.8549182168849607,-1.4929660343566429,-2.2338805041464833,-1.8532963015106056
179,0.9388267311762927,-2.388692064423511,-1.0080208984697483,-2.8332316468233927,-1.4681349740065404,-2.239095526330178,-1.8565471748920417
180,0.9428536909508276,-2.3871692099915305,-1.0076829990730996,-2.825188762824089,-1.4616623995066433,-2.2417637210450954,-1.8586619328354121
181,0.9365484519984385,-2.3943891996585513,-1.0157272244674682,-2.852462804262976,-1.5035800230366236,-2.2445288672911867,-1.863173881157084
182,0.9383006299544865,-2.39920413897707,-1.0164820038900784,-2.8614112248742836,-1.5107439278256563,-2.2518458930374545,-1.8691513207710977
183,0.9368112122664112,-2.4096837029044647,-1.0227583416563917,-2.896992408577832,-1.539305597660421,-2.2586151239475707,-1.877046918184537
184,0.9384932045887944,-2.411709351769824,-1.0239834246390598,-2.8969567701283427,-1.54481911932273,-2.2633263159914083,-1.8810531010751894
185,0.9362259322084338,-2.4121061522132465,-1.0216699965131368,-2.891238281673365,-1.529925313622976,-2.2680641593738167,-1.8842877330154857
186,0.9378859535500196,-2.418091786497279,-1.0231000000017525,-2.9089322943632734,-1.5321819716581666,-2.2720720928689633,-1.8882057597649953
187,0.9447136365004364,-2.4147600072906243,-1.0210200397652538,-2.891102970034908,-1.5130427325261986,-2.2764474412041444,-1.8901524290741325
188,0.9419042172120045,-2.416730332285682,-1.0231648607557675,-2.893812422654164,-1.5222993802661098,-2.2799761049115506,-1.895165301322431
189,0.9424964513303736,-2.413284801466905,-1.0206210749063804,-2.8721898053492314,-1.5100521854644753,-2.2852717915947482,-1.8991397421984273
190,0.9365346475148747,-2.421656163115239,-1.0228642424477892,-2.911738897507366,-1.5264908748406398,-2.2959713904729186,-1.9081586592777722
191,0.935953247063033,-2.426033450706041,-1.0268208831261791,-2.917058779244661,-1.5459506789689057,-2.301955538341198,-1.9116579399413614
192,0.937248076218395,-2.4250268233247563,-1.0277647728063475,-2.908015806632268,-1.5464325476582572,-2.304377854889404,-1.9141290198267251
193,0.9358438768202435,-2.4285051449691704,-1.0263605673903908,-2.916877559305549,-1.5443992683344012,-2.311386070946306,-1.9203055825109954
194,0.9427961706037523,-2.4274643756053376,-1.0221195203257283,-2.902022577040072,-1.5145899433491836,-2.3161766865791993,-1.923984726150696
195,0.9383724786685561,-2.42881151588585,-1.0223464153853634,-2.900441463107491,-1.5213114685471094,-2.3193855910984733,-1.9262058231365085
196,0.9404718911761165,-2.428326045886068,-1.0237452219847376,-2.895637767723429,-1.5295387428449125,-2.3225208563768156,-1.929898714642809
197,0.9335211605323103,-2.437954240379321,-1.0279314833732207,-2.9273644789156776,-1.556058571705265,-2.3318502490745487,-1.937182679293857
198,0.9355263946311942,-2.4444658578180105,-1.0291724355969256,-2.9502463637975627,-1.5638637291374582,-2.337813186945007,-1.9412396306747668
199,0.9364715118210091,-2.4451087559883318,-1.0308068867362121,-2.9536419447268867,-1.565451256671379,-2.3386572865013218,-1.941460957055841
