seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
49,6,5,5,0,0,0,0,0,0,16,16,18,0,0,0,0,0,0,0.0132,0.0212
49,7,5,5,335,355,2,12,170,94,3154,2984,2981,10,11,21,12,1,13,0.0107,0.0201
49,8,5,5,354,355,2,6,152,71,3152,3000,2997,8,10,18,10,20,30,0.0079,0.025
49,9,5,5,312,322,2,10,163,74,3244,3081,3074,15,8,23,12,7,19,0.0119,0.0225
49,10,5,5,364,372,2,11,112,52,3392,3280,3287,11,19,30,15,0,15,0.0067,0.0322
49,11,5,5,298,310,2,13,112,42,3074,2962,2964,16,13,29,8,10,18,0.0175,0.0323
49,12,5,5,309,316,3,16,50,26,2278,2228,2231,3,10,13,9,20,29,0.0094,0.0241
49,13,5,5,326,335,2,9,25,12,1652,1627,1624,6,4,10,6,9,15,0.0094,0.0174
49,14,5,5,359,376,2,7,170,61,3080,2910,2908,5,10,15,5,17,22,0.0093,0.0212
49,15,5,5,354,365,2,8,103,65,3026,2923,2925,5,7,12,7,3,10,0.0067,0.02
49,16,5,5,363,370,2,8,125,46,3116,2991,2989,10,8,18,4,15,19,0.0132,0.0198
49,17,5,5,338,342,3,13,102,85,3386,3284,3286,13,18,31,12,0,12,0.0148,0.0268
49,18,5,5,349,360,2,11,173,23,3094,2921,2918,12,13,25,9,15,24,0.0187,0.0294
49,19,5,5,311,320,2,9,31,24,2326,2295,2299,9,11,20,10,9,19,0.0174,0.032
49,20,5,5,231,239,3,15,32,25,1640,1608,1602,10,9,19,14,8,22,0.0121,0.0243
49,21,5,5,305,323,2,9,117,80,3014,2897,2902,9,4,13,9,18,27,0.012,0.0173
49,22,5,5,321,341,2,10,163,35,3120,2957,2952,13,10,23,10,15,25,0.0159,0.0172
49,23,5,5,328,339,2,8,156,40,3168,3012,3013,13,17,30,12,0,12,0.0174,0.0294
49,24,5,5,325,322,3,12,126,57,3292,3166,3169,8,16,24,11,13,24,0.0134,0.0347
49,25,5,5,324,334,2,10,162,81,3060,2898,2902,14,9,23,9,10,19,0.02,0.0334
49,26,5,5,332,352,2,8,60,32,2228,2168,2169,10,11,21,7,17,24,0.0237,0.0369
49,27,5,5,272,281,2,12,19,14,1624,1605,1604,7,3,10,19,0,19,0.008,0.0255
