episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
102,0.9338261489134307,-1.2741389870150124,-0.5553759044161289,-2.5140149375482497,-1.3290770579769429,-0.8714323486845624,-0.7287108198031226
103,0.9386586695747001,-1.2752506285036511,-0.5537597573466375,-2.5069847833470766,-1.31657900629365,-0.8750635211036575,-0.7326625247996937
104,0.9365328346052909,-1.2763849650693906,-0.5540364298093731,-2.5015755380721756,-1.3104963926118807,-0.878959750281422,-0.7362541672703106
105,0.9393434823977165,-1.275860638856713,-0.5534091867133718,-2.490549451798479,-1.3007456969884998,-0.8804964353846425,-0.737983614393753
106,0.9280845161861481,-1.2897246100269797,-0.5619818198783242,-2.547135112538354,-1.3441842599843017,-0.8875270529976501,-0.7441561478635249
107,0.9399590903621706,-1.2896600469124786,-0.5593883414334424,-2.5255972550906693,-1.3171832374325003,-0.8899861963191931,-0.7456565520706901
108,0.9408027460781067,-1.288844659064864,-0.558439929983307,-2.5152629304402336,-1.308420619224912,-0.8913546788539757,-0.7458731210014443
109,0.9347374129982826,-1.2925996186552413,-0.5623668252503378,-2.52400485867019,-1.3221016631740719,-0.8947949881077492,-0.7497698288224495
110,0.9422358550733441,-1.2912170553954956,-0.5597277233949088,-2.504512158635589,-1.3034592426531908,-0.8957398483176945,-0.7498818216194534
111,0.9291073893991236,-1.3009502970991442,-0.5644950508036688,-2.5357669173416237,-1.3253934295351368,-0.9017396435887914,-0.7541810010332287
112,0.9342813336139254,-1.3062937121374465,-0.5661101882777411,-2.543493836150927,-1.33174921506622,-0.9051369234006623,-0.7556609128565472
113,0.9366263095921017,-1.3088440172695572,-0.5640747632917661,-2.541970767821982,-1.3197737174777935,-0.9103381090766164,-0.7593108498769363
114,0.9438580931263858,-1.3058742908428695,-0.5616766026672828,-2.516426940904807,-1.302085548815648,-0.913652682924154,-0.761428194062721
115,0.934301729853535,-1.3119495015161073,-0.5627987289814799,-2.532889499689539,-1.3044504691898566,-0.9172014767147282,-0.7640208840517032
116,0.939232282291232,-1.311973925645199,-0.5627184018264032,-2.516020349828492,-1.2932180671519224,-0.9206963078584728,-0.7673771497485153
117,0.9372052766668656,-1.3191395195485864,-0.565349871121844,-2.533402323053501,-1.3034179552311242,-0.926646145662372,-0.7719087480239332
118,0.9404167174363348,-1.323417466000691,-0.5667819829185512,-2.536629172294436,-1.3045966319838522,-0.9295830182012301,-0.7750457066187544
119,0.9382455305351459,-1.3265660056077322,-0.568212242245833,-2.5394018272640517,-1.308877825164609,-0.9332612950113166,-0.7778708173697477
120,0.9344747410695413,-1.3359279287843775,-0.571762382473836,-2.573079148739862,-1.3231862949525282,-0.9405166039990412,-0.7841772637702351
121,0.9315151515151515,-1.3447479115696637,-0.5777095953905915,-2.6068251153221405,-1.3593838724717644,-0.9465976191157686,-0.7888992319884026
122,0.9399605121455068,-1.3493203736489696,-0.5798526613379321,-2.620604210520811,-1.368134973763752,-0.950357651228557,-0.7923733967123221
123,0.9378874547033632,-1.3523528667566727,-0.5802851374058857,-2.628525731857651,-1.3707397254457896,-0.9534769419415007,-0.7951229983937452
124,0.9479960958945891,-1.3476745944203834,-0.5778115499840824,-2.5982349254557078,-1.3482412849491803,-0.9530620712945455,-0.7956468101319392
125,0.9355968741579089,-1.346839467023678,-0.5765756221949601,-2.5850165833589442,-1.338157092036236,-0.9563104600169336,-0.797943963498397
126,0.9375430608393494,-1.3491820579950746,-0.5771182434579768,-2.579098101131518,-1.3378406871786912,-0.9592396091142776,-0.8004510356303212
127,0.9338798468166587,-1.3546231387832117,-0.579919738600251,-2.5885071942162288,-1.3527298380809742,-0.9648805618833395,-0.8053915071164836
128,0.927666123483614,-1.3631762632865463,-0.584530793309384,-2.6153205268320323,-1.3755696313356063,-0.9699403943244725,-0.809198690660415
129,0.9437541468122324,-1.3620200195452814,-0.5835818187548214,-2.5998910597158122,-1.3579426185892562,-0.9716350311054668,-0.8110477231769283
130,0.9373038878761617,-1.367513030891064,-0.5839263740566378,-2.614686973502142,-1.3580814893718687,-0.9764243259732653,-0.8147336207801301
131,0.9386657856005767,-1.3708882756604175,-0.5847062882895551,-2.617655840037975,-1.3601761026762813,-0.9802463346145754,-0.8172135914380574
132,0.9416382355605205,-1.3731736054082628,-0.585604602149313,-2.6143204125476656,-1.353098222242144,-0.985811725883247,-0.8212587048866136
133,0.9335580881914195,-1.37683521746725,-0.5878838602145752,-2.6196576193446024,-1.3641233987423311,-0.9911746963660283,-0.8256321139850422
134,0.9385742717568301,-1.3809475478405393,-0.590132409627607,-2.6312847292579646,-1.3776030818961897,-0.9954952077020635,-0.8294737170405677
135,0.9383483139289377,-1.3835613861477563,-0.5904574789393239,-2.6389417348678097,-1.377465955851531,-0.9977306862982871,-0.8315670506884281
136,0.9304949601323905,-1.3922174512916243,-0.5938557696847307,-2.6649482217042344,-1.3949242618638344,-1.003539798586788,-0.8362044593588641
137,0.9382689795546374,-1.3938115169335379,-0.595489256817139,-2.665253667994693,-1.4000644244936278,-1.0055825762633304,-0.840768441519031
138,0.9364306119380544,-1.3981104464069314,-0.5983172310911171,-2.6736563448541495,-1.4130091968065366,-1.0103769539995613,-0.8442638761181613
139,0.932197847928185,-1.4012404385303947,-0.5984118757287709,-2.6746749161319854,-1.407374152367382,-1.0135444660545463,-0.8471763379470914
140,0.9399213756264442,-1.4021168858528847,-0.5972973915522313,-2.677283904870687,-1.403003005698754,-1.01660453374412,-0.849283428854134
141,0.93914794921875,-1.4043404620303146,-0.5969809538258011,-2.6767798598128465,-1.4012031038818102,-1.0225146103448974,-0.853995632242037
142,0.936706581435131,-1.408706752999004,-0.5996049846980206,-2.686993466548919,-1.4141317866035648,-1.026320068494045,-0.8576864313408494
143,0.9415543481523729,-1.407136810341749,-0.5971966127118642,-2.666583913021723,-1.3967540892765695,-1.0284540363645636,-0.8594515717605364
144,0.9379505897258001,-1.4103087728943218,-0.5969366144525583,-2.672576427849553,-1.395523139954922,-1.0331122428459656,-0.8631253343292605
145,0.9376215362177929,-1.4121914658736432,-0.5991488037651604,-2.6753719755260583,-1.4041122109648032,-1.0353661177308577,-0.8657125232018023
146,0.9396371463714637,-1.4116018480909005,-0.5983926364202722,-2.668701540326061,-1.3978036777235785,-1.0365262506513646,-0.8667316998365868
147,0.9354172280607204,-1.4141175521701292,-0.6005978897070092,-2.671164201860685,-1.404486433933623,-1.038087350884778,-0.8692110702333793
148,0.9394049018721172,-1.414071554625775,-0.6003903121709752,-2.6662311292157583,-1.402133995304584,-1.0415722909153156,-0.871871807329639
149,0.940768442004946,-1.4197007585827282,-0.6025586526166454,-2.679565726284464,-1.407800296236281,-1.0460085824246024,-0.8759375438413763
150,0.9401063701196664,-1.4204765083675388,-0.6010986772488413,-2.6738146989341893,-1.4004384964157737,-1.0483956577323048,-0.8788810427002268
151,0.9343533018726141,-1.4271665798007345,-0.6047870333740478,-2.6965770599091106,-1.4196888952949285,-1.0519897488848553,-0.8826445144405554
152,0.9392609074781249,-1.43086363612378,-0.6055708016416576,-2.7072146904469436,-1.419745256915084,-1.0564713244802932,-0.8864279504904573
153,0.9405860740209696,-1.432006191120119,-0.6061390396588853,-2.705565842428459,-1.4169000137808927,-1.0598435509214381,-0.8900013147246911
154,0.9361670035295182,-1.4323876942030753,-0.604967806674561,-2.7025566784877224,-1.4063360610569786,-1.0607123781474854,-0.8906370837986941
155,0.9308946725099126,-1.4379404495575536,-0.6089975953984517,-2.724183122873209,-1.4253300363698092,-1.0661485485310884,-0.8964295614077823
156,0.9372907699665232,-1.4414380417384962,-0.6103147860093063,-2.730293200910458,-1.4230973223368983,-1.0698416089142204,-0.8995801582540787
157,0.9335367714372902,-1.4476993174747705,-0.6135526629095432,-2.7450204865814176,-1.4358757530570139,-1.075593937878533,-0.9048861632317373
158,0.938832618547921,-1.4483183648175972,-0.6148211840126949,-2.7362222463249473,-1.4366786065291626,-1.0763773670188417,-0.9065114256095338
159,0.9437610367842926,-1.4506302429839757,-0.6156172096323832,-2.7349763188778757,-1.4382173883574285,-1.0777026528290299,-0.9073138273478328
160,0.938375433975817,-1.4504679557530307,-0.6148256589974497,-2.725605848686425,-1.4277821397510702,-1.0798516533773892,-0.9099268578170527
161,0.9388740434835419,-1.4532434422122005,-0.6142550983509466,-2.729234657747405,-1.426340858422056,-1.0833843357099606,-0.9120055545299117
162,0.9352531070021218,-1.4580284042817615,-0.6154326777324278,-2.737314455707244,-1.432174272551571,-1.0870916228142031,-0.9150256751651241
163,0.9382247459653318,-1.4609045954654591,-0.6170092956009396,-2.744021877166213,-1.4356932504227955,-1.090266161033499,-0.9174520412997943
164,0.9355886332882273,-1.4649939723843912,-0.6194409736711011,-2.7543826254290624,-1.4487596015682047,-1.0939547896424267,-0.9207351713491501
165,0.9391350774159103,-1.4697482465765646,-0.6195695721186097,-2.761874443831417,-1.4523746785134282,-1.0982981701940502,-0.9231181822664806
166,0.9356965953510578,-1.4743615362444036,-0.6209696535554367,-2.779511378903922,-1.4620435273629886,-1.1019370054784992,-0.9268475510390999
167,0.9423995673206935,-1.4764582013233607,-0.6200666209800875,-2.7808931543126088,-1.4582015362610914,-1.1047795813270374,-0.929070400566753
168,0.9327122767459799,-1.482671038567218,-0.6238285499913842,-2.801294901338398,-1.476921346462777,-1.1084523796299155,-0.9324701963761727
169,0.9354691631964498,-1.4858269438215763,-0.6244646939612559,-2.8097848748400533,-1.4789965630514634,-1.111196323761834,-0.9349904452863287
170,0.941224025390742,-1.4882767142343878,-0.6231377386471832,-2.811115273570701,-1.4714449010852928,-1.1151610348557064,-0.9376438684358814
171,0.9309515940025841,-1.4937388074748368,-0.6270085146478377,-2.827058056136951,-1.4927414322283188,-1.1203477982849508,-0.9418799107460317
172,0.9365765985316965,-1.4993670753171948,-0.6278258498517479,-2.838236283170611,-1.49588749077393,-1.1236403443046945,-0.9447135888523394
173,0.9345494212471972,-1.5038123183304384,-0.6302330582848819,-2.848207693129276,-1.5060201117297893,-1.1280059347872602,-0.9495337207376657
174,0.9370887545776639,-1.5042671564707362,-0.6297320575122944,-2.8493098810558095,-1.5041306415225222,-1.1291487820977435,-0.9504201326552809
175,0.9409164712249685,-1.5058966667617752,-0.6287352461763797,-2.848896138839191,-1.4955078818346061,-1.1316921617184068,-0.9525981394041044
176,0.941304218480395,-1.5104725708021562,-0.6302118268468991,-2.863575474611292,-1.501537831837269,-1.1351477753357448,-0.9560170016028811
177,0.9321678111974091,-1.5147115476301525,-0.630922005215614,-2.878652852177615,-1.5047746754264442,-1.1387467707000747,-0.9577698496810284
178,0.9323545471091428,-1.519242316786736,-0.6336028949725804,-2.894076790426592,-1.5158413996155513,-1.1418429494288673,-0.9602994890154696
179,0.9365563473849499,-1.521617045692332,-0.6342715238962751,-2.899159280575083,-1.5138901153599338,-1.1445850112072935,-0.9626758804571117
180,0.9406896966779008,-1.5220339385309585,-0.6354356039773373,-2.896891082615929,-1.515341065652433,-1.1461181894737476,-0.9639882186083595
181,0.9321414430603356,-1.5259329404062565,-0.6372965518425062,-2.9032853273602903,-1.5212071018077806,-1.1479716067613692,-0.9659041536354808
182,0.9427018492090001,-1.5246187611069983,-0.6358678530116765,-2.8863881336423303,-1.507646559918325,-1.1494206753053267,-0.9668003595861124
183,0.9377611940298507,-1.526574132044454,-0.6357292021486494,-2.8846412545764584,-1.5059898330324972,-1.1528453011226423,-0.9699627356435715
184,0.937581550599302,-1.528099800610147,-0.6345247127019821,-2.8845403234841687,-1.4977157078514203,-1.1571583399895167,-0.9727679505957585
185,0.9323516016395932,-1.534485830778949,-0.6371414639475731,-2.9091729165484956,-1.5129191594557632,-1.1620008324751205,-0.9762678338401753
186,0.9439470729264665,-1.5348731083209377,-0.6369621989730941,-2.9019136908438625,-1.5152952344041637,-1.1640713748097478,-0.9781378178633813
187,0.9423921158727788,-1.5345676856749284,-0.6366190848789562,-2.8873740712817386,-1.5051000380776303,-1.1665891134271273,-0.9802672662445973
188,0.9360769800148039,-1.5399366968712582,-0.6401433456771833,-2.9059395679813167,-1.5226310676874217,-1.1705100542718692,-0.9840644470073311
189,0.9361612641571785,-1.5416771767367081,-0.6397131473326627,-2.904109886255893,-1.517120943946229,-1.1738440242209358,-0.9865687115086724
190,0.9369722557297949,-1.542405585623258,-0.6392188047852345,-2.9000890060876707,-1.515648002500526,-1.1762615274627812,-0.9884255168915831
191,0.93278223616726,-1.5459794475517665,-0.6413940473034643,-2.913174708364357,-1.5251102445709617,-1.1794451801789922,-0.9903714148011893
192,0.9392247043363995,-1.5481783781741105,-0.6406659467100325,-2.9128102222282295,-1.5183159268020558,-1.1824380059621005,-0.9920058966029569
193,0.9339316803746173,-1.5501779124935902,-0.6411376229560245,-2.910878294139157,-1.5206279078719274,-1.1848201520047346,-0.993507715242017
194,0.9365126411571179,-1.5536178763117687,-0.6423603883280514,-2.9260513545879148,-1.5282735954803717,-1.189179548504276,-0.9972417831060661
195,0.9450869683999635,-1.5508878043207885,-0.6399557987587279,-2.906280836561923,-1.507055638059599,-1.1911254478616597,-0.9984259479753805
196,0.9398503103322381,-1.5493629709031036,-0.6388426955496893,-2.900435927265806,-1.5039375236550785,-1.1923929665951367,-0.9995352646803413
197,0.9323425420986396,-1.5520025561543442,-0.6398066860191043,-2.9046105535092246,-1.507034276747578,-1.1964596474678029,-1.0025242457467076
