Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.6792356967926025;1;1;;;;8;;2;;;;;0;0;;4;
Mon 07:01.000000;;0.6792356967926025;1;1;;;;26;;2;;;;;0;0;;13;
Mon 07:02.000000;;0.6792356967926025;1;1;;;;34;;2;;;;;0;0;;17;
Mon 07:03.000000;;0.6792356967926025;1;1;;;;48;;2;;;;;0;0;;24;
Mon 07:04.000000;;0.6792356967926025;1;1;;;;64;;2;;;;;0;0;;32;
Mon 07:05.000000;;0.6792356967926025;1;1;;;;78;;2;;;;;0;0;;39;
Mon 07:06.000000;;0.6792356967926025;1;1;;;;92;;2;;;;;0;0;;46;
Mon 07:07.000000;;0.6792356967926025;1;1;;;;104;;2;;;;;0;0;;52;
Mon 07:08.000000;;0.6792356967926025;1;1;;;;116;;2;;;;;0;0;;58;
Mon 07:09.000000;;0.6792356967926025;1;1;;;;144;;2;;;;;0;0;;72;
Mon 07:10.000000;;0.6792356967926025;1;1;;;;150;;2;;;;;0;0;;75;
Mon 07:11.000000;;0.6792356967926025;1;1;;;;160;;2;;;;;0;0;;80;
Mon 07:12.000000;;0.6792356967926025;1;1;;;;168;;2;;;;;0;0;;84;
Mon 07:13.000000;;0.6792356967926025;1;1;;;;176;;2;;;;;0;0;;88;
Mon 07:14.000000;;0.6792356967926025;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:15.000000;;0.6792356967926025;1;1;;;;210;;2;0.3941414342823789;;1;;0;0;;105;
Mon 07:16.000000;;0.6792356967926025;1;1;;;;226;;2;0.3941414342823789;;1;;0;0;;113;
Mon 07:17.000000;;0.6792356967926025;1;1;;;;230;;2;0.3941414342823789;;1;;0;0;;115;
Mon 07:18.000000;;0.6792356967926025;1;1;;;;248;;2;0.3941414342823789;;1;;0;0;;124;
Mon 07:19.000000;;0.6792356967926025;1;1;;;;258;;2;0.3941414342823789;;1;;0;0;;129;
Mon 07:19.447757;;1.1688690185546875;1;2;;;;258;;3;0.3941414342823789;;1;;0;0;;129;
Mon 07:20.000000;;1.1688690185546875;1;2;;;;278;;3;0.3941414342823789;;1;;0;0;;139;
Mon 07:21.000000;1;1.1688690185546875;1;2;;;;297;;3;0.3941414342823789;;1;;0;0;1;149;
Mon 07:22.000000;1;1.1688690185546875;1;2;;;;309;;3;0.3941414342823789;;1;;0;0;1;155;
Mon 07:22.894471;1;1.6068658828735352;2;2;;;;309;;4;0.3941414342823789;;1;;0;0;1;155;
Mon 07:23.000000;1;1.6068658828735352;2;2;;;;319;;4;0.3941414342823789;;1;;0;0;1;160;
Mon 07:24.000000;1;1.6068658828735352;2;2;;;;329;;4;0.3941414342823789;;1;;0;0;1;165;
Mon 07:25.000000;1;1.6068658828735352;2;2;;;;353;;4;0.3941414342823789;;1;;0;0;1;177;
Mon 07:26.000000;1;1.6068658828735352;2;2;;;;365;;4;0.3941414342823789;;1;;0;0;1;183;
Mon 07:27.000000;1;1.6068658828735352;2;2;;;;377;;4;0.3941414342823789;;1;;0;0;1;189;
Mon 07:28.000000;1;1.6068658828735352;2;2;;;;387;;4;0.3941414342823789;;1;;0;0;1;194;
Mon 07:29.000000;1;1.6068658828735352;2;2;;;;403;;4;0.3941414342823789;;1;;0;0;1;202;
Mon 07:30.000000;1;1.6068658828735352;2;2;;;;417;;4;0.3941414342823789;;1;;0;0;1;209;
Mon 07:31.000000;1;1.6068658828735352;2;2;;;;427;;4;0.3941414342823789;;1;;0;0;1;214;
Mon 07:32.000000;1;1.6068658828735352;2;2;;;;445;;4;0.3941414342823789;;1;;0;0;1;223;
Mon 07:32.505584;1;2.0501692295074463;2;3;;;;445;;5;0.3941414342823789;;1;;0;0;1;223;
Mon 07:33.000000;1;2.0501692295074463;2;3;;;;457;;5;0.8720294515892114;;3;;0;0;1;229;
Mon 07:34.000000;1;2.0501692295074463;2;3;;;;471;;5;0.8720294515892114;;3;;0;0;1;236;
Mon 07:35.000000;2;2.0501692295074463;2;3;;;;476;;5;0.8720294515892114;;3;;0;0;2;239;
Mon 07:36.000000;2;2.0501692295074463;2;3;;;;484;;5;0.8720294515892114;;3;;0;0;2;243;
Mon 07:37.000000;2;2.0501692295074463;2;3;;;;506;;5;0.8720294515892114;;3;;0;0;2;254;
Mon 07:38.000000;2;2.0501692295074463;2;3;;;;524;;5;1.2661708858715903;;4;;0;0;2;263;
Mon 07:38.798835;2;2.507058620452881;2;3;1;;;524;;6;1.2661708858715903;;4;;0;0;2;263;
Mon 07:39.000000;2;2.507058620452881;2;3;1;;;526;;6;1.6603123201539693;;5;;0;0;2;264;
Mon 07:40.000000;2;2.507058620452881;2;3;1;;;536;;6;1.6603123201539693;;5;;0;0;2;269;
Mon 07:41.000000;2;2.507058620452881;2;3;1;;;548;;6;1.6603123201539693;;5;;0;0;2;275;
Mon 07:42.000000;2;2.507058620452881;2;3;1;;;558;;6;1.6603123201539693;;5;;0;0;2;280;
Mon 07:43.000000;2;2.507058620452881;2;3;1;;;574;;6;1.6603123201539693;;5;;0;0;2;288;
Mon 07:44.000000;2;2.507058620452881;2;3;1;;;584;;6;1.6603123201539693;;5;;0;0;2;293;
Mon 07:44.063042;2;2.948195695877075;3;3;1;;;584;;7;1.6603123201539693;;5;;0;0;2;293;
Mon 07:45.000000;2;2.948195695877075;3;3;1;;;596;;7;1.6603123201539693;;5;;0;0;2;299;
Mon 07:46.000000;2;2.948195695877075;3;3;1;;;608;;7;1.8992563288073856;;6;;0;0;2;305;
Mon 07:47.000000;2;2.948195695877075;3;3;1;;;630;;7;2.138200337460802;;7;;0;0;2;316;
Mon 07:48.000000;2;2.948195695877075;3;3;1;;;656;;7;2.138200337460802;;7;;0;0;2;329;
Mon 07:49.000000;2;2.948195695877075;3;3;1;;;676;;7;2.138200337460802;;7;;0;0;2;339;
Mon 07:50.000000;2;2.948195695877075;3;3;1;;;688;;7;2.138200337460802;;7;;0;0;2;345;
Mon 07:51.000000;2;2.948195695877075;3;3;1;;;698;;7;2.138200337460802;;7;;0;0;2;350;
Mon 07:52.000000;2;2.948195695877075;3;3;1;;;704;;7;2.138200337460802;;7;;0;0;2;353;
Mon 07:52.507004;2;3.4244682788848877;4;3;1;;;704;;8;2.138200337460802;;7;;0;0;2;353;
Mon 07:53.000000;2;3.4244682788848877;4;3;1;;;716;;8;2.377144346114218;;8;;0;0;2;359;
Mon 07:53.526147;2;3.8583035469055176;5;3;1;;;716;;9;2.377144346114218;;8;;0;0;2;359;
Mon 07:54.000000;3;3.8583035469055176;5;3;1;;;731;;9;2.6160883547676343;;9;;0;0;3;367;
Mon 07:55.000000;3;3.8583035469055176;5;3;1;;;745;;9;2.6160883547676343;;9;;0;0;3;374;
Mon 07:56.000000;3;3.8583035469055176;5;3;1;;;757;;9;2.6160883547676343;;9;;0;0;3;380;
Mon 07:57.000000;3;3.8583035469055176;5;3;1;;;777;;9;2.8550323634210506;;10;;0;0;3;390;
Mon 07:58.000000;3;3.8583035469055176;5;3;1;;;795;;9;2.8550323634210506;;10;;0;0;3;399;
Mon 07:59.000000;3;3.8583035469055176;5;3;1;;;809;;9;2.8550323634210506;;10;;0;0;3;406;
Mon 08:00.000000;3;3.8583035469055176;5;3;1;;;825;;9;2.8550323634210506;;10;;0;0;3;414;
Mon 08:01.000000;3;3.8583035469055176;5;3;1;;;843;;9;2.8550323634210506;;10;;0;0;3;423;
Mon 08:02.000000;3;3.8583035469055176;5;3;1;;;855;;9;2.8550323634210506;;10;;0;0;3;429;
Mon 08:03.000000;3;3.8583035469055176;5;3;1;;;863;;9;2.8550323634210506;;10;;0;0;3;433;
Mon 08:04.000000;3;3.8583035469055176;5;3;1;;;873;;9;2.8550323634210506;;10;;0;0;3;438;
Mon 08:05.000000;3;3.8583035469055176;5;3;1;;;877;;9;2.8550323634210506;;10;;0;0;3;440;
Mon 08:06.000000;3;3.8583035469055176;5;3;1;;;895;;9;2.8550323634210506;;10;;0;0;3;449;
