Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.7068555355072021;1;1;;;;8;;2;;;;;0;0;;4;
Mon 07:01.000000;;0.7068555355072021;1;1;;;;26;;2;;;;;0;0;;13;
Mon 07:02.000000;;0.7068555355072021;1;1;;;;34;;2;;;;;0;0;;17;
Mon 07:03.000000;;0.7068555355072021;1;1;;;;48;;2;;;;;0;0;;24;
Mon 07:04.000000;;0.7068555355072021;1;1;;;;64;;2;;;;;0;0;;32;
Mon 07:05.000000;;0.7068555355072021;1;1;;;;78;;2;;;;;0;0;;39;
Mon 07:06.000000;;0.7068555355072021;1;1;;;;92;;2;;;;;0;0;;46;
Mon 07:07.000000;;0.7068555355072021;1;1;;;;104;;2;;;;;0;0;;52;
Mon 07:08.000000;;0.7068555355072021;1;1;;;;116;;2;;;;;0;0;;58;
Mon 07:09.000000;;0.7068555355072021;1;1;;;;144;;2;;;;;0;0;;72;
Mon 07:10.000000;;0.7068555355072021;1;1;;;;150;;2;;;;;0;0;;75;
Mon 07:11.000000;;0.7068555355072021;1;1;;;;160;;2;;;;;0;0;;80;
Mon 07:12.000000;;0.7068555355072021;1;1;;;;168;;2;;;;;0;0;;84;
Mon 07:13.000000;;0.7068555355072021;1;1;;;;176;;2;;;;;0;0;;88;
Mon 07:14.000000;;0.7068555355072021;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:15.000000;1;0.7068555355072021;1;1;;;;209;;2;;;;;0;0;1;105;
Mon 07:16.000000;1;0.7068555355072021;1;1;;;;225;;2;;;;;0;0;1;113;
Mon 07:17.000000;1;0.7068555355072021;1;1;;;;229;;2;;;;;0;0;1;115;
Mon 07:18.000000;1;0.7068555355072021;1;1;;;;247;;2;;;;;0;0;1;124;
Mon 07:19.000000;1;0.7068555355072021;1;1;;;;257;;2;;;;;0;0;1;129;
Mon 07:19.447757;1;1.2458221912384033;2;1;;;;257;;3;;;;;0;0;1;129;
Mon 07:20.000000;1;1.2458221912384033;2;1;;;;277;;3;;;;;0;0;1;139;
Mon 07:21.000000;2;1.2458221912384033;2;1;;;;296;;3;;;;;0;0;2;149;
Mon 07:22.000000;2;1.2458221912384033;2;1;;;;308;;3;;;;;0;0;2;155;
Mon 07:22.894471;2;1.781663179397583;3;1;;;;308;;4;;;;;0;0;2;155;
Mon 07:23.000000;2;1.781663179397583;3;1;;;;318;;4;;;;;0;0;2;160;
Mon 07:24.000000;2;1.781663179397583;3;1;;;;328;;4;;;;;0;0;2;165;
Mon 07:25.000000;2;1.781663179397583;3;1;;;;352;;4;;;;;0;0;2;177;
Mon 07:26.000000;2;1.781663179397583;3;1;;;;364;;4;;;;;0;0;2;183;
Mon 07:27.000000;2;1.781663179397583;3;1;;;;376;;4;;;;;0;0;2;189;
Mon 07:28.000000;2;1.781663179397583;3;1;;;;386;;4;;;;;0;0;2;194;
Mon 07:29.000000;2;1.781663179397583;3;1;;;;402;;4;;;;;0;0;2;202;
Mon 07:29.407376;2;2.2571024894714355;3;1;1;;;402;;5;;;;;0;0;2;202;
Mon 07:30.000000;2;2.2571024894714355;3;1;1;;;416;;5;;;;;0;0;2;209;
Mon 07:31.000000;2;2.2571024894714355;3;1;1;;;426;;5;;;;;0;0;2;214;
Mon 07:32.000000;2;2.2571024894714355;3;1;1;;;444;;5;;;;;0;0;2;223;
Mon 07:33.000000;4;2.2571024894714355;3;1;1;;;454;;5;;;;;0;0;4;229;
Mon 07:34.000000;4;2.2571024894714355;3;1;1;;;468;;5;;;;;0;0;4;236;
Mon 07:35.000000;5;2.2571024894714355;3;1;1;;;473;;5;;;;;0;0;5;239;
Mon 07:36.000000;5;2.2571024894714355;3;1;1;;;481;;5;;;;;0;0;5;243;
Mon 07:36.183902;5;2.709928512573242;4;1;1;;;481;;6;;;;;0;0;5;243;
Mon 07:37.000000;5;2.709928512573242;4;1;1;;;503;;6;;;;;0;0;5;254;
Mon 07:38.000000;6;2.709928512573242;4;1;1;;;520;;6;;;;;0;0;6;263;
Mon 07:39.000000;7;2.709928512573242;4;1;1;;;521;;6;;;;;0;0;7;264;
Mon 07:40.000000;7;2.709928512573242;4;1;1;;;531;;6;;;;;0;0;7;269;
Mon 07:41.000000;7;2.709928512573242;4;1;1;;;543;;6;;;;;0;0;7;275;
Mon 07:42.000000;7;2.709928512573242;4;1;1;;;553;;6;;;;;0;0;7;280;
Mon 07:43.000000;7;2.709928512573242;4;1;1;;;569;;6;;;;;0;0;7;288;
Mon 07:44.000000;7;2.709928512573242;4;1;1;;;579;;6;;;;;0;0;7;293;
Mon 07:45.000000;7;2.709928512573242;4;1;1;;;591;;6;;;;;0;0;7;299;
Mon 07:45.905904;7;3.169656991958618;5;1;1;;;591;;7;;;;;0;0;7;299;
Mon 07:46.000000;8;3.169656991958618;5;1;1;;;602;;7;;;;;0;0;8;305;
Mon 07:47.000000;8;3.169656991958618;5;1;1;;;624;;7;0.23894400865341628;;1;;0;0;8;316;
Mon 07:48.000000;8;3.169656991958618;5;1;1;;;650;;7;0.23894400865341628;;1;;0;0;8;329;
Mon 07:49.000000;8;3.169656991958618;5;1;1;;;670;;7;0.23894400865341628;;1;;0;0;8;339;
Mon 07:50.000000;8;3.169656991958618;5;1;1;;;682;;7;0.23894400865341628;;1;;0;0;8;345;
Mon 07:51.000000;8;3.169656991958618;5;1;1;;;692;;7;0.23894400865341628;;1;;0;0;8;350;
Mon 07:51.717526;8;3.634866714477539;6;1;1;;;692;;8;0.23894400865341628;;1;;0;0;8;350;
Mon 07:52.000000;8;3.634866714477539;6;1;1;;;698;;8;0.23894400865341628;;1;;0;0;8;353;
Mon 07:53.000000;8;3.634866714477539;6;1;1;;;710;;8;0.47788801730683256;;2;;0;0;8;359;
Mon 07:54.000000;9;3.634866714477539;6;1;1;;;725;;8;0.7168320259602489;;3;;0;0;9;367;
Mon 07:55.000000;9;3.634866714477539;6;1;1;;;739;;8;0.7168320259602489;;3;;0;0;9;374;
Mon 07:56.000000;9;3.634866714477539;6;1;1;;;751;;8;0.7168320259602489;;3;;0;0;9;380;
Mon 07:57.000000;9;3.634866714477539;6;1;1;;;771;;8;0.9557760346136651;;4;;0;0;9;390;
Mon 07:58.000000;9;3.634866714477539;6;1;1;;;789;;8;0.9557760346136651;;4;;0;0;9;399;
Mon 07:59.000000;9;3.634866714477539;6;1;1;;;803;;8;0.9557760346136651;;4;;0;0;9;406;
Mon 08:00.000000;9;3.634866714477539;6;1;1;;;819;;8;0.9557760346136651;;4;;0;0;9;414;
Mon 08:01.000000;9;3.634866714477539;6;1;1;;;837;;8;0.9557760346136651;;4;;0;0;9;423;
Mon 08:01.633215;9;4.061103820800781;6;1;1;1;;837;;9;0.9557760346136651;;4;;0;0;9;423;
Mon 08:02.000000;9;4.061103820800781;6;1;1;1;;849;;9;0.9557760346136651;;4;;0;0;9;429;
Mon 08:03.000000;9;4.061103820800781;6;1;1;1;;857;;9;0.9557760346136651;;4;;0;0;9;433;
Mon 08:04.000000;9;4.061103820800781;6;1;1;1;;867;;9;0.9557760346136651;;4;;0;0;9;438;
Mon 08:04.616463;9;4.443261384963989;6;1;2;1;;867;;10;0.9557760346136651;;4;;0;0;9;438;
Mon 08:05.000000;9;4.443261384963989;6;1;2;1;;871;;10;0.9557760346136651;;4;;0;0;9;440;
Mon 08:06.000000;9;4.443261384963989;6;1;2;1;;889;;10;0.9557760346136651;;4;;0;0;9;449;
Mon 08:07.000000;9;4.443261384963989;6;1;2;1;;907;;10;0.9557760346136651;;4;;0;0;9;458;
Mon 08:08.000000;9;4.443261384963989;6;1;2;1;;919;;10;0.9557760346136651;;4;;0;0;9;464;
Mon 08:09.000000;9;4.443261384963989;6;1;2;1;;935;;10;0.9557760346136651;;4;;0;0;9;472;
Mon 08:10.000000;9;4.443261384963989;6;1;2;1;;951;;10;0.9557760346136651;;4;;0;0;9;480;
Mon 08:11.000000;9;4.443261384963989;6;1;2;1;;963;;10;0.9557760346136651;;4;;0;0;9;486;
Mon 08:12.000000;9;4.443261384963989;6;1;2;1;;983;;10;0.9557760346136651;;4;;0;0;9;496;
Mon 08:13.000000;9;4.443261384963989;6;1;2;1;;989;;10;0.9557760346136651;;4;;0;0;9;499;
Mon 08:14.000000;9;4.443261384963989;6;1;2;1;;1007;;10;0.9557760346136651;;4;;0;0;9;508;
Mon 08:15.000000;9;4.443261384963989;6;1;2;1;;1021;;10;0.9557760346136651;;4;;0;0;9;515;
Mon 08:16.000000;9;4.443261384963989;6;1;2;1;;1027;;10;0.9557760346136651;;4;;0;0;9;518;
Mon 08:16.859682;9;4.992959022521973;7;1;2;1;;1027;;11;0.9557760346136651;;4;;0;0;9;518;
Mon 08:17.000000;9;4.992959022521973;7;1;2;1;;1031;;11;0.9557760346136651;;4;;0;0;9;520;
Mon 08:18.000000;9;4.992959022521973;7;1;2;1;;1041;;11;0.9557760346136651;;4;;0;0;9;525;
Mon 08:19.000000;9;4.992959022521973;7;1;2;1;;1055;;11;0.9557760346136651;;4;;0;0;9;532;
Mon 08:19.669021;9;5.42577600479126;8;1;2;1;;1055;;12;0.9557760346136651;;4;;0;0;9;532;
Mon 08:20.000000;9;5.42577600479126;8;1;2;1;;1063;;12;0.9557760346136651;;4;;0;0;9;536;
Mon 08:21.000000;9;5.42577600479126;8;1;2;1;;1077;;12;0.9557760346136651;;4;;0;0;9;543;
Mon 08:22.000000;9;5.42577600479126;8;1;2;1;;1093;;12;0.9557760346136651;;4;;0;0;9;551;
Mon 08:23.000000;9;5.42577600479126;8;1;2;1;;1103;;12;0.9557760346136651;;4;;0;0;9;556;
Mon 08:24.000000;9;5.42577600479126;8;1;2;1;;1115;;12;0.9557760346136651;;4;;0;0;9;562;
Mon 08:25.000000;9;5.42577600479126;8;1;2;1;;1133;;12;0.9557760346136651;;4;;0;0;9;571;
Mon 08:26.000000;9;5.42577600479126;8;1;2;1;;1147;;12;0.9557760346136651;;4;;0;0;9;578;
Mon 08:27.000000;9;5.42577600479126;8;1;2;1;;1157;;12;0.9557760346136651;;4;;0;0;9;583;
Mon 08:27.271249;9;5.42577600479126;8;1;2;1;;1157;;12;0.9557760346136651;0.2398566601579729;4;1;0;0;9;583;
Mon 08:28.000000;9;5.42577600479126;8;1;2;1;;1175;;12;0.9557760346136651;0.2398566601579729;4;1;0;0;9;592;
Mon 08:29.000000;11;5.42577600479126;8;1;2;1;;1187;;12;1.4009766260815781;0.2398566601579729;5;1;0;0;11;599;
