episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
95,0.9408629517621343,-4.598545308731894,-3.3848744294568207,-0.4677562628146129,-2.579574615340425,-3.333259496213797,0.01888,0.1,0.047856,0.2,1369,606,1156,33397,37947,37946,0,0,0,0,3929,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
96,0.9504872586405181,-4.515346116927843,-3.361403660164358,-0.43085930921019416,-2.5456273514272785,-3.304070867613887,0.018721,0.1,0.047141,0.2,1036,600,1060,33042,38200,38194,0,0,0,0,3836,3830,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
97,0.9418087135547549,-4.519061896279274,-3.360453594697602,-0.41949542395446454,-2.5227211646872014,-3.299670372277447,0.018563,0.1,0.046437,0.2,1159,763,1182,33029,37895,37890,0,0,0,0,3852,3867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
98,0.948824763584395,-4.514847236255287,-3.355220101206587,-0.4184273147660659,-2.481879686738703,-3.2657635077124008,0.018409,0.1,0.045743,0.2,1042,641,1268,32887,37996,37993,0,0,0,0,3882,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
99,0.9430339430339431,-4.561119816564395,-3.372338556711446,-0.4362285465671691,-2.481752830783239,-3.275637944260923,0.018257,0.1,0.045059,0.2,1218,660,1195,32967,37764,37757,0,0,0,0,3920,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
100,0.9437838159224686,-4.564685431673213,-3.36793657907074,-0.4401963322329482,-2.486894130779111,-3.287434558447281,0.018107,0.1,0.044386,0.2,1329,562,1390,33638,38550,38541,0,0,0,0,3956,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
101,0.9421765642365805,-4.614604526132865,-3.3718977358364075,-0.44721900943298926,-2.488243531368574,-3.311679441457728,0.01796,0.1,0.043723,0.2,1164,761,1092,33291,38226,38217,0,0,0,0,3990,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
102,0.9413596725395978,-4.738585148238783,-3.422606585516945,-0.4771918697297925,-2.522158568126317,-3.3486211234959455,0.017816,0.1,0.04307,0.2,1310,667,1174,33714,38623,38613,0,0,0,0,3844,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
103,0.9440344219679087,-4.735242722348031,-3.4290565530581016,-0.4651141479142729,-2.5210550748459037,-3.366149525655038,0.017673,0.1,0.042426,0.2,1191,682,1235,33467,38442,38431,0,0,0,0,3867,3855,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
104,0.9449078797335414,-4.688207050792961,-3.4170499470512765,-0.4411680410056707,-2.534025501102161,-3.3902462106129843,0.017533,0.1,0.041792,0.2,1181,655,1254,33326,38284,38280,0,0,0,0,3915,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
105,0.9514254911356014,-4.657221807003306,-3.4104982403287414,-0.4289134226982766,-2.509786891741009,-3.373515587753463,0.017395,0.1,0.041168,0.2,944,678,1020,33392,38579,38575,0,0,0,0,3919,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
106,0.9482215218370104,-4.6134641060879185,-3.4054941065446735,-0.4043349246033937,-2.4901604072358516,-3.376845494526386,0.017259,0.1,0.040553,0.2,1103,622,1265,33315,38371,38367,0,0,0,0,3928,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
107,0.9439588073284637,-4.607218295666419,-3.3940550609367084,-0.3982844997052717,-2.478318087506977,-3.378199490905276,0.017126,0.1,0.039947,0.2,1267,605,1345,33404,38314,38306,0,0,0,0,3962,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
108,0.9430906478266076,-4.628311383015074,-3.406363536273728,-0.4031056302391726,-2.467390672331101,-3.3719724621095906,0.016994,0.1,0.03935,0.2,1207,694,1296,33404,38275,38263,0,0,0,0,3905,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
109,0.9469897652016858,-4.696099972242954,-3.4165717356485374,-0.4198692295638665,-2.4800498728893206,-3.3908730044744897,0.016864,0.1,0.038762,0.2,1113,648,1360,33220,38115,38109,0,0,0,0,3969,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
110,0.9435083362894644,-4.677295801470718,-3.420816998925879,-0.40803372880939304,-2.4845120695932064,-3.404512373812132,0.016737,0.1,0.038183,0.2,1354,557,1172,33828,38739,38731,0,0,0,0,3950,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
111,0.9446700507614213,-4.708522030121455,-3.429775088563208,-0.4085388847439907,-2.4765818108538693,-3.4108808882245647,0.016611,0.1,0.037612,0.2,1247,606,1175,33490,38388,38378,0,0,0,0,3996,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.948204460746613,-4.655131129177586,-3.4139886014429934,-0.3720231516398567,-2.485138062540069,-3.4196020021735642,0.016487,0.1,0.03705,0.2,1238,513,1276,33806,38661,38658,0,0,0,0,3948,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9419660129162822,-4.740736128286151,-3.447874947665221,-0.3850193054301231,-2.5061065484150014,-3.4439395086439744,0.016365,0.1,0.036497,0.2,1294,656,1446,33601,38496,38485,0,0,0,0,3908,3917,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.9457780202461054,-4.734717887756568,-3.4441893337854848,-0.38421254076432065,-2.5104162660207465,-3.449589348590429,0.016245,0.1,0.035951,0.2,1235,554,1172,32994,37936,37930,0,0,0,0,3828,3847,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9448219870098629,-4.7099709980446685,-3.4311787819755346,-0.37667303888571096,-2.486402853717466,-3.4451430107457734,0.016126,0.1,0.035414,0.2,1157,678,1295,33256,38248,38241,0,0,0,0,3856,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9431661985298512,-4.694600855678554,-3.4364947515376914,-0.3643240783215924,-2.5163517120268106,-3.4731231456411638,0.01601,0.1,0.034885,0.2,1191,711,1169,33466,38422,38417,0,0,0,0,3948,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9384444377684982,-4.861296751322725,-3.4764843823931773,-0.4101552912738467,-2.5088484817571617,-3.485842263816204,0.015895,0.1,0.034364,0.2,1346,703,1179,33287,38048,38043,0,0,0,0,4040,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.942624418188328,-4.86757647590924,-3.4799885774633976,-0.41160384395257904,-2.520987989956749,-3.499022918109888,0.015781,0.1,0.03385,0.2,1149,774,1406,33516,38458,38449,0,0,0,0,3869,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9453681710213777,-4.881402311134839,-3.468250172426861,-0.40922462643706636,-2.500603242237058,-3.474875530561163,0.015669,0.1,0.033345,0.2,1287,530,1169,33259,38015,38008,0,0,0,0,3974,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9463243873978997,-4.816259324346426,-3.4442513020394463,-0.39168605483099844,-2.464834417999446,-3.462508985660383,0.015559,0.1,0.032847,0.2,1128,666,1287,33423,38543,38540,0,0,0,0,3976,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9413747228381375,-4.858476756109347,-3.4589960516111784,-0.3965968669074523,-2.4856017465938134,-3.4920478986553465,0.01545,0.1,0.032356,0.2,1319,664,1394,33825,38728,38726,0,0,0,0,3926,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9456056790947426,-4.880999576084849,-3.462940403837592,-0.39907491440936577,-2.5084511705823838,-3.508613676194131,0.015343,0.1,0.031872,0.2,1065,728,1226,32963,38117,38111,0,0,0,0,3966,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9478051713770295,-4.854707137019659,-3.4527377042351834,-0.38030087918457567,-2.4945410030999593,-3.487506393551864,0.015237,0.1,0.031396,0.2,1152,584,1016,33260,38260,38251,0,0,0,0,3894,3879,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9456878633611471,-4.875466661541694,-3.467008350453973,-0.3831187178622554,-2.4989332699664466,-3.494086995142508,0.015133,0.1,0.030927,0.2,1106,697,1051,33197,38294,38287,0,0,0,0,3860,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.9472489237483045,-4.849134817781231,-3.4631317279776375,-0.37219066139736884,-2.4957078218585087,-3.4908509947541337,0.01503,0.1,0.030465,0.2,1146,643,1274,33914,38645,38640,0,0,0,0,3893,3880,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.944643818410192,-4.860872879859795,-3.45772263458639,-0.3674638825057433,-2.499957550413307,-3.5057402293035653,0.014929,0.1,0.03001,0.2,1067,784,1203,33438,38666,38657,0,0,0,0,3905,3909,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9438017517113563,-4.894429971816682,-3.4664226959235154,-0.3717346954245835,-2.485717149925108,-3.491646968848259,0.014829,0.1,0.029561,0.2,1195,685,1252,33453,38459,38453,0,0,0,0,3897,3886,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.943377806703547,-4.934581269906327,-3.4655781962138765,-0.3798517853670888,-2.481170409805562,-3.4881903190256613,0.01473,0.1,0.02912,0.2,1218,696,1178,33803,38735,38728,0,0,0,0,3907,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.9465224484863134,-4.869756592039993,-3.450562240806227,-0.35874907631462116,-2.4634358662273037,-3.475641370437587,0.014632,0.1,0.028685,0.2,1113,657,1129,33098,38320,38314,0,0,0,0,3889,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.9458074627765387,-4.908226337797981,-3.4814538091914553,-0.3623517070394393,-2.4752149162716277,-3.4902468550786434,0.014536,0.1,0.028256,0.2,1213,585,1103,33178,37938,37931,0,0,0,0,3924,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.9431435134087045,-4.905884426168377,-3.48119603028698,-0.3537205035940292,-2.4637208137891733,-3.487649848396314,0.014441,0.1,0.027834,0.2,1284,622,1190,33523,38401,38396,0,0,0,0,3878,3895,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9462807438512297,-4.870677717246284,-3.469914231454795,-0.33338040518018214,-2.449525715645556,-3.4811530932905024,0.014348,0.1,0.027418,0.2,1169,622,1234,33340,38474,38468,0,0,0,0,3963,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.939971457453767,-4.939984010709647,-3.4862998444236357,-0.33886953542474113,-2.445661009729228,-3.479128092865919,0.014255,0.1,0.027008,0.2,1316,703,1421,33634,38621,38617,0,0,0,0,3878,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9443397373540856,-4.943503819346968,-3.4849254157484117,-0.3339652593306497,-2.4554415498725164,-3.485471318964406,0.014164,0.1,0.026605,0.2,1246,585,1198,32896,37967,37953,0,0,0,0,4020,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9459710527104372,-5.0015529351752415,-3.503497200428953,-0.351076723545944,-2.4369156269427616,-3.4836837820820716,0.014074,0.1,0.026207,0.2,1269,534,952,33371,38380,38371,0,0,0,0,3885,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9475033537039798,-4.981484657917476,-3.5029467735228286,-0.3456647736726653,-2.4351133114097614,-3.4852721031375706,0.013985,0.1,0.025816,0.2,1130,631,1009,33545,38527,38515,0,0,0,0,3915,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.945309920456251,-4.9908936814914115,-3.5144735915297933,-0.3429699439307892,-2.4419395419591816,-3.5059015967088536,0.013897,0.1,0.02543,0.2,1125,697,1254,33315,38052,38044,0,0,0,0,3903,3899,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.9435299083453932,-5.001969335063087,-3.5150577819822217,-0.33788378540490815,-2.4536034287115824,-3.516608482938763,0.01381,0.1,0.02505,0.2,1133,740,1118,33168,38221,38212,0,0,0,0,3918,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.945561114235813,-5.041259466361876,-3.520976451493797,-0.3452297759342278,-2.4432216785166365,-3.5122069343752633,0.013724,0.1,0.024676,0.2,1250,589,1232,33781,38403,38398,0,0,0,0,3928,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9411016949152542,-5.030884938542027,-3.515543153238958,-0.33840986179588073,-2.438918105878248,-3.4988383352368175,0.013639,0.1,0.024307,0.2,1349,597,1164,33040,37791,37787,0,0,0,0,3981,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.944055522027761,-4.995512112726308,-3.508118893324984,-0.32113774566780545,-2.433992148909837,-3.5004941203671236,0.013556,0.1,0.023944,0.2,1220,634,1395,33140,38100,38087,0,0,0,0,3935,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9431359753203608,-5.069411233675734,-3.535643500727173,-0.3352893016160169,-2.4553078141949047,-3.529233769755405,0.013473,0.1,0.023586,0.2,1295,622,1236,33712,38526,38517,0,0,0,0,3996,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9427041499330656,-5.087787186656816,-3.538957277039722,-0.33433243927273937,-2.4802811665616096,-3.550091174451017,0.013392,0.1,0.023234,0.2,1185,741,1084,33615,38368,38360,0,0,0,0,3869,3869,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.942086320235581,-5.1428662203136595,-3.553202991152941,-0.3484865558102452,-2.5150664124396647,-3.586316681761788,0.013311,0.1,0.022887,0.2,1285,662,1237,33619,38360,38352,0,0,0,0,3980,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9448008354468148,-5.1158215129774405,-3.5487633611734988,-0.33675397063111534,-2.505060458172698,-3.5779007955915474,0.013231,0.1,0.022545,0.2,1318,532,1213,33515,38302,38295,0,0,0,0,3861,3860,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9473699958111423,-5.150482192681577,-3.555322059902456,-0.3393712630210207,-2.502281055161571,-3.5815857319865723,0.013153,0.1,0.022208,0.2,1131,628,1094,33422,38384,38376,0,0,0,0,3991,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9370704918524743,-5.267469381295138,-3.586747175446274,-0.36721594825099296,-2.505798944556782,-3.584975523023615,0.013075,0.1,0.021876,0.2,1297,800,1317,33323,38226,38220,0,0,0,0,3918,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9380162797708773,-5.365286194016001,-3.6235233391648562,-0.38685741964380377,-2.5291273346427654,-3.6171344825680736,0.012998,0.1,0.021549,0.2,1281,775,1183,33170,38127,38126,0,0,0,0,3957,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9465128787426045,-5.316217092386671,-3.6088497161194946,-0.36948839255525134,-2.5068936891406493,-3.6090191434730743,0.012922,0.1,0.021227,0.2,1157,633,1093,33466,38405,38402,0,0,0,0,3936,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.946884791516028,-5.281517241263798,-3.5970137438655407,-0.36069843823444536,-2.489090427742868,-3.588046273743129,0.012847,0.1,0.02091,0.2,1132,631,1210,33192,38337,38334,0,0,0,0,3891,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9435551558752998,-5.267267710484035,-3.58592396427985,-0.3543889339230069,-2.4798597031145944,-3.5866041751554634,0.012773,0.1,0.020598,0.2,1318,565,932,33360,38086,38075,0,0,0,0,3865,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9371541383745625,-5.345246785450732,-3.60699578509813,-0.3706482827294883,-2.5201936981173385,-3.6368937001560844,0.012699,0.1,0.02029,0.2,1215,886,1122,33431,38496,38493,0,0,0,0,3989,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.944568362671811,-5.3343154275353735,-3.604045714722345,-0.36661767836117537,-2.503779776279168,-3.6246857769484495,0.012627,0.1,0.019987,0.2,1244,595,1143,33176,37839,37835,0,0,0,0,3956,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9430034841130401,-5.360858853743299,-3.609759154120143,-0.3703328630083542,-2.505995399096772,-3.625162396502845,0.012555,0.1,0.019688,0.2,1277,637,1221,33581,38362,38359,0,0,0,0,3942,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9446086774761862,-5.394115248312148,-3.6191887744077413,-0.37642929314090695,-2.5063024941672327,-3.6332374787566226,0.012484,0.1,0.019394,0.2,1218,637,1245,33489,38404,38398,0,0,0,0,3912,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9478023643528342,-5.355760818624302,-3.614947527309384,-0.3597063088482308,-2.4840972258121554,-3.6162002019477297,0.012414,0.1,0.019104,0.2,1070,652,1143,32990,37897,37891,0,0,0,0,3919,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.950098829253459,-5.295284588526398,-3.594652629131823,-0.3416609858257073,-2.462251114115495,-3.601773682979421,0.012345,0.1,0.018819,0.2,1014,627,1157,32885,37862,37857,0,0,0,0,3947,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9432924630364227,-5.342903697440066,-3.6121214655129488,-0.35121653420625815,-2.485433456411301,-3.626376564754021,0.012276,0.1,0.018538,0.2,1208,679,1238,33276,38061,38056,0,0,0,0,3934,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9465298406697272,-5.299179749265004,-3.592614546947238,-0.33365852057753487,-2.4707509731511346,-3.617940360542646,0.012209,0.1,0.018261,0.2,1162,620,1179,33327,38445,38440,0,0,0,0,3881,3888,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9402418993579215,-5.34926613038601,-3.6109696701324916,-0.34526859555199096,-2.483792571135463,-3.6179104929528103,0.012142,0.1,0.017988,0.2,1266,735,1087,33485,38278,38267,0,0,0,0,3973,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9444697452712755,-5.359894252875971,-3.621725927578195,-0.34981079121673875,-2.48638751200958,-3.621597097411331,0.012075,0.1,0.017719,0.2,1157,672,1104,32937,37771,37765,0,0,0,0,3851,3856,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9461722126514945,-5.343128425823791,-3.617657578673546,-0.33957414771744954,-2.4837984436203313,-3.6172313675631482,0.01201,0.1,0.017454,0.2,1169,612,1092,33087,37939,37931,0,0,0,0,3929,3924,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9413318921515643,-5.386930289584819,-3.629966234877352,-0.3480228265101325,-2.4933101661328574,-3.6208729559595256,0.011945,0.1,0.017193,0.2,1259,695,1152,33306,38028,38024,0,0,0,0,3857,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9470286576168929,-5.360784062626585,-3.625882753236155,-0.33375301078429626,-2.4871640977251,-3.6228996081083444,0.011881,0.1,0.016937,0.2,1171,585,1037,33150,38001,37997,0,0,0,0,3939,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9416242133652982,-5.377684354009059,-3.628506208697059,-0.3235096819934393,-2.5089913811236366,-3.642810783521087,0.011817,0.1,0.016683,0.2,1315,633,1220,33370,38183,38182,0,0,0,0,3932,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9464243004066013,-5.376526783882153,-3.62334961127357,-0.32112459271032323,-2.4716065450687013,-3.6214330624507576,0.011754,0.1,0.016434,0.2,1171,621,1283,33448,38412,38406,0,0,0,0,3922,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9391670708050437,-5.369949353805827,-3.6221900240436047,-0.31442226171802506,-2.4675052878338684,-3.629626556812169,0.011692,0.1,0.016189,0.2,1317,690,1184,32992,37861,37857,0,0,0,0,3893,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9449618206318311,-5.365686759252861,-3.618599513929176,-0.3096442862906129,-2.4628366355023976,-3.643355209375016,0.011631,0.1,0.015947,0.2,1329,509,1028,33395,38288,38280,0,0,0,0,3993,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.944573851758944,-5.366520190440374,-3.6229891730312977,-0.30368292328360785,-2.4527490697325547,-3.6330604207845885,0.01157,0.1,0.015709,0.2,1188,668,1070,33486,38618,38615,0,0,0,0,3939,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9499621384219294,-5.288487885481891,-3.6045878225200827,-0.2777443514738692,-2.4178144836508917,-3.6202532612288274,0.01151,0.1,0.015474,0.2,1108,544,1008,33015,38103,38094,0,0,0,0,3950,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9457516537288186,-5.298368568420277,-3.6096745033044706,-0.27807943813022395,-2.4078724100216045,-3.6196740024104463,0.01145,0.1,0.015243,0.2,1223,573,1335,33107,38139,38135,0,0,0,0,3976,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9476880936076458,-5.298618976757561,-3.613374299308709,-0.27350815375488025,-2.416467945558405,-3.6295629948272,0.011391,0.1,0.015015,0.2,1205,552,1192,33587,38187,38179,0,0,0,0,3941,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9461429133024888,-5.304383394269904,-3.619232353251305,-0.2744329913951108,-2.4286120455715503,-3.635806045297443,0.011333,0.1,0.014791,0.2,1194,587,1138,33069,38024,38018,0,0,0,0,3968,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9419835943325876,-5.329382667091583,-3.62691702044601,-0.2766987754614816,-2.449507822537709,-3.657810122556392,0.011275,0.1,0.01457,0.2,1262,683,1282,33525,38326,38317,0,0,0,0,3912,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.9481821729862799,-5.338089119630861,-3.627785128633838,-0.27375315244788917,-2.461648653081369,-3.6695612696579984,0.011218,0.1,0.014352,0.2,1171,555,1237,33309,37962,37955,0,0,0,0,3928,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9487695078031213,-5.352337637682867,-3.6332743699715406,-0.27591970690463763,-2.459746358832176,-3.663252185763398,0.011161,0.1,0.014137,0.2,1227,480,1067,33320,38148,38140,0,0,0,0,3928,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.947798008790026,-5.361884701470501,-3.6385744877725155,-0.272829957653214,-2.466168999738962,-3.6668902748374963,0.011105,0.1,0.013926,0.2,1170,576,1080,33447,38307,38298,0,0,0,0,3910,3907,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.9428323820338882,-5.362840712119474,-3.6370771197332044,-0.26919760359033135,-2.478455146689667,-3.681941292162102,0.011049,0.1,0.013718,0.2,1347,566,1213,33463,38261,38254,0,0,0,0,3855,3852,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.9396662387676509,-5.422858006158598,-3.6631502453142293,-0.277398456799465,-2.49826173711159,-3.6988303869717947,0.010994,0.1,0.013513,0.2,1360,614,1290,32718,37474,37467,0,0,0,0,4008,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9489345191905927,-5.385094332979985,-3.6504892306814867,-0.26584630264062803,-2.4888413613963554,-3.7031413891865306,0.01094,0.1,0.013311,0.2,1225,486,1213,33506,38543,38537,0,0,0,0,3943,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9472436455301143,-5.389505054737212,-3.6461868250383858,-0.25846286330626345,-2.481866669723695,-3.695979033625165,0.010886,0.1,0.013112,0.2,1185,573,1246,33323,38109,38105,0,0,0,0,4005,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.946911369740376,-5.402242901405377,-3.6505147083189424,-0.2626869784048146,-2.481244706530206,-3.711911864073515,0.010833,0.1,0.012916,0.2,1204,575,1219,33510,38630,38623,0,0,0,0,3968,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9383578136287022,-5.457599096908032,-3.6728964068158785,-0.2766926304948034,-2.523601790348806,-3.7436682209189924,0.01078,0.1,0.012723,0.2,1344,704,1200,33224,38226,38225,0,0,0,0,3931,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.9453337721791688,-5.464047262171657,-3.676084698740565,-0.2723885989208792,-2.532078676169307,-3.7564503741608104,0.010728,0.1,0.012533,0.2,1173,654,1238,33421,38449,38442,0,0,0,0,3915,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.941084355148471,-5.501727199825945,-3.685657893275903,-0.277979744288739,-2.5343630058034723,-3.767024586678021,0.010676,0.1,0.012346,0.2,1364,630,1371,33845,38666,38662,0,0,0,0,4010,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9435779679718487,-5.555599520618161,-3.7057593140327905,-0.2911844929990021,-2.5466782035846496,-3.7812261542950925,0.010625,0.1,0.012162,0.2,1308,584,1320,33533,38292,38284,0,0,0,0,3988,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9458097038437303,-5.541680202625044,-3.7053296496064907,-0.28360985764373586,-2.5508755736895194,-3.789645118743358,0.010574,0.1,0.01198,0.2,1218,588,1163,33327,38301,38296,0,0,0,0,3926,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9437309599187623,-5.60547289566617,-3.727444605152892,-0.2975965905187195,-2.5639692310351507,-3.7994636487414875,0.010524,0.1,0.011801,0.2,1191,693,1183,33482,38392,38388,0,0,0,0,3913,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9450539701315984,-5.582827908017514,-3.72832143277968,-0.2869154965199319,-2.5571568478884306,-3.794624188411528,0.010474,0.1,0.011625,0.2,1231,627,1297,33815,38774,38763,0,0,0,0,3999,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9405949333568717,-5.622876785418157,-3.7366381423519606,-0.29487031918772855,-2.582212298127002,-3.807869066800551,0.010424,0.1,0.011451,0.2,1377,642,1272,33987,38772,38767,0,0,0,0,3939,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9432409140887343,-5.637798308578024,-3.7432096387348714,-0.2972853338467422,-2.575002458294284,-3.802207084407255,0.010375,0.1,0.01128,0.2,1404,506,1140,33651,38267,38264,0,0,0,0,3932,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9396268165779559,-5.662275748112874,-3.7540996884094966,-0.3073171920026186,-2.568239626453419,-3.8052373443709753,0.010327,0.1,0.011111,0.2,1262,757,1457,33442,38513,38504,0,0,0,0,3914,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
