episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk,projected_congestion_risk
84,0.937344499059409,-4.3922698592254585,-3.0644430094173427,-1.6139502201896556,-1.4595633050517365
85,0.9418334389809533,-4.402331241574576,-3.071954052682535,-1.6181326148880286,-1.4626663497196735
86,0.9397612101891673,-4.418694865131106,-3.0836294217041513,-1.624142076649755,-1.4682879760096579
87,0.9361375868186055,-4.440742638758555,-3.0986107571262647,-1.6340938926774968,-1.4765825977134004
88,0.935346776381228,-4.461321967402619,-3.1130673324391913,-1.6414941110130084,-1.4833257112648661
89,0.941609773625584,-4.479733244431476,-3.12598815702532,-1.6495782088053548,-1.4904668821969178
90,0.9424311513769724,-4.496410389096076,-3.1350192930147585,-1.6569551606137785,-1.4961353852148553
91,0.9362096822452277,-4.515588002231775,-3.1486082670600424,-1.664250483406539,-1.5022781234704443
92,0.9393004429509699,-4.533147186872023,-3.159354605439457,-1.6733509246615945,-1.510304053794405
93,0.9416407558000478,-4.550782138356083,-3.172466327004394,-1.6811458298962019,-1.5179466395037267
94,0.9414071785120038,-4.567628996423562,-3.1843270255802194,-1.6875419955642488,-1.5241126697466232
95,0.9419585938922955,-4.5808777071279465,-3.192121687010169,-1.695043084325425,-1.5302576917475676
96,0.9398427777946399,-4.595253140147612,-3.2018036332339634,-1.6999281357840064,-1.5341580726637234
97,0.9446492235180374,-4.608545726311929,-3.210643681759451,-1.7075229017306242,-1.5405953702878317
98,0.9366167411523131,-4.6253101563510555,-3.220342554375057,-1.7158936534912819,-1.5467013505507339
99,0.9360715368293422,-4.64507996252457,-3.2341355153857507,-1.724074775579859,-1.553840618150567
100,0.9354095976732913,-4.663696442499333,-3.2473670876298786,-1.7331155023132525,-1.5607904674908246
101,0.9441255959430324,-4.674837096413787,-3.2559679280002247,-1.737962834232149,-1.5648255502499233
102,0.9449178332318928,-4.687735450300833,-3.265044234444514,-1.7442796225740744,-1.5716790972591246
103,0.9360878566927716,-4.7050311239896425,-3.2765308524348025,-1.7501727677685128,-1.5769527741417029
104,0.9372537223642653,-4.721302390058262,-3.2874539189353755,-1.7544620876970873,-1.579853568317144
105,0.933076320703572,-4.739591795361481,-3.3007264470551654,-1.7615467751790646,-1.5860535940312726
106,0.9356902458991541,-4.759083497702309,-3.3130552019563373,-1.769638852059245,-1.5919086518852885
107,0.9411782541463267,-4.771176764629752,-3.3212995096115066,-1.7763575224330164,-1.5979329759317462
108,0.9437638690458097,-4.780586445146265,-3.3278220562730856,-1.7799414214193239,-1.601323632272083
109,0.9318464195884724,-4.79748455318239,-3.340131847544015,-1.7870263574145473,-1.6074798097104985
110,0.944281878789707,-4.806427545463333,-3.3468339959717572,-1.7911371860944436,-1.6107071040218017
111,0.9366384522370013,-4.819289385461491,-3.356637046965865,-1.797131718192829,-1.616081918705143
112,0.9408292978208233,-4.833825356422976,-3.366574949334247,-1.8022040278392026,-1.6218758819989678
113,0.9349046015712682,-4.850435392865506,-3.3787986284538576,-1.811710654729367,-1.6296508421761688
114,0.9351865840761444,-4.86660606569815,-3.392341100173013,-1.8180469982385699,-1.6353202210591904
115,0.9412548046366636,-4.87661192587527,-3.4004922550965926,-1.8227776643350946,-1.6396098697456074
116,0.9344073307715046,-4.892597486896693,-3.411847845066059,-1.8289504407107038,-1.6449313165913948
117,0.9424773485932284,-4.905640535572925,-3.420387463376832,-1.8348549301856172,-1.6500100640971505
118,0.9372681485055946,-4.919731433249427,-3.4298431004162993,-1.8401779444361794,-1.6554382740801292
119,0.9399485705642112,-4.930216853831563,-3.4370550794255554,-1.8453884972922732,-1.660081100438767
120,0.9346912191367163,-4.945926848495216,-3.448089086687385,-1.850823071608513,-1.6646432038625747
121,0.9387171537790086,-4.959016595581221,-3.4557876685920506,-1.8549200513167803,-1.6675839119437468
122,0.939703628002044,-4.9695138723849235,-3.4627593717517056,-1.858651790076313,-1.670941247895039
123,0.9399063006787194,-4.983578478358743,-3.4717984384701253,-1.8662695828074425,-1.6779889917487754
124,0.942871770162019,-4.99450614277639,-3.478889162373776,-1.8706688090891586,-1.6821399331754805
125,0.9331306990881459,-5.009320136135373,-3.4887219971900394,-1.8757570214444086,-1.6862570309231781
126,0.9351868622834028,-5.021809909860701,-3.497912119076139,-1.880552663019369,-1.6897528824445283
127,0.9376796837565884,-5.036084553462231,-3.5071002314571027,-1.8847670111485721,-1.6930227667208904
128,0.9439426222128859,-5.047845291974844,-3.5144689721277698,-1.888644153911604,-1.6964194866397366
129,0.94203598599203,-5.0575946578200695,-3.5216868745225414,-1.8929094972488731,-1.7003525069773415
130,0.9408640864086408,-5.067928631715137,-3.528923595300822,-1.8979666988978219,-1.7039417166294757
131,0.9411265899454876,-5.080999609357641,-3.537612332367612,-1.9050570640855211,-1.7103833536176325
132,0.9358122394732072,-5.095109714723092,-3.5471850951593313,-1.9120742086277607,-1.7169679447065251
133,0.9422441252479116,-5.105209646696342,-3.5542272895961213,-1.9151407126167685,-1.7209960938090032
134,0.9396897123060702,-5.114527167445157,-3.561585763151648,-1.9186619314807842,-1.7250855436982004
135,0.9391214533082204,-5.126141775776062,-3.5690825924089706,-1.9239839874663334,-1.7291519254599077
136,0.9410330503882969,-5.135500642847132,-3.575279960328681,-1.9275966599049645,-1.7324513798315433
137,0.938514451215833,-5.148274370270109,-3.5846930277116247,-1.9340906685289108,-1.7377594002728407
138,0.9380105282265384,-5.159402488066431,-3.5935989027895436,-1.9381161502721416,-1.741215402670093
139,0.9396015316501136,-5.171879608920603,-3.603209137947065,-1.9435779395637605,-1.7470239382778798
140,0.9504781829049611,-5.179147752088431,-3.60837979513564,-1.9469504646028695,-1.750016466751787
141,0.9422805912866181,-5.187866772265404,-3.613504848481902,-1.9523625513144751,-1.753879754912123
142,0.9420220697882493,-5.197058177340459,-3.619624293309034,-1.9570058089927138,-1.758390544176856
143,0.9323635272945411,-5.210304728390022,-3.630256886877375,-1.9611290032278614,-1.7632538982295045
144,0.9355025439478415,-5.224065543813019,-3.6400051459565788,-1.96740535954107,-1.7689085764705472
145,0.9365262721402761,-5.237239186183352,-3.648648971766512,-1.9743304511108435,-1.7745390064008209
146,0.9426776599921476,-5.246875100454346,-3.65599254457846,-1.9773199013124663,-1.7766619188558417
147,0.9295613055161378,-5.261523426047241,-3.6653113649641464,-1.9845586837684386,-1.7824942837165854
148,0.9380491169150499,-5.270868737456595,-3.671802923657221,-1.987641322741067,-1.7849046485437785
149,0.9355858408135269,-5.284417161567599,-3.682174956039892,-1.9930887032016673,-1.78992767437444
150,0.9362518505090788,-5.296524293537668,-3.690156196916045,-1.9993984672439327,-1.7951496930806945
151,0.9372357333493267,-5.309125896851694,-3.698945274740019,-2.0053307537781464,-1.7996480939780506
152,0.9410861118641005,-5.320650321360955,-3.706548654406942,-2.0093874851442908,-1.8027060768686551
153,0.9395842095776001,-5.329180812529616,-3.7117735100325766,-2.012983711965564,-1.8057046654641795
154,0.9370183044315992,-5.340356375597237,-3.7192251967549326,-2.017840715853395,-1.8097240472598062
155,0.9432286806538033,-5.346741654085068,-3.7241788769188675,-2.0204419121714343,-1.8121952631195755
156,0.9338272789993101,-5.36075664306966,-3.7332677311779014,-2.0260059774687815,-1.816961515965264
157,0.9342522898340437,-5.375082903592403,-3.7420726879698942,-2.0318531082606106,-1.8225001438454875
158,0.9390038498556305,-5.385866915238664,-3.749217262396445,-2.036831719615062,-1.8260610712447782
159,0.9386997274877968,-5.397143364715137,-3.7581461180828586,-2.04106101342009,-1.8303087315617204
160,0.9391309624954485,-5.406046149498772,-3.7648242234182034,-2.047138918646168,-1.834798012795694
161,0.9374775422206252,-5.4160151098426565,-3.772369148882127,-2.0523511952948645,-1.8395900704274564
162,0.9392300253837785,-5.425635135418505,-3.778610164675914,-2.0570397103349762,-1.8442837122101534
163,0.9397634102804586,-5.435951505519426,-3.7856817522080144,-2.061466105007051,-1.848182270624876
164,0.9418348568497903,-5.444388900162017,-3.7913859591437786,-2.065263416143818,-1.852806281436993
165,0.9430187302359523,-5.452313165946099,-3.79688883912222,-2.0680157657392746,-1.8544966250608848
166,0.9459354800274046,-5.457229596898132,-3.8013850708341783,-2.0698267137557016,-1.8560737425195342
167,0.9436356512041475,-5.465512824142342,-3.8066776096211647,-2.072605940208407,-1.858208094468331
168,0.9367324265081224,-5.474858791360881,-3.812626301441841,-2.0771139097743694,-1.862154771940312
169,0.9430058046858553,-5.485564041389518,-3.8198356572701653,-2.0822104674932893,-1.8664027036701027
170,0.943664103650784,-5.49252930716194,-3.8245721708054776,-2.085778263212041,-1.8692579159743183
171,0.9442138818717671,-5.4999922495994245,-3.8283559692182147,-2.089393819074704,-1.8718979561870044
172,0.947878382893418,-5.505169316242172,-3.832306691948776,-2.090902590736592,-1.8734161516949788
173,0.9388820913784357,-5.516554094781932,-3.8401769139191084,-2.094772444642189,-1.8774147877375575
174,0.9442430832427208,-5.522166846070157,-3.8441698294323032,-2.0982491401274235,-1.8808441167637149
175,0.9393775045948959,-5.528922860765489,-3.850020428787883,-2.100864032275383,-1.8843167631805091
176,0.9369754219187149,-5.537919987731848,-3.8563064097452227,-2.104961845668398,-1.8884389706683522
177,0.9362226277372263,-5.549187310870374,-3.8643473594990647,-2.110418738949374,-1.8933334450130288
178,0.9438593359514459,-5.55514032463948,-3.8677074739322173,-2.113335980430206,-1.8954179164229883
179,0.9366532294729185,-5.564357922926526,-3.874665087112492,-2.116491382167467,-1.8983603963832358
180,0.9474375419949912,-5.570145068480152,-3.8784075239188804,-2.1180765259163716,-1.8998466060223758
181,0.9374812052685391,-5.580245415150296,-3.8844732518939646,-2.123248462026497,-1.90372265475382
182,0.9430170287020879,-5.58913422983967,-3.890566766161028,-2.1265617369243457,-1.9067777693169625
183,0.9392411940478705,-5.5982177848621335,-3.8963084829416075,-2.130271736713012,-1.9095902614401086
184,0.9404315337754704,-5.60637268984156,-3.9013823416561935,-2.1340705166038987,-1.9118152345420616
185,0.933544020750723,-5.6175609038821115,-3.9091464103536393,-2.1399654743015972,-1.917709458138374
186,0.9379630187315545,-5.626169245148333,-3.91491473641022,-2.143454169588747,-1.9205229509033903
187,0.9394672391376652,-5.635212039926562,-3.919345681037346,-2.1464551094016926,-1.9227423249400917
188,0.9291647923226871,-5.649807989299869,-3.9284489888124203,-2.154596441823726,-1.9282456912083659
189,0.9358584794969764,-5.659720121066936,-3.937353272249251,-2.158916543934967,-1.9319522649788066
190,0.9318579795906045,-5.671963225778332,-3.9462989089634104,-2.1639060187181927,-1.9366988288567748
191,0.939153518959848,-5.680353714468694,-3.9522047667920543,-2.167988763569118,-1.939774438301954
192,0.9397859719199928,-5.689333359915464,-3.958824343963028,-2.17056658316115,-1.9412873114185174
193,0.9439069234710794,-5.696531165845797,-3.9634842202060585,-2.173855063502791,-1.9442786244596073
194,0.9372109193143686,-5.70596678616837,-3.970039613892305,-2.179781714107108,-1.9492407183433227
195,0.9323144755265589,-5.717622663164082,-3.9786816669592895,-2.1847698385074414,-1.9526780660470873
196,0.9412309254337504,-5.724763276140864,-3.9836378668326557,-2.187699295846451,-1.9545037298187562
197,0.9349091018722301,-5.734051897001961,-3.990196168198762,-2.192552245671039,-1.958634442693501
198,0.9334756849418062,-5.744075843988999,-3.9959490265029274,-2.1967377947914457,-1.9622068253186973
199,0.9357394631398186,-5.754051455379782,-4.002301651439509,-2.2019250042135377,-1.9666236760887221
200,0.9479956334526047,-5.75965733171267,-4.006312178955946,-2.204455367061817,-1.9684177237276577
201,0.9387055293613373,-5.766074857829253,-4.011698198297228,-2.2077386893530986,-1.9708315791249746
202,0.9444494871562131,-5.774789470827622,-4.017572739580292,-2.212330497095234,-1.974887528963751
203,0.9420065079220266,-5.781563532204094,-4.021874181575504,-2.215584348600391,-1.9780199779454621
204,0.9465211786924068,-5.786880822591667,-4.025806766081934,-2.218540828024096,-1.9810068484292578
205,0.9385060589618376,-5.793620607285095,-4.030705047418912,-2.221047472016329,-1.9828742523415104
206,0.9381084840055632,-5.8020626361245204,-4.036496310860643,-2.2244769133053004,-1.9856517052067162
207,0.9356583758953126,-5.811592356248678,-4.04201354031542,-2.2289265086571906,-1.9895696039723205
208,0.9431818181818182,-5.818866566482576,-4.046788686052333,-2.2322445751329028,-1.9922322067812224
209,0.9358453355644535,-5.82924877988201,-4.053385055912115,-2.2363844514109523,-1.9958230105495625
210,0.9418345864661655,-5.837464844359159,-4.058456669408033,-2.240124799644599,-1.99971712474998
211,0.9407622700305627,-5.847078372551951,-4.063990599428252,-2.24534074080494,-2.0044405394913114
212,0.9426707342858006,-5.8536940528819565,-4.068343276843606,-2.247101452603541,-2.0065161781394436
213,0.9359944526515722,-5.861342498960022,-4.073864328410067,-2.250600069770863,-2.009512137380195
214,0.9344379331885653,-5.8715220499396725,-4.081587110838564,-2.255795291360189,-2.013885906949683
215,0.9404312267657993,-5.879911143247221,-4.086828291300612,-2.260154495120833,-2.017343854573975
216,0.9412015988771245,-5.886444678050158,-4.090756534076038,-2.2629720076287474,-2.020051245449922
217,0.9342325609718966,-5.896638335275822,-4.098487580769951,-2.267994885214795,-2.0244698819177978
218,0.9398435634105565,-5.904056872645158,-4.103453537961757,-2.271206068213701,-2.026965310541055
219,0.9358970513243543,-5.912340675676233,-4.108404470891726,-2.2747987945430483,-2.0299027889157264
220,0.9339087397392564,-5.920495751050387,-4.114627000468318,-2.277659331401054,-2.032437297295604
221,0.9386943389455427,-5.928480380775392,-4.120229877184162,-2.2829827129465126,-2.03703583157643
222,0.9366331248300245,-5.93618638169261,-4.125728566358412,-2.286924167047469,-2.0392714047363283
223,0.9432734686534945,-5.941833944124277,-4.129951556146026,-2.2901152328648986,-2.0421363796676157
224,0.9431821656830066,-5.948328860325981,-4.1349928603796275,-2.292474301408629,-2.0443318040152074
225,0.9408763412597793,-5.955531227788555,-4.139938535294871,-2.296490818420149,-2.047764841833943
226,0.9372283920811202,-5.962834555018026,-4.144076395591831,-2.30009944089738,-2.0509211154212164
227,0.9411321209927923,-5.969021355381986,-4.148185629886586,-2.30210779300106,-2.0525992873746532
228,0.9380295328007746,-5.976021828996828,-4.153126888830481,-2.3058202319049177,-2.054989256942836
229,0.9367563803699555,-5.9846706087253985,-4.1584104486318205,-2.310733718781037,-2.059074908889526
230,0.9371824756440141,-5.994705855003413,-4.1646486681915516,-2.315078416275337,-2.0632732488455745
231,0.9446808510638298,-5.998847184977952,-4.166697712617717,-2.3174318881666953,-2.0651699511174653
232,0.9377490641226905,-6.006392166662963,-4.171918966416588,-2.321694440010346,-2.068707797486457
233,0.9408154054460659,-6.012943962410485,-4.17585220733571,-2.325476780576619,-2.071599256388856
234,0.9399921042242401,-6.0201699688731765,-4.181931827611766,-2.3292234107716014,-2.075380728121464
235,0.9430865085070692,-6.025296244065284,-4.184616946570082,-2.3315473617427327,-2.0770571510032974
236,0.9373380088428114,-6.033031551638366,-4.1894209890870595,-2.3339212580572433,-2.079443680027878
237,0.9396603819192652,-6.0392979119920485,-4.193553655122942,-2.336106735167573,-2.0812000218065343
238,0.9365577703403134,-6.048036712706299,-4.19921590787302,-2.340083637556121,-2.084686091968838
239,0.9419612075426447,-6.052661826981918,-4.202947316941247,-2.3418004524626195,-2.086495094212312
240,0.9433331324938242,-6.05952354041555,-4.207913534238309,-2.344239520290207,-2.088378102876736
241,0.9418063456331944,-6.064330613867049,-4.21197745155771,-2.3477691775821667,-2.091409124317767
242,0.938727392108876,-6.071543119896621,-4.217028142112253,-2.350887543909731,-2.0941622116666143
243,0.9447600916203112,-6.076287851778786,-4.2204833152934675,-2.3535967803406015,-2.0960901605001205
244,0.940591109522107,-6.081613979884334,-4.22452796606127,-2.3556250331934105,-2.097825706857228
245,0.9417701388464126,-6.088792801568577,-4.229130424778518,-2.357851804751421,-2.1002109064166317
246,0.9332878702523201,-6.0969334593917415,-4.234384840417173,-2.361248879441904,-2.1027304134410105
247,0.9472946197226033,-6.102433999809605,-4.237766040467595,-2.364316404176546,-2.105745845809857
248,0.9421566578075073,-6.109434501961215,-4.242548559774594,-2.3672259859647697,-2.1083719440635815
249,0.9401195796593792,-6.115942241686357,-4.247105696196723,-2.3699868663235533,-2.1108088132681555
250,0.9422089299740197,-6.1225593978498685,-4.251011376695996,-2.373032599558286,-2.1126344269678476
251,0.9413498466759951,-6.129353471704455,-4.2555269370068505,-2.3755484505101943,-2.1146423226619437
252,0.9376242618475326,-6.138621429228336,-4.262296058162048,-2.3797886841228424,-2.1190096097899556
253,0.9434019370460048,-6.143306604361897,-4.265777150582163,-2.382543805860875,-2.1211823685528577
254,0.942906729704659,-6.14802141848327,-4.269714054758872,-2.3845866998029726,-2.122883206500014
255,0.9305389935606964,-6.158083858004075,-4.2760882018482445,-2.3892025726882533,-2.1268143903247667
256,0.9380239067937661,-6.164732226727602,-4.279946305910835,-2.3929913299097985,-2.129325505450678
257,0.9366488510432708,-6.173208459344141,-4.2854077746265675,-2.3965907398379627,-2.131847608032254
258,0.9374233128834356,-6.179568743301733,-4.290278580904322,-2.399222604640165,-2.1342680765141497
259,0.941645360204542,-6.186250046476597,-4.294176622861413,-2.4018304563176915,-2.136295234321213
260,0.9465449412895283,-6.190450074199456,-4.296546906333598,-2.4043316632618694,-2.1380802037376485
261,0.9439763082371618,-6.196753776662197,-4.301106683236162,-2.4066644612534516,-2.1401458658610486
262,0.9358484894032767,-6.2046731090683584,-4.306112234535172,-2.4105983302515313,-2.14353417797368
263,0.9407008905504392,-6.209884847178598,-4.309954566365944,-2.4124788013439256,-2.1449816730860207
264,0.933428190845241,-6.218252419291549,-4.314765739712225,-2.4171479612874367,-2.1485672800399307
265,0.9278260869565218,-6.226773481588356,-4.32092951355791,-2.421147197937045,-2.1515676456579462
266,0.9474516001580403,-6.231373175379954,-4.323999971862227,-2.4227610189851805,-2.153253915812384
267,0.9397854705021941,-6.235689229650177,-4.327041950689607,-2.423438825150135,-2.1543486833818775
268,0.94299514027608,-6.241446200059184,-4.329753138941768,-2.4270033679729637,-2.1569388048251
269,0.9409123563218391,-6.247199960020441,-4.332874755959237,-2.429617089516918,-2.15855888423784
270,0.9411994471486088,-6.253593660729364,-4.3377514821291125,-2.4325241682393863,-2.161148090379684
271,0.9389009510412526,-6.259490178742748,-4.342289677652162,-2.435471686613011,-2.1639294013497516
272,0.9427227782467141,-6.264058894611572,-4.345063603566523,-2.4377506591476816,-2.1654466357131907
273,0.9368837474151107,-6.271396408948397,-4.349527832285701,-2.440735092961724,-2.1685846491426832
274,0.9428882570028435,-6.274802929375691,-4.352000315210635,-2.4424525545347304,-2.169531072096701
275,0.9463155380389346,-6.279070404491004,-4.354885161076215,-2.445133440099187,-2.171776023471951
276,0.9452298954745937,-6.28264110978883,-4.3581387895339265,-2.446746317575038,-2.1737146816182182
277,0.9423837261944286,-6.288432397028168,-4.361878484062663,-2.449131289628707,-2.1760486497203444
278,0.9364013191733986,-6.29465912621883,-4.366147788401758,-2.4515082883951624,-2.178321110384948
279,0.9382870040389641,-6.301757360272116,-4.370164435762126,-2.4552260245899826,-2.181774268362724
280,0.9416056211690835,-6.306571307361135,-4.373401426519427,-2.457654727148898,-2.1837297569804277
281,0.9388502053204785,-6.311990113429658,-4.377244589846019,-2.4604567466899336,-2.186219278198696
282,0.9402208829198152,-6.317397175216079,-4.381015372772506,-2.4629433629674096,-2.1884695546323165
