Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,439.35,0,7,19,19.35
1,V0,3,S0,448.7,0,7,28,9.35
1,V0,4,S42,463.96,0,7,43,15.26
1,V0,5,S35,468.77,0,7,48,4.81
1,V0,6,S35,496.77,0,8,16,28.0
1,V0,7,S1,509.58,0,8,29,12.81
1,V0,8,S35,518.11,0,8,38,8.53
1,V0,9,S57,522.33,0,8,42,4.23
1,V0,10,S57,550.33,0,9,10,28.0
1,V0,11,S57,578.33,0,9,38,28.0
1,V0,12,S35,587.56,0,9,47,9.23
1,V0,13,S50,598.75,0,9,58,11.19
1,V0,14,S42,609.06,0,10,9,10.31
1,V0,15,S54,626.27,0,10,26,17.21
1,V0,16,S29,649.69,0,10,49,23.43
1,V0,17,S55,657.32,0,10,57,7.62
1,V0,18,S53,663.97,0,11,3,6.66
1,V0,19,S53,691.97,0,11,31,28.0
1,V0,20,S16,702.2,0,11,42,10.23
1,V0,21,S44,711.44,0,11,51,9.23
1,V0,22,S33,716.22,0,11,56,4.78
1,V0,23,S33,744.22,0,12,24,28.0
1,V0,24,S29,756.22,0,12,36,12.0
1,V0,25,S57,766.27,0,12,46,10.05
1,V0,26,S35,784.17,0,13,4,17.89
1,V0,27,S54,795.07,0,13,15,10.91
1,V0,28,S33,804.18,0,13,24,9.1
1,V0,29,S62,809.1,0,13,29,4.92
1,V0,30,S63,824.56,0,13,44,15.46
1,V0,31,S46,837.83,0,13,57,13.27
1,V0,32,S32,855.83,0,14,15,18.0
1,V0,33,S54,863.78,0,14,23,7.95
1,V0,34,S34,874.47,0,14,34,10.69
1,V0,35,S66,883.83,0,14,43,9.36
1,V0,36,S60,893.06,0,14,53,9.23
1,V0,37,S18,902.52,0,15,2,9.46
1,V0,38,S64,916.04,0,15,16,13.52
1,V0,39,S4,923.31,0,15,23,7.27
1,V0,40,S58,930.52,0,15,30,7.21
1,V0,41,S58,958.52,0,15,58,28.0
1,V0,42,S37,962.23,0,16,2,3.71
1,V0,43,S52,968.91,0,16,8,6.68
1,V0,44,S16,973.48,0,16,13,4.57
1,V0,45,S44,981.71,0,16,21,8.23
1,V0,46,S16,989.95,0,16,29,8.23
1,V0,47,S45,995.29,0,16,35,5.34
1,V0,48,S33,1004.4,0,16,44,9.11
1,V0,49,S62,1025.32,0,17,5,20.92
1,V0,50,S52,1031.87,0,17,11,6.55
1,V0,51,S63,1036.13,0,17,16,4.26
1,V0,52,S16,1053.44,0,17,33,17.31
1,V0,53,S43,1065.01,0,17,45,11.58
1,V0,54,S43,1093.01,0,18,13,28.0
1,V0,55,S63,1096.65,0,18,16,3.64
1,V0,56,S63,1124.65,0,18,44,28.0
1,V0,57,S43,1143.28,0,19,3,18.64
1,V0,58,S43,1171.28,0,19,31,28.0
1,V0,59,S43,1199.28,0,19,59,28.0
1,V0,60,S43,1227.28,0,20,27,28.0
1,V0,61,S43,1255.28,0,20,55,28.0
1,V0,62,S43,1283.28,0,21,23,28.0
1,V0,63,S43,1311.28,0,21,51,28.0
1,V0,64,S44,1316.56,0,21,56,5.28
1,V0,65,S43,1329.35,0,22,9,12.79
1,V0,66,S52,1333.95,0,22,13,4.59
1,V0,67,S43,1352.54,0,22,32,18.59
1,V0,68,S46,1367.0,0,22,46,14.46
1,V0,69,S43,1378.45,0,22,58,11.46
1,V0,70,S46,1860.41,1,7,0,481.96
1,V0,71,S46,1883.41,1,7,23,23.0
1,V0,72,S44,1892.85,1,7,32,9.44
1,V0,73,S44,1920.85,1,8,0,28.0
1,V0,74,S53,1925.57,1,8,5,4.73
1,V0,75,S62,1939.57,1,8,19,14.0
1,V0,76,S52,1948.12,1,8,28,8.55
1,V0,77,S37,1952.3,1,8,32,4.18
1,V0,78,S18,1965.3,1,8,45,13.0
1,V0,79,S18,1993.3,1,9,13,28.0
1,V0,80,S60,2003.43,1,9,23,10.13
1,V0,81,S59,2012.58,1,9,32,9.15
1,V0,82,S59,2040.58,1,10,0,28.0
1,V0,83,S59,2068.58,1,10,28,28.0
1,V0,84,S59,2096.58,1,10,56,28.0
1,V0,85,S59,2124.58,1,11,24,28.0
1,V0,86,S59,2152.58,1,11,52,28.0
1,V0,87,S31,2163.18,1,12,3,10.6
1,V0,88,S66,2170.56,1,12,10,7.38
1,V0,89,S61,2179.19,1,12,19,8.63
1,V0,90,S18,2184.63,1,12,24,5.44
1,V0,91,S59,2198.56,1,12,38,13.93
1,V0,92,S33,2206.41,1,12,46,7.85
1,V0,93,S33,2234.41,1,13,14,28.0
1,V0,94,S62,2238.33,1,13,18,3.92
1,V0,95,S40,2247.06,1,13,27,8.73
1,V0,96,S15,2262.56,1,13,42,15.5
1,V0,97,S27,2271.39,1,13,51,8.82
1,V0,98,S31,2281.15,1,14,1,9.77
1,V0,99,S64,2287.52,1,14,7,6.37
1,V0,100,S58,2294.12,1,14,14,6.6
1,V0,101,S58,2322.12,1,14,42,28.0
1,V0,102,S59,2326.32,1,14,46,4.19
1,V0,103,S64,2334.07,1,14,54,7.75
1,V0,104,S18,2341.59,1,15,1,7.52
1,V0,105,S31,2352.29,1,15,12,10.71
1,V0,106,S61,2356.3,1,15,16,4.01
1,V0,107,S31,2360.31,1,15,20,4.01
1,V0,108,S66,2373.69,1,15,33,13.38
1,V0,109,S66,2397.69,1,15,57,24.0
1,V0,110,S66,2425.69,1,16,25,28.0
1,V0,111,S64,2431.94,1,16,31,6.25
1,V0,112,S44,2441.14,1,16,41,9.2
1,V0,113,S16,2454.57,1,16,54,13.43
1,V0,114,S40,2462.52,1,17,2,7.95
1,V0,115,S62,2473.75,1,17,13,11.23
1,V0,116,S33,2480.68,1,17,20,6.92
1,V0,117,S33,2508.68,1,17,48,28.0
1,V0,118,S52,2512.41,1,17,52,3.73
1,V0,119,S52,2540.41,1,18,20,28.0
1,V0,120,S18,2545.63,1,18,25,5.22
1,V0,121,S39,2557.28,1,18,37,11.65
1,V0,122,S59,2571.36,1,18,51,14.08
1,V0,123,S16,2586.86,1,19,6,15.5
1,V0,124,S37,2596.33,1,19,16,9.47
1,V0,125,S58,2614.33,1,19,34,18.0
1,V0,126,S59,2633.52,1,19,53,19.19
1,V0,127,S38,2652.27,1,20,12,18.74
1,V0,128,S33,2659.08,1,20,19,6.81
1,V0,129,S33,2683.08,1,20,43,24.0
1,V0,130,S54,2694.08,1,20,54,11.0
1,V0,131,S29,2703.51,1,21,3,9.43
1,V0,132,S3,2714.02,1,21,14,10.51
1,V0,133,S36,2739.52,1,21,39,25.5
1,V0,134,S3,2745.38,1,21,45,5.85
1,V0,135,S45,2755.63,1,21,55,10.25
1,V0,136,S4,2762.01,1,22,2,6.39
1,V0,137,S64,2774.28,1,22,14,12.27
1,V0,138,S44,2786.98,1,22,26,12.7
1,V0,139,S18,2792.69,1,22,32,5.71
1,V0,140,S61,2804.13,1,22,44,11.44
1,V0,141,S31,2810.14,1,22,50,6.01
1,V0,142,S15,2819.67,1,22,59,9.53
1,V0,143,S31,3301.21,2,7,1,481.53
1,V0,144,S66,3311.59,2,7,11,10.38
1,V0,145,S41,3321.0,2,7,20,9.41
1,V0,146,S47,3325.9,2,7,25,4.9
1,V0,147,S65,3337.4,2,7,37,11.5
1,V0,148,S41,3349.63,2,7,49,12.23
1,V0,149,S4,3356.59,2,7,56,6.96
1,V0,150,S37,3365.09,2,8,5,8.5
1,V0,151,S43,3370.25,2,8,10,5.16
1,V0,152,S63,3374.88,2,8,14,4.64
1,V0,153,S63,3402.88,2,8,42,28.0
1,V0,154,S63,3430.88,2,9,10,28.0
1,V0,155,S16,3445.65,2,9,25,14.77
1,V0,156,S46,3452.47,2,9,32,6.83
1,V0,157,S53,3468.34,2,9,48,15.87
1,V0,158,S33,3472.99,2,9,52,4.64
1,V0,159,S62,3486.91,2,10,6,13.92
1,V0,160,S37,3501.01,2,10,21,14.1
1,V0,161,S37,3529.01,2,10,49,28.0
1,V0,162,S43,3538.67,2,10,58,9.66
1,V0,163,S43,3562.67,2,11,22,24.0
1,V0,164,S40,3569.19,2,11,29,6.52
1,V0,165,S55,3581.44,2,11,41,12.25
1,V0,166,S35,3591.48,2,11,51,10.04
1,V0,167,S56,3597.42,2,11,57,5.94
1,V0,168,S57,3605.24,2,12,5,7.82
1,V0,169,S10,3612.91,2,12,12,7.67
1,V0,170,S3,3624.56,2,12,24,11.65
1,V0,171,S55,3629.18,2,12,29,4.62
1,V0,172,S54,3648.13,2,12,48,18.95
1,V0,173,S53,3657.09,2,12,57,8.96
1,V0,174,S46,3671.07,2,13,11,13.98
1,V0,175,S16,3679.39,2,13,19,8.33
1,V0,176,S52,3688.96,2,13,28,9.57
1,V0,177,S33,3701.96,2,13,41,13.0
1,V0,178,S33,3728.96,2,14,8,27.0
1,V0,179,S52,3737.69,2,14,17,8.73
1,V0,180,S37,3758.37,2,14,38,20.68
1,V0,181,S44,3767.73,2,14,47,9.36
1,V0,182,S63,3773.7,2,14,53,5.97
1,V0,183,S16,3779.0,2,14,59,5.31
1,V0,184,S63,3784.31,2,15,4,5.31
1,V0,185,S44,3792.77,2,15,12,8.47
1,V0,186,S27,3802.01,2,15,22,9.23
1,V0,187,S62,3812.61,2,15,32,10.6
1,V0,188,S33,3821.52,2,15,41,8.91
1,V0,189,S52,3830.25,2,15,50,8.73
1,V0,190,S58,3838.1,2,15,58,7.84
1,V0,191,S37,3852.6,2,16,12,14.5
1,V0,192,S37,3880.6,2,16,40,28.0
1,V0,193,S37,3908.6,2,17,8,28.0
1,V0,194,S37,3936.6,2,17,36,28.0
1,V0,195,S44,3945.95,2,17,45,9.36
1,V0,196,S53,3950.68,2,17,50,4.73
1,V0,197,S46,3959.55,2,17,59,8.87
1,V0,198,S63,3978.57,2,18,18,19.02
1,V0,199,S63,4003.07,2,18,43,24.5
1,V0,200,S63,4027.07,2,19,7,24.0
1,V0,201,S63,4051.07,2,19,31,24.0
1,V0,202,S45,4055.23,2,19,35,4.16
1,V0,203,S50,4071.11,2,19,51,15.88
1,V0,204,S10,4080.89,2,20,0,9.78
1,V0,205,S40,4090.14,2,20,10,9.25
1,V0,206,S52,4097.35,2,20,17,7.21
1,V0,207,S44,4103.18,2,20,23,5.83
1,V0,208,S16,4120.42,2,20,40,17.23
1,V0,209,S43,4131.49,2,20,51,11.08
1,V0,210,S52,4141.09,2,21,1,9.59
1,V0,211,S4,4145.52,2,21,5,4.43
1,V0,212,S37,4157.59,2,21,17,12.07
1,V0,213,S44,4166.94,2,21,26,9.36
1,V0,214,S52,4180.47,2,21,40,13.53
1,V0,215,S43,4186.57,2,21,46,6.09
1,V0,216,S16,4202.14,2,22,2,15.58
1,V0,217,S43,4207.72,2,22,7,5.58
1,V0,218,S63,4212.35,2,22,12,4.64
1,V0,219,S58,4218.47,2,22,18,6.12
1,V0,220,S49,4224.33,2,22,24,5.86
1,V0,221,S39,4232.17,2,22,32,7.84
1,V0,222,S58,4241.29,2,22,41,9.13
1,V0,223,S37,4249.29,2,22,49,8.0
1,V0,224,S58,4258.0,2,22,58,8.71
1,V0,225,S43,4740.29,3,7,0,482.28
1,V0,226,S63,4744.42,3,7,4,4.14
1,V0,227,S16,4752.73,3,7,12,8.31
1,V0,228,S46,4765.05,3,7,25,12.33
1,V0,229,S53,4773.87,3,7,33,8.82
1,V0,230,S46,4783.74,3,7,43,9.87
1,V0,231,S45,4807.75,3,8,7,24.01
1,V0,232,S29,4816.34,3,8,16,8.59
1,V0,233,S10,4825.0,3,8,25,8.66
1,V0,234,S29,4830.16,3,8,30,5.16
1,V0,235,S35,4837.11,3,8,37,6.95
1,V0,236,S42,4843.92,3,8,43,6.81
1,V0,237,S35,4850.73,3,8,50,6.81
1,V0,238,S55,4856.77,3,8,56,6.04
1,V0,239,S56,4862.81,3,9,2,6.03
1,V0,240,S55,4871.67,3,9,11,8.86
1,V0,241,S54,4885.61,3,9,25,13.95
1,V0,242,S57,4891.76,3,9,31,6.15
1,V0,243,S54,4899.41,3,9,39,7.65
1,V0,244,S33,4905.52,3,9,45,6.1
1,V0,245,S4,4911.05,3,9,51,5.53
1,V0,246,S58,4921.55,3,10,1,10.5
1,V0,247,S4,4926.26,3,10,6,4.71
1,V0,248,S61,4936.25,3,10,16,9.99
1,V0,249,S60,4942.87,3,10,22,6.62
1,V0,250,S60,4967.87,3,10,47,25.0
1,V0,251,S66,4972.6,3,10,52,4.73
1,V0,252,S61,4986.72,3,11,6,14.13
1,V0,253,S31,5001.73,3,11,21,15.01
1,V0,254,S22,5017.02,3,11,37,15.29
1,V0,255,S30,5025.12,3,11,45,8.09
1,V0,256,S31,5030.03,3,11,50,4.91
1,V0,257,S38,5038.34,3,11,58,8.31
1,V0,258,S31,5045.15,3,12,5,6.81
1,V0,259,S16,5056.11,3,12,16,10.96
1,V0,260,S63,5059.92,3,12,19,3.81
1,V0,261,S46,5065.26,3,12,25,5.34
1,V0,262,S63,5072.78,3,12,32,7.52
1,V0,263,S62,5083.24,3,12,43,10.46
1,V0,264,S40,5094.97,3,12,54,11.73
1,V0,265,S31,5104.5,3,13,4,9.53
1,V0,266,S66,5114.39,3,13,14,9.88
1,V0,267,S33,5130.62,3,13,30,16.23
1,V0,268,S52,5135.85,3,13,35,5.23
1,V0,269,S33,5159.59,3,13,59,23.73
1,V0,270,S63,5166.13,3,14,6,6.55
1,V0,271,S44,5172.6,3,14,12,6.47
