Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
2,0,7,420,0,0,0,0,0,0,0,0,0.0,0.4385
2,0,8,480,0,0,0,0,0,0,18,11,70.48,0.4298
2,0,9,540,0,0,0,0,0,0,28,34,26.61,0.426
2,0,10,600,0,0,1,0,0,0,32,20,57.7,0.4162
2,0,11,660,3,3,2,0,0,0,16,37,32.71,0.4113
2,0,12,720,0,0,2,2,0,0,45,27,41.0,0.4051
2,0,13,780,2,2,0,3,0,0,22,42,32.75,0.4015
2,0,14,840,11,11,6,1,0,0,30,28,34.08,0.3983
2,0,15,900,27,27,8,0,1,0,35,37,11.18,0.3972
2,0,16,960,13,13,11,6,0,0,44,13,41.83,0.3902
2,0,17,1020,9,7,10,1,0,2,29,46,15.5,0.3872
2,0,18,1080,5,4,6,0,0,1,42,20,60.4,0.3777
2,0,19,1140,2,2,2,11,0,0,30,42,25.13,0.374
2,0,20,1200,1,1,6,4,0,0,29,28,60.13,0.3651
2,0,21,1260,1,1,1,3,0,0,24,28,38.67,0.3598
2,0,22,1320,3,3,0,0,0,0,12,17,60.42,0.3537
2,0,23,1380,0,0,1,0,0,0,18,0,74.76,0.3465
2,1,24,1440,0,0,0,0,0,0,0,0,0.0,0.3465
2,1,1,1500,0,0,0,0,0,0,0,0,0.0,0.3465
2,1,2,1560,0,0,0,0,0,0,0,0,0.0,0.3465
2,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.3465
2,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.3465
2,1,5,1740,0,0,0,0,0,0,0,0,0.0,0.3465
2,1,6,1800,18,18,0,3,0,0,0,0,0.0,0.3472
2,1,7,1860,32,32,2,9,0,0,0,0,0.0,0.3472
2,1,8,1920,10,10,6,11,0,0,50,69,2.27,0.3469
2,1,9,1980,3,3,1,2,0,0,36,34,24.5,0.343
2,1,10,2040,6,6,0,3,0,0,45,49,8.31,0.3416
2,1,11,2100,4,4,0,0,0,0,37,31,30.8,0.3366
2,1,12,2160,6,6,0,0,0,0,29,26,39.2,0.3309
2,1,13,2220,8,8,3,0,1,0,39,34,38.52,0.3243
2,1,14,2280,19,14,18,2,0,5,26,41,24.39,0.321
2,1,15,2340,25,16,8,7,0,9,31,29,14.16,0.3186
2,1,16,2400,20,19,15,3,0,1,46,26,27.86,0.3158
2,1,17,2460,13,13,9,5,0,0,15,30,52.36,0.3108
2,1,18,2520,7,6,17,1,0,1,37,33,37.22,0.3064
2,1,19,2580,4,2,5,2,0,2,13,19,67.77,0.3006
2,1,20,2640,1,0,4,4,0,1,32,12,33.5,0.2985
2,1,21,2700,10,9,5,0,0,1,18,46,53.75,0.2925
2,1,22,2760,2,2,6,0,0,0,31,22,35.04,0.2886
2,1,23,2820,0,0,2,1,0,0,24,32,31.9,0.2851
2,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.2851
2,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.2851
2,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.2851
2,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.2851
2,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.2851
2,2,5,3180,2,2,0,0,0,0,0,0,0.0,0.2851
2,2,6,3240,10,10,0,2,0,0,0,0,0.0,0.2852
2,2,7,3300,30,30,9,5,0,0,0,0,0.0,0.2856
2,2,8,3360,31,31,3,20,0,0,56,49,0.65,0.2855
2,2,9,3420,11,11,5,8,0,0,45,62,13.19,0.2842
2,2,10,3480,10,10,1,6,0,0,46,15,24.43,0.281
2,2,11,3540,4,4,2,4,0,0,13,39,42.6,0.2772
2,2,12,3600,5,5,4,0,0,0,38,27,54.86,0.2706
2,2,13,3660,10,10,1,0,0,0,35,37,7.35,0.2699
2,2,14,3720,21,21,0,1,0,0,51,40,21.2,0.2681
2,2,15,3780,14,14,0,1,0,0,39,48,25.23,0.266
2,2,16,3840,9,9,7,0,0,0,43,27,21.0,0.2636
2,2,17,3900,5,5,22,0,0,0,46,56,12.29,0.2622
2,2,18,3960,5,5,6,1,0,0,34,31,27.71,0.2599
2,2,19,4020,0,0,11,0,0,0,11,38,52.56,0.2572
2,2,20,4080,1,1,5,2,0,0,33,5,51.28,0.2544
2,2,21,4140,1,1,1,2,0,0,32,40,40.08,0.2515
2,2,22,4200,0,0,1,0,0,0,32,32,22.64,0.2492
2,2,23,4260,0,0,0,0,0,0,17,16,88.84,0.2446
2,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.2446
2,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.2446
2,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.2446
2,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.2446
2,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.2446
2,3,5,4620,0,0,0,0,0,0,0,0,0.0,0.2446
2,3,6,4680,9,9,0,1,0,0,0,0,0.0,0.2446
2,3,7,4740,17,17,3,12,0,0,0,0,0.0,0.2449
2,3,8,4800,32,32,3,9,0,0,49,35,29.02,0.2434
2,3,9,4860,4,4,3,4,0,0,48,47,19.34,0.2411
2,3,10,4920,2,2,0,0,0,0,16,24,44.66,0.2389
2,3,11,4980,4,4,0,2,0,0,23,41,35.61,0.2364
2,3,12,5040,7,7,0,9,0,0,32,23,39.64,0.2336
2,3,13,5100,6,6,4,1,0,0,35,35,26.0,0.233
2,3,14,5160,9,9,2,6,0,0,46,26,19.5,0.2316
2,3,15,5220,14,14,0,6,0,0,33,43,24.74,0.2305
2,3,16,5280,8,8,8,8,0,0,40,46,5.5,0.23
2,3,17,5340,6,6,5,8,0,0,48,33,18.82,0.2283
2,3,18,5400,7,7,0,0,0,0,20,39,48.55,0.2248
2,3,19,5460,7,7,5,1,0,0,40,29,35.61,0.2223
2,3,20,5520,0,0,5,1,0,0,24,26,38.99,0.2175
2,3,21,5580,3,3,3,0,0,0,13,28,51.26,0.2151
2,3,22,5640,0,0,1,1,0,0,30,15,60.58,0.2125
2,3,23,5700,0,0,1,0,0,0,4,17,69.66,0.2099
2,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.2099
2,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.2099
2,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.2099
2,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.2099
2,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.2099
2,4,5,6060,0,0,0,0,0,0,0,0,0.0,0.21
2,4,6,6120,6,6,5,0,0,0,0,0,0.0,0.2101
2,4,7,6180,16,16,1,1,0,0,0,0,0.0,0.2105
2,4,8,6240,9,9,3,9,0,0,60,58,0.5,0.2106
2,4,9,6300,7,7,1,1,0,0,44,47,20.34,0.2092
2,4,10,6360,2,2,0,0,0,0,34,28,51.95,0.2063
2,4,11,6420,10,10,0,4,0,0,27,31,29.56,0.2037
2,4,12,6480,8,8,0,5,0,0,28,22,40.17,0.2015
2,4,13,6540,8,8,4,0,0,0,46,39,27.02,0.1999
2,4,14,6600,29,29,4,9,0,0,29,44,26.57,0.1983
2,4,15,6660,15,15,2,0,0,0,47,44,8.5,0.1975
2,4,16,6720,10,10,5,0,0,0,23,20,37.7,0.1956
2,4,17,6780,8,8,0,3,0,0,46,33,29.01,0.1944
2,4,18,6840,5,5,0,0,0,0,14,23,63.33,0.1917
2,4,19,6900,2,2,1,0,0,0,22,37,24.23,0.1903
2,4,20,6960,0,0,0,0,0,0,32,21,47.97,0.1882
2,4,21,7020,0,0,4,0,0,0,20,18,63.84,0.1855
2,4,22,7080,1,1,0,0,0,0,18,24,49.99,0.1836
2,4,23,7140,0,0,1,0,0,0,36,36,16.98,0.1829
2,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,5,7500,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,6,7560,0,0,0,0,0,0,0,0,0.0,0.1829
2,5,7,7620,1,1,0,0,0,0,0,0,0.0,0.1828
2,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.1828
