episode,service_level,rebalancing_imbalance,starvation_severity_max,congestion_severity_max
43,0.9377973251952249,-1.5439719067162194,-1.687658491109341,-0.8392096893218725
44,0.939623786407767,-1.5536365171282782,-1.6782883660495687,-0.8365453648546608
45,0.9392733303181064,-1.5582025080217143,-1.6742587012130437,-0.8195281880391411
46,0.9326493264932649,-1.5905396233270546,-1.7184234057760197,-0.8497299844607629
47,0.9382545082337357,-1.6164892093930734,-1.7483350321254116,-0.8745835625277959
48,0.9414050732060011,-1.6121677473060125,-1.7075933666075662,-0.8386746767701121
49,0.9355633696991554,-1.6259113511246621,-1.714297917033014,-0.8348278697763879
50,0.9396585468670019,-1.6436204038868367,-1.7315609234259624,-0.8387877936752149
51,0.9404060640492778,-1.6368494905951618,-1.7068537898884932,-0.805775040578036
52,0.9372367438386856,-1.670424686033237,-1.7611092198934135,-0.8454779408262719
53,0.9338498033210221,-1.7028584691272939,-1.8081368170315144,-0.8867918207730299
54,0.9339446165169125,-1.7399450818618032,-1.8627818480480551,-0.9271570782558941
55,0.9401421282798834,-1.7484540050955588,-1.8573326419804181,-0.9158639470708904
56,0.9445639984239081,-1.7436227505855317,-1.8225873272692443,-0.8967766063470285
57,0.939749132314437,-1.7446905162361648,-1.7999167962398408,-0.87836635933375
58,0.940036872487684,-1.7651069984478656,-1.822469168824276,-0.8916989903376262
59,0.9392651535702444,-1.7547178750321892,-1.7824345620675133,-0.858764228743725
60,0.9451250561629474,-1.7566388064357041,-1.7759712337658013,-0.847220484433391
61,0.9402260259600108,-1.7680847771669912,-1.7812026855528156,-0.854072178835054
62,0.9339032527105922,-1.7945646251220795,-1.8190352731937935,-0.8767990886901952
63,0.9469302494550739,-1.7961373055399552,-1.7968923071428875,-0.8652558544705748
64,0.9384138636500391,-1.807086499088499,-1.8104248632831532,-0.8602403060264496
65,0.9427938181382532,-1.8073177412559738,-1.7896869553238415,-0.8518299485187699
66,0.9379726323370544,-1.8251110726284703,-1.8235389043979968,-0.8763561228358457
67,0.936358173076923,-1.840924916051891,-1.8278880035204808,-0.8734137123715477
68,0.9385339934790484,-1.8586432675877507,-1.8387789512518067,-0.8860022888544199
69,0.9369565217391305,-1.8696576779828422,-1.8477436067532291,-0.8919374778406336
70,0.9470736064432131,-1.859765973468256,-1.8148148878617272,-0.8555673543817914
71,0.9397526030079203,-1.8833591650329606,-1.8511726080876023,-0.8797755712967188
72,0.9430904034211549,-1.8926624438311244,-1.8501109277028591,-0.8725504461818421
73,0.9343951345818029,-1.9046112619580176,-1.8581716772315386,-0.8863944517758161
74,0.947629179331307,-1.8926935898672308,-1.8147612755179976,-0.8424793971033747
75,0.942028111238463,-1.9068388397123681,-1.8400647651751272,-0.8563507307668352
76,0.9465511121628017,-1.9158155381101067,-1.8392076943806341,-0.8561620267311149
77,0.9417087860536909,-1.9193352885268327,-1.8361075115745857,-0.8496835830600099
78,0.9386424148143716,-1.9332699812472807,-1.846927093929137,-0.8649086401751847
79,0.9435474153512471,-1.9431214561460766,-1.8517512891041705,-0.8659338784704212
80,0.9424574646537264,-1.957923951739618,-1.8638239515527915,-0.8823591563931169
81,0.9439297608234938,-1.9566014094161563,-1.8520914883836412,-0.8644400751792048
82,0.9454909454909455,-1.9585251821217988,-1.8362895017621546,-0.8561927553592262
83,0.9378460979816625,-1.972845435233336,-1.8449206346718066,-0.8713118010334815
84,0.9362564041463124,-1.9868699560823266,-1.8636468376719197,-0.8787775455280943
85,0.9353928322155798,-2.0060477012771516,-1.8955142898989248,-0.8939510927930944
86,0.9382667434041135,-2.0191435658174512,-1.907127168134705,-0.905844192034414
87,0.9395068721862795,-2.033421888534425,-1.9144558895633363,-0.9108308740771504
88,0.9398071666716727,-2.040535815758772,-1.9220539051024719,-0.9100740476624757
89,0.9441662644787645,-2.0473597987998207,-1.9288708538305621,-0.9084795710443959
90,0.940920212448529,-2.0557429054713903,-1.9326429913273184,-0.917021097991418
91,0.9464469931427878,-2.058309678364105,-1.9300075648916335,-0.9092395239956286
92,0.9439420236898999,-2.064098012833714,-1.932206062477916,-0.9058458724277729
93,0.9385197094200309,-2.0749576914538976,-1.9389754860386499,-0.9066652680502979
94,0.9327363724071394,-2.1008732979513183,-1.9823204974028537,-0.9441527274814734
95,0.9364912701745965,-2.1135379995750263,-1.992654808935843,-0.9491888447825347
96,0.9365807418279668,-2.1243403529050857,-2.004310438353672,-0.959306665569106
97,0.94,-2.129637196738025,-1.997856046340343,-0.9586983895156705
98,0.9420599548201966,-2.137882846113683,-1.9944078932660783,-0.9534264342121411
99,0.9368814868452812,-2.159559783141769,-2.0265054034323255,-0.9744942600856674
100,0.9409320273078065,-2.163372219816037,-2.019523761295777,-0.981206465839704
101,0.9382731057958241,-2.1751908746522015,-2.03371798003592,-0.9923390618947406
102,0.949247890424361,-2.16564373683375,-1.9937513596376673,-0.9638679018296368
103,0.9408182338930929,-2.1729819156570436,-1.9999972275254823,-0.957425825832668
104,0.9420714392467494,-2.173031276605444,-1.9835055708516076,-0.945389847422537
105,0.9415389239555155,-2.1806432740516066,-1.9867512616858476,-0.9454012036943168
106,0.9392094502498864,-2.182282222596644,-1.972472325156623,-0.9350405333032555
107,0.94031325806355,-2.193356476072849,-1.981332563709798,-0.9385707601119639
108,0.9461848588920412,-2.1939581045191403,-1.973389990669688,-0.9241562568307979
109,0.9420754774082256,-2.187954685139553,-1.9512849456760633,-0.90088393758077
110,0.9431511214981637,-2.1871694094721246,-1.9331275520286886,-0.8935514054467723
111,0.9400408334834565,-2.200658189852635,-1.958075158104751,-0.9026228479419891
112,0.93997483975319,-2.2157774781472583,-1.977122760409825,-0.9151279214050193
113,0.9421416500230451,-2.222341906918391,-1.9842272764865185,-0.914843463093458
114,0.9426670312642421,-2.233761051605372,-2.000011515425223,-0.9287187855912331
115,0.945275435892787,-2.2355708755234605,-1.9976366999874233,-0.9207929646114039
116,0.9410042096272344,-2.243568944196584,-2.0021336619481795,-0.9261257467866835
117,0.9425339366515837,-2.2464290567288874,-1.9975010962328876,-0.9182599670316078
118,0.9495174009682429,-2.242077090859672,-1.9709228854562986,-0.893523198726303
119,0.9373904258164205,-2.2530249325162024,-1.9761240833890066,-0.8998749658694406
120,0.9389426214917226,-2.2680618167053597,-2.0013874690062328,-0.9181389964926494
121,0.9441067774350204,-2.2738301771477216,-2.0031944681299523,-0.9160098673292435
122,0.943150910123442,-2.275345761180902,-1.996078854028804,-0.9027343223053912
123,0.9425419722407419,-2.286403709080762,-2.004352603595209,-0.9182320689687302
124,0.9361364181251498,-2.298915256507076,-2.0238000456029535,-0.9297448460874015
125,0.9380032693588424,-2.3128698959579665,-2.0409307507353955,-0.943543768319814
126,0.942263558400773,-2.321385151949622,-2.0412383636847453,-0.9443455212112376
127,0.9409974943324185,-2.332243418004883,-2.049903456143795,-0.9477634313568649
128,0.9457569117161468,-2.335450089919445,-2.050721726598035,-0.9428509764929093
129,0.9510080274526626,-2.3327595486480943,-2.0353155932490643,-0.9316870711474817
130,0.9483237692540019,-2.3282551889661445,-2.011855632923168,-0.9115041987436303
131,0.944574974396048,-2.3308597989492004,-2.0081412959564107,-0.9021430918632144
132,0.939372197309417,-2.345691386679751,-2.031156780465719,-0.9157071024382009
133,0.9452668019577415,-2.346898939182284,-2.023286425893326,-0.9059292126655965
134,0.9368834517705616,-2.3608425108966498,-2.038863704930383,-0.9185881546924249
135,0.9409148283945423,-2.363008103900109,-2.0332352233473547,-0.9054950606272396
136,0.9485781419448126,-2.371077440827315,-2.0398881554275574,-0.9033177785630812
137,0.9445668353676689,-2.3771279623616923,-2.0398814202356284,-0.9094584284772008
138,0.9439355842911877,-2.382683049064088,-2.041247584727406,-0.9080368680261911
139,0.9406446540880503,-2.3961435591015983,-2.0535796592357203,-0.9170819996322562
140,0.9400759219088937,-2.4086474484227716,-2.0765533030548458,-0.9247322617257779
141,0.9434935099973021,-2.4163441000378487,-2.080554445938424,-0.9248533521598225
142,0.9448290392487358,-2.410489945953708,-2.056616291672224,-0.9040531411418395
143,0.944182817122502,-2.4152491168119976,-2.064355628835769,-0.9041403637554611
144,0.9428819081208716,-2.41793769808353,-2.059728230850138,-0.9000456049530094
145,0.942858855977935,-2.431214291030318,-2.0797831406884875,-0.9193512755433584
146,0.9432988134416231,-2.438222872695584,-2.084451664146148,-0.9196934756971477
147,0.9438521247999033,-2.4394746261187303,-2.075649895379255,-0.9136432306634013
148,0.9338960920657091,-2.4568898876841367,-2.09770194343968,-0.9371575684889258
149,0.9445900750248576,-2.4565110383814193,-2.084412942084285,-0.9323535443817433
150,0.9395662563140861,-2.461563963849535,-2.0850753993501905,-0.9287135636527856
151,0.9436311929351894,-2.46751322450801,-2.084568532954757,-0.9348206073306768
152,0.9466327056611783,-2.465765059283145,-2.07354537575219,-0.9224545361482055
153,0.9388117055867573,-2.4781717227655355,-2.096489234577762,-0.9350542139285742
154,0.940917793466555,-2.4853578422959006,-2.102276478711231,-0.9441983042526272
155,0.9445201951337757,-2.493966670610724,-2.106862139572382,-0.9507989407673797
156,0.9414185718148226,-2.508177281582654,-2.1180470219937972,-0.9717081557959916
157,0.9465470152165432,-2.509362370950114,-2.1131799964056923,-0.962870794247723
158,0.944118878191712,-2.5150520552838347,-2.1231838013093145,-0.9647650699787238
159,0.9419569809299974,-2.51257327266924,-2.111430390413463,-0.9450339815032993
160,0.94473250777771,-2.5177458602037874,-2.114036371154794,-0.94344726494168
161,0.9385326573218014,-2.529059310894322,-2.1259057183393604,-0.9575361680960174
162,0.9406475912763501,-2.5404925242086795,-2.1423536226615094,-0.9707097088806026
163,0.9433697870655253,-2.5437695222777634,-2.1352134640619975,-0.9683232837287172
164,0.9440643122334387,-2.5469566033558566,-2.1326116531234804,-0.958580064467612
165,0.9454292455683949,-2.5376279551212253,-2.1048649813135127,-0.9305932684495148
166,0.9426763056063833,-2.546782894525308,-2.116508685710497,-0.938199142695123
167,0.9433701242067908,-2.548878941007428,-2.1152708317814146,-0.9340263192773057
168,0.9437348568693728,-2.5493823611048123,-2.110898376820144,-0.9235852872918903
169,0.9363484595538017,-2.5606702575112728,-2.1251029495564255,-0.9361648047687954
170,0.9332452875495257,-2.5743114972020162,-2.1465333664988906,-0.9501059972781899
171,0.9445484182564597,-2.5786355994410535,-2.149487165803206,-0.9508035727176571
172,0.9444528210850095,-2.5814654932980434,-2.146627338055626,-0.9484238151720781
173,0.940951174643385,-2.585621156526575,-2.1456566948077973,-0.947843365767541
174,0.9393729690696835,-2.5932528012525182,-2.155919916633278,-0.9544481298632911
175,0.944305022223566,-2.5896823962426,-2.139893538041087,-0.9321021220287533
176,0.9413021883748232,-2.5979861377428306,-2.148435036367412,-0.9406894738099711
177,0.9395995618305745,-2.604882153194338,-2.159021784908948,-0.9432732151553374
178,0.9424186544524419,-2.6070479584271276,-2.155234433106813,-0.9337878067427372
179,0.9478268705133212,-2.6119254569126524,-2.1595837074627546,-0.9334034156812299
180,0.9412753692806533,-2.6187902378968575,-2.166242490206668,-0.9332354836480882
181,0.9376161083478156,-2.6285050558747516,-2.177479439180206,-0.9513744307763268
182,0.9411035899915388,-2.635417039631949,-2.183187554413262,-0.9598516347293324
183,0.9444863251213702,-2.6394934932079566,-2.18301555036259,-0.9542743003572585
184,0.9411500044992351,-2.650697447459378,-2.196856001735903,-0.9610109296581343
185,0.9442997815090839,-2.6550723305492507,-2.1931970929137226,-0.954938275897885
186,0.9451640237259412,-2.659941057090959,-2.1934385621275525,-0.9536675064922812
187,0.9460108890713873,-2.659892713412367,-2.185333420977118,-0.9407749432086407
188,0.9446897938050133,-2.6636799087925827,-2.1860709740578934,-0.9408235795133484
189,0.9461237607252221,-2.6685860417502845,-2.1881319234329877,-0.9384184149128533
190,0.93483240897034,-2.681121482959726,-2.207172776847213,-0.9515686416110265
191,0.9521909924175523,-2.6778684211015045,-2.1888849282937923,-0.9384562801095675
192,0.9408939453066371,-2.688784273595974,-2.2002408969165375,-0.9511760636366221
193,0.9468373723517757,-2.6891604923320225,-2.1943098271031922,-0.9449473736837766
194,0.9460558416915154,-2.691988154621452,-2.1894566055375644,-0.9463018579391107
195,0.9367559300686719,-2.7047232250084514,-2.2079945484304955,-0.9644629342232073
196,0.9465298406697272,-2.705905306411912,-2.201823998698743,-0.9575086422394404
197,0.9386003846722888,-2.716818705722454,-2.214646850507027,-0.9736286166133203
198,0.9406097079116136,-2.7236175166918306,-2.2168764554772484,-0.9747755232381512
199,0.9482628966761919,-2.724740548722497,-2.206407239859333,-0.9712812060916851
200,0.9444815444390481,-2.732219424947674,-2.2111097202984342,-0.9766386823222939
201,0.9415213469633193,-2.7440601137371106,-2.2250225371166854,-0.989721996999879
202,0.9459180889441295,-2.7483263482955245,-2.223456791222793,-0.9870783368494982
203,0.9351120791360378,-2.7585086829316103,-2.2364532480621997,-1.0009711459532835
204,0.9454075654237899,-2.7580386410611717,-2.22868789220951,-0.9869556046222703
205,0.9391548784911136,-2.7684156942997977,-2.240525264781686,-0.9978946344042513
206,0.9461646085528317,-2.766146597910318,-2.2301857841484938,-0.9855240985084609
207,0.9422898385792579,-2.7712505927614446,-2.229504599565968,-0.9840360928247275
208,0.942653741290518,-2.7765493668719823,-2.231422970207658,-0.9864997591410382
209,0.9447409450707603,-2.7786649321126644,-2.2294416767904113,-0.984453922168429
210,0.9365809922295278,-2.7872605897238314,-2.2370123796523536,-0.996867930335349
211,0.9392839864537977,-2.7969490255354885,-2.244898281955991,-1.0107266955452494
212,0.9417981497559953,-2.798852304969908,-2.2481691592057738,-1.0053471851324243
213,0.9494129365247049,-2.795492118868113,-2.2307974813489384,-0.9946460113855027
214,0.9396992526701159,-2.8036605665999126,-2.235199318394319,-1.0011721561857108
215,0.9369116284629868,-2.8142475833280223,-2.2525703167531583,-1.011884367318715
216,0.942884209882957,-2.818466410972933,-2.2548892245883088,-1.0152303987759808
217,0.9421811011679053,-2.822055220078897,-2.2512557919377936,-1.012708196376551
218,0.9366503534529635,-2.83268443524988,-2.263700850927542,-1.0251550527550188
219,0.9435486292526198,-2.8338100253629377,-2.2573625155400303,-1.0171206647479811
220,0.9453253143794423,-2.835318202251069,-2.2565177266804777,-1.0133723306600342
221,0.9425008244146655,-2.838813271479007,-2.2574266326702204,-1.0089845513506281
222,0.9415209920812789,-2.846096787494268,-2.264413514866288,-1.0138012958809228
223,0.9426524363052591,-2.849894706214292,-2.26518245921902,-1.015927676568132
224,0.9434957532409477,-2.8592046453911326,-2.2754096024913655,-1.0290365843883174
225,0.9426301320201806,-2.8650133182443303,-2.279530408664595,-1.0351361347672807
226,0.9409505956340328,-2.8695883988581143,-2.2792687607177005,-1.0381330244939697
227,0.9419778762395635,-2.875483507177829,-2.2855772373997367,-1.0405991439682165
228,0.941304347826087,-2.8817623361217355,-2.2848481690513514,-1.0488547238441979
229,0.9415641343450527,-2.8862611160948077,-2.285497525890762,-1.046889771152965
230,0.945213310066791,-2.8888048748013158,-2.2807567726680182,-1.0396065599553235
231,0.9407429779522802,-2.893890693009866,-2.2837060587434186,-1.0395299363979604
232,0.9407874871670995,-2.8983537849935703,-2.286964565785094,-1.0413102068663957
233,0.94257783125282,-2.8998193539911443,-2.281994193075545,-1.0379334559532671
234,0.9456413655949619,-2.9054760026285376,-2.286641984278998,-1.0437222606244412
235,0.9404776119402986,-2.9106912000558762,-2.291492766116282,-1.0462165169040656
236,0.9479526023698815,-2.911315131174311,-2.2847164537237656,-1.037001569751274
237,0.9399549357529993,-2.918582571768714,-2.2933996781081762,-1.0447362770674824
238,0.9438658952677644,-2.924294268223615,-2.2999328377781594,-1.0456817613822431
239,0.944388301944572,-2.9281179003591964,-2.298849710828127,-1.0483243339731543
240,0.938338677116732,-2.9314499702784476,-2.299301781406346,-1.0507512217341237
241,0.9420238201312781,-2.938832521908098,-2.3074463983590388,-1.055790877130409
242,0.9453429170410302,-2.9378670737364274,-2.2959314001285085,-1.0455785632197623
243,0.9483391530128032,-2.934547229823874,-2.283829506612583,-1.0305878388570962
244,0.9434097850170668,-2.938304938481344,-2.2861311901704546,-1.0301102083746119
245,0.9454757769926343,-2.9418359503224116,-2.2830336433154037,-1.0269767350101342
246,0.9521998262900956,-2.9415107133532277,-2.278075750119914,-1.0156707305712749
247,0.9456239499007179,-2.9445665139429216,-2.283402127332554,-1.0159625744894478
248,0.946756407559869,-2.9455068765885266,-2.280919354554373,-1.0120344093665574
249,0.9436831349921866,-2.9484428387033916,-2.2833786356854944,-1.010988345405377
250,0.9469637580654887,-2.9497843957972587,-2.281605524643912,-1.005232053742084
251,0.9390480164525647,-2.9581193222602735,-2.2943056418297725,-1.0111621930101808
252,0.9437531856204839,-2.962048954800903,-2.295516022136301,-1.0159898429220822
253,0.9409325802187237,-2.9684138911259694,-2.3027302084538563,-1.0176344488577733
254,0.9349603454083351,-2.9795850453638013,-2.318119209905846,-1.0333517496344238
255,0.9391790821516185,-2.9837495514118726,-2.31880109960504,-1.0342270347535918
256,0.9390572492507039,-2.990276438405428,-2.3220086141814447,-1.0397785762354363
257,0.9395254196714444,-2.9950758853481645,-2.326964346730048,-1.0410799517263698
258,0.9432001215620727,-2.9944856049887494,-2.3184127122068006,-1.0347635852618142
259,0.944010848274823,-3.0000176545165576,-2.3277478524298676,-1.0350558042435039
260,0.9381673259376022,-3.006815357863532,-2.3349704912783213,-1.039694406110306
261,0.9365828722636517,-3.0160787160635003,-2.3490770408204504,-1.0507778397892602
262,0.9415077859100629,-3.0182328329644528,-2.3456783847493776,-1.0441347318074232
263,0.9438385547264433,-3.017682549786585,-2.339437335074202,-1.0356543582769893
264,0.9404646952323477,-3.0221154357758304,-2.343439358414505,-1.0370641633171207
265,0.9457094918504314,-3.0253384851064915,-2.34009758521739,-1.0384917326447825
266,0.9440096691343103,-3.028835306214458,-2.3412690362898987,-1.0372155739407292
267,0.9469270396549658,-3.0292283896437633,-2.334174707784966,-1.0328087032739455
268,0.9430153142582062,-3.0315687521484755,-2.3302453773624716,-1.0333422865216093
269,0.9422567437379576,-3.035531898227617,-2.3336968918870857,-1.0336361897178816
270,0.9441953610712578,-3.0412975154664403,-2.338724569871415,-1.038646482152949
271,0.9386519944979367,-3.045892726107035,-2.3431263943373772,-1.0399135231724927
272,0.9427137207179799,-3.048714331316715,-2.342215625641708,-1.0396546234686665
273,0.9404267844002944,-3.0549949695859175,-2.3496933251910708,-1.0467219996521813
274,0.9412208670450428,-3.059167948279596,-2.353756663564506,-1.0472696460569653
275,0.9460056931742474,-3.059997836478053,-2.347569261323877,-1.0464957427052828
276,0.9406399433260523,-3.066649576167736,-2.357431433635111,-1.050182659615867
277,0.9401763413679998,-3.0719614979616527,-2.36390077793165,-1.0541091657917365
278,0.9423718439173681,-3.07359540124292,-2.3638859948518602,-1.0526174452172576
279,0.937701300250507,-3.080832108387321,-2.372665781987164,-1.0601565686719558
280,0.9427530339988557,-3.084173771914992,-2.3767791969599816,-1.057548423106291
281,0.9437212400096876,-3.0883603739170353,-2.3776099146466754,-1.061428225198548
282,0.9470618416684272,-3.0876463702111767,-2.3691602959313642,-1.0546755555827574
283,0.9417321874809532,-3.091177874511712,-2.3686211494407736,-1.0580319851266524
284,0.9456560922855083,-3.090654111611604,-2.366083797760845,-1.0488555273237943
285,0.9432253049509687,-3.0945662591765797,-2.364265625876955,-1.0513418473033225
286,0.9438117391173005,-3.09797508569713,-2.367486973052596,-1.0510878758605737
287,0.9422960725075529,-3.1035178308766294,-2.3725681308694933,-1.0540896770609895
288,0.9466527517726142,-3.101845565893913,-2.3621203918515805,-1.0414247266474306
289,0.9428741978809133,-3.1067193497975922,-2.3645521400264276,-1.04117959492582
290,0.9404550783011212,-3.1122909189307713,-2.369944238660001,-1.0469424829512273
291,0.939022549581912,-3.119968345004802,-2.3806470332697827,-1.053598285485019
292,0.9398687719087995,-3.124673869327233,-2.3874041762506875,-1.0554822094583927
293,0.9374755528809989,-3.130381255500619,-2.3938399483898127,-1.0588648864524453
294,0.9401886565729392,-3.1336080988330015,-2.3962498948093964,-1.0591035161538744
295,0.9430272864634255,-3.135949620249484,-2.3951989358144714,-1.0574951139947557
296,0.9459824645688205,-3.1354776082694324,-2.3880198690516257,-1.0507546366163039
297,0.941985466338358,-3.140372248365387,-2.391290296358362,-1.0552648902084918
298,0.9414519198815746,-3.1432761097590576,-2.3924010446409785,-1.05582570081472
299,0.9353995070041484,-3.1509852140897,-2.400707312874624,-1.0649308589980218
