seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0.0342
51,7,5,5,265,285,2,11,254,53,3198,2944,2946,8,9,17,10,8,18,0.0185,0.0317
51,8,5,5,267,266,2,11,241,95,3114,2873,2875,8,11,19,9,11,20,0.0172,0.0317
51,9,5,5,266,270,2,5,201,129,3464,3263,3251,14,18,32,9,0,9,0.0239,0.0492
51,10,5,5,268,278,2,9,262,147,3342,3080,3089,11,14,25,8,16,24,0.0277,0.0553
51,11,5,5,269,280,2,10,169,34,3008,2839,2841,7,11,18,11,9,20,0.0224,0.0567
51,12,5,5,274,282,2,10,60,59,2346,2286,2288,8,8,16,8,10,18,0.0224,0.0541
51,13,5,5,240,259,2,12,47,29,1690,1643,1640,4,6,10,8,0,8,0.0174,0.0469
51,14,5,5,283,277,2,4,187,168,3106,2919,2916,10,13,23,6,14,20,0.0225,0.0582
51,15,5,5,253,273,2,9,146,70,3038,2892,2895,8,15,23,8,8,16,0.0225,0.0662
51,16,5,5,255,258,2,11,218,47,3212,2994,2995,15,11,26,11,4,15,0.0281,0.0668
51,17,5,5,240,252,2,14,254,46,3468,3214,3210,12,20,32,10,20,30,0.0305,0.0743
51,18,5,5,269,276,2,10,136,80,2942,2806,2811,14,10,24,8,10,18,0.0385,0.0743
51,19,5,5,251,271,2,11,108,20,2260,2152,2153,5,2,7,19,4,23,0.0201,0.0629
51,20,5,5,216,230,2,14,32,56,1708,1676,1669,5,11,16,10,21,31,0.0133,0.0584
51,21,5,5,245,248,2,6,164,75,2980,2816,2814,16,7,23,9,0,9,0.0214,0.0602
51,22,5,5,266,286,2,8,171,49,3042,2871,2875,15,9,24,6,20,26,0.0342,0.0605
51,23,5,5,261,268,2,13,189,130,3154,2965,2966,11,11,22,12,0,12,0.0335,0.0589
51,24,5,5,261,270,2,8,146,117,3444,3298,3298,14,13,27,13,8,21,0.0348,0.0656
51,25,5,5,253,266,2,8,175,78,3078,2903,2906,13,17,30,13,21,34,0.0342,0.0763
51,26,5,5,246,247,2,7,76,26,2256,2180,2179,12,11,23,8,0,8,0.0398,0.0823
51,27,5,5,250,257,2,12,47,19,1724,1677,1673,12,7,19,11,15,26,0.041,0.0741
