seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
42,7,6,5,D0,True,16,0,16,0,0,0,0,0,4,"['B71', 'B242', 'B625', 'B319']",5.0,S41,2.23,20,0,20,0.0,-7.659641,,,-7.659641,True,True,,,,,,,0.66068,0.289516,0.141557,,,,,,,0.154494,0.067084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,6,27,S41,False,20,0,20,19,0,0,0,0,0,"['B500', 'B322', 'B487', 'B122', 'B762', 'B333', 'B633', 'B172', 'B563', 'B405', 'B641', 'B721', 'B324', 'B503', 'B82', 'B694', 'B71', 'B242', 'B625']",12.5,S59,2.97,1,0,1,0.0,-7.739901,,,-7.739901,True,False,,,,,,,0.683772,0.302114,0.156533,,,,,,,0.130054,0.068502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,6,43,S59,False,1,0,1,0,19,0,0,0,0,"['B137', 'B471', 'B374', 'B375', 'B313', 'B379', 'B178', 'B628', 'B147', 'B673', 'B17', 'B667', 'B95', 'B634', 'B460', 'B63', 'B197', 'B480', 'B258']",12.5,S26,8.38,20,0,20,0.0,-7.4532,,,-7.4532,False,False,,,,,,,0.588839,0.248778,0.154401,,,,,,,0.247939,0.063751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,4,S26,False,20,0,20,20,0,0,0,0,0,"['B319', 'B137', 'B471', 'B374', 'B375', 'B313', 'B379', 'B178', 'B628', 'B147', 'B673', 'B17', 'B667', 'B95', 'B634', 'B460', 'B63', 'B197', 'B480', 'B258']",13.0,S37,7.79,0,0,0,0.0,-7.496272,,,-7.496272,False,False,,,,,,,0.599102,0.261724,0.153904,,,,,,,0.239578,0.066093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,24,S37,False,0,0,0,0,18,0,0,0,0,"['B285', 'B688', 'B517', 'B703', 'B421', 'B707', 'B192', 'B92', 'B657', 'B658', 'B134', 'B335', 'B761', 'B411', 'B79', 'B73', 'B32', 'B8']",12.0,S24,9.36,18,0,18,0.0,-7.42982,,,-7.42982,False,False,,,,,,,0.582425,0.244459,0.160932,,,,,,,0.232528,0.076052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,7,46,S24,False,18,0,18,15,0,0,0,0,0,"['B285', 'B688', 'B517', 'B703', 'B421', 'B707', 'B192', 'B92', 'B657', 'B658', 'B134', 'B335', 'B761', 'B411', 'B79']",10.5,S38,10.24,3,0,3,0.0,-7.367128,,,-7.367128,False,False,,,,,,,0.561899,0.234167,0.159586,,,,,,,0.236029,0.105966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,7,S38,False,3,0,3,0,17,0,0,0,0,"['B9', 'B734', 'B665', 'B113', 'B144', 'B233', 'B161', 'B346', 'B169', 'B367', 'B646', 'B552', 'B269', 'B216', 'B699', 'B755', 'B589']",11.5,S66,3.69,20,0,20,0.0,-7.324399,,,-7.324399,False,False,,,,,,,0.551636,0.216868,0.168865,,,,,,,0.240639,0.113869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,22,S66,False,20,0,20,12,0,0,0,0,0,"['B73', 'B32', 'B8', 'B9', 'B734', 'B665', 'B113', 'B144', 'B233', 'B161', 'B346', 'B169']",9.0,S54,5.58,8,0,8,0.0,-7.310588,,,-7.310588,False,False,,,,,,,0.543938,0.225657,0.165097,,,,,,,0.238505,0.107415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,36,S54,False,8,0,8,0,12,0,0,0,0,"['B403', 'B513', 'B438', 'B177', 'B396', 'B459', 'B435', 'B241', 'B562', 'B337', 'B72', 'B330']",9.0,S36,4.67,20,0,20,0.0,-7.21668,,,-7.21668,True,False,,,,,,,0.52213,0.201662,0.162725,,,,,,,0.243798,0.103971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7,8,50,S36,False,20,0,20,0,0,0,0,0,0,[],3.0,S48,1.72,20,0,20,0.0,-7.206165,,,-7.206165,False,False,,,,,,,0.523412,0.191515,0.163358,,,,,,,0.246012,0.099491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
