seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
47,6,5,5,0,0,0,0,0,1,34,34,27,0,0,0,0,0,0,0.0134,0.032
47,7,5,5,280,300,2,15,106,83,3062,2956,2957,11,12,23,11,17,28,0.0133,0.028
47,8,5,5,329,341,2,15,93,86,3018,2925,2925,7,15,22,9,15,24,0.0107,0.028
47,9,5,5,342,355,2,13,89,46,3170,3081,3077,8,10,18,11,13,24,0.0067,0.024
47,10,5,5,371,391,2,11,157,53,3432,3275,3281,14,8,22,8,15,23,0.0146,0.0199
47,11,5,5,347,362,2,12,137,30,3062,2925,2924,12,11,23,16,0,16,0.0094,0.0188
47,12,5,5,351,349,2,7,45,20,2188,2143,2142,5,7,12,6,18,24,0.008,0.0186
47,13,5,5,367,387,2,7,5,8,1730,1725,1725,2,4,6,5,5,10,0.004,0.0146
47,14,5,5,378,390,2,10,143,57,3212,3069,3069,8,16,24,9,7,16,0.0027,0.0227
47,15,5,5,370,370,2,13,96,55,2970,2874,2875,11,8,19,3,17,20,0.012,0.0159
47,16,5,5,395,400,2,8,174,75,3240,3066,3064,11,10,21,11,0,11,0.0121,0.0174
47,17,5,5,367,387,2,15,140,66,3364,3224,3228,14,16,30,13,21,34,0.0133,0.0186
47,18,5,5,346,359,2,12,93,35,3024,2931,2931,11,17,28,8,15,23,0.0172,0.0252
47,19,5,5,310,321,2,16,24,14,2198,2174,2175,4,14,18,11,0,11,0.0081,0.023
47,20,5,5,316,323,2,11,18,18,1678,1660,1650,8,5,13,10,23,33,0.0053,0.0147
47,21,5,5,355,367,2,12,128,51,3050,2922,2927,13,10,23,11,12,23,0.008,0.012
47,22,5,5,308,327,2,16,84,25,3112,3028,3021,6,11,17,8,4,12,0.0054,0.0054
47,23,5,5,401,412,2,5,118,70,3292,3174,3186,14,10,24,9,26,35,0.0105,0.0119
47,24,5,5,373,382,2,9,167,69,3418,3251,3248,11,11,22,14,2,16,0.0066,0.0146
47,25,5,5,377,395,2,7,104,37,3076,2972,2974,12,8,20,12,14,26,0.0066,0.0158
47,26,5,5,382,391,2,10,63,21,2476,2413,2414,12,8,20,11,7,18,0.0079,0.0132
47,27,5,5,355,352,2,10,25,6,1596,1571,1572,5,9,14,7,10,17,0.0053,0.0119
