episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
33,0.937602477682638,-452.0014565822381,-309.2490981130041,-6.314339748612097,-31.572596481764826,-26.33742071850966
34,0.9374716398947273,-455.0730949613372,-311.20373794932055,-6.318613140748116,-31.675406288481287,-26.535071098344424
35,0.9359258151361053,-457.91794307225024,-312.82677665177977,-6.208096248065197,-31.73050259867038,-26.68116214372485
36,0.9430534213142909,-460.1727044846645,-314.14536709511367,-6.320712687436774,-31.768272218308283,-26.812622776358555
37,0.9328402719790051,-462.1402631317151,-315.1352949863659,-5.735072843764243,-31.821828742896486,-26.941342237403298
38,0.943245934284766,-464.9122389311308,-316.6621667658169,-6.127294572308582,-31.87983281148643,-27.059631428196365
39,0.9334993848092908,-468.4719494001403,-318.936272139934,-7.447111869011416,-31.905669159609232,-27.206758482560826
40,0.9471846880736706,-470.67496970883286,-320.0914442718457,-7.2935206992433415,-31.89908853263387,-27.30384935757186
41,0.9446930752948292,-472.4894704035965,-321.1089406838086,-6.782370172545834,-31.849160399955952,-27.393689795893312
42,0.9423493975903614,-474.8082924548219,-322.4636091844733,-7.556487018549777,-31.821657722405075,-27.52687538834134
43,0.9428930509149986,-476.3690316539385,-323.2343388860853,-7.742722250901018,-31.744343494151035,-27.613429463916646
44,0.9415661369230302,-477.90311027146646,-323.98417024010547,-7.358759264412923,-31.66633256435935,-27.71692006464433
45,0.9413900414937759,-478.6588338539381,-324.08593731168,-6.2489909548045235,-31.63604738412162,-27.767380706924886
46,0.9366448542534206,-480.5999118644375,-325.0750214031549,-6.373982101544109,-31.61953032421296,-27.88001009855822
47,0.9456092189809647,-482.2294389277997,-325.8849163305718,-6.682928631020146,-31.558753251392613,-27.979097010821597
48,0.9390525967979334,-484.19255842424144,-326.97174577985805,-6.789319957055619,-31.563158564177037,-28.090233137394446
49,0.9373372010419133,-485.3197490398398,-327.3554637292135,-6.56531209050142,-31.51869237794988,-28.149001057576125
50,0.9372285945314606,-486.85710308514547,-328.2146602432765,-6.855050153665903,-31.470288630590602,-28.238048347546997
51,0.9321382842509603,-488.84291617447326,-329.37477533255435,-7.6748257613160344,-31.453136204237754,-28.350963743277735
52,0.9404176721184496,-489.85473380669185,-329.80598452110036,-7.830212170533754,-31.370426694842752,-28.38355429218182
53,0.9424727582638339,-491.48527229229717,-330.64224666155025,-8.044795356772257,-31.339215852732842,-28.461373626444768
54,0.9422774076317384,-492.24788396305047,-330.96680962827133,-7.203136606014213,-31.251915614801085,-28.526536721138957
55,0.9417066039726316,-493.21790578936805,-331.33083708551356,-7.042485437858139,-31.184203154556524,-28.583412370084986
56,0.9386091127098322,-494.92777891805935,-332.24573375610527,-7.250717098514926,-31.143351547877508,-28.69201890776096
57,0.9376566042238397,-495.80804923226776,-332.47049995884095,-6.768743754123878,-31.06770297802978,-28.74010516343497
58,0.9454633790841734,-497.07834405189567,-333.08967161595933,-6.582915191611839,-31.025457240966208,-28.833611309847065
59,0.9420863528408745,-498.11177504819284,-333.4229986065709,-6.571459174497401,-31.008915268308513,-28.911955348527247
60,0.9371296515762029,-498.6817112072242,-333.5156436742715,-5.9204243092078155,-30.900213905668544,-28.957164647743515
61,0.9455301329125447,-499.7137076532845,-333.9457137308053,-6.270299812722246,-30.85115247005836,-29.048132698765926
62,0.9432138783840567,-500.9380881244254,-334.484332624569,-6.730962682034129,-30.82468774298574,-29.126028906843803
63,0.9394940815958661,-501.94962348708725,-334.95448206683784,-7.069443503409362,-30.75856539675155,-29.195463376919133
64,0.9382641691260616,-503.2350733409131,-335.62211364117564,-7.557390183689685,-30.71946149455679,-29.271534625498113
65,0.9337623466028135,-504.0836795824315,-336.0470015013706,-7.497308102616446,-30.630374681692615,-29.33508428446747
66,0.9369647242019524,-504.90504260404606,-336.3405807254972,-7.044099533188218,-30.571745701323948,-29.412441069511058
67,0.9371413118596196,-505.684934009747,-336.67782184472964,-7.293462298579462,-30.490416924925054,-29.47884725884984
68,0.9415122112409504,-505.92552351420255,-336.52199694539723,-6.946197457305627,-30.420646103342623,-29.513790813556927
69,0.9408558190242573,-506.81261712898976,-336.9008290657544,-7.431263362282937,-30.381131494388313,-29.577618469881454
70,0.9377148025324088,-506.93985884664426,-336.71920643959885,-6.445340208305675,-30.280018314561392,-29.61330178025608
71,0.9401977618568299,-507.78758113161354,-337.0458590328921,-6.303898831156134,-30.215011136908117,-29.68637524094848
72,0.9355076017655714,-508.4379951519515,-337.27645706604267,-6.974486153778876,-30.146436554409313,-29.73435201539431
73,0.9408227374719521,-508.909587363867,-337.32220545385206,-7.2642949741613805,-30.086765661358605,-29.793415689698758
74,0.935092140016394,-509.41819623425846,-337.3967846932035,-6.800421564679689,-30.003372759337587,-29.84118826349525
75,0.9409635283115629,-509.84219816471335,-337.43785351810436,-7.020161705040381,-29.911750707934775,-29.888442143861536
76,0.9383971291866029,-510.01728711687247,-337.30526868681903,-6.916350245107724,-29.829525881058657,-29.931206416428587
77,0.9433107256467199,-510.9121844677661,-337.7201090886286,-7.491463086089282,-29.76167533498365,-29.993713516861437
78,0.947743972794073,-511.1977495791871,-337.71033188352544,-7.6809849574204,-29.67014162949461,-30.04667988084986
79,0.9369882734007138,-511.71161939294495,-337.83159737423176,-7.739106757443837,-29.63206448837573,-30.111159762270496
80,0.9413966969596329,-512.3294144782027,-338.07823410728776,-7.927878183630831,-29.56449816395279,-30.172284276480884
81,0.946290944123314,-512.585071777368,-338.0122444746629,-8.120053704253634,-29.485741526223098,-30.213736144578046
82,0.9431866464339909,-513.3095291397855,-338.27690931782854,-8.185071242942952,-29.43881885576684,-30.283892472332774
83,0.9407503546527421,-513.2225674665293,-338.05488373350926,-7.637117921088478,-29.375571160863842,-30.307081916939413
84,0.9482045241762557,-513.7027761565464,-338.1985007004169,-7.5989059541221025,-29.31785535662933,-30.35508704043299
85,0.944392705861147,-514.2986819308294,-338.40524662945484,-8.22942918436712,-29.245064719504757,-30.393034561235705
86,0.9418224369167992,-514.49783536384,-338.27878357001606,-8.26439802204159,-29.16381154501158,-30.43538541822317
87,0.9399299686066167,-515.0352098790103,-338.4761950259669,-8.197132175290042,-29.111143894423194,-30.477741699707995
88,0.9389878701715115,-515.5642397959178,-338.70922624175876,-8.207488050048397,-29.054373486588894,-30.54349782148813
89,0.9346504559270516,-516.0889732552012,-338.84738673659285,-8.632602083606264,-29.003843421005826,-30.589231959293038
90,0.9335138029509757,-516.464152458704,-338.86644033601533,-8.716235074952822,-28.920272009083412,-30.62067308851743
91,0.9364727327965973,-517.1133480631405,-339.1611502911176,-8.745514165911398,-28.8724226863749,-30.684260710271268
92,0.9324906109737108,-518.1060015552382,-339.6502712220966,-9.09959852895995,-28.84611266448552,-30.763068572638314
93,0.9473304906612215,-518.5075633066995,-339.70131873308577,-8.672123813561598,-28.81856702041117,-30.825134366546536
94,0.9333554877496149,-519.1216556587935,-339.935764019055,-8.982609320622332,-28.7924900647991,-30.87509261237039
95,0.9466763618735987,-519.7750513264006,-340.14634282910816,-9.208837162404052,-28.77209704366958,-30.940996819795018
96,0.9412689296617598,-520.6869437240745,-340.58076056948437,-9.692909512233355,-28.729049053553364,-31.00503574090581
97,0.9432880203908242,-521.6530060485214,-341.05395545640505,-9.77306250787137,-28.70694972617714,-31.07204176681427
98,0.9375853673020963,-522.1705624227305,-341.2177920097747,-9.92676150383275,-28.648460686384333,-31.124085411259014
99,0.9392706449668475,-522.5005573708735,-341.1984407382019,-9.591314011058781,-28.591161974754872,-31.152621684342176
100,0.9353581627796288,-522.9808670595047,-341.35704850209225,-9.750003493983119,-28.536970443033624,-31.20130612709967
101,0.9398694794354227,-523.6224535831553,-341.6294175514111,-10.119180104294736,-28.499256760605125,-31.25449422699461
102,0.9426256564141036,-524.4745192523421,-342.06939227621086,-9.90662165149379,-28.474478489470492,-31.32701922855257
103,0.9398073836276083,-524.8735960963413,-342.1900116284153,-9.591799910410057,-28.42920313647876,-31.37600889642753
104,0.9355505617977529,-525.5899819216446,-342.5301166610419,-9.615068545209857,-28.40290089507182,-31.43046571766032
105,0.945889729599373,-526.7351179924658,-343.1220241101988,-10.002448930365881,-28.39326445305333,-31.48616700166092
106,0.9391791708676828,-527.1184330242982,-343.175032607952,-9.807791422936399,-28.368357821728573,-31.532393942462395
107,0.9367590119158388,-528.0562164128637,-343.6672938557884,-10.22642106755697,-28.341813131287186,-31.583877219107297
108,0.9366258348557909,-528.6730829622511,-343.9273431005028,-10.034756289792476,-28.302098433192516,-31.629222558496537
109,0.9429170975001521,-529.2624764471443,-344.1740825181516,-9.86220334682593,-28.28699938589214,-31.661378837273958
110,0.9372864812103465,-529.3092447643543,-344.051668349261,-9.454691517842116,-28.232658506610314,-31.69120744621081
111,0.9380846873461349,-530.2330013279819,-344.60224387445976,-9.565163387268985,-28.240360535302226,-31.763387581350855
112,0.9390402467418584,-530.9552219658742,-344.99072080653116,-9.65842504123479,-28.202120241758657,-31.82235866907213
113,0.9434621524744721,-531.5680242688738,-345.287089046748,-9.58524488521064,-28.18160945640505,-31.87639043225231
114,0.9426704070669691,-532.1521177740797,-345.5486694417771,-9.70810668024924,-28.15074191691804,-31.9164741584567
115,0.9414194175346958,-533.2550054103759,-346.19364629983716,-10.472147657335643,-28.145980149979206,-31.980423116036082
116,0.9418834672101667,-533.8693172391144,-346.4862020987471,-10.024477820597737,-28.129490718147437,-32.03134403692401
117,0.948343405508822,-534.6811081719826,-347.0182633328742,-10.227841756214648,-28.080506916345374,-32.093240956852384
118,0.9389678384442782,-535.5138481499409,-347.40382670867865,-10.068293455920408,-28.071329489260687,-32.15821625237343
119,0.9365879701032152,-536.0203096600545,-347.65974401059253,-9.936316978699614,-28.041359870316533,-32.20757802419853
120,0.950285370982277,-536.8763474391736,-348.0998248658824,-10.252705208127715,-28.023772499863743,-32.251903021590095
121,0.939917273029196,-537.5824454943784,-348.5448731409361,-10.404137896985848,-28.004372927359036,-32.31895811446975
122,0.9273033134068311,-538.1165188980859,-348.8213718941677,-10.47256418442687,-27.980122280990923,-32.35946723360991
123,0.948378031645183,-538.5274044538379,-348.9684825520901,-10.316566809283103,-27.95127978927424,-32.39535554765922
124,0.9410772862442135,-539.1510551894138,-349.27304994623734,-10.292177941292822,-27.94929126910114,-32.44773571183519
125,0.9407706801191272,-539.9186993970192,-349.6695957318696,-10.32526511395995,-27.945265297665706,-32.50579078508768
126,0.9429161353009048,-540.4287557938216,-349.91187119377327,-10.037483785221676,-27.93534399011246,-32.5516095191403
127,0.9412454168419787,-540.9365802149176,-350.1134935507338,-9.98831866502366,-27.938326460367367,-32.58392821122935
128,0.9400662251655629,-541.7806066463639,-350.58944534663243,-10.376783196119144,-27.93324157946299,-32.625469769396865
129,0.9366371034104416,-542.4156678173324,-350.8911826079575,-10.443766168570454,-27.91608808189168,-32.664069976296446
130,0.9370859934658154,-543.0315551611275,-351.20392816182175,-10.40690833220426,-27.90273331550914,-32.69924152563096
131,0.9380637765106948,-543.6353669618566,-351.47253176752434,-10.145970357178783,-27.898299468234093,-32.7366754901924
132,0.938512306621053,-544.2761160596733,-351.7720660059522,-10.106099748181661,-27.886334981668796,-32.7832111948361
133,0.943272244996383,-544.9084776627075,-352.1051995637316,-10.397364214224682,-27.874893937667064,-32.822799176319755
134,0.9419241594286233,-545.4739960807525,-352.4018346888992,-10.59647162539666,-27.84312468240937,-32.85578675195051
135,0.9429920116194626,-546.0129930012108,-352.6700475054613,-10.59424557508249,-27.84021802201681,-32.89496619284105
136,0.9386833629330845,-546.584154779079,-352.98649228104165,-10.790243302998073,-27.824365917230384,-32.932621463949125
137,0.9401081212415721,-547.4118337633861,-353.47885113295155,-11.176430335024655,-27.813598599075448,-32.974013410453885
138,0.9400621399052819,-547.9630877440451,-353.76899163402214,-11.408240018556835,-27.79892395741297,-33.00711614996125
139,0.9407319377152086,-548.6404435720807,-354.14864424660425,-11.522783206057333,-27.794408619399224,-33.04641907334797
140,0.9419519519519519,-549.2052978517067,-354.4521479130258,-11.47924792105201,-27.774112405550078,-33.07923228008111
141,0.9429405681610804,-549.704974948409,-354.67252092882615,-11.567309089732184,-27.757881050152836,-33.117702669937756
142,0.9403342011261124,-550.2525421987464,-354.9457658066309,-11.43651449678103,-27.746348149789224,-33.14742374905782
143,0.9411924037680199,-550.955611584859,-355.3261615229556,-11.841830797188079,-27.737190697250394,-33.18020858046963
144,0.9450816718712467,-551.5708481451288,-355.65510218686796,-11.981184324682589,-27.722187167810873,-33.20546225370694
145,0.9450730931555447,-552.0973062280782,-355.9216069567409,-12.084803449560932,-27.70796635408586,-33.23521265108998
146,0.9377278341819059,-552.6959217452214,-356.24175248889026,-12.142965627422107,-27.70689794221741,-33.272190673812325
147,0.93978379344233,-553.1295531258239,-356.42708899977055,-12.121379986324012,-27.699048513748018,-33.30427252651744
148,0.9355243501643262,-553.8937666814586,-356.8656458387151,-12.48143595641171,-27.71578886705984,-33.344738687938445
149,0.9460345855694693,-554.5324155818305,-357.2446948490156,-12.59333105445364,-27.701228617439,-33.38871168326695
150,0.9310988620199147,-554.9358838509719,-357.43734808851633,-12.49002798084823,-27.69361847353736,-33.41991437336372
151,0.9360852596817772,-555.4744402338017,-357.7242674132475,-12.475426402991003,-27.66775954893882,-33.45578304404097
152,0.9458192781874086,-555.9865463554174,-357.98429093712156,-12.45781226922754,-27.665159383228495,-33.48291880416592
153,0.9453021746966238,-556.5042239937865,-358.25089151776405,-12.446831502292719,-27.657417218221738,-33.509333875774416
154,0.9394309912919003,-557.0178644211296,-358.55251172805606,-12.398480401631044,-27.653392484167767,-33.54207519565615
155,0.9398593801864872,-557.3611610226487,-358.6812311332383,-12.289484931697338,-27.643446673804938,-33.563624090124506
156,0.9403903266864658,-557.8906895355519,-358.96467280789653,-12.286240639972272,-27.642029247238355,-33.60014187080927
157,0.9411498415572658,-558.559754169311,-359.35008148530505,-12.243251332725364,-27.66067064043091,-33.64502934058642
158,0.9402366142212465,-559.1807331907083,-359.70183915854597,-12.46099736550015,-27.659229677276194,-33.68285252480926
159,0.934884423628947,-559.7054557683762,-359.9858761595492,-12.383091323996137,-27.663182860922056,-33.719395886639724
160,0.9396731414071232,-560.0874772742006,-360.1509917043991,-12.099907412367354,-27.66304044306178,-33.749774659261675
161,0.9369581409206018,-560.8109062737102,-360.5792034939833,-12.16029547742159,-27.662237035923855,-33.787472764870294
162,0.9416340066324993,-561.2566141317633,-360.8429913194992,-12.255867663576273,-27.65689922742413,-33.82146672322368
163,0.9411167512690355,-561.9022594957491,-361.23440503566644,-12.358102775574352,-27.650554804629724,-33.858604268532055
164,0.944606148808441,-562.2620607054725,-361.4184695886603,-12.125240109993738,-27.642763573251386,-33.88940671470535
165,0.9398080315761146,-562.7555797232544,-361.7091504759411,-11.998157854809856,-27.64083537243108,-33.92500021840555
166,0.9432945499081445,-563.2620369879769,-361.99920820314435,-11.980929090704317,-27.640553442836183,-33.960882801794895
167,0.9397259447060244,-563.976381841249,-362.4259105351776,-12.224418119997937,-27.639793270005462,-34.00518864943281
168,0.9410577676043612,-564.399623880987,-362.6164469209834,-12.105685373963494,-27.632689995682544,-34.03123864518186
169,0.9436279624385154,-564.9486692665282,-362.95603054943143,-12.082598398471642,-27.631040483140758,-34.06557776821044
170,0.9432675478302854,-565.3677168555223,-363.19961437857415,-12.030407910095327,-27.62165288708014,-34.10575687099589
171,0.9349892205386694,-565.7518290773415,-363.39519081694465,-12.174569136918855,-27.61625990254959,-34.126518425786976
172,0.9418478588206951,-566.0676560449089,-363.51679886897244,-12.112222722566274,-27.61401884979132,-34.1537364436789
173,0.9362304717239699,-566.5060429227312,-363.75262115136184,-12.265852013578199,-27.612737853113288,-34.182349466798684
174,0.9430445078632582,-566.9680421701217,-363.9929697350115,-12.265853700587787,-27.61039576160998,-34.21394749563003
175,0.9420703324424157,-567.470969337111,-364.27670533656294,-12.351529033184704,-27.6124645898475,-34.241531988115916
176,0.944672131147541,-568.0008869606194,-364.56918142667115,-12.636837032665554,-27.604900534577972,-34.27167531809792
177,0.9385885341074021,-568.4636213646342,-364.8247281799002,-12.851092097660185,-27.60909508997599,-34.30791709592583
178,0.9457182824473909,-568.8372525874729,-365.0128816161567,-13.040411025551512,-27.603639599374006,-34.337274910076516
179,0.9458147507660568,-569.2363646665821,-365.2602715225281,-12.980567548439687,-27.590966416500756,-34.36806835725296
180,0.9399351141566357,-569.6132685049173,-365.4742392855545,-13.154462935075186,-27.571976162259748,-34.385249966608434
181,0.9376727972112032,-569.8996456250748,-365.59767501079114,-13.021930884600907,-27.56637025001016,-34.41209238891822
182,0.9385954417658671,-570.2515066286658,-365.76958494764165,-13.007746181433015,-27.563665998336624,-34.43205742272952
183,0.9408887815481222,-570.4810438858693,-365.86383120222604,-12.847014824804003,-27.550995193258952,-34.453160645688
184,0.9378626908311758,-570.8719832963961,-366.06706930794576,-12.929562095555868,-27.548368447107688,-34.47779137311072
185,0.9430362660107389,-571.4363335583043,-366.3808594541695,-13.103218994233504,-27.55549871422131,-34.51083500788907
186,0.9415381819283313,-571.9504204644132,-366.7034881194206,-13.198032571150089,-27.558996259894712,-34.54743620523727
187,0.9431312195559275,-572.3495806287815,-366.91400969012943,-13.245089882877348,-27.560457205358745,-34.579126632211064
188,0.9420469676794577,-572.808367596249,-367.1597653405086,-13.37053346467338,-27.57063135260265,-34.612499995319794
189,0.9390218335379915,-573.2222737472217,-367.38852709104526,-13.417191886906885,-27.572377552852927,-34.64210903174191
190,0.9374488341772536,-573.723274382773,-367.7182717903746,-13.556266592404437,-27.563919609743994,-34.66969525968645
191,0.9466609771708983,-574.0617557976101,-367.88944156596483,-13.563425531790301,-27.557838253248498,-34.700269517170284
192,0.9465969535783365,-574.3257319559528,-368.0007001277878,-13.326953518693045,-27.555354801312184,-34.72738700651709
193,0.9364536344645938,-574.6860590980898,-368.21688709801504,-13.404414504674394,-27.557851028934184,-34.75221494982473
194,0.9432577369004463,-575.0482067828802,-368.4083030553223,-13.450844040361458,-27.559144412314858,-34.77509291906924
195,0.940510424155284,-575.462475421951,-368.66489985709774,-13.542865548195191,-27.559680923596837,-34.801956153370085
196,0.9373172623664896,-575.8722703729654,-368.87591564860816,-13.603905008409303,-27.56645331171817,-34.83219541784365
197,0.9429922303198217,-576.2382237664432,-369.09222788033725,-13.65172048445305,-27.566546680861983,-34.86144434913834
198,0.938486185841243,-576.7094460471178,-369.39789487655764,-13.735332467331357,-27.56271536120351,-34.890730133401604
199,0.9424259698178873,-577.0149344075813,-369.5697407547497,-13.7284078622392,-27.559400427220286,-34.91153426232451
