seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,0,0,48,48,41,0,0,0,0,0,0,0.0158,0.0211
44,7,5,5,322,332,2,10,151,49,3022,2871,2877,7,11,18,4,0,4,0.02,0.0227
44,8,5,5,362,378,2,8,136,60,3098,2962,2960,5,12,17,6,16,22,0.0185,0.0277
44,9,5,5,332,330,2,7,173,44,3218,3045,3047,14,19,33,11,8,19,0.0224,0.0435
44,10,5,5,312,319,2,7,175,40,3420,3245,3247,12,10,22,11,0,11,0.024,0.0479
44,11,5,5,301,319,2,10,129,24,2920,2791,2791,16,8,24,13,14,27,0.0278,0.045
44,12,5,5,342,351,2,9,51,5,2248,2197,2193,5,15,20,11,0,11,0.0201,0.0536
44,13,5,5,311,311,2,10,60,5,1718,1658,1653,6,6,12,8,19,27,0.0172,0.0477
44,14,5,5,369,377,2,9,119,37,2980,2861,2868,11,9,20,8,0,8,0.0214,0.0483
44,15,5,5,345,355,2,10,251,33,3034,2783,2783,12,13,25,4,10,14,0.0322,0.0523
44,16,5,5,339,341,2,2,202,45,3298,3096,3092,9,4,13,12,9,21,0.0279,0.0544
44,17,5,5,299,311,2,12,157,56,3464,3307,3314,16,11,27,13,12,25,0.0319,0.0531
44,18,5,5,378,382,2,6,133,45,3204,3071,3071,18,11,29,13,0,13,0.0375,0.0602
44,19,5,5,297,310,2,13,59,45,2272,2213,2214,10,10,20,15,18,33,0.0306,0.0559
44,20,5,5,259,278,2,11,27,17,1636,1609,1606,3,10,13,13,13,26,0.0172,0.0544
44,21,5,5,333,338,2,12,204,52,3204,3000,2995,14,13,27,11,11,22,0.0212,0.0558
44,22,5,5,318,337,2,11,180,43,2930,2750,2755,12,12,24,8,0,8,0.027,0.058
44,23,5,5,364,366,2,10,177,65,3140,2963,2962,11,17,28,10,22,32,0.0279,0.0663
44,24,5,5,343,355,2,12,214,90,3538,3324,3323,4,17,21,7,1,8,0.0242,0.074
44,25,5,5,329,348,2,11,151,60,3138,2987,2990,13,12,25,10,10,20,0.0283,0.0755
44,26,5,5,302,308,2,14,17,24,2318,2301,2301,6,3,9,14,23,37,0.0173,0.0599
44,27,5,5,293,303,2,13,15,4,1562,1547,1549,5,8,13,9,13,22,0.012,0.0533
