seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
48,6,5,5,0,0,0,0,2,0,32,30,26,0,0,0,0,0,0,0.0107,0.0187
48,7,5,5,372,376,2,10,163,71,3214,3051,3052,14,12,26,9,10,19,0.0174,0.0214
48,8,5,5,288,308,2,14,143,73,2986,2843,2844,12,11,23,13,0,13,0.0163,0.0177
48,9,5,5,393,391,2,8,143,44,3272,3129,3130,19,8,27,14,18,32,0.0228,0.0175
48,10,5,5,326,346,2,14,153,40,3510,3357,3353,13,13,26,12,6,18,0.0245,0.0163
48,11,5,5,315,323,2,14,112,26,3104,2992,2993,4,11,15,10,8,18,0.0164,0.0123
48,12,5,5,305,316,2,11,38,21,2320,2282,2286,7,8,15,12,25,37,0.0094,0.0081
48,13,5,5,334,341,2,5,15,7,1490,1475,1474,5,4,9,9,3,12,0.004,0.0067
48,14,5,5,359,379,2,6,136,12,2996,2860,2848,8,8,16,5,16,21,0.008,0.0093
48,15,5,5,369,381,2,10,204,52,3084,2880,2888,6,9,15,5,0,5,0.0094,0.0081
48,16,5,5,380,382,2,6,191,44,3266,3075,3077,12,8,20,11,6,17,0.0108,0.0108
48,17,5,5,367,369,2,7,150,52,3470,3320,3314,14,8,22,10,16,26,0.016,0.012
48,18,5,5,360,378,2,7,117,46,3046,2929,2936,16,10,26,13,0,13,0.0202,0.0161
48,19,5,5,389,384,2,8,36,15,2274,2238,2239,11,8,19,13,14,27,0.0173,0.016
48,20,5,5,312,329,2,11,26,14,1730,1704,1695,3,8,11,9,0,9,0.0095,0.0122
48,21,5,5,358,366,2,8,98,60,3092,2994,2998,15,6,21,9,19,28,0.0173,0.0093
48,22,5,5,362,375,2,7,132,49,3050,2918,2922,19,9,28,18,0,18,0.0188,0.0121
48,23,5,5,345,345,2,11,138,52,3208,3070,3070,16,16,32,14,15,29,0.0214,0.0187
48,24,5,5,319,334,2,15,190,52,3468,3278,3275,14,12,26,18,0,18,0.0164,0.015
48,25,5,5,356,367,2,9,120,54,3042,2922,2925,11,6,17,12,11,23,0.015,0.0109
48,26,5,5,321,330,2,14,43,5,2386,2343,2345,13,17,30,11,24,35,0.0175,0.0148
48,27,5,5,330,345,2,9,45,12,1606,1561,1561,7,8,15,11,0,11,0.0122,0.0136
