seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303,0.0408
45,7,5,5,300,303,2,3,160,46,3048,2888,2887,11,7,18,2,3,5,0.0422,0.0474
45,8,5,5,302,320,1,0,197,86,3162,2965,2967,13,12,25,7,0,7,0.0501,0.0632
45,9,5,5,317,313,2,6,186,125,3268,3082,3084,8,17,25,12,9,21,0.0446,0.0774
45,10,5,5,316,328,2,11,199,69,3528,3329,3325,19,15,34,7,6,13,0.0608,0.0832
45,11,5,5,339,334,2,5,188,79,3070,2882,2885,9,8,17,6,0,6,0.0652,0.0878
45,12,5,5,279,298,2,8,113,46,2322,2209,2210,7,7,14,7,11,18,0.0649,0.0861
45,13,5,5,317,328,2,9,68,57,1664,1596,1593,4,8,12,11,13,24,0.0553,0.0843
45,14,5,5,296,293,2,9,209,64,2874,2665,2658,11,8,19,5,0,5,0.064,0.084
45,15,5,5,284,304,2,8,264,107,3204,2940,2949,8,5,13,12,18,30,0.0579,0.0789
45,16,5,5,322,314,2,3,244,50,3366,3122,3117,16,11,27,7,0,7,0.0687,0.0898
45,17,5,5,308,328,2,4,246,50,3344,3098,3104,12,15,27,5,8,13,0.0775,0.1038
45,18,5,5,304,310,2,3,241,45,2984,2743,2744,9,12,21,8,7,15,0.0784,0.115
45,19,5,5,281,280,2,13,100,33,2252,2152,2150,11,4,15,12,0,12,0.0785,0.1051
45,20,5,5,269,266,2,7,50,48,1736,1686,1681,3,12,15,14,3,17,0.0642,0.1123
45,21,5,5,298,309,2,11,231,70,3096,2865,2865,15,8,23,12,18,30,0.0675,0.1073
45,22,5,5,307,327,1,0,230,32,3020,2790,2797,15,15,30,12,0,12,0.0715,0.1272
45,23,5,5,246,258,2,19,224,81,3228,3004,2998,10,16,26,21,13,34,0.0574,0.1242
45,24,5,5,313,304,2,6,289,67,3396,3107,3110,9,14,23,7,10,17,0.0598,0.1341
45,25,5,5,308,325,2,5,235,71,3000,2765,2762,6,9,15,13,15,28,0.0498,0.1363
45,26,5,5,261,271,3,16,79,62,2216,2137,2145,14,6,20,10,0,10,0.0562,0.1272
45,27,5,5,272,271,1,0,68,49,1720,1652,1648,6,6,12,11,5,16,0.0492,0.1343
