episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
18,0.9346117668477106,-506.084389741337,-355.64075402375823,-3.0104427820897346,-48.873553173385815,-46.48248864109131
19,0.9317675398976212,-510.76952010810226,-358.3017262084657,-3.1330618597305437,-49.03717414385934,-47.366762264824104
20,0.9400694588738163,-508.8704571560588,-355.4110596146206,-2.421498201634915,-48.60597462480459,-48.02566007217818
21,0.9375770885352426,-509.6803658818129,-355.2902027349487,-5.555550981123436,-48.49602121438563,-48.84318941063965
22,0.9353366524419156,-509.1252361983647,-353.60258932281755,-2.5839341285610153,-48.344775351868826,-49.50226973167604
23,0.9456899652319866,-509.8097519748138,-352.7747458149794,-2.711063245103818,-48.78782254351718,-50.27124067421749
24,0.936529311428315,-508.1393950019878,-350.421616501688,-3.657798118775229,-48.34240473491656,-50.92906352643314
25,0.9359122572995405,-505.0294142074373,-347.1309785359868,-4.0413739586592845,-48.11814100377568,-51.44571772731658
26,0.9450863536852347,-504.70934520435276,-346.0606503044219,-4.37417370472148,-47.74038318795199,-51.86813358862365
27,0.9397586763036856,-505.87506281993575,-345.8478211411449,-5.176358869466853,-47.45489225675057,-52.721863867339806
28,0.9419997555311087,-505.7539655411077,-345.68615896282296,-2.5475970388023934,-47.1311629655182,-53.642074514237926
29,0.9463203200775946,-503.8078479617445,-343.1785592533769,-3.89494381961726,-46.72247872193684,-54.193113304056226
30,0.9410876132930514,-503.1316621633032,-341.8976594580169,-0.16145665218347915,-46.324539011718606,-54.832008817832886
31,0.938017888659547,-506.1783693339057,-342.7464347384601,-4.319743799287632,-46.28972903662733,-55.56621462528031
32,0.9396836960811098,-503.54312966645443,-340.00687041289586,-1.8461120198975556,-45.83722290113283,-56.06118640124798
33,0.9373689488558665,-504.2839852566632,-339.2022645955104,-4.588760743555985,-45.4583647492877,-56.42541736225012
34,0.9371623456976428,-505.00098504009816,-339.0818612378589,-4.689806100965799,-45.180143864956996,-57.023185385941304
35,0.937717508700348,-506.0329490222065,-338.41899893330014,-3.0650072593843642,-44.90781410396535,-57.290295122436525
36,0.9420083580643207,-501.72523325720147,-333.37001970326855,-1.2275361845757011,-44.18530749393214,-57.51895840264094
37,0.9390717400394242,-505.2412750281603,-334.8233494928475,-2.3513228497688137,-43.89364149006498,-58.3101641842698
38,0.943782043638965,-504.4851253094651,-332.9573255899746,-2.1447982064697575,-43.622307796620376,-58.69203644749715
39,0.935541951746489,-500.6405690024116,-328.0720811300709,-1.4227665000009742,-43.16066910003065,-59.07257015415073
40,0.9448227851932565,-499.99751698281506,-326.41802751078444,-2.6191813496484184,-42.81099351608122,-59.49278895683389
41,0.9398455575253147,-504.15876943538467,-329.24584562444545,-3.6494375442127165,-42.562825012479834,-60.130299265904554
42,0.9369862185686654,-508.15447273764727,-331.59176122629424,-6.604208434204853,-42.30750149301081,-60.738152014863324
43,0.9421197769917871,-509.8853840437981,-331.40517337046845,-4.888165056338334,-41.99514324317793,-61.08943541752847
44,0.937121762285161,-508.415458317174,-328.9508291575853,-2.530439833706277,-41.37353971260502,-61.27879559473978
45,0.9320209895941419,-511.30210495859603,-330.22765557571853,-6.536195019185965,-41.05493862458631,-61.76115330603096
46,0.9368081868902348,-512.1219073649125,-330.08259210902133,-4.603011774187899,-40.40083852012827,-62.14852535105491
47,0.9377348362855609,-512.4054959451852,-328.7315112377103,-5.733774350839052,-40.11097314799647,-62.59034216897945
48,0.9352507106998125,-510.08853270563657,-325.7624715166548,-2.3823724677728553,-39.796431298940554,-62.847257960129596
49,0.9406598050164499,-513.3877847087924,-327.4085252148481,-5.438524246182024,-39.25730738237943,-63.2610784060082
50,0.9320371031038174,-515.2423004654544,-327.4616198517812,-3.9984782663029845,-38.89694529589879,-63.69919746824439
51,0.9344598206331294,-515.5931122770634,-327.0402146237043,-4.301050422614784,-38.49279208719374,-64.06925046416838
52,0.9425786469087817,-518.7627949017034,-328.3662983590193,-5.724480901220495,-38.158466758902726,-64.48097548784746
53,0.9420053217223029,-517.2738500791008,-326.2394523203815,-4.064933187954616,-37.733982385981115,-64.67101246908021
54,0.9421741091565178,-518.9353435249149,-326.55794605361194,-6.160740144148111,-37.33042961983012,-64.91398436031858
55,0.9391948393262454,-521.463639645248,-327.66964922144683,-5.81789275461116,-37.11288539190702,-65.41616332510812
56,0.9376773923695139,-520.592711913928,-326.4692177210246,-4.178975307441027,-36.74865816787508,-65.6824918841967
57,0.9431541828793775,-522.378481131142,-326.4983436524348,-5.093353682570029,-36.64031181539005,-66.01088811332717
58,0.9419552243327577,-523.2081762469295,-325.7616790524624,-5.526809487855696,-36.32062401425539,-66.25407586252308
59,0.9380501727504882,-523.9755420378594,-325.31233723003487,-4.066063183292089,-36.029053263510725,-66.57408704751619
60,0.9418289155908047,-525.4235812137066,-324.8134805257249,-4.832517173461911,-35.89957230446152,-66.82090559751931
61,0.9409978960024046,-526.480630438728,-324.54408078025824,-3.9997637253057787,-35.81963682477468,-67.21389080283303
62,0.9391296502360831,-526.2080854540471,-323.64933246670535,-5.188023862710432,-35.72149726224928,-67.54257992515281
63,0.9421545382698037,-525.0165090913368,-321.95399235441334,-4.914317815216276,-35.603611011204016,-67.85386047742607
64,0.9428017450315075,-526.5794879308352,-322.3041285311286,-6.760268987678288,-35.3946388001816,-68.1098190980791
65,0.9382820784729586,-526.970167088229,-321.8960710948628,-5.688688389026218,-35.150390726445664,-68.4107856344342
66,0.9361014645930847,-528.714441426595,-322.84472104791814,-6.317976255153974,-34.93483633510024,-68.79957937093505
67,0.9437932791750352,-530.8655557759369,-323.56242343163655,-6.542878282261476,-34.904449105351986,-69.17929719199138
68,0.9413562674178179,-531.4968126279101,-323.0733868623842,-4.128161077373036,-34.749279455639495,-69.55969905349968
69,0.938805113172766,-532.4027577894185,-322.9245972913821,-6.119438194137901,-34.488794270478735,-69.84672170988213
70,0.9401372419189791,-533.2004843692786,-322.86947488322545,-6.851748236731529,-34.160990071838555,-70.10543465199122
71,0.9397984200490329,-534.7927245020531,-323.1264519480075,-5.411286317770229,-33.89748968544686,-70.32320436882067
72,0.9375525147041172,-533.420109479369,-321.2881219958645,-5.700174454722004,-33.523911029007465,-70.43707463509558
73,0.9451103325342676,-534.4601942115157,-321.294024259124,-6.473824396619596,-33.333147978655866,-70.77553976609084
74,0.9329502495085438,-535.8601144374071,-321.16021588379175,-6.590072678923369,-33.04214052886576,-70.97664356678592
75,0.9409164712249685,-536.2733864939803,-320.2668763740398,-5.6645075647722,-32.77537055824687,-71.20356277007014
76,0.9364931753412329,-536.4562659672383,-319.37114971286155,-6.277187913067665,-32.36881557960086,-71.31836627714355
77,0.929163931491317,-536.3906349335892,-318.75421498897055,-6.5466028787443555,-32.04534460696615,-71.55751040044267
78,0.9386935570230234,-536.8365810661174,-318.150653474757,-5.946422676513097,-31.91660344351338,-71.81344295286256
79,0.936789367893679,-535.3895820914879,-316.2424966317961,-5.973099560499577,-31.61303134265739,-71.94292925869536
80,0.9377535148982891,-534.2853521106563,-314.8755102605768,-4.530396343980405,-31.405035469906405,-72.24411214920985
81,0.9342511346444781,-536.3265558537349,-315.79987751205175,-6.8567516669608075,-31.263777707383827,-72.46671215435238
82,0.9371271772846576,-541.2478133799054,-318.4343784582017,-8.983083286414258,-31.329902180879763,-72.84103243644488
83,0.9285499307771022,-541.8018202633391,-318.1300777849818,-6.395451413417825,-31.13849759295874,-73.1247003675466
84,0.9343601249128339,-543.2127013733952,-318.3012855290787,-6.5200974121922215,-31.00620406820124,-73.36565485202162
85,0.937119736250562,-546.222454797044,-320.11050271173735,-8.82540090250023,-31.063473927344603,-73.72865413173503
86,0.9411746997019599,-548.3155885699852,-320.98338681413196,-8.059013239978881,-31.012424385066392,-74.10265216715507
87,0.9397447665294762,-551.6462863566314,-323.2620310412878,-9.144563371299617,-30.866877376872367,-74.55992661728273
88,0.9326465215177743,-551.153749396883,-321.7954381469524,-6.577533847558638,-30.62415227912457,-74.75639721049605
89,0.934574976122254,-551.7788916309429,-321.64485256704165,-7.606592860302359,-30.39981374872828,-74.97404351240488
90,0.9447630546332629,-553.2271868554963,-321.6503274904548,-8.748316773274487,-30.281447887050373,-75.17555059598232
91,0.9419250277619376,-555.096992763449,-322.41755103519944,-8.424949415393124,-30.131158331868058,-75.36946292490416
92,0.9489737311447659,-553.8306215274083,-320.7938876697855,-6.05664478607687,-29.81085370305492,-75.46376720266095
93,0.9421828021647625,-556.8938638788027,-322.1664012437969,-8.416703074640585,-29.68404750852305,-75.68809825152033
94,0.9354220331875637,-555.8743125190891,-320.87759800703805,-6.918899256936048,-29.46922972757729,-75.71272857249843
95,0.9434216838570401,-561.016820123555,-324.083258504269,-9.313530513162123,-29.418779670656985,-76.0364397591004
96,0.940220563388935,-561.3872040804764,-323.38641868450645,-7.63283929942448,-29.21171517519665,-76.20212512164746
97,0.9349534298109887,-562.4235702533068,-323.44920365198124,-6.890664961912875,-29.122377983177504,-76.40181470160432
98,0.9329415310427969,-564.4475965419027,-323.94490791859147,-8.894248360643529,-28.930165527814264,-76.4930683137214
99,0.9423263425869802,-565.6638708140589,-324.0253374544563,-9.72897742959608,-28.807026578796236,-76.70147626836885
100,0.9295821491201548,-567.9170458185621,-325.0701693916931,-9.692473905959753,-28.68851786601801,-76.81747867089723
101,0.9412282298683172,-568.3424656808774,-324.9088861441666,-9.539212560069956,-28.494705398849327,-76.92970034110606
102,0.9393893818619341,-570.4093417140515,-325.7891102807781,-9.103928974134977,-28.376395358387544,-77.15184668737734
103,0.934127582566732,-572.70125287975,-327.0277801038533,-10.8433587413685,-28.239370495072617,-77.34964823002426
104,0.9434621587718774,-575.6882407983292,-328.56434054497845,-11.497385159901341,-28.20810993102728,-77.592662484931
105,0.9404417960755989,-577.8372108191281,-329.6546903846334,-10.25742965753141,-28.100330436615813,-77.75866909527984
106,0.9418216065135496,-580.0851910483174,-330.59416584053673,-9.70381142165245,-27.97702560264269,-77.9298233779195
107,0.9385986180143048,-582.5328129153326,-331.87128315564973,-10.215924610644098,-27.785725366819108,-78.15097062997211
108,0.9352863489014287,-583.5830685748371,-332.06929061994003,-8.349965596165182,-27.52340438646623,-78.376896802648
109,0.9389875963794837,-583.8022510517,-331.39299130951804,-8.957291685837777,-27.400969183626625,-78.49817567480015
110,0.940206498633465,-586.6498610135362,-332.72865769527345,-9.790715957700323,-27.2541731196228,-78.75525389731443
111,0.9392443173265091,-588.0128540338402,-333.4234905830785,-9.844426962870598,-27.0832702156028,-78.95290707522746
112,0.9380451398255553,-591.0748036521658,-335.1833767430601,-9.613395413921044,-26.99004287553408,-79.17287715547239
113,0.9340877203684499,-591.4170487184862,-334.76829141535717,-9.450324822517782,-26.82200212612741,-79.29649882311298
114,0.9422099915325994,-593.7750194923497,-335.9656422648862,-10.897829082722154,-26.719193083029744,-79.48128539922135
115,0.938339753116375,-594.6880756995705,-336.29858856739804,-9.6738298041992,-26.476724232595398,-79.5618942703002
116,0.9371014579528785,-597.2695298884516,-337.7800556072713,-11.399298219976972,-26.345347327683655,-79.7420753945941
117,0.9383747649885106,-598.1866001383396,-337.8990153188532,-10.232406945008174,-26.159454300509527,-79.84499604461914
118,0.9382265028229824,-598.503553867215,-337.5393366893749,-9.124464380327034,-25.951193367505752,-79.94622148795094
119,0.9396298427892043,-598.4815812407252,-336.8080853077617,-8.023586504342072,-25.803645987189114,-80.05231220575925
120,0.9343789435731026,-599.4770568783148,-337.22216962618154,-8.954317364502893,-25.656291640942445,-80.22894951584485
121,0.9355738052668263,-601.1105516760699,-337.89141375336555,-9.878038493574122,-25.515664903306757,-80.40177547401939
122,0.9352742085242759,-603.4163919299627,-339.0818845587921,-11.07606069543751,-25.482031252334608,-80.62236651148008
123,0.9406158578882288,-604.4104840015622,-339.2173968914952,-10.520020412643987,-25.25781481853494,-80.73301263433954
124,0.944774364694179,-605.8754011896029,-339.8754204675929,-11.364194325021316,-24.964253690330036,-80.83677331556888
125,0.9368811129336007,-606.426925127671,-339.6687750459194,-10.39734481795519,-24.873686080530195,-80.96165516706759
126,0.9419561796392688,-607.0918788570362,-339.80612970750695,-10.15181354407358,-24.716992396022437,-81.09805856054969
127,0.937610818933133,-607.9891254111814,-339.8372365873702,-11.244224943005168,-24.508341922084302,-81.22325236108124
128,0.9401525347689547,-609.1829807699786,-340.20355630621793,-10.680043464007051,-24.336960898862408,-81.35067528154867
129,0.9457480242882861,-609.3497032063746,-339.7674853010891,-10.771357472081007,-24.020050695034385,-81.37870073617665
130,0.9427161232425965,-610.7889548967495,-340.46572886644196,-11.486166116133044,-23.789830054406128,-81.51993635920564
131,0.941857302589828,-610.8347447009364,-340.0363121228508,-11.230551232206397,-23.47308085751883,-81.55192514900422
132,0.9402684765308268,-612.9921559952484,-341.0714224237739,-11.38997456977901,-23.39865150740037,-81.69743631723256
133,0.9367447186812524,-614.9390142744891,-342.20549652100505,-12.197687832916923,-23.12249127904859,-81.76289475300901
134,0.9402681350251376,-615.732341047659,-342.50884028209043,-11.846634563632684,-22.84346800722578,-81.84467313225521
135,0.9430065831003698,-617.3681925722154,-343.47416738652464,-12.487238732391043,-22.65009915595988,-81.93040539559017
136,0.9342046101735559,-618.5077031681967,-344.05954158222653,-11.807333034664142,-22.450915863335936,-82.05328668457857
137,0.9461445051608987,-620.081374025065,-344.7540735408129,-12.172621328788928,-22.215574015518452,-82.13598498306558
138,0.9461632738468897,-619.3937642990979,-344.07485886802704,-10.74685177947121,-21.965716391685277,-82.14061518165971
139,0.934931817494633,-620.8892896158624,-344.95841701136953,-11.824795236243672,-21.685185123104684,-82.2618613064603
140,0.9415554812631067,-620.4362570891916,-344.271418394337,-10.06992267643046,-21.49422837303723,-82.31233733823044
141,0.9413440489399346,-620.7583407292417,-344.05037702365763,-10.020592784704341,-21.323544393534448,-82.37152722063308
142,0.9396434711790789,-621.5501465288662,-344.2941432939221,-10.719971560169098,-21.117571422652098,-82.44967576356032
143,0.9475405900183068,-622.0902197469933,-344.3299897251286,-10.204190145300378,-20.951732010683912,-82.53360614560154
144,0.9333714010939472,-622.6428115994904,-344.1837743224854,-9.797489414902964,-20.7756044583785,-82.57302005801343
145,0.9442778837709337,-622.6389977411429,-343.8185772030843,-9.472167427269568,-20.524625293871864,-82.61679844081249
146,0.945343034092959,-624.520753878173,-344.85162443034596,-11.004117050005332,-20.33128797306423,-82.74738887493828
147,0.9352611265227355,-625.09555515301,-344.85216851256126,-9.698183736121594,-20.0911480436139,-82.80678901696082
148,0.9401558285885526,-624.696705940173,-344.00920426432145,-9.647189856103214,-19.77602158557945,-82.83445382640205
149,0.9462913260949127,-624.853156551765,-343.54281228902556,-9.424201554724808,-19.551123786019215,-82.8893724734813
150,0.9358823351756214,-624.3690993730086,-342.66552257373843,-8.642277204149485,-19.29551091442815,-82.86132969027987
151,0.939110854152086,-625.2094477212361,-343.0110863439492,-10.23792009545946,-19.086577616318998,-82.912202820008
152,0.9374454378518318,-626.480277056024,-343.6365528697553,-10.223973143575469,-18.922914007950027,-82.97086856400846
153,0.9371351594072743,-626.7298967859488,-343.34392238556114,-10.528513414098649,-18.726271130321688,-83.02349946675584
154,0.9369759264268326,-627.6332194287918,-343.6998721253116,-11.625423482662436,-18.509753253257774,-83.07475887974194
155,0.9314754098360656,-629.3975708106752,-344.8021408132033,-12.905812973638096,-18.357249287051356,-83.20221598313486
156,0.9380563345933423,-628.486660852974,-343.9009539664941,-10.074787810946306,-18.089067276857207,-83.23717801115711
157,0.9452242905096124,-628.218110623645,-343.4675440960384,-9.987975213278421,-17.914465746362996,-83.27742488280175
158,0.9404808473505251,-627.7355898655925,-342.7613844784356,-9.740437116620887,-17.72921137848148,-83.29202206659876
159,0.9425632623338794,-629.7225027677331,-343.8453596859077,-10.88004088237804,-17.6370047103581,-83.42297762238813
160,0.9469516784585278,-629.990195494345,-343.79987368227705,-11.102937478502586,-17.391840693420836,-83.47887452977037
161,0.940478315188292,-629.9195528771368,-343.4728150912174,-10.552147568540454,-17.196214601153354,-83.5203801201831
162,0.9427322011561386,-629.9052831421628,-343.0158884132877,-10.779836443391146,-17.040669174096237,-83.57746765521333
163,0.939227187518897,-630.8539117571794,-343.62874037213487,-12.415870149184732,-16.863363265177515,-83.64979177231976
164,0.936758059656523,-631.4402140793825,-343.75073648194336,-11.433154783968837,-16.72057834375054,-83.69593620350452
165,0.9354645414506996,-631.6022975595903,-343.69529944490165,-10.66777798647842,-16.53641229410724,-83.7566695778267
166,0.9372718022385826,-631.7402253498498,-343.5418964549763,-10.453634723865877,-16.309963094848726,-83.8031868772841
167,0.9290046911883347,-633.0121113928197,-344.2789966773542,-11.20602605982649,-16.16157907241544,-83.88769116916055
168,0.9401809848395816,-634.2385806533568,-344.9616242966796,-11.73443473663338,-16.01104101971059,-83.96591441146765
169,0.9433191025524571,-634.7336606801324,-345.0864179758006,-11.463907956344066,-15.815950305209018,-84.02743986261912
170,0.9391652132074337,-634.7377108189587,-344.8487447164011,-10.965966573847059,-15.612958679504448,-84.08622116208495
171,0.9450853992830678,-635.4376290094607,-345.1250797899192,-11.476301586722437,-15.474334623674777,-84.16484481874183
172,0.943289912147834,-636.1486321944734,-345.46608304673833,-12.187772869298525,-15.323079554108332,-84.19378901924924
173,0.9386783873901182,-637.2195198015239,-346.12050898920256,-12.815330272295036,-15.236978014325935,-84.31197263182791
174,0.9334465813262149,-638.664302153623,-346.98166081914144,-13.644820240434788,-15.120160833868932,-84.39257256202504
175,0.9353318929300204,-639.0134946725882,-346.92659812158905,-13.009620003099807,-14.999736799174238,-84.4470583503919
176,0.9397539753975398,-640.0448669653193,-347.545528612246,-13.252089518672188,-14.891938645095689,-84.52046928468282
177,0.9417484551072337,-641.038831578016,-348.0199459431902,-12.929705892387071,-14.807757563656036,-84.6095301072478
178,0.9424688423682848,-641.7181011680548,-348.2505316652681,-12.495343980364373,-14.727489304276887,-84.67332379825605
179,0.9395985401459854,-642.173241828141,-348.48864245006564,-12.53721746366273,-14.58406047116792,-84.71437761961892
180,0.9443972577807438,-642.6276264733432,-348.5060554410507,-12.052724280604922,-14.491931291404393,-84.76338373927426
181,0.9414925373134329,-643.5898640521895,-348.932553065461,-12.199040992491444,-14.385877960899068,-84.81133533265724
182,0.9356620976994143,-644.4269259828108,-349.4385369785457,-12.091913520626537,-14.300045173991451,-84.88209125210314
183,0.9348573863809321,-645.5817121315198,-350.1975320398896,-12.718193618289572,-14.157354298065812,-84.92880269928256
184,0.9393277260618397,-646.6354644019171,-350.77154127020964,-13.926870925352276,-14.076706614705332,-85.01386230775566
185,0.9387558946325053,-646.6701734996074,-350.5940813593479,-13.085876994509585,-13.925994160591593,-85.0571017159808
186,0.9373014445843074,-646.6883372094144,-350.3659892889407,-12.435687736490065,-13.799457126997067,-85.09945662611324
187,0.9386808087504144,-646.3806307419495,-350.02804653006086,-12.198032385750645,-13.658178944222806,-85.1094268927902
188,0.938369542354037,-645.4228656993928,-349.17112640329606,-11.197777619297552,-13.52525238587548,-85.10858141844562
189,0.9415060442739259,-645.9911978396424,-349.4464837997207,-11.548528984786484,-13.485221449654334,-85.17037110455378
190,0.9374269181183101,-646.254283161898,-349.52922091028864,-12.116813245594479,-13.391359041952267,-85.20232723525771
191,0.940307580086317,-645.8868673698088,-349.13999491784836,-11.534737048048932,-13.274073945272058,-85.1940804199366
192,0.936854778028593,-645.9558765788049,-348.99700199449927,-12.014865532901126,-13.170911707044308,-85.18339594142653
193,0.9411517065102992,-646.1099434219828,-348.95704815563755,-12.157772092064794,-13.05977177706574,-85.21017793596158
194,0.9376911199249145,-645.5826966072257,-348.47883368813854,-11.160991915152538,-12.9158072927389,-85.22633037246824
195,0.939598915343127,-645.4666693148372,-348.1889105995326,-11.17530033586623,-12.75949471022119,-85.18724265337214
196,0.9435978804299014,-645.92485826972,-348.4635187584407,-12.037806293604808,-12.642766408940007,-85.22017707379868
197,0.9436216102078369,-647.3329853955133,-349.3624635567913,-12.953621841009147,-12.616207454036765,-85.28438130413043
198,0.9435060975609756,-647.5310168820379,-349.381050878501,-12.015531700026564,-12.50688456859655,-85.32341043249228
199,0.935383217206907,-648.3106930178456,-349.7699725422812,-11.873753045890137,-12.507765331804679,-85.38555604997839
