episode,service_level,rebalancing_imbalance,vehicle_functional_load
0,0.9162369167861829,-126.39083637182287,-0.2274406954900634
1,0.9219060427300791,-122.24235384006067,0.0
2,0.9123263626184063,-152.38369292684595,-0.025609127972533365
3,0.910839267238756,-137.69548932108788,-0.016906968475898704
4,0.9103580796681511,-188.60115665946807,0.0
5,0.9189419276375799,-134.51605095392367,-0.6424510734748209
6,0.9090633341421985,-145.37504284711358,-0.421322089937863
7,0.9164119480676693,-153.73212372469771,0.0
8,0.9171458282358699,-150.00620032938033,0.0
9,0.9203306686046512,-151.8683144919844,-0.17264659911067287
10,0.9220470545760876,-115.14890956860793,0.0
11,0.9189024946066665,-147.55217928836976,0.0
12,0.9087522158459274,-153.8698734876959,0.0
13,0.9192450306972221,-145.92319792638946,0.0
14,0.9200579202992549,-146.81649294120027,0.0
15,0.9070603650546972,-191.91871770198944,-0.29336662660248114
16,0.9146088653130907,-163.83171813387685,0.0
17,0.9202590688968775,-133.0423416420999,0.0
18,0.9210121337673868,-163.24532373648628,0.0
19,0.9208955223880597,-160.4550682338115,0.0
20,0.9130670196125616,-159.67609651345649,-0.07279694981682919
21,0.9046939085523318,-157.16006232537563,0.0
22,0.9078499331144352,-196.3498551881803,0.0
23,0.9042578782776041,-209.73245023708782,-1.664788267701474
24,0.9152649665400615,-162.12318579582973,0.0
25,0.91571493144493,-166.24083174702977,0.0
26,0.907916628853193,-152.46027800551644,-0.08701581892905963
27,0.9203169247454359,-147.43762257953668,0.0
28,0.9169702260890508,-160.85231198248255,0.0
29,0.9142335219956278,-172.4162582195971,0.0
30,0.9229937205179821,-168.04494192468493,0.0
31,0.902127279227744,-229.5390754525345,0.0
32,0.9165643068995476,-201.22346121555648,-0.14464262984740275
33,0.911913357400722,-217.54985836950058,0.0
34,0.9148460399480253,-182.93431619651085,-0.2103407599464008
35,0.9116604589691217,-193.56760183731325,0.0
36,0.9214658117097141,-196.05684218464506,0.0
37,0.9105548854041013,-203.31606267430217,-0.6449576821252097
38,0.9138573403040683,-230.42185156725807,0.0
39,0.8902757358456599,-280.31940177995637,0.0
40,0.9104015250804242,-226.7267082386646,0.0
41,0.9156911469716476,-213.44956323278743,0.0
42,0.9145247878115347,-208.43877357351408,0.0
43,0.9215916975895254,-207.9241365597675,0.0
44,0.9036470058532193,-252.98543649793183,0.0
45,0.917934407537432,-230.1926046408805,0.0
46,0.9244917128745872,-193.81576060365404,0.0
47,0.9170730238998255,-207.11421605348505,-1.0667998992710752
48,0.9125582794405174,-225.6397881595629,0.0
49,0.9109050112191474,-265.0887988826909,0.0
50,0.9275335942002608,-214.47632274425294,0.0
51,0.9244512506380806,-213.2174598429246,-0.09959682889001081
52,0.9190818668706963,-221.30343153806896,0.0
53,0.9120714904808871,-237.9479916825109,-0.7950015127985441
54,0.9191780821917808,-249.42950780443564,0.0
55,0.9062827068568524,-280.5791742882743,0.0
56,0.9188770864946889,-280.45411885115084,0.0
57,0.9229297041132511,-251.31069619262442,0.0
58,0.9189491167144799,-250.48853521942505,0.0
59,0.9239064582576033,-249.79625953950722,-0.30997522357475205
60,0.9238891855015721,-238.94718180466944,0.0
61,0.9144241119483315,-274.42605569098004,0.0
62,0.9261281370656371,-264.15114984562484,-0.5335542332159956
63,0.9247182207220782,-253.72064292818368,0.0
64,0.9164833204495451,-278.7621990864489,-1.1851751357749651
65,0.9275221561248027,-273.26476340227396,0.0
66,0.9215840149708732,-273.02768894526235,-0.5322225947075966
67,0.9248851990390171,-267.0579955698739,0.0
68,0.9238414561130404,-283.481626336215,0.0
69,0.927388496950855,-285.48384938562,0.0
70,0.9195433459846979,-308.45905946528654,-2.2208468343519314
71,0.9100369958191716,-338.6514843269845,0.0
72,0.9015295501855372,-374.9064163165686,0.0
73,0.9323305986022485,-334.288689600025,0.0
74,0.9184396080705717,-332.2340834488226,0.0
75,0.925271658452586,-330.5738971516394,-1.635831085527766
76,0.9256942555827516,-325.9711082760552,0.0
77,0.920401051537568,-340.47289952841743,0.0
78,0.9273876951661721,-341.8577861477954,-0.5940390654673279
79,0.8879634605051048,-389.49253743399197,-25.66400990769263
80,0.9155019059720457,-392.1813718377677,0.0
81,0.9129472960449613,-410.35266509538707,-1.577312314276792
82,0.9302085546886858,-389.9079046066896,0.0
83,0.8625367669127799,-463.6259815155751,-25.27560679103401
84,0.9264898299036517,-440.2442634229763,-0.23295432995751758
85,0.931665410700829,-418.46349561150504,-1.1293912032685605
86,0.912934581668555,-429.13007928735027,-0.9861666647648692
87,0.9203100218451686,-418.88719537090464,-1.6805983686559114
88,0.9214899713467049,-435.71050562441076,0.0
89,0.9271268345066221,-433.31851563627856,-0.5104442304883772
90,0.926846374336769,-416.81194914399305,0.0
91,0.9351111381396905,-404.4659822373753,-0.5536550092039837
92,0.9115894733690608,-423.5600697092324,0.0
93,0.9220744202768291,-430.1144433493926,-1.5652826527435426
94,0.9326684047777845,-431.14792161052907,-0.2904137484849766
95,0.92486330589437,-439.46445271960727,-2.0461824708500047
96,0.9311984973339796,-429.50645579320195,-0.26703553464962815
97,0.9393143029753813,-413.2019100789326,-0.5120422460965594
98,0.9213961839262348,-418.20851636645745,-1.3955666191763352
99,0.9343356580019926,-404.81121113775345,-0.3905542226414087
100,0.9290227464195451,-412.1839871243999,-0.20403990711700956
101,0.9368879216539717,-405.84495257979125,-1.1856166499932335
102,0.9351829634073185,-405.074773850729,-0.7489756580638851
103,0.9258654078915517,-416.2741873711787,0.0
104,0.9341500302480339,-423.0629775510725,0.0
105,0.9238669080763409,-435.1011351659949,-0.7523492942917507
106,0.9186160860625205,-438.4987877500101,0.0
107,0.9143819143819144,-452.6023963368873,-0.47772037015551355
108,0.9381688824575684,-449.24625795424106,-1.5653632402479993
109,0.9333148524610362,-446.9370247346499,-1.2153557847325471
110,0.9185140440954395,-443.9348838558518,-2.4674335626611303
111,0.9195012019230769,-462.51058027547424,0.0
112,0.9273615046114896,-458.7450056755313,-0.5954500304351482
113,0.8603130040021504,-498.7131548398947,0.0
114,0.9295206310679611,-492.6765501301781,-0.5662645415951462
115,0.9243144978033632,-489.98219779896283,0.0
116,0.923838859696805,-489.0039723454033,0.0
117,0.9287280701754386,-478.59091336070634,-0.5560443463690252
118,0.9167020953537808,-467.67731720885325,-23.241238798250702
119,0.8825654923215899,-484.5145237152742,0.0
120,0.926792858422404,-482.5351992046497,0.0
121,0.9335199229565427,-478.80494357987527,-0.011986401228301358
122,0.9262501135778538,-479.4652270494019,-0.30560400485768613
123,0.9032659503429855,-481.0053041830531,0.0
124,0.9220267628927981,-495.4619279350938,0.0
125,0.9254491106573145,-498.00852943426713,-0.43963290213772915
126,0.9241934997133114,-502.98604496093,0.0
127,0.9343635158744503,-493.49071658904677,0.0
128,0.9272645470905819,-484.6210245203712,0.0
129,0.9363133862052391,-481.32271801182384,0.0
130,0.927206106870229,-480.82113384392505,0.0
131,0.9278062695353989,-489.33137526544454,-1.5634704152958432
132,0.9317956869919919,-490.310201874993,-1.5358479313250686
133,0.9265604408769618,-503.25489582831085,-0.05366705639630065
134,0.9048032840919306,-515.4610796638051,0.0
135,0.909159590220906,-520.6088767576025,0.0
136,0.9315184002891044,-517.4687147936487,-0.5190178637776852
137,0.9279778393351801,-509.97538390754335,-0.3052882578929873
138,0.9335935117995,-507.0052378712625,-0.21094301914865643
139,0.9316298550637298,-509.4532341078535,-0.6650167209311617
140,0.9296117242847153,-507.1882315054221,-0.23786211780568267
141,0.9321742798601904,-500.07859308769844,-1.2120547416846703
142,0.9298634294385433,-491.96613231817673,-0.3795375986550891
143,0.9253740384032951,-498.48789632260235,-0.8943938053364813
144,0.9315492280891452,-496.753728628925,-3.4109139498561545
145,0.9020705939335231,-495.4394863594975,-2.492894888136405
146,0.8850637689099929,-505.82462299032284,-20.19498625327037
147,0.8834716981132076,-503.47206401184263,0.0
148,0.9313602391629298,-504.7045581820775,0.0
149,0.9307583038655666,-505.4305372547841,-0.817512203482596
150,0.9234702979128263,-508.6185796434872,-0.6074759985622571
151,0.9340863423247884,-504.6512917876328,-0.19873013114355437
152,0.9374176942415898,-499.5677532011976,-0.6044587422345807
153,0.9117097571264992,-517.9125873571418,-2.042257672698117
154,0.9276323761056585,-521.9498354695615,-1.643234848995692
155,0.9346379647749511,-513.5563858619417,0.0
156,0.9244279193494755,-514.0356005343671,-1.5084904782750868
157,0.9307890171681522,-510.179183436651,-0.09482600490961146
158,0.9375150132116262,-507.6800535151931,0.0
159,0.9347799436067181,-503.65413722388973,-0.08421549424150931
160,0.9237007662721012,-513.2899079065252,0.0
161,0.9299978915027561,-517.0174924249997,0.0
162,0.9371203464244903,-511.2692969149822,-0.9592895287495135
163,0.9273724497483651,-508.4973255715488,-0.022679336621512978
164,0.925551973724226,-511.45579764693593,-0.776814240156046
165,0.8908981676179033,-521.4341826361031,-19.30349615292412
166,0.8598718450106796,-533.159372898981,0.0
167,0.9379637078752123,-528.9042518606549,-0.668556604864968
168,0.9308276089630141,-526.0480861549794,-1.4715840620545817
169,0.9336780441150099,-523.6369179713208,0.0
170,0.9277297721916732,-526.819635877954,-0.6603353325887757
171,0.9325937283906076,-528.1094948902003,-0.06672679085167173
172,0.9323948767520541,-525.8733039097052,-1.9859410291273856
173,0.9366422828124056,-522.7291049970887,-0.20804370333705025
174,0.9242680350135829,-526.6258066584076,0.0
175,0.926489112830664,-527.0529516095277,0.0
