episode,service_level,rebalancing_imbalance,vehicle_functional_load
0,0.9158875704183147,-129.54559370635556,0.0
1,0.9101038544221395,-151.4007881097138,0.0
2,0.910201346370587,-163.58079669246305,0.0
3,0.915904602764697,-150.91831211143065,0.0
4,0.9192388236365292,-155.21214929097437,0.0
5,0.9130038577199964,-139.88159814370613,-0.08597368997040875
6,0.9121115658632712,-148.62625322661947,-0.0898465679333118
7,0.9202959830866808,-149.00245869897037,0.0
8,0.9172737815575842,-148.91055356199584,0.0
9,0.9212214208991867,-139.66036648018536,0.0
10,0.9149088950722556,-143.4273111813302,0.0
11,0.9182246542027663,-164.62184525541943,0.0
12,0.9091536200587848,-172.32315001966597,-0.1173442228284734
13,0.8986494634028699,-190.58043897875055,-1.6772641758008358
14,0.9232663484631989,-149.4431662843119,0.0
15,0.9140437672625732,-161.34859837951942,0.0
16,0.9031859047848911,-182.13271876580154,0.0
17,0.9083407194596412,-184.36917917750736,-0.04936761641999411
18,0.9149566257852229,-155.36317891363694,-0.032917046859610596
19,0.9163219085006794,-158.39911081859526,-0.00546623259930395
20,0.9105908517160546,-188.6829974252744,0.0
21,0.9163193815304704,-162.41579459402683,0.0
22,0.9206826394582612,-156.6888947437563,-1.011476530532991
23,0.9248143187629368,-138.91725007044678,0.0
24,0.9188043184073618,-157.7731008098241,0.0
25,0.9184359890687408,-156.61292287693226,-0.167185013774634
26,0.9114703618167821,-170.93237450184105,0.0
27,0.9205197486262485,-167.6286423923818,0.0
28,0.9142025887661798,-182.5794094848089,-1.6969554289490796
29,0.9181710610152007,-182.27774822541878,-1.1906232825213514
30,0.9160858151534353,-177.12000943886792,0.0
31,0.8934815744642697,-285.0682532236012,0.0
32,0.9212852617287676,-173.21835340512965,0.0
33,0.9133113714006833,-179.12072294102353,0.0
34,0.9125944430904216,-177.8310819444716,0.0
35,0.9248534269813399,-162.7768017782133,0.0
36,0.910575004534736,-198.03121275409165,-1.9974468789176807
37,0.9150016328711813,-222.16155615040043,-0.04270841822227802
38,0.9161439418950148,-207.835411786273,-1.7241398832685775
39,0.9159997593116312,-215.61753758572095,0.0
40,0.9056227929858449,-246.05208976686953,0.0
41,0.9193192466975001,-204.2349893923197,0.0
42,0.9148051008410961,-222.39808125130082,0.0
43,0.9174569932685116,-210.53782925549902,0.0
44,0.9285431933590781,-191.18224595944437,0.0
45,0.9171549380851707,-202.92459268025763,-1.345210533095066
46,0.9096778050092653,-239.56588000754434,0.0
47,0.9224044700793078,-217.4099134892016,-0.03916530708407989
48,0.8763862102217936,-351.97125938505906,0.0
49,0.9255793226381461,-269.58756540459234,0.0
50,0.9225820093034496,-238.63108666406188,0.0
51,0.9182352414760016,-231.46510338260723,0.0
52,0.8987822522305281,-303.3985628586481,0.0
53,0.9234445419073833,-236.22972570417522,0.0
54,0.9208549618320611,-226.27634762862115,0.0
55,0.922056784616312,-227.23893886937677,-0.6413283464765573
56,0.9080501216983683,-261.63181428511274,0.0
57,0.9117040050249753,-289.68187153752467,-0.3815046621515045
58,0.9253988918828908,-251.43332372332375,-0.006190743945116005
59,0.8875993402309191,-356.62090392507645,0.0
60,0.9072882856299793,-364.9382084174326,0.0
61,0.9151672521765695,-341.4066312997665,0.0
62,0.9248407643312102,-297.66716581076884,-0.5860043225030787
63,0.9052851597491789,-327.38839785866935,-0.45149153343508963
64,0.916002786780965,-324.42340507287406,0.0
65,0.9281573809881364,-304.0735037078041,-0.26199097762393236
66,0.9316327773042737,-280.96873655244093,0.0
67,0.9341953848949185,-266.01189395223236,-1.8707896903362946
68,0.8940541851021274,-349.7435575962494,-27.521353021792695
69,0.9281280921111811,-330.53300818867206,0.0
70,0.9135416033550112,-344.1200031887901,0.0
71,0.9298756914292512,-338.3450944609188,-0.03130354567746846
72,0.8514299712168535,-435.29257112039085,-34.79534212374827
73,0.8474571161556781,-482.37738102487634,-37.03265707892031
74,0.8917316881388737,-461.43406225224436,-1.8028516674814519
75,0.9274481663562246,-430.7596331397746,0.0
76,0.9214971844981782,-409.4748859891438,-0.08943164227337771
77,0.9190899502787404,-365.71930333535914,-0.5492688972069688
78,0.931239312393124,-348.15981914116634,-0.7247628740911147
79,0.9242013261000603,-345.7854682285502,-0.20612580004911873
80,0.9084612616934516,-374.3939573185648,-1.1313129326012694
81,0.8889292525656162,-419.89082323623535,-27.11539633873875
82,0.8989292716030765,-437.78679049191265,-1.1182469661724577
83,0.927431234029761,-416.94657861379994,-2.4985670304709435
84,0.9115108130056847,-413.76130347881394,0.0
85,0.9007473569084944,-437.26510255839366,0.0
86,0.9237224860376908,-437.65524114464205,0.0
87,0.9192357532471447,-434.36679825510197,0.0
88,0.927014132141563,-418.1078051856352,0.0
89,0.9310908595476702,-413.70587234165583,-0.4830573606992699
90,0.9277402803652689,-412.35254729945433,-0.12833932204470955
91,0.9336110942156803,-402.32530526153954,0.0
92,0.922058335595572,-414.78099069152717,-1.1868588939857088
93,0.9156529034577815,-430.95877815225026,-1.5089113241282517
94,0.9317244907170583,-419.52982774804065,0.0
95,0.9092252480472873,-437.80731329755866,-0.35832689176194854
96,0.918977639639096,-442.07979962814244,0.0
97,0.9252676530734993,-438.1956812129523,0.0
98,0.9236959851055524,-448.4642265950129,0.0
99,0.8851293888956384,-475.96157898906273,-9.904034218645908
100,0.92665335439454,-474.59128954446084,-0.367526444400116
101,0.9371410056260862,-456.38841676137775,-0.09897371721307502
102,0.9119096262468454,-462.4644531533001,-1.1958896864030784
103,0.9319058584287807,-456.2652960648609,0.0
104,0.9185480435708635,-439.87052646365015,-0.04265183175919522
105,0.9225885664660258,-447.26523168375525,-0.3129369807661304
106,0.930415532354085,-445.0037862636684,0.0
107,0.9180303392259914,-458.63981609575205,0.0
108,0.9349539881898025,-451.6442253729733,-0.014051924841283564
109,0.9324705240505562,-443.51936726773613,-0.6416111604253161
110,0.9262320078067822,-448.21786800741955,-0.6711372456297908
111,0.9241700501552425,-464.19305651902323,0.0
112,0.8799025578562728,-485.8935440005243,-0.3278018177690685
113,0.909226724034899,-485.31621137938,0.0
114,0.9255494587868429,-486.8550545424166,0.0
115,0.9347925774204396,-474.0891980284664,-0.21834510294436363
116,0.9365204236006052,-466.4067584377009,0.0
117,0.8927704261260168,-493.57368461444025,-19.113275292138177
118,0.9021504084574724,-492.23970065051657,0.0
119,0.9307651022720496,-486.6289297643249,-0.9666290827019846
120,0.9298709792496581,-490.44282458978535,-1.4754167395164912
121,0.9238440344992813,-484.8246914387521,-0.773687047575174
122,0.9249009502815098,-475.0313366282482,0.0
123,0.9331627276832757,-477.10136404680657,-0.37817884457229767
124,0.9335373984725421,-472.15139345551273,-0.006413965172535507
125,0.9335395519250406,-474.7178997726868,0.0
126,0.9237375264590263,-477.78500488154475,-1.3125023634015356
127,0.8867189840052717,-493.1479203372368,-4.310524274111132
128,0.921708291112833,-486.571512003801,-0.49490501258890174
129,0.9384113757811793,-484.8893084341419,-0.566706141606642
130,0.9127551174218443,-475.36886426113074,-20.028407933430277
131,0.8792627281460135,-497.6089482243542,-0.1790606632415954
132,0.9132480694980695,-501.25020748657937,-0.6646344346086258
133,0.9238429466990612,-504.22557569145306,-0.0818381743667092
134,0.9168641030314075,-496.7436508086959,-0.20340428734845367
135,0.9007732737268169,-507.74836002325765,-0.42176573201423295
136,0.9364025825137271,-503.364622367526,0.0
137,0.930635838150289,-505.0128018242883,-1.0518055047341792
138,0.9344066072176671,-503.64275306791194,-0.4510935283473943
139,0.9359333171087856,-495.75122119538764,0.0
140,0.9327999037420286,-493.7762039698857,-0.3088879309499314
141,0.9115881116781748,-496.5495034875438,-1.8417878227357585
142,0.9336925243372314,-496.4361753119704,-0.6166720587631273
143,0.9343881856540084,-498.1242410383792,-0.39160487506706393
144,0.931128640776699,-499.3463961570758,0.0
145,0.9268933446068366,-504.8340570986967,0.0
146,0.9138073774261798,-498.020998891861,0.0
147,0.9334076596257571,-497.253193826186,-0.8576767496844764
148,0.9460479439647365,-485.0357223452602,0.0
149,0.9304492512479201,-490.44487605859314,0.0
150,0.9061322165719414,-493.59462394675603,-15.96864853319539
151,0.9111401007220435,-499.4386112671967,-0.09674590173712999
152,0.9304597701149425,-503.2309472263381,0.0
153,0.9337149021605585,-501.3189605216409,-1.2466198696829156
154,0.9325299749328018,-500.24331729833324,0.0
155,0.9354568565874084,-497.82820872315733,-0.8557170208839904
156,0.9298091220829666,-499.866081303506,-1.1954600784129235
