seed,exp_name,alpha,duration_hours,total_runtime_s,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.943,400.1233,2589,849,60282,57693,57692,211,42,196,211,211,211,6748,6965,0.0157,0.0328,0.9514,0.0222,0.0587,0.9192,17,45,204,226,196,211
43,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9483,397.7298,2252,856,60062,57810,57812,177,42,187,177,177,178,7330,7509,0.0079,0.0329,0.9593,0.0144,0.0483,0.9373,11,37,193,185,187,178
44,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9415,397.9222,2592,886,59410,56818,56821,206,42,228,206,206,184,6887,7091,0.0157,0.0288,0.9556,0.0157,0.0719,0.9124,12,55,231,232,228,184
45,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9475,396.8369,2234,888,59520,57286,57288,202,42,216,202,202,196,7050,7260,0.0105,0.0276,0.9619,0.0196,0.0522,0.9283,15,40,224,222,216,196
46,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9462,396.8102,2405,767,58938,56533,56532,188,42,220,188,188,179,7024,7216,0.0105,0.0316,0.9578,0.0104,0.0522,0.9374,8,40,221,196,220,179
47,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9491,398.5787,2127,898,59402,57275,57274,195,43,193,195,195,198,7089,7293,0.0132,0.0448,0.942,0.0157,0.0822,0.9021,12,63,196,220,193,198
48,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9421,397.6237,2686,769,59646,56960,56960,197,43,185,197,197,194,6913,7109,0.0106,0.0317,0.9578,0.0303,0.0699,0.8997,23,53,201,224,185,194
49,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9455,396.9873,2300,920,59136,56836,56836,193,42,197,193,193,195,6955,7156,0.0131,0.0327,0.9542,0.0222,0.0522,0.9256,17,40,204,210,197,195
50,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9424,397.0686,2585,837,59402,56817,56817,219,42,200,219,219,207,6775,6994,0.0143,0.0261,0.9596,0.0222,0.0613,0.9166,17,47,210,245,200,207
51,Imbalance_squared_temporal_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9454,399.2341,2337,928,59852,57515,57515,194,42,213,194,194,190,7007,7191,0.0119,0.0264,0.9618,0.0221,0.069,0.9089,17,53,223,221,213,190
