episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max
62,0.9307048984468339,-51.64749056167711,-37.596372355867054,-207.20978605260544
63,0.9392470222062609,-51.804533195397646,-37.71706760492445,-207.57613534048045
64,0.9385442789376681,-51.95545029466528,-37.82796911372208,-207.92409021478824
65,0.9430219978362784,-52.10742688040892,-37.94466014457586,-208.31434986425566
66,0.939959468860591,-52.22891923656191,-38.03763869688942,-208.47502213959424
67,0.936923214765702,-52.3675284470837,-38.14062273327651,-208.79398251667257
68,0.9401828419204457,-52.48586168178501,-38.22890536530606,-209.03536480901994
69,0.9385823416623551,-52.60167433906815,-38.31703737991751,-209.22794587499658
70,0.9416069430584535,-52.72512385440119,-38.4110460568738,-209.50646693256442
71,0.9391111767311383,-52.831048474636596,-38.48862098847474,-209.67986830090553
72,0.936955205811138,-52.952438173958875,-38.579579205429226,-209.96381703291203
73,0.9308121139068857,-53.073443196097784,-38.66940213731772,-210.22393024136647
74,0.9297287672858924,-53.18926096617432,-38.75665350300061,-210.47139770352157
75,0.9395200192957067,-53.28500917047865,-38.829285429962674,-210.56848143196794
76,0.9401524050480408,-53.37521622470714,-38.89762323448858,-210.68306532987927
77,0.9432673000269728,-53.49485161219059,-38.99052978143836,-210.98938656050325
78,0.940304524451887,-53.590427684719685,-39.06248089250906,-211.14338416104232
79,0.9330787415893799,-53.688484030438914,-39.135444543769154,-211.30992413826556
80,0.9378250732348897,-53.769289808119886,-39.1971999401479,-211.39230442800397
81,0.94532147825561,-53.87142077262199,-39.27320246030844,-211.63821699344967
82,0.9435082458770615,-53.961914008442555,-39.34226799008646,-211.83585611153737
83,0.9401302832904106,-54.0501622084931,-39.40800350442264,-212.01221206442452
84,0.9370849983475047,-54.13410306285954,-39.472419570902495,-212.16014697377994
85,0.9356287425149701,-54.22241905914732,-39.54054784614059,-212.36766684344877
86,0.9388697699692085,-54.294436178507816,-39.59622843071271,-212.4618464269324
87,0.9426471906084775,-54.3656013996925,-39.65049229829836,-212.5652663190151
88,0.9366387012751007,-54.436204488412436,-39.70503698902672,-212.666094496372
89,0.9411177946377294,-54.51364827066531,-39.76369372696972,-212.82124868545318
90,0.9362663854150972,-54.579006503723264,-39.814283529395304,-212.90546835999487
91,0.9400821454457599,-54.645937352434046,-39.865645834277785,-213.01139765902766
92,0.9378458022612461,-54.71169782093844,-39.91509348009615,-213.121117667034
93,0.9377868279488193,-54.77598301830645,-39.96727599483496,-213.24311838797752
94,0.9322627384689688,-54.83565384641091,-40.012582613004724,-213.32736689362463
95,0.9338431548957865,-54.89524382328477,-40.05833028412977,-213.40986511700248
96,0.9348989656001925,-54.964181409185905,-40.110117023062195,-213.56381825108468
97,0.9407994194835823,-55.026252400668675,-40.15842146914536,-213.69105612251516
98,0.9385044375149916,-55.08121999659547,-40.199798089164794,-213.75963585512042
99,0.9415512877772815,-55.13237397113269,-40.239634939258565,-213.8235476051559
