episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_depot_backlog,alpha,alpha_initial,epsilon
14,0.9261545687876399,-3.0877563610198324,-0.047137665421902945,-0.020180285787299943,-0.009822054823972649,-0.014167860110583103,-0.008907500902728653,-0.010986710944886452,0.014071,0.02,0.173825
15,0.9289080450131652,-3.092118027131285,-0.04943608555914479,-0.021118779744199928,-0.010307501735748755,-0.014810592142992844,-0.00934710195951361,-0.011438121109725937,0.013779,0.02,0.172092
16,0.9247512124721006,-3.0966694092866027,-0.0518586923963114,-0.022150397031923133,-0.010801808811247468,-0.01553506074687938,-0.00979588252985151,-0.011988581381611216,0.013499,0.02,0.170376
17,0.9215517386972015,-3.1013711976278886,-0.05435008596897711,-0.023206858991736926,-0.011298480101421766,-0.016273190799226362,-0.01025464599828451,-0.012643142937124771,0.01323,0.02,0.168678
18,0.920556074143219,-3.1059724687870167,-0.05678557848178635,-0.02424168337257409,-0.011775829319621704,-0.017001083927169106,-0.010722529296368367,-0.013353599841797256,0.012972,0.02,0.166996
19,0.9231891928585976,-3.110235483557517,-0.0590313966826318,-0.02518708124936939,-0.012236433979689869,-0.01766570885769737,-0.011154527501104355,-0.013890916265348248,0.012723,0.02,0.165332
20,0.9250567250202886,-3.1144538642208524,-0.061242159845584634,-0.02611845359480739,-0.012674154665860726,-0.018343874491295722,-0.011567373659265422,-0.014457961833398555,0.012484,0.02,0.163683
21,0.922013602673044,-3.1187181172012215,-0.06350203920055374,-0.02708906808689898,-0.013123067369040307,-0.01898881960213415,-0.011994772046662747,-0.014941434128333032,0.012254,0.02,0.162052
22,0.9234553029162275,-3.122880543846597,-0.065707436686779,-0.02801006988739454,-0.013585620937463568,-0.019633139955254595,-0.012417133648368866,-0.01540345937983951,0.012032,0.02,0.160436
23,0.9210189150005057,-3.127120706784257,-0.0679673894152247,-0.028966864687909297,-0.014047282636102932,-0.02026703834336638,-0.012844356780234014,-0.01590021164855563,0.011818,0.02,0.158837
24,0.9241763727121464,-3.131112900560101,-0.07007852739124847,-0.029858207691509733,-0.01450618919115027,-0.020883375471370192,-0.013260272971212921,-0.016350862307586676,0.011612,0.02,0.157253
25,0.9162117536056072,-3.135418133994601,-0.07232236405933293,-0.03080904830847749,-0.014961557933269497,-0.02156791483181108,-0.013684503564634682,-0.016940847683607187,0.011412,0.02,0.155686
26,0.922963459604425,-3.1392731641075433,-0.07433958105192805,-0.031664042921780586,-0.015364716503970763,-0.02216464768726157,-0.014054360937115137,-0.01745661578277333,0.01122,0.02,0.154133
27,0.9178925647340744,-3.143340408197654,-0.07650375914762163,-0.032573734135263745,-0.01582692331666634,-0.022804805281372572,-0.014464147509746133,-0.017944708352390957,0.011033,0.02,0.152597
28,0.924909565071086,-3.1469784082271492,-0.07839709935236196,-0.033358707823415164,-0.016221974829222448,-0.023325055542389977,-0.01479851350197025,-0.018425730158379373,0.010853,0.02,0.151076
29,0.9261797960452263,-3.150525815041837,-0.08030857391138738,-0.03416024378470033,-0.016650490741542793,-0.02387446716113852,-0.015185578275444842,-0.018764266179117774,0.010679,0.02,0.14957
30,0.9251086366105378,-3.15395885685514,-0.08211569254876329,-0.034898096224683546,-0.017049638561510084,-0.024379358575966653,-0.015532388038778794,-0.0191488725606267,0.01051,0.02,0.148078
31,0.9236972181453178,-3.1575409993790164,-0.08401374493473354,-0.03571165364963312,-0.01743447904135444,-0.024942962046201084,-0.015908855110251027,-0.019610439786003558,0.010346,0.02,0.146602
32,0.9167465402142293,-3.161439401244855,-0.0860772328134913,-0.03661043695957043,-0.017843414965384236,-0.025552258018234745,-0.0162749747762289,-0.020174315634579703,0.010187,0.02,0.145141
33,0.9232553414824095,-3.164887319661659,-0.08788527322281625,-0.03738177236941687,-0.018217724216909714,-0.026112342134143103,-0.016631619544354354,-0.020539757521440948,0.010034,0.02,0.143694
34,0.9260397527977284,-3.1681588768666913,-0.08961549075367488,-0.03811795457738857,-0.01857195360340594,-0.02662299707145084,-0.016948391943908136,-0.020947673506748518,0.009884,0.02,0.142261
35,0.926882084249704,-3.1712410732499396,-0.09123633390081486,-0.03879715295547704,-0.018894679638994886,-0.027100596444593193,-0.017225621238876485,-0.021350287046899334,0.009739,0.02,0.140843
36,0.9264527232233246,-3.174348376510244,-0.09285872153399273,-0.039482935847304314,-0.019229805049301673,-0.0275884694062228,-0.017552069157892772,-0.02171841706182867,0.009599,0.02,0.139439
37,0.9256421507408783,-3.1775229333502613,-0.09450368715616546,-0.04018137360840673,-0.019568233825055334,-0.02807064845347445,-0.01788353455226483,-0.022042069138008404,0.009462,0.02,0.138049
38,0.9268987235753292,-3.1805143802997886,-0.09607044146721846,-0.04083576715196775,-0.019891398340732922,-0.028530213487810503,-0.01818651499469141,-0.02237338629111805,0.009329,0.02,0.136673
39,0.9218619001307891,-3.183736345615721,-0.09778922031148204,-0.04156117755550866,-0.020247207949600828,-0.029036363504575308,-0.01852293678976953,-0.022779618805885173,0.0092,0.02,0.13531
40,0.9235271298217207,-3.186819169694771,-0.09940025896268799,-0.04223241632214412,-0.02058306048417218,-0.029487514475934458,-0.018819754205557898,-0.023134965506356624,0.009074,0.02,0.133961
41,0.9204289508185699,-3.1900395719154426,-0.10110455655521751,-0.04295883849092836,-0.020931539632102477,-0.030010110597977924,-0.019152828036873643,-0.023495804661673128,0.008952,0.02,0.132626
42,0.9267348307073416,-3.192906665614939,-0.10262122793351629,-0.043600891134187254,-0.02123822101916363,-0.030448432964126786,-0.01943531905430986,-0.023849869175446504,0.008833,0.02,0.131304
43,0.9218092624927247,-3.19598620502944,-0.10424500491006128,-0.04429378701015514,-0.02157391880244222,-0.030922902133270813,-0.019740370189147975,-0.024254467978190745,0.008717,0.02,0.129995
44,0.9222529544883078,-3.1989617978433778,-0.10581187549274804,-0.04497339846922559,-0.02188018514311672,-0.03138773498109192,-0.020023078931367008,-0.024685256556241778,0.008604,0.02,0.128699
45,0.9191847853503506,-3.2020382540077867,-0.1074349281813292,-0.04566973142553005,-0.022209116341638677,-0.0318762895066172,-0.020328494111004864,-0.025084525512671704,0.008494,0.02,0.127416
46,0.926971664401832,-3.2047267149955663,-0.10882293602220096,-0.046251018107338344,-0.022494930545094143,-0.032286523064691056,-0.020596012451946585,-0.025379138673491897,0.008387,0.02,0.126145
47,0.914899324358308,-3.207986449234098,-0.11053678684491204,-0.046975612200084824,-0.0228455965568633,-0.032774107216930026,-0.020929660520801394,-0.02570213475130052,0.008283,0.02,0.124888
48,0.9158207559770268,-3.21113453690249,-0.11222152009395665,-0.04769293057948269,-0.023191611167644323,-0.03325631532934618,-0.021238214066222914,-0.026076184030520307,0.008181,0.02,0.123643
49,0.9191224678490376,-3.2141072601041114,-0.11379296985957955,-0.04834353956896018,-0.023518927805772128,-0.03369728358938993,-0.02153857356620279,-0.026461061915380134,0.008081,0.02,0.12241
50,0.924110963800829,-3.216800202429299,-0.11521130535399615,-0.048934203548210986,-0.023818667388345097,-0.0341088575601428,-0.02180199473750324,-0.026769450128354393,0.007984,0.02,0.12119
51,0.9188657349008527,-3.2196674252331623,-0.11674932868587129,-0.04958148446721053,-0.024154219067728903,-0.034587469402991095,-0.022112911391609296,-0.027081678202077162,0.007889,0.02,0.119982
52,0.9338573910696513,-3.2218943905802377,-0.11789909103376439,-0.050075193356780054,-0.02437404683222838,-0.0349386726018946,-0.022338346720380223,-0.02733243272933098,0.007797,0.02,0.118786
53,0.922599531615925,-3.2245694649695613,-0.11930414567942417,-0.05066951655638944,-0.02465520124413685,-0.03534861391814172,-0.022591040982660415,-0.02766165681416862,0.007706,0.02,0.117601
54,0.9243187004967109,-3.2271086212299647,-0.12066081432375823,-0.0512503537640949,-0.024928467931181683,-0.03575678788604547,-0.02283999041118699,-0.027994841748251,0.007618,0.02,0.116429
55,0.9212258226576238,-3.2298277145461904,-0.12208293096269385,-0.051857203865518404,-0.025220997642879668,-0.03618467244447573,-0.02310063364091995,-0.028247152599866408,0.007531,0.02,0.115268
56,0.9235353705892284,-3.2323460424760917,-0.12341065993311637,-0.05242282945239783,-0.02549101672301879,-0.03658214979919403,-0.023345955643224583,-0.028560148030508457,0.007447,0.02,0.114119
57,0.9226798075794908,-3.2348742162127815,-0.12473848212420716,-0.05298618419179496,-0.02575367698952653,-0.03697652838952466,-0.023586702269578232,-0.02888564161590629,0.007365,0.02,0.112982
58,0.9237919152869989,-3.237351754058343,-0.12604403753917406,-0.053520872996697375,-0.026035846348165848,-0.03733285927919124,-0.02384170651867738,-0.029125040912341388,0.007284,0.02,0.111855
59,0.9264435330058906,-3.239689943416557,-0.12724256049559687,-0.05402897871148485,-0.02626061928088146,-0.03769798515617015,-0.024059070536596203,-0.029434664818585348,0.007205,0.02,0.11074
60,0.9241444055645643,-3.242036064453336,-0.12847164607550252,-0.05456776111394706,-0.026498531654792393,-0.038089398429028865,-0.024284404325472343,-0.02971388431251778,0.007128,0.02,0.109636
61,0.9247218271563624,-3.244423218437967,-0.12972365940901387,-0.05509546755512719,-0.026747950879807633,-0.038453974403667324,-0.024515433915060027,-0.030015973387482672,0.007052,0.02,0.108543
62,0.9194910255329907,-3.2469597865910913,-0.13107055208591806,-0.05567876978615859,-0.027010715108639373,-0.038842753070378024,-0.024760182348122422,-0.0303144759093405,0.006978,0.02,0.107461
63,0.9255627144172036,-3.2492694195124057,-0.13227841830686204,-0.05619523648529897,-0.02724464083086121,-0.039204551579903484,-0.024985034530183328,-0.03061215285938232,0.006905,0.02,0.10639
64,0.9247270477687305,-3.25151060903165,-0.13348885109458347,-0.05670252403594662,-0.027499960198896976,-0.039537910248106954,-0.025205970170939958,-0.030898271671664795,0.006834,0.02,0.105329
65,0.9232449507678866,-3.2538135491610594,-0.13469655349377882,-0.05720157402706496,-0.027751829527372665,-0.03989164633741723,-0.025428107151723837,-0.03113331254625124,0.006765,0.02,0.104279
66,0.9203551706195344,-3.256210751444744,-0.13595410279111747,-0.05774127613188182,-0.02800114546872685,-0.04027523831862123,-0.025657843235725085,-0.03140317042933186,0.006697,0.02,0.10324
67,0.9254360808394345,-3.2583790461270783,-0.1370916326003894,-0.05822440557014344,-0.028229142594447174,-0.040615897591356705,-0.025857347262082293,-0.03168044576459132,0.00663,0.02,0.10221
68,0.9164386550954291,-3.260881074488338,-0.13842681317081532,-0.05879577482882802,-0.028490437611778913,-0.04100774790979926,-0.026097719941948056,-0.032026687852503885,0.006564,0.02,0.101191
69,0.9222466185072826,-3.263144285358297,-0.13961517114775823,-0.05930976585780035,-0.02872247326350059,-0.04138384264420947,-0.026331915247142013,-0.03230573142692258,0.0065,0.02,0.100183
70,0.9242896888963831,-3.2652782475687037,-0.14073910159749572,-0.05979243609109608,-0.028936889464685055,-0.04172790203379027,-0.02654428978027474,-0.03258944656448474,0.006437,0.02,0.099184
71,0.9231373597900403,-3.267470672128517,-0.14188085030125544,-0.0602823374331753,-0.029156487568540734,-0.04205608090978411,-0.02674344409382207,-0.03291590980383814,0.006375,0.02,0.098195
72,0.9241312288462182,-3.269613867436353,-0.14303495107303213,-0.0607713424777129,-0.029392450927549666,-0.042385931279653656,-0.026961531255860493,-0.0332050385371344,0.006315,0.02,0.097216
73,0.9238830109845677,-3.271744513586176,-0.1441640390221025,-0.061262939315342886,-0.02961140412180488,-0.04271967684667484,-0.027164133450720752,-0.03349186094352235,0.006255,0.02,0.096247
74,0.926264009331102,-3.273742112710165,-0.14522258687165854,-0.06170707945214943,-0.02983906934161866,-0.04301661922698711,-0.027370921736475904,-0.03373944360103655,0.006197,0.02,0.095288
75,0.928639294197489,-3.2756555205998175,-0.14622472480746757,-0.062129046370004375,-0.030043594749359755,-0.0433088515423076,-0.027561979527382104,-0.03400234408751839,0.00614,0.02,0.094338
76,0.9282559956518786,-3.2775569610433632,-0.14721917792894199,-0.06254053160911509,-0.030252484733099223,-0.043589431730688244,-0.027761106422574563,-0.03418461391720309,0.006083,0.02,0.093397
77,0.9197951079520806,-3.279725723496023,-0.14837461301286817,-0.06303113717918055,-0.0304959971045997,-0.04393084147965055,-0.027980606985707746,-0.03445057154639134,0.006028,0.02,0.092466
78,0.9266891721670781,-3.2816588921572203,-0.14937862606710814,-0.06346073998620352,-0.030697416558775115,-0.044230341765930554,-0.02817006958373653,-0.03467243644515509,0.005974,0.02,0.091544
79,0.9264318602715055,-3.2835674004904303,-0.15037738836258696,-0.06387781980797709,-0.03091140233721278,-0.04452780972351506,-0.028372703222775214,-0.034867484406656525,0.005921,0.02,0.090632
