seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
49,6,5,5,0,0,0,0,0,0,16,16,18,0,0,0,0,0,0,0.0132,0.0212
49,7,5,5,329,349,2,14,169,79,3154,2985,2983,11,15,26,12,1,13,0.0121,0.0229
49,8,5,5,316,326,2,12,138,53,3152,3014,3008,10,11,21,13,23,36,0.008,0.0212
49,9,5,5,412,417,2,9,166,33,3244,3078,3077,11,9,20,9,11,20,0.0106,0.0212
49,10,5,5,380,399,2,7,120,53,3392,3272,3276,16,10,26,9,10,19,0.0198,0.025
49,11,5,5,328,338,2,13,87,45,3074,2987,2988,16,9,25,19,7,26,0.0159,0.0199
49,12,5,5,366,364,2,10,37,34,2278,2241,2244,10,6,16,18,0,18,0.0054,0.0148
49,13,5,5,347,356,2,9,19,26,1652,1633,1632,4,3,7,4,19,23,0.0053,0.0066
49,14,5,5,418,425,2,7,151,79,3080,2929,2926,9,9,18,6,4,10,0.008,0.0093
49,15,5,5,399,419,2,3,85,82,3026,2941,2945,9,9,18,7,9,16,0.0119,0.0172
49,16,5,5,322,335,2,11,111,63,3116,3005,3004,9,13,22,9,10,19,0.0119,0.0199
49,17,5,5,360,354,2,11,103,41,3386,3283,3284,19,9,28,14,11,25,0.0185,0.0172
49,18,5,5,365,374,2,9,128,25,3094,2966,2963,12,9,21,17,0,17,0.0121,0.0174
49,19,5,5,361,370,2,9,28,18,2326,2298,2301,8,9,17,11,11,22,0.008,0.0174
49,20,5,5,337,351,2,13,13,19,1640,1627,1621,11,6,17,10,18,28,0.0093,0.008
49,21,5,5,395,399,2,4,91,71,3014,2923,2924,12,4,16,13,7,20,0.0066,0.0079
49,22,5,5,376,385,2,7,164,54,3120,2956,2954,15,11,26,11,6,17,0.0132,0.0132
49,23,5,5,384,394,2,10,143,29,3168,3025,3027,13,9,22,9,4,13,0.0187,0.012
49,24,5,5,349,357,2,9,112,64,3292,3180,3179,5,13,18,13,17,30,0.0079,0.0172
49,25,5,5,364,381,2,12,137,78,3060,2923,2929,10,13,23,8,0,8,0.0107,0.0188
49,26,5,5,320,332,2,17,38,18,2228,2190,2190,7,15,22,10,9,19,0.0068,0.0163
49,27,5,5,326,330,2,7,15,15,1624,1609,1608,4,6,10,7,12,19,0.0027,0.0148
