seed,exp_name,alpha,duration_hours,total_runtime_s,lookahead_minutes,num_scenarios,n_routing_candidates,n_time_steps,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9491,400.9978,2126,944,60282,58156,58155,217,46,227,217,217,210,7583,7799,0.0157,0.0328,0.9514,0.0065,0.0169,0.9765,5,13,223,200,227,210
43,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9467,398.3627,2228,976,60062,57834,57835,210,47,214,210,210,200,7810,8024,0.0079,0.0329,0.9593,0.0039,0.0222,0.9739,3,17,214,200,214,200
44,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.946,398.7341,2342,868,59410,57068,57072,273,46,209,273,273,268,7149,7422,0.0157,0.0288,0.9556,0.0052,0.0248,0.9699,4,19,203,266,209,268
45,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9481,396.8065,2293,799,59520,57227,57229,244,46,208,244,244,244,7499,7739,0.0105,0.0276,0.9619,0.0026,0.0183,0.9791,2,14,203,234,208,244
46,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9502,397.6349,2035,898,58938,56903,56902,240,47,203,240,240,240,7672,7912,0.0105,0.0316,0.9578,0.0039,0.0156,0.9804,3,12,199,229,203,240
47,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9473,398.5493,2165,963,59402,57237,57236,219,50,215,219,219,215,7576,7800,0.0132,0.0448,0.942,0.0039,0.0196,0.9765,3,15,211,201,215,215
48,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9467,398.5987,2284,893,59646,57362,57363,216,47,206,216,216,208,7623,7825,0.0106,0.0317,0.9578,0.0053,0.0277,0.967,4,21,203,216,206,208
49,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9499,397.6073,2014,947,59136,57122,57124,221,49,217,221,221,214,7721,7935,0.0131,0.0327,0.9542,0.0039,0.0222,0.9739,3,17,210,212,217,214
50,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9543,398.3292,1992,721,59402,57410,57410,239,49,195,239,239,226,7471,7717,0.0143,0.0261,0.9596,0.0078,0.0248,0.9674,6,19,194,238,195,226
51,EX15_FleetBrokenGlobal_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,90.0,3,1,18,0.9508,399.8826,2051,895,59852,57801,57803,245,45,225,245,245,242,7421,7651,0.0119,0.0264,0.9618,0.0026,0.0404,0.957,2,31,218,244,225,242
