seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
47,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107,0.0388
47,7,5,5,345,365,2,0,156,81,3062,2906,2907,10,9,19,1,20,21,0.0222,0.0495
47,8,5,5,343,345,3,1,201,102,3018,2817,2818,9,13,22,2,1,3,0.0313,0.0652
47,9,5,5,335,334,2,0,167,36,3170,3003,3000,9,14,23,6,0,6,0.0352,0.0834
47,10,5,5,348,363,2,0,229,64,3432,3203,3205,8,8,16,8,1,9,0.0352,0.0938
47,11,5,5,326,312,2,0,170,107,3062,2892,2889,13,11,24,7,0,7,0.043,0.1081
47,12,5,5,292,304,2,1,71,36,2188,2117,2119,3,4,7,5,0,5,0.0404,0.1121
47,13,5,5,306,303,2,2,60,31,1730,1670,1671,3,4,7,5,0,5,0.0379,0.115
47,14,5,5,331,333,2,2,266,92,3212,2946,2943,9,13,22,6,3,9,0.0405,0.1279
47,15,5,5,343,343,2,0,229,54,2970,2741,2747,10,11,21,2,2,4,0.0508,0.1432
47,16,5,5,293,292,2,1,252,85,3240,2988,2985,15,11,26,12,0,12,0.0535,0.1565
47,17,5,5,288,303,2,9,263,145,3364,3101,3102,13,9,22,7,1,8,0.0619,0.1581
47,18,5,5,313,306,2,2,245,73,3024,2779,2780,12,12,24,10,5,15,0.063,0.1706
47,19,5,5,311,312,2,0,104,47,2198,2094,2093,6,12,18,17,4,21,0.0483,0.1854
47,20,5,5,290,291,2,1,69,37,1678,1609,1603,8,2,10,13,2,15,0.0417,0.1864
47,21,5,5,300,307,2,0,282,133,3050,2768,2772,10,13,23,9,1,10,0.043,0.2031
47,22,5,5,283,294,2,1,194,70,3112,2918,2915,6,10,16,9,0,9,0.0391,0.2151
47,23,5,5,300,290,1,0,294,99,3292,2998,3003,9,13,22,11,0,11,0.0365,0.2321
47,24,5,5,295,292,2,7,257,112,3418,3161,3156,11,10,21,15,1,16,0.0315,0.2378
47,25,5,5,272,282,2,2,275,86,3076,2801,2804,3,14,17,3,7,10,0.0313,0.252
47,26,5,5,327,325,2,0,201,53,2476,2275,2276,7,12,19,5,2,7,0.0339,0.2669
47,27,5,5,273,286,2,5,96,71,1626,1530,1531,5,8,13,12,0,12,0.0249,0.2726
