episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk
37,0.9353957050608199,-547.515874529461,-324.6222038665301,-12.912634382068463
38,0.9394444276150374,-552.012845108623,-326.4016227803615,-12.91411772879311
39,0.939060516292848,-552.1254654349049,-325.29803485987253,-12.731229248382975
40,0.9263192533205695,-550.5021116904708,-322.75987083492936,-12.542537230925534
41,0.9399089529590289,-553.2552176703884,-324.95434563453597,-12.006192336179774
42,0.9416338880484115,-550.3956256854366,-322.961178619393,-11.424045557523346
43,0.9288806616307885,-555.9465702230463,-325.9793806643225,-11.800367787371483
44,0.9358003078687633,-553.7095981018336,-323.16601448973597,-12.038497801493547
45,0.9381782308451168,-557.4561390878118,-324.9437881423848,-12.501253250636335
46,0.937091553166799,-557.4424133602846,-324.30161657089354,-12.484677367104622
47,0.9320612980769231,-562.2728515254819,-328.34740053579026,-12.274563636183101
48,0.9359573448358495,-563.8567305996779,-329.4473088145776,-11.963901816464237
49,0.9383069005988744,-560.1995404062744,-325.89517539274283,-11.832242262460282
50,0.9311743359863386,-562.3135223656197,-326.7975786111815,-11.80062218320277
51,0.932665186340995,-564.6765264754296,-327.738934184888,-11.382486597897513
52,0.9391436380200425,-565.4096285222265,-326.6504402355504,-11.583091771065776
53,0.9396881879316064,-560.1457821822216,-322.33899541390025,-11.378885343106084
54,0.9350435683383097,-569.4132836196678,-328.36721233640435,-11.642538100421266
55,0.9288535184298707,-564.8202038887357,-323.64492629153125,-10.855729210888127
56,0.9346072825759856,-569.9361584830988,-327.3169831494512,-10.562499939332735
57,0.9367103730474,-569.1471441809941,-325.46112039121493,-10.174923051523841
58,0.9303400462198745,-573.670594561553,-328.8953139093764,-9.95935479366778
59,0.9344970307719993,-580.3828380882431,-333.83719391594343,-10.086364872969838
60,0.9359999999999999,-579.4869352668045,-332.7264298897946,-9.508159171580502
61,0.9366894351999518,-574.8885116507735,-329.67889552005,-9.240126371605188
62,0.9455409578010534,-579.2989205312821,-332.55869096525606,-9.248243635924544
63,0.9369233552433215,-584.8093829284214,-336.61113169645654,-9.513898500253983
64,0.9347569286687869,-583.0332537841865,-335.34269567802187,-8.745356797640481
65,0.935184906568772,-582.8509389596378,-334.98271674796285,-8.190460131788265
66,0.9360932839193709,-579.6466946150174,-332.2557345483118,-7.349628055848969
67,0.9360440744954788,-581.706153201161,-333.9823222412369,-6.850950324161097
68,0.9370773741846687,-581.6304560841821,-333.43462037949456,-6.883826260210732
69,0.9401188527075375,-576.3594585086354,-329.20581711010584,-6.508342236778943
70,0.9438632769736042,-575.1316847421087,-328.30290131329974,-6.195620995996588
71,0.9313330894011465,-579.8772432424503,-331.37360171246314,-6.245032207765467
72,0.9351641111643507,-581.9420378028808,-332.5642816070926,-5.995699948271328
73,0.9372651230452176,-582.2711605706401,-332.92077592614777,-6.138760789403472
74,0.9350534071071397,-583.569402520877,-334.3704107068863,-5.762310771857555
75,0.9325886674293973,-584.4705558957196,-335.75194718488035,-5.227086144263172
76,0.9447216544427077,-588.8191203969402,-338.52810827012814,-5.44915810789185
77,0.937038371464601,-592.8057591840156,-340.95947240609104,-5.484232352218571
78,0.9420062695924765,-593.1424164801167,-342.51401324927775,-5.139785382131426
79,0.9397000120962864,-597.9042342448596,-346.4492089245909,-5.500541282721386
80,0.9372177055103884,-596.1374653112091,-345.0167716522373,-5.386200931635652
81,0.9371826273970966,-598.3992287497782,-346.380775955029,-5.679383401007073
82,0.9422834881630207,-595.5610757558312,-343.33161782040537,-5.229984549974866
83,0.9385538897770807,-595.6621687434468,-342.4010482038008,-5.245238524505795
84,0.9348478874093846,-596.6402695998086,-342.5362369525321,-5.4346375049685
85,0.9343190474762318,-601.1893582495144,-344.98557927363333,-5.384805488391331
86,0.9363959727497437,-602.8145528282141,-345.897089944133,-5.516708224046077
87,0.934597756603546,-603.8875688608072,-346.6233635272912,-5.404519804117738
88,0.9404453026006154,-606.3844836595495,-348.79822521477,-5.611093280474512
89,0.9301879440064746,-607.6925389325229,-349.59436485188445,-5.626998647744469
90,0.938915808600848,-605.6558300770743,-347.6602925278204,-5.124716173625235
91,0.9307448255023417,-611.092856001936,-352.25791930108977,-4.987232668713165
92,0.9359155140859861,-611.5197222793079,-352.04093870510496,-4.830291729019889
93,0.9378351358720349,-614.7503097096429,-354.69650799183665,-5.037130522510809
94,0.9330359815601987,-616.6062106853963,-356.10633957372426,-4.623738764805381
95,0.9364223158277524,-616.918046151593,-355.7604653777928,-4.542774994753065
96,0.9362712072027929,-615.8537260520666,-354.21398076943,-4.123431623042541
97,0.942121202851112,-617.1625520776496,-355.0915420639283,-3.6604010460958945
98,0.9347734520729286,-615.5088057879408,-353.0876909903525,-3.4350301810095014
99,0.9399275297217979,-616.8500717318971,-353.292914457655,-3.224554454679036
100,0.9409210169184836,-619.4474157735716,-354.6188399825357,-3.1027723114583856
101,0.9351214424079869,-619.821374655107,-353.9099374763472,-2.894124398069105
102,0.9328337997652794,-622.6762254977092,-354.98972014516124,-3.0728307388910086
103,0.9395816255275222,-626.5763747011794,-357.11630075904293,-3.328156437042548
104,0.9359278025964681,-627.649421246552,-356.91673530228115,-3.319439653219984
105,0.9388466508399195,-627.1145590556009,-356.0528162683416,-3.1983136074653817
106,0.936833544189409,-631.1342016773153,-358.2520006600301,-3.2143010707152158
107,0.9341154415988873,-633.4983798538575,-359.6810471039911,-2.946907612633344
108,0.9346401316773904,-635.8525321443891,-360.90889889375046,-2.9389633020970662
109,0.9380712497360563,-640.3422861107439,-363.8156538410816,-2.9297578451383983
110,0.940267576875019,-643.3479641401661,-365.5303442490457,-2.689507121456674
111,0.9322572974258367,-642.9644774513218,-364.71210003799405,-2.2118783736165097
112,0.9341432984790874,-644.1955657904836,-365.10452521369234,-2.3086723494716637
113,0.9355407992342666,-645.3683612323831,-365.533468201444,-2.132636226792764
114,0.9360580092287409,-649.9730899648093,-369.163923414203,-2.0407960265495553
115,0.9410513703759174,-651.0862304092076,-369.7520080517403,-1.8106602123286497
116,0.9363015340364333,-652.7151577220964,-370.2727470661641,-1.7390079444623785
117,0.9315101792768156,-655.1194609865344,-371.5871183488331,-1.6685430346886294
118,0.9329989789176527,-656.8852169290715,-372.77599396117483,-1.5513344054642362
119,0.941147977718576,-655.9082655729079,-371.35552959348036,-1.1315010786568447
120,0.9356256540589026,-657.0232617409065,-371.155436964369,-1.112521517871277
121,0.9355822716669657,-658.8417779495209,-371.9479395702994,-0.8477951521104511
122,0.9344865324983279,-661.8221934367563,-373.80704044697035,-0.5782219134678349
123,0.9447381212784056,-660.5283609086814,-372.44925429829937,-0.3384871739092393
124,0.9356146417074043,-661.9173611023084,-373.24807173742494,-0.3063424660595156
125,0.9405791876952656,-660.5871257595192,-372.00630516067383,-0.1473230987395195
126,0.937973182523032,-659.8214670843431,-370.41153112290516,-0.19742144892484845
127,0.9393902697466017,-660.1846799677443,-370.0167670225827,-0.039543198138312086
128,0.9377036321950042,-660.9264595831847,-370.375887958388,-0.0004939476639945078
129,0.9361107773639312,-662.3118179658593,-371.5199644941259,-0.009401347230106685
130,0.9263627862077287,-665.5972837792978,-373.3464013139987,-0.0454435085806035
131,0.9414217028787049,-665.3163005614878,-372.2804892375041,-0.06839518792484908
132,0.9444444444444444,-667.390089443546,-373.6934751642886,-0.29943239788214276
133,0.9398236523952368,-665.333310075327,-371.4302279786642,-0.0516676768036318
134,0.9380634691669671,-667.261842294875,-372.36690384243747,-0.15757234567264553
135,0.9361920579797675,-667.1934791386881,-371.98270129808867,0.0
136,0.9410843845019117,-668.2313985361969,-372.39243260145486,-0.018111880669035883
137,0.9330682571239232,-669.7895662649872,-372.99938217706756,-0.18133301812792904
138,0.9346244798994223,-672.9704799456551,-374.8690415830337,-0.2761196218514167
139,0.9350941788637678,-673.809011954527,-374.4229900603123,-0.1462826032189759
140,0.9380119415524019,-674.3474101458758,-375.05122822445634,-0.16361734935011749
141,0.9319083229888886,-675.2054561548968,-374.683168388243,-0.39287467286854766
142,0.9320264996823668,-678.8071576909693,-377.1360335866466,-0.5236601076619374
143,0.9426000243220236,-681.8997649300022,-379.1535577912502,-0.6480084193739349
144,0.9379594326673784,-683.6741136614168,-380.7300537196136,-0.50987562127937
145,0.9357374294971799,-684.3066312376621,-380.9341237828223,-0.36782581161297867
146,0.9357367249214628,-684.7549007388095,-381.3457013498617,-0.014730680179176257
147,0.9413526627927874,-684.7396825812966,-380.92118485319395,-0.02941610003873676
148,0.935044765211036,-684.8809134921985,-380.72045439827735,-0.002074088782827459
149,0.9367023991832568,-685.5134034333206,-380.81834828561637,0.0
150,0.935971782148622,-684.3367296001716,-379.606685640172,0.0
151,0.943752054753579,-687.8391216856037,-381.8195362146467,-0.07502089596453973
152,0.9345723324005354,-688.9238501630653,-382.3549672024062,0.0
153,0.934747243477737,-687.8928724692026,-380.9850198346041,-0.00043082015984397416
154,0.9448131648331667,-687.1956710520866,-380.16905454920317,-0.04145616103133142
155,0.9366881669292275,-689.5383000237262,-381.37397280658206,-0.016237661158373776
156,0.9333211878302059,-688.666267916007,-380.6121730095782,0.0
157,0.9347113157023799,-689.2783042956212,-380.63739176759003,-0.01067944887493996
158,0.9348041125865532,-689.6269274847189,-380.6418625352877,-0.02300105408575543
159,0.938433003260837,-689.5316735954857,-380.2540630853406,-0.05578800390460433
160,0.9394461575669629,-690.6281924960454,-381.1957799841533,-0.058533438087114344
161,0.9319494255668348,-691.0821928838499,-381.27286212381955,0.0
162,0.9375734385827483,-692.5641372755547,-382.03300119594803,-0.11085245237559291
163,0.9347365910378342,-695.6842602968707,-384.33752661576364,-0.19076158334173424
164,0.9409801563439567,-697.5302729770783,-385.34575457607855,-0.023306159018715203
165,0.9368797141722905,-698.8553159410299,-385.7962689969261,-0.05625907039243796
166,0.941265732393109,-699.3069250377768,-386.2186220488685,-0.022413587660985747
167,0.9391236913532377,-701.3897809556025,-387.80833395661256,0.0
168,0.9379103582671263,-700.6292985106257,-387.07708299798037,-0.019220857228573626
169,0.9389349253022068,-699.8247966509153,-386.22291816636874,-0.020531417240663936
170,0.9369279262896284,-697.5998581987217,-384.55512163745124,0.0
171,0.937588438958302,-699.309089295511,-385.6418244989624,-0.13349323390819512
172,0.9397484733055202,-700.9646968095393,-386.8873207068398,-0.19516185781840192
173,0.9308114812189936,-703.1024746236344,-388.8142573591732,-0.233625319806432
174,0.9390570869106794,-701.9568146022746,-387.723818703948,-0.0073065972104528355
175,0.9389787921390327,-703.0060484077513,-388.52355347518767,-0.05545852798099942
176,0.935147900330013,-705.4765808002664,-390.0730365619863,-0.06821956463826434
177,0.9386293488358155,-705.3837137751501,-390.1362823933776,-0.01362425906883475
178,0.9378614457831326,-706.3875416899114,-390.8730757871307,-0.017243338478523728
179,0.9365093714216839,-706.9764823390799,-391.3801614054868,-0.016522268220735006
180,0.9446725674483681,-706.8299567515346,-391.31875251327097,-0.02313707167130875
181,0.936670997371363,-707.9516326550445,-392.2834318938063,0.0
182,0.9408360321458559,-705.9832473256878,-390.4944823721546,0.0
183,0.945905289126903,-706.531083967792,-390.8557498300258,-0.0013070165464795181
184,0.9322298188796929,-706.5963395567866,-390.5433153159463,0.0
185,0.9415417686749865,-707.3212128099027,-391.1178808134432,-0.019663507798433275
186,0.930048170421566,-706.84258717601,-390.6103264716522,-0.009902130615104704
187,0.9366125760649087,-707.8030034712183,-391.3222443482313,-0.034848152929558486
188,0.9384875676002296,-708.1696364736327,-391.35193992187504,-0.025466901427332118
189,0.932295766971477,-708.5354555034935,-391.71690986414296,0.0
190,0.9365687526607067,-709.1187694290041,-391.933210509219,-0.0009202090545571222
191,0.9382929118599933,-710.0995349446082,-392.5969647375941,-0.004606906683529842
192,0.9304483150775125,-709.328915850048,-392.2184258718024,-0.016339728929725628
193,0.9389117815141216,-711.5927691788387,-393.9148516254369,-0.08796497389398224
194,0.93661394614614,-711.7649681865331,-393.84698709734914,0.0
195,0.9430785999757781,-712.0118406768139,-394.0237513014571,-0.02565992260713676
196,0.9330056984351915,-712.30719371777,-393.86727129617935,-0.029668669870370475
197,0.9362149671150086,-712.7753759808318,-394.0920398268243,-0.0017772003212429487
198,0.9436887921653971,-713.2570129814176,-394.06979160859026,-0.003973253173042767
199,0.9333979171712279,-712.0751826007622,-392.9327306809931,-0.0011369803023742696
