episode,service_level,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk
281,0.9355222242546186,-2.756574494014397,-1.8477441137705175,-3.4751749562701084,-4.057178826675528
282,0.9397767508851947,-2.74853101463181,-1.8297527931963824,-3.48260258740543,-4.060944712852738
283,0.9411535463756819,-2.741989776339079,-1.8019524961815885,-3.486837215341276,-4.063526900920736
284,0.9427014728774997,-2.7115162231493155,-1.7699179214830907,-3.4851071023467517,-4.062868341067195
285,0.9432725114968106,-2.7065729319082537,-1.7625817896468143,-3.4894424926409555,-4.069001107335084
286,0.938692139016551,-2.7221798055682207,-1.7623779701822055,-3.4935647937338254,-4.076429259240614
287,0.9404451634163147,-2.731868258552474,-1.7944875739247856,-3.4942320820085047,-4.084161033428922
288,0.9323126996564403,-2.732298636138847,-1.8111349857442371,-3.5020545870708086,-4.090668717766762
289,0.9396428144785569,-2.7468262319187144,-1.8029667064975747,-3.5017851574472374,-4.094584741316728
290,0.9333273240790818,-2.791437997974821,-1.8389275303173407,-3.518690819283397,-4.105623894577546
291,0.9394798067171747,-2.8029988043607195,-1.8363213745999598,-3.528072869182299,-4.112176472300279
292,0.9351573431778261,-2.8164577233787034,-1.846223616589949,-3.5318299269528812,-4.1179231166408305
293,0.940213013514723,-2.8098302387840715,-1.8203115123804323,-3.5333927116163393,-4.118374779450681
294,0.9381484073138824,-2.8004380708313357,-1.799609436468224,-3.5323747076802112,-4.118858426608667
295,0.9418018018018018,-2.802767464030017,-1.7894729926464568,-3.5292229233003023,-4.119848820553053
296,0.9365425388956908,-2.8242685759364945,-1.8072214539107456,-3.5346082236118836,-4.124052375090771
297,0.931305607283261,-2.8683122288035756,-1.8564761130095728,-3.545322015657573,-4.133890006737075
298,0.9384454096150966,-2.8508722797001407,-1.8443082821466534,-3.536979850408344,-4.132884142744681
299,0.9290399880185712,-2.8811912434670623,-1.893380443891318,-3.543823988771751,-4.144262529159203
300,0.9381126903250797,-2.8700253065888024,-1.888413260934953,-3.5488891603097232,-4.153453478016278
301,0.9372834786763827,-2.846763407266785,-1.8650368743236223,-3.5479403832864937,-4.157435428381606
302,0.9372635656568713,-2.8465319568296867,-1.8628742285353923,-3.558785523786547,-4.1645304376125845
303,0.9362064840291902,-2.875434460687991,-1.8867946181086621,-3.565131708423445,-4.17322996871118
304,0.9337917135913698,-2.9156901400080586,-1.912069622742052,-3.5716137352838704,-4.179359832236658
305,0.946689569960522,-2.864283462437556,-1.8761288759909662,-3.5709740393286507,-4.183473783103113
306,0.9364506605433454,-2.8693094467113625,-1.8921994941180191,-3.5718881329119365,-4.185910473312648
307,0.9384853813369892,-2.854876996857914,-1.9023931617559213,-3.5764818363133526,-4.1944287045215845
308,0.9403043308622707,-2.8364910488842257,-1.8974801308320093,-3.5722515517047957,-4.195185180076921
309,0.9321256111094448,-2.8720976744150177,-1.9207153038727518,-3.5839057999133628,-4.205703348719405
310,0.9290477620907179,-2.9109672087634313,-1.942238934804455,-3.592903360413194,-4.215200781071238
311,0.9433025369406242,-2.874621574633738,-1.9114252968325527,-3.586555859625061,-4.215283645246432
312,0.9336975341811451,-2.9025397517437925,-1.930823151617915,-3.599911139055509,-4.225673489166804
313,0.9422457980688997,-2.882123313374056,-1.9048267198965438,-3.599429573693118,-4.2259641619661465
314,0.9406469930830338,-2.8601992433457295,-1.8916291347032348,-3.5996223285600935,-4.22498182121584
315,0.9401775606268248,-2.854783940317922,-1.8807962184756102,-3.5999072254838627,-4.228428815131097
316,0.9336720887579302,-2.871969665253948,-1.8863686494928478,-3.603550840627457,-4.2386773390733525
317,0.9349646806354505,-2.8999856126913257,-1.9097134890685383,-3.6109898401749336,-4.24408757096397
318,0.931437277805993,-2.923031657762502,-1.9308317165498448,-3.6166637398123918,-4.251280135731147
319,0.93675274988044,-2.9045542199764807,-1.9255887403902934,-3.612548250233671,-4.250496289326375
320,0.941306556691172,-2.8886866482941223,-1.9129498143758863,-3.6103424128427646,-4.25452156363911
321,0.9394136807817589,-2.8908700633840234,-1.9223686387473342,-3.6090571919571035,-4.257295857344782
322,0.9308249521072797,-2.9162848805178823,-1.9423469700268903,-3.6119352257385855,-4.263648710534024
323,0.9383403423562163,-2.904536510500489,-1.914036837356267,-3.611246027501468,-4.266406070374312
324,0.942034203420342,-2.8397570611588603,-1.8527983010040516,-3.612142240648985,-4.262875559417501
325,0.9418934411392024,-2.8277175104555243,-1.8661775197523223,-3.6048277679920537,-4.259552965892452
326,0.934479403178722,-2.842937132024828,-1.892652407842667,-3.614491469150738,-4.2687064573393805
327,0.9322301729278474,-2.893142203718769,-1.9314110454002593,-3.620930185701999,-4.275609354283956
328,0.9313967677609453,-2.9271184862467035,-1.9770289003314971,-3.6229916840364225,-4.27775823171211
329,0.9447482273765172,-2.8712571320739935,-1.91329231936161,-3.6159509963043703,-4.275978583683448
330,0.938398481058437,-2.8446637882284938,-1.8755512008000697,-3.6149613772102653,-4.275404150244404
331,0.9365643543480225,-2.871140557484652,-1.9055645946236874,-3.6196708832237574,-4.282305184610155
332,0.9351901287299045,-2.8889063992940778,-1.9119496581867426,-3.6246332671461006,-4.287570949533072
333,0.9411904267623595,-2.9034441557431188,-1.9109420567528412,-3.6288322116934513,-4.291841134244326
334,0.9352407412880915,-2.937617540359879,-1.9502242588642054,-3.631782008760796,-4.298269234900814
335,0.9376521421616358,-2.9448715994630423,-1.9604477953636514,-3.640522403010344,-4.309185004069892
336,0.942959748615891,-2.9297537307233767,-1.9537440716446228,-3.6355011538356203,-4.309741474982353
337,0.9433968021481752,-2.9097381646547706,-1.9408512965764866,-3.6338450232407675,-4.311933498179984
338,0.9364014731862144,-2.9168191771839553,-1.9586572114697953,-3.632218256206686,-4.315077756790201
339,0.9397447665294762,-2.925359849044161,-1.9718389845766888,-3.6329361396406514,-4.321464489476474
340,0.9396466388697243,-2.932461583749514,-1.9659539494194556,-3.6379000953499006,-4.327862885690572
341,0.9433862278093443,-2.9158807976694106,-1.9529815966892223,-3.6339899072777038,-4.325341235422002
342,0.9343539643771966,-2.921941237303627,-1.9550192799919761,-3.6345118172583484,-4.326331416815256
343,0.9324244220509781,-2.9498847443995366,-1.9618234286048473,-3.646346347134909,-4.335376149061497
344,0.9416614764065605,-2.93588165288315,-1.9557228606571915,-3.647873761083416,-4.336454466621071
345,0.9370027505841294,-2.944588393742613,-1.977115773365358,-3.6520724989633866,-4.3437466362710335
346,0.9350602626371649,-2.9651081141630624,-1.9996371503107322,-3.655925769594873,-4.348700660211885
347,0.9390862944162437,-2.9649973897578183,-1.9957227796552213,-3.658813263502222,-4.35607583089646
348,0.9364846671652954,-2.9612870930886017,-1.9971196722768192,-3.6668022805753213,-4.3601549075800685
349,0.9398285918343054,-2.979105498846996,-2.0017107885179493,-3.6714977573854686,-4.362870173828979
350,0.9396800577339427,-2.9546340387743384,-1.9886828157126268,-3.6681473514370446,-4.362624798762321
351,0.9419175294751332,-2.9308041093075734,-1.9553508296706585,-3.6664528670071213,-4.3621607602824755
352,0.9432468236285904,-2.9073922956525737,-1.930511477499746,-3.6662950263685685,-4.363870521475687
353,0.9335421327367636,-2.931886620597335,-1.9601371173094413,-3.67824837285286,-4.372459344241192
354,0.9352562772359411,-2.963066028515771,-1.9835212672928555,-3.6879044038603768,-4.380243894603871
355,0.944946340871885,-2.9379693425064084,-1.973042610561005,-3.683017973344354,-4.377918196583915
356,0.9393328114650449,-2.9415536940465414,-1.9852625895007123,-3.6823079357057056,-4.379845866058827
357,0.9436530067895247,-2.9316581451645063,-1.9733775990718052,-3.6793560633289433,-4.378716106807808
358,0.9346594333936106,-2.9578825026020765,-2.001532335388024,-3.6841172183777084,-4.383101555496587
359,0.9349175701767414,-2.971042878133916,-2.017774833768098,-3.68672500145556,-4.388772394701391
360,0.9381641930336876,-2.973692157690835,-2.0155481137550657,-3.6883771616267205,-4.391856585857995
361,0.9384931262274594,-2.9945272353462107,-2.0237402808730516,-3.6955132416359664,-4.394059036783497
362,0.9423311786958982,-2.964268792728378,-1.999152771104383,-3.6925631562777688,-4.3942195431224205
363,0.9385888107243139,-2.957507619400766,-1.9952775930058704,-3.696121279848963,-4.399928493579924
364,0.9318693186931869,-2.9825091705167575,-2.009255204251856,-3.7012675695464123,-4.40624402742073
365,0.940820006503296,-2.9681218841898236,-2.0155498526720166,-3.7008917272742097,-4.4056031069026
366,0.9389790147343354,-2.96477624302349,-2.0251705273327296,-3.698015320626118,-4.404063627730922
367,0.9348277293482773,-2.9811197401888814,-2.057683028015343,-3.698734910507649,-4.407507852774466
368,0.9378174864041117,-2.948320518785086,-2.0344007603379253,-3.693401109709511,-4.406643408508095
369,0.9374491548404592,-2.962312339822828,-2.050984245062994,-3.7000473336370856,-4.412512424297468
370,0.9361894705083723,-2.97889799556675,-2.0729845083316465,-3.703802883629932,-4.415330102724304
371,0.9439224459358687,-2.957393273305116,-2.0487111685884845,-3.7074324481202563,-4.416735080084908
372,0.9399021246120792,-2.9513263251158954,-2.036205666901492,-3.7047089026073308,-4.416120257368801
373,0.9385068526088002,-2.9641696279857017,-2.048958607631308,-3.71523071336738,-4.423522405049675
374,0.9434328720563243,-2.947181761276552,-2.030390419411732,-3.7158704468398787,-4.423344786478312
375,0.9483425828708565,-2.9061358407005105,-2.0041619092220935,-3.7160019131300452,-4.4265453957536955
376,0.9463097263258423,-2.889150563705688,-1.9879232728858112,-3.7177713914886357,-4.427494703957938
377,0.9339186282886015,-2.923162270806299,-2.0271350666410854,-3.7196641109573445,-4.4311509759677605
378,0.9386504900788908,-2.9365011615678625,-2.031891344582088,-3.721558326043496,-4.436425171603528
379,0.9315640779033422,-2.9757233886390595,-2.07071631146786,-3.724185432613414,-4.443573324245879
380,0.9438369479375494,-2.9572832875170434,-2.038532563001239,-3.7249022753646726,-4.444968259368328
381,0.9380711880711881,-2.976522763371672,-2.06653607935119,-3.7314109997549805,-4.451258819361253
382,0.9355198504808127,-2.9785983883294187,-2.081014030180293,-3.7319260208092895,-4.453897450856562
383,0.9341498944614561,-2.9897714745671586,-2.086159076628889,-3.737044392575933,-4.4584256874141674
384,0.9343054720384847,-2.997378485775866,-2.108428181960701,-3.736518814068056,-4.461434641804007
385,0.9358474601879552,-3.0015746366736398,-2.1226297866558297,-3.7360761170458616,-4.464131071121728
386,0.9422914147521161,-2.984151558432712,-2.11452669671289,-3.7331491791742506,-4.464941310100492
387,0.9405577593460752,-2.992347323250957,-2.1070346002210476,-3.7353963582539045,-4.468984536884772
388,0.9424724234318175,-2.9823082906041765,-2.0983603017598305,-3.726705873331495,-4.467582292066508
389,0.9442209546682678,-2.953288712664687,-2.0666630122798946,-3.724833843742661,-4.468119784977943
390,0.9408951854821943,-2.9417132818451033,-2.054634780633114,-3.7226145324095787,-4.468955306091931
391,0.9428240121309428,-2.9231868190500685,-2.034854289660164,-3.7219722164675146,-4.470954445964551
392,0.9382597183776628,-2.9068103957619624,-2.0148687583372604,-3.7224034074443546,-4.47042355776647
393,0.9404343516265657,-2.9078202610798467,-2.014579464018055,-3.72634616105252,-4.4737530718255405
394,0.9492586490939044,-2.862876567394356,-1.98566769753364,-3.724120914825615,-4.4756665050446625
395,0.9415994704537248,-2.846784463993301,-1.9645296937429693,-3.715690947439902,-4.473143566182188
396,0.9418311952203318,-2.8411260872776887,-1.9732031202377147,-3.720369136434697,-4.4745458709378525
397,0.9398138449106636,-2.8437898765697063,-1.9853934779262286,-3.7184616164428586,-4.479264900896299
398,0.9341299566018667,-2.882242357528292,-2.01617645646969,-3.7209118754189583,-4.481595273607057
399,0.9418096300539693,-2.88032493124331,-2.0159192148545158,-3.712026975003582,-4.479994661354882
400,0.9372225554889022,-2.875286346216987,-2.0129730433249793,-3.712014954468807,-4.484263050264112
401,0.9375074787603207,-2.902576539695292,-2.029372576107382,-3.7177362549579924,-4.489476891442059
402,0.9448690118647596,-2.8673365001185402,-2.0040550836247863,-3.7177586985950124,-4.491328359802434
403,0.9411888765026664,-2.8559184661049746,-1.9996524630828587,-3.713116036276128,-4.4953783441979605
404,0.9391034256189709,-2.858662918860059,-2.003329818123005,-3.7134578504891738,-4.498606039150285
405,0.940032023201716,-2.8562146369892,-1.9958829280188959,-3.708680145005682,-4.500225512512008
406,0.9361394634631018,-2.871442997768102,-2.0083818472188417,-3.7152516937390625,-4.50711054867539
407,0.9351769253642581,-2.8813500768898455,-2.0048050568159,-3.726664072897053,-4.514847957336435
408,0.9375166809999703,-2.9022941475991026,-2.035719747183969,-3.725959744501754,-4.517689705247496
409,0.9371836239306119,-2.9045471550667337,-2.0420957100817225,-3.7356166287324997,-4.5277776633493865
410,0.9357811671868559,-2.910621991760193,-2.058153377407169,-3.733398959100417,-4.529042800253389
411,0.9293258729541306,-2.951935546003676,-2.1136394857197214,-3.7437058399100334,-4.539773757170871
412,0.937468437156522,-2.9845444557169785,-2.1335891164767697,-3.746956366360169,-4.544424418494288
413,0.937537920155321,-2.9846639041849503,-2.111208479602904,-3.7475063042914716,-4.5477365526972005
414,0.9371332029165925,-2.9797200420013747,-2.09593542862039,-3.7476216868804038,-4.548428447259633
415,0.9429055459787196,-2.9680600967874344,-2.0852409827629175,-3.749792116889187,-4.55283177990483
416,0.9428977188674221,-2.9464852379417996,-2.071959356675341,-3.745632906640655,-4.550933339379927
417,0.9368848758465012,-2.947006362047534,-2.0631300968314648,-3.746315988278472,-4.552287716843444
418,0.9418611627767445,-2.948687775041841,-2.063764348862505,-3.7461882429180196,-4.55350587994049
419,0.9376122082585279,-2.947784671117642,-2.0573505195931663,-3.7485716796436317,-4.555157396841309
420,0.9389880064442986,-2.942779551932027,-2.0535403212154653,-3.7550637148846877,-4.560101310575783
421,0.9371972007895208,-2.956958824656176,-2.064910444104239,-3.763030030017103,-4.566372178860198
422,0.9306603070502311,-3.0044303275274182,-2.1024564914558854,-3.771365049146385,-4.5767582319407945
423,0.9243170219153407,-3.0699888492465908,-2.174738051080554,-3.780147063774401,-4.586915123855876
424,0.9349043055189191,-3.083023532998435,-2.179116992880606,-3.7844177270425545,-4.5899221834244175
425,0.9352644610840966,-3.0933677664716064,-2.1882692810449553,-3.787447200832001,-4.596148407103149
426,0.9346245530393326,-3.1040400347418227,-2.1926991734770054,-3.7873415584710335,-4.598093053681403
427,0.9380480820855456,-3.1047388219281635,-2.189481666411903,-3.7851364365536524,-4.599062149202843
428,0.9395971127419891,-3.100723791247014,-2.1851545114498316,-3.783951998900638,-4.6004286156434215
429,0.9425229193951661,-3.089480036284914,-2.1644576131073237,-3.7857277195181314,-4.601437536087251
430,0.9378239894525515,-3.080721333557035,-2.1430472631171598,-3.7871929058964153,-4.5998537687258825
431,0.9371551287022399,-3.0838223474381667,-2.137668767140783,-3.7919076477722022,-4.604414061626138
432,0.942154255319149,-3.07366647149798,-2.1253483268286244,-3.791416560038686,-4.606424285068408
433,0.938086078384227,-3.0868637276479656,-2.1440351887464377,-3.7982080140556,-4.614053635774123
434,0.9356450277876316,-3.1170925666558276,-2.1537063033472736,-3.805395408152898,-4.620424058926527
435,0.9314645516740329,-3.133994193527644,-2.1740075724982075,-3.811376818260205,-4.627874345041143
436,0.9362138084632516,-3.1468441383453603,-2.193438483320494,-3.8186889007419946,-4.635895435320592
437,0.9326775827541525,-3.1563175463119264,-2.2006961545308448,-3.8173016679947076,-4.640406627055798
438,0.94544138492626,-3.1387232326250625,-2.1752387264295057,-3.8207487739240333,-4.644973686409914
439,0.9419992764982515,-3.1116525599622635,-2.169806863316627,-3.820732545970505,-4.646588534817434
440,0.9418397267313564,-3.0703570209532947,-2.1335873309978837,-3.816923548994516,-4.639925045334324
441,0.943449575871819,-3.0518722020259124,-2.1337677847616794,-3.815988228358949,-4.641360901113664
442,0.9427606408417025,-3.040725386660935,-2.128266740828819,-3.8151344086604393,-4.6423652347117645
443,0.9411799976016308,-3.0301067828970534,-2.1199476794150223,-3.8153160965329334,-4.644338542487914
444,0.9301874203918239,-3.051503136202839,-2.1505937362867793,-3.822001532349566,-4.651865650996579
445,0.9354437869822485,-3.0519827987595693,-2.151806398898364,-3.827787940130391,-4.6562052878902875
446,0.9321604294021172,-3.0723195072539182,-2.162655256375784,-3.8336107289862236,-4.661820142747315
447,0.9343348025546461,-3.1008168961004583,-2.188277656273183,-3.837836348591438,-4.665331065949627
448,0.9411041472996071,-3.0740941885117135,-2.1664562034393553,-3.839314463453305,-4.668870961011023
449,0.9447871130007784,-3.0405686208790392,-2.137715954969666,-3.8393665696578676,-4.67123052102196
450,0.9354407439317864,-3.0473341844859494,-2.1400647060784563,-3.844202056771959,-4.676952620910486
451,0.9341099271567034,-3.069167592092265,-2.1540657328210315,-3.84956976228361,-4.68302940874979
452,0.9433178745718529,-3.049051816698212,-2.1253601398289694,-3.8413305831733884,-4.680485310277728
453,0.9442971612403562,-3.032681915344913,-2.1135667460409304,-3.8415807190192446,-4.680267675099091
454,0.9382719732680947,-3.015345546105553,-2.1069122272941145,-3.841857633405648,-4.680639019926945
455,0.9372953990833879,-3.0286602982929263,-2.113669653268949,-3.8443540730679007,-4.686211962017156
456,0.9395729622743357,-3.02788587628175,-2.10681173399011,-3.8477919479503586,-4.6898936011226
457,0.9425642255463293,-3.0119820544560993,-2.101470379275954,-3.8531511822080313,-4.693630365863736
458,0.9382649225680348,-3.013207682750468,-2.1046779128273734,-3.851926969413331,-4.696675141567371
459,0.9423036173755108,-3.0030606120573786,-2.097441614012948,-3.851166326796337,-4.698343588126611
460,0.9356284315180294,-3.0308262397314727,-2.1344398672457623,-3.8512856334789345,-4.702195865757644
461,0.9438868205510053,-3.012711111839575,-2.130621071990825,-3.854029787650039,-4.705190503341775
462,0.9394855381697487,-3.009137804483876,-2.1230532727466658,-3.8545834364695497,-4.707811543745943
463,0.9453367485309628,-2.9785155662922396,-2.10050799255528,-3.85046125241482,-4.706217033211402
464,0.9398845306826975,-2.9780154776325385,-2.0938531884815794,-3.854334561983858,-4.710104726411062
465,0.9388537703346416,-2.987417414139186,-2.1063799823431726,-3.8540906772229357,-4.714930558262034
466,0.9425824422679486,-2.968003741601746,-2.092256975843632,-3.853083414461668,-4.719747117264737
467,0.9340725563456671,-2.9840142263982288,-2.102299789675373,-3.8621121322016716,-4.727228240228382
468,0.9429111985344906,-2.9664966743467556,-2.093296223515714,-3.8588368496682492,-4.729016627518095
469,0.9408652538017354,-2.9562354053660505,-2.0705346747071376,-3.8617567735251113,-4.729592942607678
470,0.9383518368083762,-2.953790026151987,-2.0778484239190935,-3.861552498762477,-4.733702506802229
471,0.9366845048403584,-2.9695546085412055,-2.0842918021365917,-3.861007672391921,-4.734912786484965
472,0.9387742827930474,-2.9741155788401663,-2.0825014968515134,-3.8588506764416195,-4.734480454466223
473,0.934742537757165,-2.991555398523055,-2.100188670635609,-3.8597487081840907,-4.736518087801583
474,0.9368161175287268,-3.003426365225073,-2.105224720155938,-3.863250135893565,-4.742279734744205
475,0.9407394198763671,-3.004435730236926,-2.102945497063251,-3.8655984442696276,-4.745703510075359
476,0.9398938244203833,-3.002284065280493,-2.1011384906302473,-3.8682417592680136,-4.748085881259916
477,0.9373384030418251,-3.019345515781675,-2.107791634309422,-3.8676291949559776,-4.7514414539545164
478,0.9502451859825379,-2.9831476897861124,-2.07121683273403,-3.859203505649193,-4.750473582005331
479,0.9400265476046821,-2.997015308503989,-2.082181617513691,-3.8607046584914526,-4.754636684388585
480,0.9407493725349587,-3.006471136679865,-2.088425745328088,-3.8609598117470787,-4.756643313857619
481,0.9370351563666777,-3.0276937764363856,-2.097899922343276,-3.8633044044291367,-4.759908997106969
482,0.9361491947554331,-3.0468445120485934,-2.112877604622123,-3.864462056353472,-4.763634059554397
483,0.9322393591582975,-3.0790569466131656,-2.1449809129339092,-3.872388229875674,-4.768928967602281
484,0.9472828336585655,-3.0502071114987057,-2.1190254685449306,-3.8707316559541054,-4.771287356755819
485,0.9390634830282513,-3.0669755128111547,-2.127002031951396,-3.874427504096469,-4.774819006365696
486,0.9340051725675556,-3.0955702717918925,-2.14807344769941,-3.8802511901046235,-4.782287675890877
487,0.9383194995789726,-3.109091331027319,-2.1567480784509354,-3.88527388199486,-4.787943748526253
488,0.9397915062488894,-3.0989958444058274,-2.1507380559047187,-3.887534802034677,-4.7920873249453555
489,0.9438648185453562,-3.0833479167883464,-2.1337494495607787,-3.8851815298945485,-4.796007067154087
490,0.9400353791263155,-3.08994253284896,-2.1314742777037927,-3.887898551581811,-4.800937220072427
491,0.9387809979085748,-3.1029659361762847,-2.1341719929032053,-3.891282181959781,-4.802562920012382
492,0.9401514241076794,-3.0965282616710645,-2.127962777256378,-3.8936127636353066,-4.804960898969913
493,0.9423819774127915,-3.096212639565249,-2.1349026931229433,-3.89745981365351,-4.809308246274398
494,0.9397274944963409,-3.0947752249895992,-2.126784360910701,-3.8983553011417422,-4.810768526099502
495,0.9406225634258981,-3.091697336929382,-2.124275598101968,-3.8987758015603693,-4.812456889416958
496,0.9398523429260208,-3.0956359805715636,-2.122506264457013,-3.899770754215373,-4.8143953020539305
497,0.9366140439881823,-3.098557983700485,-2.12536559536207,-3.899097442081844,-4.8157897584752
498,0.9395186543795294,-3.0996353669024894,-2.1205994256990213,-3.900308476325089,-4.819116505867659
499,0.9483997971783935,-3.070660487634282,-2.105932134748129,-3.8972966641294886,-4.818536133826973
