episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk
41,0.945666235446313,-535.3796225836835,-337.05792997394144,-15.768597696437865
42,0.9408320117116018,-538.2102732685607,-339.14172588442403,-14.92323320211548
43,0.9286054969295893,-539.2168206596883,-338.1492356136734,-14.105188053823271
44,0.945521614535699,-538.8384453002865,-336.88183140155013,-13.237799851570056
45,0.9403909483670202,-533.8595171568306,-332.63828481852084,-12.272131274911654
46,0.9350104188687223,-539.4765933927764,-336.79017774772103,-11.489227849731078
47,0.9351087545942037,-536.8955859236838,-334.59352807762366,-10.619148180404476
48,0.9374059584712608,-539.2986073159947,-336.8848744899723,-10.374582871392136
49,0.9341012027955248,-542.2064255037059,-338.7699479825809,-9.860040432036717
50,0.9378116836855854,-551.7042161079571,-345.52790461331364,-9.816886989587207
51,0.9356019685511944,-555.1145792747767,-347.5749586604821,-8.87826626808919
52,0.9343753764606674,-556.157880163903,-347.24786879188173,-7.840378226860953
53,0.9310684245063533,-557.4434525675114,-346.66494474857984,-7.409893156439241
54,0.9443862745684626,-558.3001296286734,-346.0550544764055,-6.915364780645756
55,0.9385162601626016,-560.4599273013156,-346.20240417122255,-6.41861220846203
56,0.9406598694697585,-564.3395065344988,-348.02657875656007,-6.329938020463527
57,0.9302710843373494,-571.0787458373358,-351.15789520248785,-6.240402521109527
58,0.9379174852652259,-571.7029115967152,-351.61038480755286,-5.481389715406678
59,0.9373211650251498,-571.9066612897848,-350.61600325696656,-4.906563632980765
60,0.9324601875279059,-571.8477934448891,-349.50629963042775,-4.477170392764198
61,0.9350863516430798,-570.0759746273126,-346.59331249327875,-3.644873169529482
62,0.93293142426526,-567.2579564605467,-343.94968713029357,-2.732978509927384
63,0.935389669647746,-567.3540818970316,-342.1493206021787,-2.563997260852146
64,0.9369911398467433,-568.7543565064476,-341.5604628650723,-2.1805099512076946
65,0.9345347332952255,-575.1467613547255,-346.1669964404068,-1.8925270213414784
66,0.9446511205879684,-574.030155484342,-344.2463306303535,-1.4738547292485598
67,0.9322877620175728,-579.598327033887,-347.847490491647,-0.9983948951499139
68,0.9373952269194429,-577.068546621212,-345.21082980563506,-0.06395567529303259
69,0.9339506727801252,-577.6498575335316,-345.1449305951431,-0.1597989942548892
70,0.9294615849969752,-575.2744832870752,-343.06417427028344,-0.006733788711108054
71,0.9357330356334671,-570.714530290979,-338.5694564149792,0.0
72,0.9327893623451193,-572.9394165464785,-339.2619930770302,-0.3412787362105847
73,0.9363641852321439,-575.570981972542,-340.3145972585589,-0.11462955755332023
74,0.9334190769598899,-581.7904508212209,-344.53713446071146,0.0
75,0.9331029963662358,-587.3924253153733,-347.07066361607923,0.0
76,0.9313534712450977,-590.7418338687784,-348.7518437856319,-0.16964685395204887
77,0.943099710982659,-594.4894443120592,-350.733014206739,-0.19928319159373925
78,0.9308209799368935,-598.5705593106844,-353.0635505543165,0.0
79,0.9318980272047563,-601.0809497817886,-353.93023431350224,-0.0376816735334695
80,0.9395582991219922,-598.7123055280773,-350.1566910198084,-0.06156993531204285
81,0.9291478175816115,-599.5377335696853,-350.4022974566787,-0.09210370238538254
82,0.9363472514268549,-600.992323287035,-350.248904895037,-0.42641503804572467
83,0.935881332615587,-601.8723681368409,-350.9673396942331,-0.020738691171952175
84,0.9311515522251108,-604.9576893532247,-352.38009377080033,-0.1458374837668795
85,0.9431636681433264,-607.3283895685249,-353.02172168573406,-0.018232383781209477
86,0.9309469868599909,-608.11360509876,-353.11663085948413,0.0
87,0.9405465398806131,-607.388494469123,-351.4649766513301,0.0
88,0.9429337187942302,-611.0348310704334,-353.28853252671166,-0.002420224196713958
89,0.9390295105566219,-615.0660925948572,-355.73750454259886,-0.3501839628716968
90,0.9406748911465893,-613.3219870476514,-354.02242108242297,-0.1429460313596961
91,0.9330202594900509,-614.9369658600978,-354.3853382612746,-0.011906494306130704
92,0.9334526373259728,-617.3439532475277,-356.0304612698749,-0.009692762872714604
93,0.938795568263045,-620.509003304344,-357.43406711091893,-0.14688779679508712
94,0.9393939393939394,-626.3901210228861,-361.3347460875634,-0.057702869899332244
95,0.9409691103543049,-631.3056759412117,-363.5221818981683,-0.249468103958987
96,0.943307229462099,-631.9089203745832,-362.933349943959,-0.025888346206342252
97,0.9308377358490566,-633.1511949557927,-363.0313757151527,0.0
98,0.9341207031957953,-635.035902880422,-363.958081996895,-0.002836055926704802
99,0.9286314273714525,-633.5898314866379,-362.40203144778457,-0.012808445733167372
100,0.935329703569268,-632.5315696583665,-360.9500508808718,-0.05252971381159395
101,0.9364061740398639,-631.9604728562646,-360.3003897756904,-0.030096169346704622
102,0.9383104125736739,-633.4222449590806,-360.50245889951543,-0.20301371012981057
103,0.9400639397651558,-638.2803180640731,-364.770364448427,-0.21181645308456507
104,0.9342970555127673,-639.7143768566257,-365.3008366237664,-0.02325516164259237
105,0.9409515206263174,-638.1532596257683,-363.7342877366857,-0.028125371485769424
106,0.9397847522847523,-638.526402316627,-363.73476829069733,-0.0006441567576270967
107,0.9368080343638454,-638.6960777564545,-363.2980813367825,-0.33093530581569786
108,0.9299640071985603,-643.1291809827718,-365.74719119243906,-0.2613815282341632
109,0.9357837052287383,-642.035293833268,-364.018157018316,-0.010300514959330891
110,0.9364520048602674,-643.8620278706469,-364.9932139892096,-0.012477204250139762
111,0.9390291730775032,-648.2672758282465,-367.4708987248332,-0.10497947456928614
112,0.9303841818237212,-649.8603567635143,-368.10035044006764,-0.10753760025227596
113,0.9351437892701788,-651.7620894915348,-368.732557857324,-0.1322831884781084
114,0.9431612044987302,-652.1739084112994,-367.59164291709806,-0.09548521235017263
115,0.9355421502281287,-652.7473847401471,-367.3044447657228,0.0
116,0.9356561166959998,-650.3125997191814,-364.8037101676824,-0.01620683579093126
117,0.9328141380859667,-655.1471303500956,-368.09406624822117,-0.10173635043329504
118,0.9384960382717895,-658.3648502241715,-370.07274235562784,-0.10872420729371093
119,0.9292239521685028,-658.8307070805814,-369.34840154051926,0.0
120,0.9312048763167239,-659.8482862922019,-369.4988803370724,-0.1484303930614444
121,0.9398892218287478,-662.5175100354792,-370.5777280369284,-0.23604063521926086
122,0.9270842721946823,-663.8218298957455,-371.0802287598242,-0.28719710122909486
123,0.9432719652746595,-666.1330112882843,-372.23430767217656,-0.1729137131371096
124,0.9371390560275754,-667.0213356373707,-372.00218644018383,-0.04658110654335008
125,0.9399752857584183,-671.344904161889,-374.45537772104063,-0.10992570070301177
126,0.9385189608838459,-673.0578642693769,-374.9106033871221,-0.03237357114920311
127,0.9347648570996522,-673.2609757949581,-374.18741216218694,-0.11903163356928194
128,0.9335442093640894,-673.346540670587,-373.68276030958333,-0.0838016126851158
129,0.9404098535367376,-675.9794378833698,-375.32247858947363,-0.25853503955285073
130,0.9389677029882282,-677.6800874672035,-375.8865778383568,-0.07741004263609773
131,0.9394766366475636,-676.2910315657831,-374.50971159954224,-0.0249838662630487
132,0.9457919827301892,-679.1537271100665,-376.3052731595641,-0.046533740548233574
133,0.9395999398405775,-679.9030255348262,-376.31221224027104,-0.0051636760890458565
134,0.9369239110789807,-678.7441710558492,-374.5472798207492,-0.009058084229976041
135,0.9299566711489616,-682.5740119053993,-376.68933663387554,-0.0008415278319492116
136,0.9386600884449926,-683.135453222058,-376.363966553629,0.0
137,0.9392974099434356,-685.4948640403178,-377.3036844002273,-0.07810791809346791
138,0.9422058066664648,-688.7443371493737,-379.407943974333,-0.13377906203014123
139,0.9402772301252692,-688.6295102194314,-378.24950649334005,-0.1467871921444565
140,0.9377912745422292,-687.2105763506377,-376.326889702806,0.0
141,0.9381165112583576,-686.9516621780557,-376.00131132714955,0.0
142,0.94398246825373,-688.6942777600857,-376.9673088245401,-0.05734326028484746
143,0.9406681514476615,-690.6608787759511,-377.93358556605784,0.0
144,0.9381570996978852,-691.9857600351047,-378.72489059310846,-0.0048785441241981165
145,0.9376001451159416,-691.5946886627186,-378.2359597149625,-0.022125939130444076
146,0.9334345961401,-693.2816972448012,-378.83571261722847,-0.000458225910015493
147,0.9384526977982095,-694.7334881539398,-379.6581975075098,0.0
148,0.935371100752958,-695.4598401731087,-379.61540684147434,-0.0023464837236320977
149,0.9419995143863057,-697.0378208309106,-380.54206969179523,0.0
150,0.9381399703990093,-698.7360021507301,-381.5169549662416,-0.02337946621888433
151,0.9384868913857678,-701.9809476433347,-383.5804838317896,-0.007004610533726118
152,0.9402908674836651,-699.7760081468507,-381.77716629644937,-0.005917428569536612
153,0.9302827095211368,-699.5470321254642,-381.44753987136113,-0.019574785216142653
154,0.9377016554593975,-701.8613051187999,-382.8699360214126,0.0
155,0.9421407907425265,-704.4916626117645,-384.6744472699655,-0.18028655821753592
156,0.93586198605434,-703.0456354234663,-383.2799218680276,-0.007351725716621215
157,0.9384000968171367,-704.6743400392054,-384.5447413350194,-0.004652312941505075
158,0.9413566479317216,-705.4735239332764,-384.7272137805254,-0.0013795824353976536
159,0.9354771661025001,-704.58782129785,-383.52473293544904,0.0
160,0.9416001205363869,-704.9323934565512,-383.28645754769684,-0.05575299309430635
161,0.9309261235621962,-706.5282689720437,-383.9234075035661,-0.06238349979769064
162,0.9346657352003159,-705.3936374451655,-382.8279660699234,-0.01197926658769856
163,0.9353685868314253,-707.2822818477083,-383.66109808031337,-0.013405666911301071
164,0.9364632522097106,-707.2042491820847,-383.25728518233547,-0.024376045418072066
165,0.9414585893708223,-706.5155195840362,-382.4581820678563,-0.001274213206563574
166,0.9417863797559656,-707.0621265813794,-382.9366077299303,-0.00047041321363937673
167,0.9471630232629044,-706.742612302414,-382.5084562269131,-0.011707421867080193
168,0.9354043985097945,-708.8897804531995,-383.67579615317146,-0.003277114827342839
169,0.9368233814825038,-707.9486748574628,-382.49160157469765,0.0
170,0.9251994883352622,-709.5225042670783,-383.55294191537155,-0.05322857598496842
171,0.9379903213201479,-709.5078078876793,-382.56099427437664,-0.049308722919011096
172,0.9388727096226186,-711.896103816031,-384.2385387563731,0.0
173,0.941164040330858,-711.8669653447184,-383.49543990700954,-0.005810957246597788
174,0.9375038163277768,-714.0408287691224,-384.98717625968885,-0.04152210494375993
175,0.9387700215156586,-715.0811744066108,-385.35740990614096,-0.006060338109333281
176,0.9297836739572128,-714.2486103277778,-384.16756671062785,-0.030256616577452582
177,0.9477363515312917,-714.4969555954043,-383.7449215506261,-0.006283066698468783
178,0.9393822508382044,-713.8466217753332,-382.93361071458,-0.020463784204963312
179,0.939853935296958,-714.6592090127334,-383.1340979426689,-0.023326745030070282
180,0.9407926829268293,-714.1032696559314,-382.46221277282007,-0.0717767156760764
181,0.9370847051780904,-714.9323865373619,-382.7705038205474,-0.00814886642694066
182,0.9294500723589001,-715.2652513259152,-382.68603262718676,-0.0214750390273125
183,0.9448797292765464,-713.4488709941623,-380.88894300734864,0.0
184,0.9393526508614164,-712.957358858809,-380.4316564264247,0.0
185,0.9394832616476675,-713.5655396599276,-380.7766750718185,-0.01063225609166568
186,0.9342263334935127,-715.0368656085666,-381.89443125267894,-0.11266038182048693
187,0.9342037658294798,-714.9484282696368,-381.4555898663922,-0.005114415980874655
188,0.9404128729829623,-714.6575676128457,-381.1433290547611,0.0
189,0.933905683928517,-715.8736373304507,-382.05412976507165,-0.012355641885304103
190,0.9368354847404834,-716.2804409943449,-382.43728081097987,-0.006783745548809101
191,0.9353461328811096,-716.7882716108065,-382.87657848976284,-0.057926221293784316
192,0.9333533383345837,-717.2226320324995,-383.0560355937489,-0.03085314208802061
193,0.9440483053676002,-717.0560827314715,-382.88646382484046,0.0
194,0.9434203711038665,-717.3040362503782,-382.9791141361132,0.0
195,0.9394930253487326,-716.365718617992,-382.11065326228635,-0.004523536807722292
196,0.9426812219280764,-717.4208508934726,-382.89768561789623,-0.049912273662917006
197,0.9386187693155044,-720.1486975570228,-384.9447450070567,-0.05912244818981885
198,0.9373130757267616,-720.0108084043806,-384.88554208858073,-0.01316574120605376
199,0.9408339367608014,-719.5765867207523,-384.3931114818432,0.0
