seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,2,0,26,24,18,0,0,0,0,0,0,0.0079,0.0265
43,7,5,5,358,368,2,9,137,83,3014,2877,2874,8,8,16,2,10,12,0.0159,0.0251
43,8,5,5,360,371,2,11,153,96,3138,2985,2986,11,7,18,7,0,7,0.0214,0.0188
43,9,5,5,354,366,1,0,123,56,3148,3025,3023,7,8,15,9,9,18,0.0185,0.0291
43,10,5,5,356,373,2,8,124,39,3470,3346,3355,12,10,22,9,11,20,0.0224,0.0317
43,11,5,5,361,364,2,8,88,24,3178,3090,3086,8,9,17,9,3,12,0.0212,0.0332
43,12,5,5,324,329,2,9,37,23,2370,2333,2338,8,6,14,6,13,19,0.0238,0.0291
43,13,5,5,337,335,2,10,15,19,1692,1677,1672,4,6,10,7,0,7,0.0201,0.0228
43,14,5,5,364,380,2,6,138,47,3030,2892,2890,9,14,23,6,19,25,0.0237,0.0342
43,15,5,5,405,406,2,8,130,36,2938,2808,2814,9,8,17,11,0,11,0.0213,0.0346
43,16,5,5,342,354,2,7,151,25,3262,3111,3109,11,18,29,10,6,16,0.0226,0.0493
43,17,5,5,345,359,2,10,168,56,3470,3302,3299,7,11,18,9,15,24,0.0198,0.0503
43,18,5,5,328,329,2,14,123,23,3142,3019,3021,13,7,20,10,0,10,0.0243,0.0418
43,19,5,5,339,347,2,7,60,26,2326,2266,2271,10,5,15,9,22,31,0.0251,0.0383
43,20,5,5,310,330,2,6,6,14,1720,1714,1707,6,3,9,10,2,12,0.0186,0.0345
43,21,5,5,359,368,2,4,160,67,3236,3076,3080,7,14,21,9,13,22,0.0171,0.0472
43,22,5,5,360,365,2,3,180,76,3076,2896,2894,21,7,28,4,4,8,0.0393,0.0524
43,23,5,5,357,362,2,10,139,81,3268,3129,3124,7,16,23,14,0,14,0.0292,0.0611
43,24,5,5,377,364,2,4,145,64,3372,3227,3236,13,12,25,10,7,17,0.0344,0.0714
43,25,5,5,371,380,2,9,169,62,3304,3135,3128,11,9,20,11,6,17,0.0345,0.0717
43,26,5,5,295,315,2,14,60,6,2308,2248,2252,11,8,19,14,4,18,0.031,0.0646
43,27,5,5,320,330,2,11,20,15,1574,1554,1558,8,8,16,12,23,35,0.0252,0.0596
