seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
49,7,6,2,S58,False,0,20,20,0,0,0,0,0,0,[],3.0,S51,4.51,0,20,20,0.0,,-0.584182,-13.713247,-14.29743,False,False,5,S37,True,4,0.1908,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,10,S51,False,0,20,20,0,0,2,0,0,0,[],9.0,S61,6.56,0,20,20,0.0,,-0.625899,-13.761197,-14.387096,True,True,15,S37,True,14,0.5424,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,25,S61,False,0,20,20,0,0,2,0,0,0,[],9.0,S37,2.04,0,20,20,0.0,,-0.763897,-13.779434,-14.543331,True,True,15,S37,False,10,0.5363,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,37,S37,False,0,20,20,0,0,2,0,0,0,[],9.0,S35,7.89,0,20,20,0.0,,-0.675069,-13.666391,-14.34146,True,True,15,S35,True,11,0.4501,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,53,S35,False,0,20,20,0,0,0,0,0,0,[],3.0,S48,8.23,0,20,20,0.0,,-0.596963,-13.718129,-14.315092,True,False,10,S50,True,1,0.4496,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,5,S48,False,0,20,20,0,0,1,0,0,0,[],6.0,S13,16.27,0,20,20,0.0,,-0.419165,-13.667697,-14.086861,True,True,10,S44,True,9,0.3518,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,27,S13,False,0,20,20,0,0,2,0,0,0,[],9.0,S61,9.58,0,20,20,0.0,,-0.342076,-13.453601,-13.795678,True,True,15,S44,True,13,0.4599,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,45,S61,False,0,20,20,0,0,0,0,0,0,[],3.0,S35,7.62,0,20,20,0.0,,-0.230018,-13.636486,-13.866503,True,False,5,S31,True,1,0.1505,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,56,S35,False,0,20,20,0,0,0,0,0,0,[],3.0,S44,6.81,0,20,20,0.0,,-0.271872,-13.543924,-13.815796,True,False,10,S32,True,0,0.2772,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,6,S44,False,0,20,20,0,0,2,0,0,0,[],9.0,S35,6.81,0,20,20,0.0,,-0.419913,-13.099636,-13.519548,True,True,15,S52,True,11,0.399,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,22,S35,False,0,20,20,0,0,0,0,0,0,[],3.0,S50,1.61,0,20,20,0.0,,-0.378554,-13.230589,-13.609143,True,False,10,S32,True,2,0.2243,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,26,S50,False,0,20,20,0,0,1,0,0,0,[],6.0,S35,1.61,0,20,20,0.0,,-0.331251,-13.225306,-13.556557,True,True,10,S10,True,5,0.2387,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,34,S35,False,0,20,20,0,0,0,0,0,0,[],3.0,S44,6.81,0,20,20,0.0,,-0.372353,-13.279395,-13.651749,True,False,10,S32,True,2,0.2099,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,44,S44,False,0,20,20,0,0,0,0,0,0,[],3.0,S61,2.79,0,20,20,0.0,,-0.466695,-13.40019,-13.866886,True,False,5,S35,True,2,0.1339,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,50,S61,False,0,20,20,0,0,0,0,0,0,[],3.0,S35,7.62,0,20,20,0.0,,-0.401563,-13.599659,-14.001222,True,False,5,S35,False,0,0.1119,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,0,S35,False,0,20,20,0,0,1,0,0,0,[],6.0,S61,7.62,0,20,20,0.0,,-0.35478,-13.393364,-13.748145,True,True,10,S44,True,5,0.1985,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,14,S61,False,0,20,20,0,0,0,0,0,0,[],3.0,S16,3.01,0,20,20,0.0,,-0.395318,-13.723978,-14.119296,True,False,5,S16,False,3,0.0983,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,20,S16,False,0,20,20,0,0,1,0,0,0,[],6.0,S35,6.87,0,20,20,0.0,,-0.478965,-13.543128,-14.022093,True,True,10,S35,True,7,0.1815,do_nothing+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,33,S35,False,0,20,20,0,0,0,0,0,0,[],3.0,S37,7.89,0,20,20,0.0,,-0.390012,-13.560492,-13.950504,True,False,5,S44,True,3,0.0886,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,44,S37,False,0,20,20,0,0,0,0,0,0,[],3.0,S35,7.89,0,20,20,0.0,,-0.46689,-13.744381,-14.211271,True,False,5,S44,True,1,0.1175,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,9,54,S35,False,0,20,20,0,0,0,0,0,0,[],3.0,S32,3.98,0,20,20,0.0,,-0.419707,-13.677875,-14.097582,True,False,5,S32,False,1,0.0903,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
