episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9102539981185325,-0.46627883648426544,-0.02573477921206526,-0.2116457079253294,-0.11156132676625656,-0.15672588104510773,-0.1326557823611707,-0.02676222631236225,-0.20046691693158633,-0.005317307612315602,-0.029130935925479905
1,0.9120398539701856,-0.7442696556989844,-0.04359822301255867,-0.30534121810884474,-0.19711171095714022,-0.24767046799515408,-0.20947559123672396,-0.03442832479119648,-0.30325820869225273,-0.005944994470479765,-0.04863313700569093
2,0.9041950113378685,-0.9962432028210055,-0.061040134482957524,-0.3513260687347226,-0.2936097712537207,-0.33043483929702067,-0.27342629135860774,-0.032982819126840736,-0.41067928360158373,-0.0042016622160071515,-0.06637666969111787
3,0.913342865743528,-1.0654186399793173,-0.07376651313649339,-0.2967819546447362,-0.37035011602563755,-0.3562995243224939,-0.3074017090430353,-0.03173221842487751,-0.44200470286023086,-0.00399729474346589,-0.07892959270405611
4,0.9199954650239975,-1.055327316570033,-0.08590582693218028,-0.20652504292507587,-0.4472108500099242,-0.35534069461565976,-0.33098092419355163,-0.030428104350040647,-0.4287667150950232,-0.0043399955322052305,-0.08806949604332265
5,0.9115323854660348,-1.1129223769267076,-0.10023508252735724,-0.20159874610190734,-0.5173439076858622,-0.3756774651128023,-0.361597830523992,-0.03524202031419851,-0.4148663192897173,-0.005144988070038048,-0.0938258821950411
6,0.9103145795523291,-1.2060961378481465,-0.11249105354436546,-0.24402370855873362,-0.5878550781805184,-0.413026840255569,-0.404523957181299,-0.05460187682590461,-0.4209261550511461,-0.00921064032114284,-0.10017789352021782
7,0.9284315940064755,-1.0986886376734637,-0.11725105394988238,-0.14316957660034174,-0.6335999033344409,-0.38038026828234056,-0.39989090691855694,-0.055034438010667784,-0.3583786845731393,-0.009954889882816889,-0.10042987753885622
8,0.9254667832832643,-1.085184752346074,-0.12773053625265798,-0.07173242832566609,-0.7090427898875852,-0.38103949791481,-0.40949263637756705,-0.07006819238657512,-0.3430192241084275,-0.01204624523860759,-0.10512801573896295
9,0.9176626826029216,-1.1496438089953,-0.1351387590070515,-0.1435381377873169,-0.7665656507163113,-0.4024696877708005,-0.445202867623536,-0.09807493947851795,-0.3359807876106097,-0.016147459054112974,-0.110745096612712
10,0.9127596881876842,-1.2134358141578805,-0.1452479217234875,-0.16986203212152412,-0.8225092747787548,-0.422839858695661,-0.4678720955723365,-0.10726341924839257,-0.3282878517226492,-0.017060193938966257,-0.11614175426264677
11,0.9073591110103186,-1.2787929663635234,-0.15625378284636712,-0.18735824929635558,-0.8715769167522555,-0.44850553613473304,-0.49873608635454736,-0.11083710727390148,-0.3362888011469953,-0.017419980895360624,-0.12503670274200193
12,0.9132136539836664,-1.2617658889099646,-0.1630704474488087,-0.15668071774115103,-0.9239096316765054,-0.44227067361720296,-0.5105254558829543,-0.12146331749384465,-0.3096864828789832,-0.018822060945840317,-0.1272293581249776
13,0.9189372271564052,-1.254812669325039,-0.16908659567228954,-0.12804252633994867,-0.9797422350690528,-0.43784420370070964,-0.5169580283997199,-0.13246583811235094,-0.2962830853428472,-0.019479251991647874,-0.1313242969370894
14,0.9128684290489213,-1.2866156495672514,-0.174547206436731,-0.14130139071641587,-1.0303848551915507,-0.4468135838100704,-0.5402389480135498,-0.14116417550718138,-0.28070104414634983,-0.022059580742731285,-0.13613541870026258
15,0.918007974010632,-1.2570238086648535,-0.181095485607638,-0.05088925941976956,-1.0885461224084327,-0.44188519109266905,-0.5543269806711406,-0.14382532784916796,-0.2659581685231007,-0.021899409297267042,-0.138202923266778
16,0.9157230369407834,-1.2615577777220288,-0.1892358669390522,-0.07550723209736106,-1.142371869247567,-0.4469391561155121,-0.5650185670390461,-0.17337697964348558,-0.23923939908201455,-0.025686981231206493,-0.14064497951140886
17,0.9240874259182363,-1.2234198751526153,-0.1961154265840609,-0.11648066722605903,-1.1936107898701522,-0.437092920278991,-0.5754013384234982,-0.20568796984242815,-0.18619503192765072,-0.02904097006695769,-0.14107017829655571
18,0.9213803450862715,-1.1988006778957727,-0.2020294722808387,-0.03262629655193222,-1.2482887486485779,-0.43069790426758486,-0.5850425881256233,-0.21086210703693742,-0.1890466500056114,-0.030303794886853537,-0.14864223603048696
