episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9209856855374569,-0.08492267673722505,-0.004092748256237384,-0.04184668905932002,-0.015163305898508369,-0.02714969176692503,-0.022871880593596537,-0.002410316377105621,-0.03488941913781154,-0.0007563658669890734,-0.0057904432442947955
1,0.9137891607592042,-0.16703767339886463,-0.008355306322546848,-0.075265217140191,-0.030240247201657112,-0.055071234867053925,-0.04211069030660321,-0.003117783304959224,-0.0710374211531761,-0.0007592786940572535,-0.011654144087255555
2,0.9149768898166095,-0.23209791749765857,-0.01134174523862735,-0.0917439443109357,-0.04286186362322567,-0.07551366049281566,-0.05635330889447841,0.0002535403232674528,-0.09930603187475172,0.0001033064678447133,-0.016410966048166498
3,0.912854770531401,-0.28041803770003393,-0.014752727454845118,-0.09426465876127989,-0.055240720357606264,-0.09160724423264374,-0.06615269828326605,0.007383257552001236,-0.11488076959550207,0.0011763942448404893,-0.01940234665708008
4,0.9209408935482659,-0.30487892869942,-0.016769228277591565,-0.09350552999168557,-0.06418401407040918,-0.09930343467332482,-0.0720973960810239,0.010840678809212483,-0.12005604333803903,0.0017288595001578775,-0.02100802646156143
5,0.9126221030453936,-0.3442504236690332,-0.018978086252493483,-0.10494771359873889,-0.07320943910515984,-0.11167824192867218,-0.07968178471147519,0.0178018658684525,-0.12570646000545455,0.0030160795447765933,-0.023221780249897437
6,0.9066842900302114,-0.36626585627322067,-0.0216791863126888,-0.09514639074971418,-0.08463109878194336,-0.11919918347671458,-0.08762357124045358,0.025483391006534822,-0.1287689249915751,0.0045662814265921585,-0.025914562438207556
7,0.9124149659863946,-0.390943900064588,-0.023752885874134332,-0.09628271457312633,-0.09973780464170605,-0.12729089140138589,-0.09329153392194173,0.027594038106502343,-0.12950168554641056,0.005394278028120475,-0.02763937310633718
8,0.9189578671925367,-0.40167140006953805,-0.025841857354770563,-0.0867928974305031,-0.11094013518530166,-0.1317862474267047,-0.09792451957838424,0.03105614905616217,-0.12706181483115295,0.005802678627274718,-0.029029647110906682
9,0.920752716671084,-0.4042565545390077,-0.027385238661070364,-0.08999392063746955,-0.1231085320608269,-0.1335200921104869,-0.09921862277723834,0.028210664399512295,-0.114653160702665,0.005973188803876997,-0.02889747003514733
10,0.9191511425502759,-0.4297978482749208,-0.028932729213861818,-0.10509378425336638,-0.13007902804696966,-0.14178236762450475,-0.10279617885693644,0.029755504498406606,-0.11474168226817563,0.0065670942804816855,-0.029859820089143393
11,0.9159047296534597,-0.4404954499632403,-0.030352701030388427,-0.09195430572573206,-0.13385761119318104,-0.14609170021798534,-0.10379479123059918,0.040500220705981936,-0.1113068448542248,0.00833867891606356,-0.030471917776164044
12,0.9257909804067368,-0.4446468921098418,-0.031663106132551036,-0.07944295197766225,-0.14050506066930518,-0.14788780913053282,-0.1062615574052141,0.045532003901562604,-0.10783377487385541,0.00905543302071808,-0.03129319855724534
13,0.9188873833182776,-0.45176667259817854,-0.03328638399577687,-0.07786465266789813,-0.15057755953065385,-0.1501158291743691,-0.10904515431872071,0.045363372985087184,-0.10313779532554623,0.00932966900974612,-0.03231205896966329
14,0.9176764616782793,-0.467071655838296,-0.03501580935090594,-0.08858817162378847,-0.16333122246177267,-0.15513898801014164,-0.11310977678227016,0.04196909398079448,-0.10067245808871672,0.009212776690886538,-0.03313315734012802
15,0.9087867975022301,-0.49353479877926126,-0.038255090681887226,-0.09058828208918704,-0.17616293853941775,-0.1639698401702181,-0.12192901438680777,0.04219287202501679,-0.10613028277983402,0.009403926619847201,-0.035564619849955036
16,0.9217149930605049,-0.4961609338169522,-0.039909501761080664,-0.07640497965986798,-0.1856794642149313,-0.16556710877979539,-0.12354521827981257,0.04368256338363631,-0.10544760839239484,0.009814187897741425,-0.03638138759231677
17,0.9035137486289194,-0.5159513862572126,-0.041547699819071686,-0.08218235832603982,-0.19742098525920573,-0.17234115617982237,-0.12714011433513442,0.04432093639950751,-0.1010515467458394,0.010188829253197782,-0.03646967514895414
18,0.9192714189341129,-0.5200798403161209,-0.04361823376663907,-0.07268941970639717,-0.21152132803378645,-0.1740331781420696,-0.13067304761291082,0.043309581503309214,-0.09704823121888734,0.010057410857954668,-0.03739912479588001
19,0.9212684321396328,-0.5173163356528302,-0.04465615465081335,-0.06933847784639889,-0.2209806243156844,-0.1729471984591438,-0.12986730564677434,0.04225616546599845,-0.08612917953549644,0.010451277518400432,-0.037116402273865964
20,0.9061957588106558,-0.5482440731974065,-0.04767299336121858,-0.07604333630209062,-0.23703783831131725,-0.18330444080092528,-0.13685806310054074,0.04081070277006228,-0.09512662232802793,0.010634205600502622,-0.03959061810412826
21,0.914025460111248,-0.5586197730605089,-0.04971557350617204,-0.07448781186435471,-0.25184801467801293,-0.18768201588316935,-0.13981963726867402,0.039361331484504956,-0.09326931727395663,0.010697160080793312,-0.04067853744891215
22,0.9111813631402657,-0.5633039141963994,-0.050765850276527545,-0.06895501016049074,-0.2607050986678666,-0.18954949228445886,-0.13986583253895965,0.04021854650399449,-0.09306633796770761,0.011240981213222286,-0.04144651098009128
23,0.9075223248070229,-0.5771450881356995,-0.052171386678577084,-0.06457696207427639,-0.2726343980647313,-0.19470716478966094,-0.14122416588850403,0.04252938665226624,-0.09114804279879322,0.011862075524429605,-0.042242101206805584
24,0.9183826563144668,-0.5840863069194983,-0.05361079064481614,-0.07101074896734308,-0.27955167731669545,-0.1980161268087538,-0.142770422677025,0.04240442457916289,-0.08503622018197797,0.012158648143212332,-0.04246339038441646
25,0.9157428776815103,-0.5907818436937647,-0.055334379129735566,-0.06140321569731063,-0.29071726767537875,-0.20076963762008598,-0.14581555762998527,0.04285583816570051,-0.08460771622449614,0.0121926602130265,-0.04361939568555806
26,0.9279763707967282,-0.5699835796065096,-0.05605508659766703,-0.04902767336033494,-0.30049826573436267,-0.19355226168360132,-0.1438658790162638,0.04144930682034329,-0.06758856386368761,0.012135062545402456,-0.043087955635881275
27,0.9112673380201406,-0.5834956677602089,-0.05895953794250245,-0.053890841565707816,-0.3159755674030487,-0.19871720489596734,-0.14917759864970648,0.038036209893547814,-0.0651181598325351,0.011536030555515777,-0.04426260789159237
28,0.9169246838512328,-0.5902290502853725,-0.06058252822171468,-0.05224258655679828,-0.32573782862799333,-0.20118604498767695,-0.15238149290608552,0.036137595022346786,-0.06661487173822968,0.010755238547846673,-0.04534651929667316
29,0.9028028933092225,-0.60066480039465,-0.062373429135729554,-0.05639188999376153,-0.3363056154872652,-0.20465177058177533,-0.15468843870102447,0.03223159434817846,-0.0671451364174741,0.010289530811455469,-0.04628186441843409
30,0.9099099099099099,-0.6142384225125004,-0.06374771516263977,-0.05585554329216523,-0.3476194601621052,-0.20965253954891283,-0.15776529914605064,0.031184288395451707,-0.06910530675589088,0.01045926072417683,-0.047396934380493624
31,0.9112294215375321,-0.6285107453166289,-0.0653342100197102,-0.06763835592130722,-0.35756190069180055,-0.21503917098296477,-0.16192620547726178,0.026847059396096943,-0.07134697006283743,0.0101261667364951,-0.048470670135574934
32,0.9175020728122409,-0.6250793711470896,-0.06671478638259497,-0.05323897956765034,-0.3669094575856657,-0.21453322815747197,-0.16103345699193825,0.027708960050740482,-0.0679894313689754,0.010352706068113265,-0.049095427389528615
33,0.921436082319363,-0.618519384811424,-0.06799186114756672,-0.047608352142873914,-0.3771668336294101,-0.2128571798263418,-0.16105672203173052,0.02370224598950662,-0.06234854202306794,0.009959354328741543,-0.0494352594749573
34,0.9196394901576288,-0.619968255977486,-0.06965111285325355,-0.04596351155431374,-0.3865697746080285,-0.21354051259713022,-0.16282432526861093,0.018780603050487964,-0.062307957155551714,0.0090645757409109,-0.049721332161529526
35,0.9236560758921849,-0.6099314052620984,-0.07070564432728281,-0.0402169335960793,-0.39484794765577025,-0.21102933155945267,-0.1636199647658535,0.015717522450792817,-0.05450987751673895,0.008129585714005115,-0.04934477667578598
36,0.9247291603972314,-0.6035570670757391,-0.07105519246590114,-0.033943635519564204,-0.4006337468268556,-0.2090617613643489,-0.16173641421824603,0.013204260334483662,-0.04827873311693011,0.007862252297404542,-0.04924931112318388
37,0.9176653519417476,-0.6153931208141069,-0.07206928901140541,-0.03875105969702705,-0.4095973981736056,-0.21365307267364175,-0.1638509579878537,0.01129189217179411,-0.048334794315115004,0.007630015522955255,-0.049818477517977994
38,0.9216336372541633,-0.610469499705225,-0.0726258927396542,-0.03210833049246476,-0.4175367920488975,-0.21211892711611918,-0.16247098570822746,0.009017253022020324,-0.04411740357339467,0.007512833108475646,-0.04984985032622617
39,0.9221048660882686,-0.6105401879386003,-0.07362158584511422,-0.02963627014149645,-0.4264386185295318,-0.21214257096057476,-0.16185578113279386,0.007953392252713238,-0.03918916066820443,0.007852950804286718,-0.049898259570528396
40,0.9115141835881055,-0.6225056658308581,-0.07492491037366168,-0.03258032473319324,-0.4365481689645617,-0.2161423289378143,-0.16499042208070847,0.00559328939936551,-0.041043274235302074,0.007323059559542289,-0.05100167358967588
41,0.9228579021297597,-0.6180494141045306,-0.07491035864301379,-0.02979992862530618,-0.44172310028259093,-0.21477320018652873,-0.16242994606119307,0.004934031792973808,-0.03442054745710143,0.007113119904748641,-0.05050614707327179
42,0.9127276875689242,-0.6319277306681059,-0.0764369663295823,-0.03175550285479198,-0.4549413258522634,-0.219588609150232,-0.1646521124531183,0.00034459251493749554,-0.04102349648436697,0.006492659917252101,-0.05161253857140324
43,0.9234981105884168,-0.6207864643378015,-0.07707599322742933,-0.0278972058460608,-0.46144481180586205,-0.21575811832710814,-0.16128881361387015,0.00019136436609099424,-0.028647711159197422,0.006619902402635876,-0.05066353316149157
