episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9161645271155358,-0.0990728298609625,-0.004053265972532895,-0.04808415388151087,-0.020812976654989143,-0.033343525132999464,-0.023534541012055873,-0.0045293626155560205,-0.03868212821231807,-0.0007716060515753681,-0.00576837816642096
1,0.9141201264488936,-0.18046424165730993,-0.008213469182960339,-0.0746111015027282,-0.0385645547161091,-0.0597714348179991,-0.044291435417285856,-0.004304708195941098,-0.07260582794417826,-0.0006315802551529562,-0.011463409596767057
2,0.909596713965646,-0.2512572558552699,-0.012252796306852113,-0.09602256707819602,-0.05456423232012079,-0.081927784647224,-0.06226770977971877,-0.0032470148918615225,-0.10229464829829527,-0.00013355097192554948,-0.016877963276782183
3,0.9212681241078807,-0.298037909365855,-0.014526857725010011,-0.11119846603518564,-0.06562986533230321,-0.09686855771688986,-0.07277200889335304,-0.0016998030510132476,-0.11899734412369115,0.000578678978713242,-0.0198904686463607
4,0.9062273852599505,-0.3435938292068727,-0.01838315451282251,-0.10804093381859504,-0.08207359284669045,-0.11143196874969294,-0.08542726666079903,0.004770477854753825,-0.1364345639697301,0.0019803537062267154,-0.02411203102104933
5,0.9182392315546648,-0.3585883336849951,-0.02107671346350791,-0.10173055577913369,-0.0966543125031283,-0.11698421833197004,-0.0887150064303531,0.007936925732494982,-0.13351039595400327,0.002708320220859601,-0.025264960746399563
6,0.9082404011675773,-0.37460013593431923,-0.023180944288465424,-0.09727384504741295,-0.10729376615984948,-0.1225186211058085,-0.09436460790579902,0.012797377177354846,-0.13031303242312994,0.0035651212630960554,-0.0265970884750429
7,0.9200887484957883,-0.3873420410504982,-0.02523557657617822,-0.09397481427035116,-0.11979424300446267,-0.12656520392640097,-0.10072968272254258,0.01630214935925784,-0.12532552624152232,0.0041129106010877985,-0.027728209426932816
8,0.9119513585407563,-0.41182774177927856,-0.027630322646293025,-0.09696718450552684,-0.13369274773948395,-0.1344671463700085,-0.10786208813319323,0.018876612701619527,-0.1260128724471227,0.004473567383668164,-0.029511446923279856
9,0.9158850112026734,-0.4284984890121834,-0.029549028047672433,-0.0941113171974497,-0.14551339475860797,-0.13992056666931507,-0.11283310996451001,0.02255507230651874,-0.12356614053251255,0.005252489994119234,-0.031096704817216405
10,0.9132118022928021,-0.44893020887214735,-0.0325002441956286,-0.09009810835859315,-0.160274762194844,-0.14743846982274478,-0.11954674205720098,0.025586594421340734,-0.12360547462401908,0.00581644077017639,-0.032949859864164696
11,0.9131724006842805,-0.4633940776533254,-0.034124501335315825,-0.09075148173063577,-0.17010316145443416,-0.15193254072876528,-0.12127476531559045,0.029315833005412364,-0.11860292378027411,0.0064995045736441015,-0.033629111587491746
12,0.9220541734923235,-0.4575284227277343,-0.03466134207357549,-0.08083638570068859,-0.17487388309253238,-0.1499244035287437,-0.11996366808491127,0.03215174779874377,-0.11035049166427036,0.007449123161259014,-0.03355474852634865
13,0.9113419131481899,-0.47350527122025127,-0.036823061261864985,-0.07673197840924388,-0.18796618240166496,-0.15536707509418674,-0.12641675188775348,0.034256466406453995,-0.10859991927937983,0.007547897611183156,-0.03480862608881595
14,0.9231590995803128,-0.46603577732274853,-0.03767884481155879,-0.06466769670195867,-0.19534050669787828,-0.1535162081678342,-0.12463825502229238,0.03724012374263717,-0.09718972346298932,0.008081961317873077,-0.03474456688580093
15,0.9187390676097041,-0.4747719480356225,-0.04017249148470174,-0.06478654177308132,-0.20955424992413887,-0.156643748081051,-0.12915471987570223,0.036948711337105894,-0.09045522174102914,0.008059102080691884,-0.03573295606433122
16,0.9109021298739918,-0.5073929512543626,-0.04261788928862126,-0.08414036447415778,-0.2239566461905245,-0.16762519465234482,-0.13596031130080694,0.0345440065719184,-0.0959809708483884,0.008129891240824402,-0.03712490836098422
17,0.9114400873921724,-0.5391417720404315,-0.045107370878210956,-0.08554223882787042,-0.23687827895226224,-0.17766049278294985,-0.1441409471126562,0.03688415058895768,-0.10640555649031956,0.008504939990225611,-0.039466192219673506
18,0.9262662483191394,-0.5374480295103339,-0.04621927693970697,-0.08147683509933491,-0.2469252482217597,-0.17706821464859845,-0.1433844244544294,0.03501824062629896,-0.09892872687395379,0.008628460981314886,-0.03953402409393549
19,0.9162544707404308,-0.5484293658271002,-0.0474984069189471,-0.07974211855510416,-0.2551039781217431,-0.1805036865615894,-0.1482138201724249,0.036929416583515166,-0.10171510796957903,0.009049190957883984,-0.040801210508405086
20,0.9091910368401064,-0.5667299622491391,-0.049988068275517286,-0.0759232487804482,-0.2695768971358088,-0.1869197745385926,-0.15452813687249628,0.038622948434753085,-0.10259021184850435,0.009249047501909705,-0.042453473335671725
21,0.9125660532923584,-0.569475305539942,-0.05176647091153176,-0.07046313919791687,-0.28118687301633893,-0.1883545357171968,-0.15723003612550188,0.042011397637139465,-0.09223177091957291,0.009403982311230009,-0.04249172135555707
22,0.9226763570973664,-0.5644312886372512,-0.053496565056668444,-0.06002946908588854,-0.29063238258135626,-0.1873716012560354,-0.15883996684975768,0.04241397110842052,-0.08485958781886134,0.009624475961186702,-0.043188313989001664
23,0.8992990125876235,-0.5959213058121979,-0.0556625900947113,-0.0814480586814449,-0.3009420455833052,-0.1984217683203668,-0.16579587731401552,0.040177573247009414,-0.09058763050041395,0.009468874659954662,-0.04488433619367366
24,0.9267301396153991,-0.5922254475185944,-0.05647125647763807,-0.06840836423945498,-0.30805737193571414,-0.19812569780705155,-0.16540371196012701,0.04138716210518207,-0.08652699320164721,0.009701420465084393,-0.04534422474257188
25,0.9198218262806236,-0.5971243612128245,-0.05807913620081961,-0.060662959365569896,-0.3203460219370266,-0.2002638363064217,-0.16799073945886256,0.03964691343502329,-0.086218287684608,0.00958001185589437,-0.04620044923137834
26,0.9098735334450708,-0.6036864749715107,-0.0598191538392512,-0.060111176105640735,-0.3342929715483091,-0.2030062815911802,-0.17000285912479773,0.036329491603469634,-0.08446320386419552,0.009019567451982367,-0.04695779376413448
