episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9148267373603485,-0.40320485803487094,-0.01920064094072408,-0.22818353848681633,-0.08152762505673518,-0.13387749640175448,-0.1090924377964492,-0.029430334706671432,-0.1643959834068432,-0.0047210363690476835,-0.023043528652745674
1,0.9159857769707974,-0.6208150281750852,-0.03626098322634185,-0.2413682535342222,-0.16387022526103526,-0.2030828146183322,-0.17523198587976344,-0.02921368043682525,-0.2700296616288773,-0.004615593404580693,-0.04467789255654019
2,0.9173736767024552,-0.7937222994868434,-0.04766884158768005,-0.32559017225393133,-0.21719023885107913,-0.25616192849128316,-0.22039962375093392,-0.03662577557312509,-0.32505542694799444,-0.0038398955414745716,-0.05664677097727018
3,0.9175269299820467,-0.8774548358223763,-0.057278512759373755,-0.2459765554172764,-0.25875519208229525,-0.2841899170257963,-0.24867706925399116,-0.0004230123624088637,-0.35506019675426365,0.0003094880948062311,-0.06888027070732315
4,0.9156356296490114,-0.926612660099745,-0.06918679542816866,-0.23661463465051555,-0.3070131092315341,-0.301225875306764,-0.275240635627799,0.0008394543236659173,-0.3486760062929619,0.0011962318471797524,-0.07333745941093119
5,0.9096374225061056,-0.9991888653785022,-0.0814679832395278,-0.2559087614042906,-0.3865617434792266,-0.32685118389320583,-0.31075324259270765,-0.009944755102356918,-0.32882651344976194,0.0003780611803111748,-0.0802596358347186
6,0.9123251417769376,-1.0221724356087607,-0.09814801147260402,-0.17453898223424308,-0.442792167855714,-0.3401263838280448,-0.3399802017260241,0.006963365542872384,-0.3156991551421567,0.0021275835126136167,-0.08659794642794844
7,0.9242275810097965,-0.9766721965787576,-0.10267758228342098,-0.1378621115423331,-0.498657765382101,-0.3254558357559306,-0.33982015482143824,-0.0012851437985036526,-0.25175796340606366,-0.0002647902585362957,-0.08332873307292703
8,0.9152652748515611,-0.9932366776836694,-0.11778748189330325,-0.10164694176072436,-0.5826349140455448,-0.3329343551005236,-0.36194792952778393,-0.014892556496255574,-0.22111877782419795,-0.003185333974747403,-0.09039888011132648
9,0.9139901001153746,-1.0537032911602597,-0.12881780006308485,-0.14817095512369094,-0.6431081073511855,-0.3523763150657323,-0.3840978401582223,-0.03651485142949431,-0.20384528613840108,-0.0051679171983930105,-0.09471848294789958
