episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9148267373603485,-0.40320485803487094,-0.01920064094072408,-0.22818353848681633,-0.08152762505673518,-0.13387749640175448,-0.1090924377964492,-0.029430334706671432,-0.1643959834068432,-0.0047210363690476835,-0.023043528652745674
1,0.9159857769707974,-0.6208150281750852,-0.03626098322634185,-0.2413682535342222,-0.16387022526103526,-0.2030828146183322,-0.17523198587976344,-0.02921368043682525,-0.2700296616288773,-0.004615593404580693,-0.04467789255654019
2,0.9160718397421137,-0.7938906090353464,-0.04812140970719077,-0.2950257121233828,-0.2225597806790525,-0.2590456762093653,-0.22104800929341348,-0.02628968814197142,-0.3327701044758917,-0.002926490508568537,-0.05758503874178974
3,0.922850592281238,-0.8372590580382331,-0.05601608982080941,-0.23805597371691117,-0.26728394020055457,-0.2744898297067346,-0.22965254165281226,-0.004088896442185998,-0.32578717465721346,0.0016153694171852073,-0.06291727514333562
4,0.9111534012463152,-0.9504020681501338,-0.06940482631156825,-0.28354382297903696,-0.35024046357152955,-0.31438210848183956,-0.2776711492044569,-0.02142630134383026,-0.3382487172570991,-0.000541357259513576,-0.07095196156590061
5,0.9176120303018882,-0.9647334208831012,-0.07703280749646906,-0.22090464162123888,-0.4073162256064437,-0.32182438602039654,-0.29499408018911866,-0.0125832024492235,-0.31891964657081556,0.0015217022401037656,-0.07762690474990663
6,0.9144247719782326,-1.0150743794290282,-0.08463012984789078,-0.18850951204111202,-0.4460136251568626,-0.34047594221455346,-0.3172575050234544,0.0018167408058025322,-0.32138753259389463,0.0036336130767499306,-0.08468495308360538
7,0.9146268208439705,-1.0343432311264935,-0.09082925615384178,-0.21629499292381063,-0.5044165400495333,-0.3450598918166638,-0.3377471492060137,-0.02043385283049285,-0.28076856850717585,0.0004979410305697506,-0.08599903306074576
8,0.9191229742612012,-1.0445042643390003,-0.09731402140638501,-0.17450560059195647,-0.5464752615158482,-0.34700653144857946,-0.35260743872146966,-0.020268931708070044,-0.2705964104838054,0.0002634748736978144,-0.0905121013690664
9,0.919508970727101,-1.064781556631186,-0.10470816597933003,-0.17681190047405665,-0.6103096598747408,-0.35333878833531396,-0.3688774949633832,-0.03525223484806288,-0.2412061581245764,-7.06396552742165e-05,-0.09491121864128058
