episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9209856855374569,-0.08492267673722505,-0.004092748256237384,-0.04184668905932002,-0.015163305898508369,-0.02714969176692503,-0.022871880593596537,-0.002410316377105621,-0.03488941913781154,-0.0007563658669890734,-0.0057904432442947955
1,0.9137891607592042,-0.16703767339886463,-0.008355306322546848,-0.075265217140191,-0.030240247201657112,-0.055071234867053925,-0.04211069030660321,-0.003117783304959224,-0.0710374211531761,-0.0007592786940572535,-0.011654144087255555
2,0.9158730158730158,-0.22271614176669638,-0.011030440074526502,-0.08499339871371807,-0.04240366578266866,-0.07292451481891432,-0.052955122015174716,0.0020517560828415275,-0.09542148602343568,0.0004902299330902049,-0.015853003477054418
3,0.9213709677419355,-0.25962616009759903,-0.013226838902011847,-0.08335133435634998,-0.05134420263486651,-0.08475459881337435,-0.058802866399722695,0.011068192671507724,-0.1052354128998759,0.00235302169924927,-0.018357650381281107
4,0.9159965265979537,-0.3070599517486965,-0.0157024156367491,-0.10306716661529368,-0.062090228852243794,-0.09977606593109639,-0.06945592440421895,0.014680677292199285,-0.11736674229931238,0.003362712519670771,-0.02112544278719942
5,0.9126221030453936,-0.35068190119697246,-0.01792305484965608,-0.1103510101277336,-0.07013858697380923,-0.11352065754424971,-0.07732787620357588,0.023289709982347827,-0.12908669670883785,0.004926923318273215,-0.023932161706031126
6,0.9066842900302114,-0.3725609358032889,-0.020629279857210924,-0.09898335077486126,-0.08134528602534534,-0.12100790328846803,-0.08523137115604268,0.03136387945982415,-0.132900204016852,0.006531206713338035,-0.026715845488246077
7,0.9124149659863946,-0.3966043674547213,-0.02269860207746595,-0.09953484160957903,-0.09645012408661664,-0.12889586448993356,-0.09082427485901651,0.03352093860288936,-0.13336481327644992,0.007364554127549686,-0.028422818706258044
8,0.9188615606169704,-0.4026761386739405,-0.024779684364685174,-0.08859939166721596,-0.10770170851134613,-0.1319169792950671,-0.09474412015081102,0.03695846028546742,-0.1273922437284534,0.007762186534828519,-0.029576993243599473
9,0.909796057361232,-0.4283504192313065,-0.026757408003541937,-0.09699462430166175,-0.11640014996822333,-0.1406969731345973,-0.09989816641066089,0.04092395671624651,-0.12627484465748268,0.008241727333465057,-0.029891244404263013
10,0.9198877455565949,-0.43269448483326084,-0.02784950629723861,-0.09195371844257544,-0.12613223981516614,-0.14211833213049815,-0.0998676616239862,0.044408682437156316,-0.11474546078901046,0.008854094087691998,-0.029103462742725107
11,0.9143957007279796,-0.4367190776460047,-0.029517295742463454,-0.08093545381572227,-0.13447153875683077,-0.14380430218907045,-0.10110666927118964,0.04855181029626335,-0.10988143031584252,0.00950826345849114,-0.029664261866233093
12,0.916221566503567,-0.4472424346179007,-0.031594460173635264,-0.08274705946403968,-0.14638808509747908,-0.14728402233350085,-0.10505429660631646,0.04804172087786248,-0.10662628987252194,0.009389571391718698,-0.030526288295288837
13,0.9150277736075665,-0.4719361305562798,-0.03369964569363211,-0.08914155087141545,-0.15979488320865454,-0.15574293903320108,-0.11184432195724216,0.048450913955934906,-0.10904280087062883,0.010074056656016652,-0.03221687187816396
14,0.9150957623284572,-0.4935174073289014,-0.035699611550202716,-0.08756986119945648,-0.17222830371251518,-0.1630815887976994,-0.11806362901533074,0.05083560381638922,-0.1146212856039806,0.010617441013625654,-0.034207277632335366
15,0.91221835778013,-0.503939051111161,-0.03765013527472262,-0.08752697120565547,-0.1852182240031397,-0.165516576386271,-0.1237754637482226,0.05125991294214548,-0.10872247470999476,0.010892086001809966,-0.03538189016064374
16,0.9054645016541811,-0.5194849563946845,-0.03920457684361342,-0.08714711020193136,-0.19539568502605154,-0.17115126382856968,-0.1263213300933345,0.052136887269480174,-0.11050465369145517,0.012087182128941568,-0.03677521269008487
17,0.9186745862751691,-0.5276216588088846,-0.040609756473256924,-0.08659857376858028,-0.20324125197259663,-0.17454650115021017,-0.1260513254687029,0.051235270564274384,-0.11006243206937791,0.012549111659439439,-0.03744620719982579
18,0.9145666641740822,-0.5366370825002809,-0.04233199135422338,-0.0809451796487178,-0.21694788735472026,-0.17764260238124685,-0.1302476352720409,0.05099852075827227,-0.10708599363978852,0.012089768969558316,-0.038714456830036444
19,0.9153834541062802,-0.5346618018778029,-0.04351547809769373,-0.0679038968073044,-0.22562273664113575,-0.17733412031056237,-0.12947116864146826,0.05467338167482649,-0.09799572401906662,0.012715413744724534,-0.03891919254563032
20,0.9236247174076865,-0.5332552668303093,-0.04545054321898592,-0.06495337206156682,-0.23592441923584592,-0.177383940210271,-0.13397969381886254,0.05226080320069879,-0.09160230244443682,0.012125950329155583,-0.0394888697508393
21,0.9178061321653018,-0.5339455659944665,-0.047095268207623844,-0.06617240878396562,-0.24694406695836027,-0.17795250046568292,-0.1358035089159072,0.04834611756643196,-0.08132107264874627,0.011764252224439891,-0.038917918433163376
22,0.9137608371844327,-0.5440215745406665,-0.04872190240060187,-0.06968829151461825,-0.257230710793324,-0.18149820205107683,-0.13868429530455703,0.045939960985095535,-0.0802619262723412,0.011133331308861906,-0.03992985740402292
23,0.9141692458669888,-0.556145678350302,-0.05045534148290784,-0.06666000473917286,-0.2694773990568281,-0.18549717269770796,-0.1437449022132565,0.04534546796141776,-0.08085039256986455,0.011368243597330694,-0.0413088917819567
24,0.9206313500543621,-0.5558753409128309,-0.05151997498698548,-0.056408445027309115,-0.2776185239410699,-0.18564212013775522,-0.14298275703200689,0.04599037738913577,-0.07893436980097894,0.011585863897657653,-0.04176613602986237
25,0.9197429325580506,-0.5641340253523508,-0.0529510133971945,-0.05914946401154143,-0.2890434573531712,-0.18848680010688323,-0.1457636499505695,0.04467880750284279,-0.07450141878350844,0.011436325005400948,-0.042255780180223926
26,0.9198944988696307,-0.5715877392551827,-0.054426471604497394,-0.06184958894306214,-0.29797555606732923,-0.19194890872080103,-0.14741874757680312,0.04021167639456749,-0.07500592505897141,0.011241396976858397,-0.04356472608197891
27,0.9083790133124511,-0.6006695130315463,-0.05733439038007232,-0.06575955954270041,-0.31217061361859366,-0.2022105432852699,-0.15502640962266181,0.040320824820025976,-0.08353077164884365,0.011590484273261233,-0.04563654180739741
28,0.9242923723996816,-0.5845649583009497,-0.057908196538896964,-0.05520418931982771,-0.3190072896591072,-0.19704460973029075,-0.1539594137238125,0.040181842075761164,-0.06917952557924603,0.01164075727526612,-0.04528443625570082
29,0.9033698589012309,-0.6068889524897396,-0.06031662667414445,-0.05961066280728036,-0.3319948314288462,-0.20515865817957643,-0.1588298675381765,0.041189914176774124,-0.07217070468712304,0.011769480813872576,-0.04629173383910134
30,0.908361229458308,-0.6186071228878457,-0.06287535927186386,-0.05851631411711677,-0.3451717020289521,-0.20890006239383332,-0.1628682147776994,0.03865666815267486,-0.0767108707077497,0.011184708610750415,-0.047926444104742366
31,0.9184907393234348,-0.6108039383080883,-0.06306741613151129,-0.05099682105000498,-0.35110104788419977,-0.20594928275368166,-0.15953334193260496,0.037264793442595534,-0.07151281473824905,0.011480120713665104,-0.047508015229515047
32,0.9156169373197753,-0.6168958027089729,-0.06472815940619606,-0.058759392715179014,-0.35952589459014356,-0.20924694012062722,-0.15981889090390375,0.03495039353361221,-0.06799846709949077,0.01182517357076609,-0.048003383434479706
33,0.9155555555555556,-0.61750573298084,-0.06620391363395713,-0.04383238212545076,-0.36726334975718633,-0.20978596229913465,-0.15927070030113688,0.03595682018522401,-0.06893672847649866,0.011866197474770808,-0.04825042272635845
34,0.9196341187984642,-0.6067710262087528,-0.0671582883336206,-0.04385991178864133,-0.3770503704201234,-0.20687972877457744,-0.15773378879603325,0.03067722437969286,-0.057448848045225626,0.011353465053728765,-0.0476029916855395
35,0.9255801647894777,-0.6011325408588567,-0.06816119130034966,-0.040567988496389866,-0.38319351192516155,-0.20530967832882274,-0.15656370458458124,0.029802580191782942,-0.04900421133620361,0.011462379027873674,-0.046892612145086277
36,0.9152250459277403,-0.6124035043397623,-0.0692257649851806,-0.04619242371776387,-0.3902490062934091,-0.20922880691658446,-0.15763230337598952,0.026633773897328527,-0.05261029676420813,0.01159718903072224,-0.047879882157316936
37,0.919151376146789,-0.6152243413084632,-0.0704776335571225,-0.04823495711804277,-0.3977210820489638,-0.2101191546761788,-0.1586952567804825,0.02384879561659215,-0.0516590163782948,0.011380614003570478,-0.0485044352739851
38,0.9130697709577443,-0.612040898834919,-0.07236961781544524,-0.039934633925979936,-0.40978200696271083,-0.20938311348655728,-0.16061419211498504,0.022040149878665823,-0.04530989315713986,0.010817110944165998,-0.048828946151894675
39,0.915050015156108,-0.6229716915026704,-0.07321308405879515,-0.04228584724060339,-0.41910438748037837,-0.21292127323279894,-0.16083447701211465,0.018871093785755227,-0.046538767150355126,0.010808336345534629,-0.04892261018579075
40,0.919705256760863,-0.6188330067927903,-0.0739063064015378,-0.030559548740582566,-0.4267545630842285,-0.2118856711872466,-0.15995041148372652,0.01805399004440999,-0.04582480682462746,0.010975303282258708,-0.04970432446576419
41,0.9102829019047977,-0.6332648857707929,-0.07618814112469628,-0.028658901149832803,-0.4391947652620824,-0.21711323855221296,-0.16487051121463622,0.017941963351260817,-0.04762588948132387,0.010595053276671746,-0.05065237409986935
42,0.917678659251693,-0.6296075991883525,-0.07763018346444248,-0.029118442441511336,-0.4491263012534374,-0.21541137187932013,-0.16683504243309452,0.014726866677254076,-0.04030868886891451,0.01002412926667722,-0.051190836181543506
43,0.9134082453875939,-0.6266374504617781,-0.07864295480704125,-0.027054794991298505,-0.45933052353262155,-0.2152369861402014,-0.16615278443831694,0.009966899880313209,-0.03760468237199623,0.009416216444762104,-0.05143483441026407
