episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9161645271155358,-0.0990728298609625,-0.004053265972532895,-0.04808415388151087,-0.020812976654989143,-0.033343525132999464,-0.023534541012055873,-0.0045293626155560205,-0.03868212821231807,-0.0007716060515753681,-0.00576837816642096
1,0.9213512701037126,-0.16630414551388678,-0.007826656433233645,-0.06755621649188079,-0.035997632015244474,-0.05489052055828626,-0.04080885888375726,-0.003948959999239864,-0.06739657981784224,-0.0006218735409840846,-0.01083016866020819
2,0.9155699308498773,-0.23799696162617112,-0.011269982138378718,-0.09273611774633794,-0.0527747972470006,-0.07838706773786253,-0.05803141022723433,-0.0040687920662706165,-0.09649978869797186,-0.0007075625715122209,-0.01544804919237122
3,0.9199594350961539,-0.2758568634058375,-0.013611072096942142,-0.09158349789823102,-0.06191592216395582,-0.09015121020271842,-0.06673545672646881,0.0039042335334386704,-0.11243854433509777,0.0005836681883534728,-0.018680051099233437
4,0.9184173801531325,-0.3130549636665044,-0.01607400121893356,-0.09880074198250106,-0.07121987910374177,-0.10207852801966105,-0.07643306492447792,0.0089950193621763,-0.12093301098322704,0.0014939471191131321,-0.02153745977700009
5,0.9152985781990521,-0.3451161553376372,-0.018357717528642976,-0.10299271226700484,-0.08401292764052094,-0.11275913696205304,-0.08477702674366566,0.013315925196243176,-0.12770217031913364,0.0019726484400076063,-0.023588571715487054
6,0.9202821197102554,-0.3621401389095251,-0.02046243538745461,-0.09835824466065143,-0.09249296592717211,-0.11866790058075713,-0.08985016281672031,0.02005197627129837,-0.12774908111269997,0.0031358156974709227,-0.024793531053201104
7,0.9119196327789901,-0.39725478627209215,-0.02325711269567575,-0.10324993227665114,-0.10290453461168972,-0.13081112760724734,-0.09647461739993322,0.026315574152508948,-0.13469172533505638,0.0039885291381272295,-0.026572093122359395
8,0.9213200825051566,-0.40978270391515903,-0.02443993759812582,-0.09768085215593184,-0.11185788113326346,-0.1351853456199435,-0.10001629832264068,0.03156203720993566,-0.131352965745022,0.004902208777441074,-0.027613625084794122
9,0.9174923708699092,-0.43603522448642584,-0.026978922903230215,-0.10411523965465974,-0.12365969961200723,-0.1447080107189077,-0.10851335729054366,0.03275355466169851,-0.13307453982306985,0.005099336160364955,-0.028798536291792992
10,0.9109203010931649,-0.47077721020134944,-0.029203304429355495,-0.11737267728359439,-0.1345264005078051,-0.15617089097825174,-0.11553170746840487,0.033472515164784764,-0.13729243923319995,0.0062965337967076105,-0.030486671843976933
11,0.9125981563673609,-0.49743990451779346,-0.03115429168070438,-0.11318529463103158,-0.1436864502624555,-0.1656447714197172,-0.1210577735392251,0.03962997820187374,-0.1454347013473292,0.007824345608896168,-0.032678009412921684
12,0.914131704926684,-0.5096755781943887,-0.033115944389736515,-0.1121756660803626,-0.15372631665346173,-0.16888462944230442,-0.12529797521506986,0.04418088455450791,-0.1387480021840912,0.00802788004032005,-0.03342102392235844
13,0.9100322653260299,-0.5305969383754124,-0.03571820837626029,-0.10824500390214983,-0.1705919140417142,-0.1753961521440509,-0.13176415993382892,0.04650903121381259,-0.13938413501397964,0.008506356023688677,-0.03541953255487544
14,0.9162423044767044,-0.5499807376718593,-0.03789743770047452,-0.10205842553144451,-0.18444686856688505,-0.18188971460949044,-0.13936210244833236,0.04691301941392911,-0.1431051341283808,0.008440989094128397,-0.03747005920603413
15,0.9202229769639693,-0.5450712603474628,-0.039165824314457656,-0.08582127552343471,-0.1928937492282738,-0.18039425336740375,-0.13981428015363892,0.05011341650339342,-0.1370137847127743,0.009136376291264481,-0.03788620627394397
16,0.9123082220606803,-0.5435394084345688,-0.04116678773899843,-0.07417416247789992,-0.2048967699705664,-0.1805934316978642,-0.14243842777869567,0.050674194979726195,-0.12885444763863174,0.009515437714911031,-0.03875960038199066
17,0.9230942123993258,-0.5444094921144429,-0.04282540769476398,-0.07121324509781035,-0.2182429128404334,-0.18188723286241124,-0.1440174745966996,0.05109404957021441,-0.11481876192450204,0.009678170710436007,-0.03892633024892285
18,0.9109195402298851,-0.5610417970428028,-0.044646216332061735,-0.09217199468685702,-0.23357830232905488,-0.1875568845654304,-0.150362017325465,0.04261973872670722,-0.10803387346528062,0.009369785847412864,-0.03969677569779502
19,0.9328838492185105,-0.5404641389841783,-0.04523983127404535,-0.06775078393384121,-0.23871267746490624,-0.18166777486000843,-0.1463159349664875,0.046674199236691236,-0.09675114945448034,0.010183749342182746,-0.039353984507507184
20,0.9146267754608643,-0.5575028250225654,-0.04722801311129557,-0.07417269287534031,-0.2509509557267108,-0.1874889515879031,-0.15183420938546766,0.043556572138034835,-0.09621315537020216,0.009503449805598613,-0.040510958285104995
21,0.926423180490765,-0.5568321149144412,-0.04815883702821574,-0.07273493312209398,-0.25974447433263603,-0.18708050053279116,-0.1507829101794984,0.04257016479718502,-0.08856722439577987,0.009850584574085355,-0.04009553637085109
22,0.9128174881114757,-0.5855031826663543,-0.0508761122308686,-0.08267924384623264,-0.2721714230178053,-0.19674545461644713,-0.15962793231944106,0.04108916141017987,-0.09514822913060901,0.009757727132778274,-0.04288389892816704
23,0.9046726827776078,-0.6244490715230404,-0.0528728232084585,-0.09891218806605831,-0.28570081980120965,-0.20990336263912548,-0.16848665378330824,0.040125714604591585,-0.1066144393657398,0.009754453798469067,-0.045019539992019776
24,0.9075442385661778,-0.6382324886147083,-0.0546131009026499,-0.0778723557616388,-0.29997163580048786,-0.2152693089525971,-0.17124978558984288,0.044682168908064895,-0.11434372805242675,0.010528885741821276,-0.046936855659319654
25,0.911973284304529,-0.6542479807918274,-0.05754758907992127,-0.0765168156954364,-0.3143632687549701,-0.22015846101955772,-0.17740842403072893,0.04410364202636622,-0.11411874336889583,0.010571121451648909,-0.04828572288610065
26,0.9146898151612661,-0.6600172257959986,-0.059131274411283616,-0.0796236509538579,-0.32508929112065316,-0.22160848606935218,-0.18006250716062408,0.038980971000066575,-0.1084673163327689,0.010153904598970987,-0.04914300258362228
27,0.9179374073088185,-0.6595810077482193,-0.060552452070791574,-0.06809658641012349,-0.3369224832805939,-0.22180340315337646,-0.1808641746404648,0.03831148001921672,-0.10358755579550538,0.009930247689361751,-0.04929849550048586
28,0.9153477127639482,-0.665463426195974,-0.06170597980072126,-0.06511309216253096,-0.34707800290492913,-0.22326740939599243,-0.182165531081329,0.04004285040478677,-0.09602081987221567,0.010080136743719246,-0.04935043645752144
